T	w(AL)	w(CU)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI					
885.5683988	83	17	0	0		98.0908374	1.909162595			83	17	0.003141523932	-0.003141523932			0.003141523932	-0.003141523932	-885.5683988	0			
885.5583988	83	17	0.0002284057472	0.0002083411114		98.09039879	1.909601211			82.99685773	17.00314227	0.006283575873	-0.006283575873			0	0	-885.5583988	0.0002083411114			
885.5383988	83	17	0.0006844478839	0.000416093861		98.08952099	1.910479012			82.99057603	17.00942397	0.009423347105	-0.009423347105			0	0	-885.5383988	0.000416093861			
885.4983988	83	17	0.001595463701	0.0008314938298		98.08776542	1.912234576			82.97801354	17.02198646	0.01570332538	-0.01570332538			0	0	-885.4983988	0.0008314938298			
885.4183988	83	17	0.003412830738	0.001660131648		98.08425312	1.915746879			82.95289818	17.04710182	0.02825454724	-0.02825454724			0	0	-885.4183988	0.001660131648			
885.2583988	83	17	0.007029008712	0.003308889868		98.0772238	1.922776197			82.90270599	17.09729401	0.05332802367	-0.05332802367			0	0	-885.2583988	0.003308889868			
884.9383988	83	17	0.01418795013	0.006572687665		98.06314623	1.936853768			82.80247583	17.19752417	0.1033590015	-0.1033590015			0	0	-884.9383988	0.006572687665			
884.2983988	83	17	0.02819531635	0.01294935732		98.03491515	1.965084847			82.60263667	17.39736333	0.202956227	-0.202956227			0	0	-884.2983988	0.01294935732			
883.0183988	83	17	0.05507329138	0.02518214564		97.97814148	2.021858524			82.20543853	17.79456147	0.400288836	-0.400288836			0	0	-883.0183988	0.02518214564			
880.4583988	83	17	0.1046743577	0.04770405869		97.86330055	2.136699451			81.42102336	18.57897664	0.7874528791	-0.7874528791			0	0	-880.4583988	0.04770405869			
877.8983988	83	17	0.1492992202	0.04509855012		97.74663721	2.253362793			80.64998953	19.35001047	0.7740202946	-0.7740202946			0	0	-877.8983988	0.04509855012			
875.3383988	83	17	0.1896329279	0.0427165016		97.62802587	2.371974128			79.89238515	20.10761485	0.760538364	-0.760538364			0	0	-875.3383988	0.0427165016			
872.7783988	83	17	0.226244814	0.04053357821		97.50733251	2.49266749			79.14822495	20.85177505	0.7470417341	-0.7470417341			0	0	-872.7783988	0.04053357821			
870.2183988	83	17	0.2596097287	0.03852696746		97.38441279	2.615587213			78.41748691	21.58251309	0.7335672644	-0.7335672644			0	0	-870.2183988	0.03852696746			
867.6583988	83	17	0.2901267247	0.03667731181		97.25911118	2.740888818			77.7001156	22.2998844	0.7201484947	-0.7201484947			0	0	-867.6583988	0.03667731181			
