T	w(AL)	w(CU)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI					
922.9642214	96	4	0	0		99.60504841	0.3949515947			96	4	0.003753605987	-0.003753605987			0.003753605987	-0.003753605987	-922.9642214	0			
922.9542214	96	4	0.001062434962	0.001040346168		99.60466811	0.3953318886			95.99624644	4.003753557	0.00750703289	-0.00750703289			0	0	-922.9542214	0.001040346168			
922.9342214	96	4	0.003181444893	0.002076958022		99.60390738	0.3960926204			95.98873965	4.011260345	0.01126013138	-0.01126013138			0	0	-922.9342214	0.002076958022			
922.8942214	96	4	0.007395632561	0.00413917667		99.60238588	0.3976141223			95.97372701	4.026272995	0.01876531434	-0.01876531434			0	0	-922.8942214	0.00413917667			
922.8142214	96	4	0.01572934084	0.008219484848		99.59934241	0.400657588			95.94370725	4.056292747	0.0337712426	-0.0337712426			0	0	-922.8142214	0.008219484848			
922.6542214	96	4	0.0319961399	0.01617889168		99.59325378	0.4067462159			95.88369018	4.116309816	0.0637671299	-0.0637671299			0	0	-922.6542214	0.01617889168			
922.3342214	96	4	0.06307481193	0.03142126155		99.58106924	0.4189307571			95.76374176	4.236258243	0.1236948171	-0.1236948171			0	0	-922.3342214	0.03142126155			
921.6942214	96	4	0.1199722947	0.05939922257		99.55667103	0.4433289698			95.52419408	4.475805922	0.2432861603	-0.2432861603			0	0	-921.6942214	0.05939922257			
920.4142214	96	4	0.216414095	0.1070704452		99.50775613	0.4922438738			95.04652828	4.953471719	0.4813897771	-0.4813897771			0	0	-920.4142214	0.1070704452			
917.8542214	96	4	0.3600721199	0.1787159308		99.40943271	0.5905672897			94.09713394	5.902866062	0.9530795758	-0.9530795758			0	0	-917.8542214	0.1787159308			
915.2942214	96	4	0.4609571195	0.1529027056		99.31041712	0.6895828838			93.15612621	6.84387379	0.944667657	-0.944667657			0	0	-915.2942214	0.1529027056			
912.7342214	96	4	0.5354835124	0.1334184367		99.21065952	0.7893404753			92.22400731	7.775992694	0.9357426043	-0.9357426043			0	0	-912.7342214	0.1334184367			
910.1742214	96	4	0.5926493869	0.1181641288		99.11011046	0.8898895385			91.30130173	8.698698266	0.9262912589	-0.9262912589			0	0	-910.1742214	0.1181641288			
907.6142214	96	4	0.6377978418	0.1058909153		99.00871565	0.9912843474			90.38850904	9.611490963	0.9163387097	-0.9163387097			0	0	-907.6142214	0.1058909153			
905.0542214	96	4	0.6742946237	0.09579372439		98.9064171	1.093582901			89.48610794	10.51389206	0.9059056176	-0.9059056176			0	0	-905.0542214	0.09579372439			
902.4942214	96	4	0.7043629378	0.08733409235		98.80315279	1.196847214			88.59455256	11.40544744	0.8950166952	-0.8950166952			0	0	-902.4942214	0.08733409235			
899.9342214	96	4	0.7295289802	0.08013834034		98.69885646	1.301143541			87.7142682	12.2857318	0.8837008937	-0.8837008937			0	0	-899.9342214	0.08013834034			
897.3742214	96	4	0.7508744432	0.07393906149		98.59345739	1.406542613			86.84564778	13.15435222	0.8719907029	-0.8719907029			0	0	-897.3742214	0.07393906149			
894.8142214	96	4	0.7691868773	0.06853989657		98.48688008	1.513119915			85.98904885	14.01095115	0.859921639	-0.859921639			0	0	-894.8142214	0.06853989657			
892.2542214	96	4	0.7850530066	0.06379344074		98.37904402	1.620955983			85.14479115	14.85520885	0.847531676	-0.847531676			0	0	-892.2542214	0.06379344074			
889.6942214	96	4	0.7989187118	0.05958690249		98.26986325	1.730136748			84.31315473	15.68684527	0.8348606416	-0.8348606416			0	0	-889.6942214	0.05958690249			
887.1342214	96	4	0.8111287699	0.05583251615		98.15924608	1.840753922			83.49437875	16.50562125	0.8219496008	-0.8219496008			0	0	-887.1342214	0.05583251615			
884.5742214	96	4	0.8219538846	0.05246096611		98.04709457	1.952905434			82.68866083	17.31133917	0.808840245	-0.808840245			0	0	-884.5742214	0.05246096611			
882.0142214	96	4	0.831609502	0.04941677435		97.93330407	2.066695929			81.89615703	18.10384297	0.7955742888	-0.7955742888			0	0	-882.0142214	0.04941677435			
879.4542214	96	4	0.8402691791	0.04665500056		97.81776267	2.182237335			81.11698233	18.88301767	0.7821929949	-0.7821929949			0	0	-879.4542214	0.04665500056			
876.8942214	96	4	0.8480742575	0.04413883969		97.70035049	2.299649512			80.35121164	19.64878836	0.7687365713	-0.7687365713			0	0	-876.8942214	0.04413883969			
874.3342214	96	4	0.855140979	0.04183784525		97.580939	2.419061			79.59888123	20.40111877	0.7552438158	-0.7552438158			0	0	-874.3342214	0.04183784525			
871.7742214	96	4	0.8615657982	0.03972659702		97.45939013	2.54060987			78.85999048	21.14000952	0.7417517336	-0.7417517336			0	0	-871.7742214	0.03972659702			
869.2142214	96	4	0.8674294025	0.03778368941		97.33555529	2.664444708			78.13450401	21.86549599	0.7282952447	-0.7282952447			0	0	-869.2142214	0.03778368941			
866.6542214	96	4	0.8727997919	0.03599095454		97.20927425	2.790725748			77.42235393	22.57764607	0.7149069621	-0.7149069621			0	0	-866.6542214	0.03599095454			
864.0942214	96	4	0.8777346652	0.0343328595		97.08037382	2.919626184			76.72344232	23.27655768	0.7016170382	-0.7016170382			0	0	-864.0942214	0.0343328595			
861.5342214	96	4	0.8822832881	0.03279603431		96.94866632	3.051333683			76.03764375	23.96235625	0.6884530834	-0.6884530834			0	0	-861.5342214	0.03279603431			
858.9742214	96	4	0.88648797	0.03136889914		96.81394785	3.186052152			75.36480788	24.63519212	0.6754400892	-0.6754400892			0	0	-858.9742214	0.03136889914			
856.4142214	96	4	0.8903852417	0.03004136756		96.67599621	3.324003793			74.70476199	25.29523801	0.6626005262	-0.6626005262			0	0	-856.4142214	0.03004136756			
853.8542214	96	4	0.8940068019	0.02880460868		96.53456848	3.465431515			74.05731348	25.94268652	0.6499543447	-0.6499543447			0	0	-853.8542214	0.02880460868			
851.2942214	96	4	0.8973802855	0.02765085516		96.38939824	3.610601765			73.42225227	26.57774773	0.6375191079	-0.6375191079			0	0	-851.2942214	0.02765085516			
848.7342214	96	4	0.9005298897	0.02657324749		96.24019212	3.759807875			72.79935307	27.20064693	0.625310063	-0.625310063			0	0	-848.7342214	0.02657324749			
846.1742214	96	4	0.9034768889	0.0255657069		96.08662595	3.913374049			72.18837747	27.81162253	0.6133403767	-0.6133403767			0	0	-846.1742214	0.0255657069			
843.6142214	96	4	0.9062400609	0.02462283132		95.92833989	4.071660112			71.58907588	28.41092412	0.6016212592	-0.6016212592			0	0	-843.6142214	0.02462283132			
841.0542214	96	4	0.9088360414	0.02373981003		95.76493276	4.235067241			71.00118933	28.99881067	0.5901621636	-0.5901621636			0	0	-841.0542214	0.02373981003			
838.4942214	96	4	0.9112796207	0.02291235347		95.5959551	4.404044897			70.42445093	29.57554907	0.5789709856	-0.5789709856			0	0	-838.4942214	0.02291235347			
835.9342214	96	4	0.913583994	0.02213663596		95.4209007	4.579099304			69.85858731	30.14141269	0.5680542729	-0.5680542729			0	0	-835.9342214	0.02213663596			
833.3742214	96	4	0.9157609729	0.02140924909		95.23919611	4.760803887			69.30331968	30.69668032	0.5574174452	-0.5574174452			0	0	-833.3742214	0.02140924909			
830.8142214	96	4	0.9178211659	0.0207271647		95.05018774	4.949812258			68.75836473	31.24163527	0.5470650112	-0.5470650112			0	0	-830.8142214	0.0207271647			
828.2542214	96	4	0.9197741329	0.02008770647		94.85312546	5.14687454			68.22343533	31.77656467	0.537000862	-0.537000862			0	0	-828.2542214	0.02008770647			
825.6942214	96	4	0.9216285185	0.01948852985		94.64714188	5.352858121			67.69824087	32.30175913	0.5272284631	-0.5272284631			0	0	-825.6942214	0.01948852985			
823.1342214	96	4	0.9233921685	0.01892761038		94.43122561	5.568774385			67.18248737	32.81751263	0.5177511945	-0.5177511945			0	0	-823.1342214	0.01892761038			
820.5742214	96	4	0.925072231	0.01840324151		94.20418635	5.795813648			66.67587725	33.32412275	0.5085726757	-0.5085726757			0	0	-820.5742214	0.01840324151			
818.0142214	96	4	0.9266752479	0.01791404341		93.96460846	6.035391536			66.17810869	33.82189131	0.4996971676	-0.4996971676			0	0	-818.0142214	0.01791404341			
815.4542214	96	4	0.928207236	0.01745898623		93.71078827	6.289211729			65.68887448	34.31112552	0.4911300724	-0.4911300724			0	0	-815.4542214	0.01745898623			
812.8942214	96	4	0.9296737637	0.01703743279		93.44064741	6.559352594			65.20786026	34.79213974	0.4828785845	-0.4828785845			0	0	-812.8942214	0.01703743279			
810.3342214	96	4	0.9310800231	0.01664920992		93.15161026	6.848389742			64.73474185	35.26525815	0.474952574	-0.474952574			0	0	-810.3342214	0.01664920992			
807.7742214	96	4	0.9324309038	0.01629472344		92.84042567	7.159574326			64.26918133	35.73081867	0.4673658409	-0.4673658409			0	0	-807.7742214	0.01629472344			
805.2142214	96	4	0.9337310711	0.01597514391		92.50289884	7.497101156			63.81082126	36.18917874	0.4601379779	-0.4601379779			0	0	-805.2142214	0.01597514391			
802.6542214	96	4	0.9349850571	0.01569271276		92.13347179	7.866528215			63.35927607	36.64072393	0.453297268	-0.453297268			0	0	-802.6542214	0.01569271276			
