T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(LI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(LI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(LI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(LI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
853.6291827	77	19	4	0	0		97.34620663	0.5478437852	2.105949585				77	19	4	0.001646102747	-0.00149287194	-0.0001532308077				0.001646102747	-0.00149287194	-0.0001532308077	-853.6291827	0			
853.6191827	77	19	4	8.518109571E-05	8.101708034E-05		97.34606751	0.547887212	2.106045274				76.9983544	19.00149219	4.000153416	0.003292062002	-0.002985627137	-0.000306434865				0	0	0	-853.6191827	8.101708034E-05			
853.5991827	77	19	4	0.0002552205851	0.000161775534		97.34578945	0.5479741757	2.106236373				76.99506253	19.00447766	4.000459808	0.004937507081	-0.004477949367	-0.0004595577141				0	0	0	-853.5991827	0.000161775534			
853.5591827	77	19	4	0.0005950492412	0.0003233611521		97.34523359	0.5481480149	2.106618391				76.98848082	19.01044688	4.001072305	0.008226751751	-0.007461181622	-0.0007655701292				0	0	0	-853.5591827	0.0003233611521			
853.4791827	77	19	4	0.001273732238	0.0006459294491		97.34412186	0.5484956178	2.107382521				76.97532482	19.02237891	4.002296279	0.01479999057	-0.01342320422	-0.001376786345				0	0	0	-853.4791827	0.0006459294491			
853.3191827	77	19	4	0.002627267137	0.001288980773		97.34189918	0.5491903759	2.108910448				76.94904202	19.04621804	4.004739939	0.02792477112	-0.02532884787	-0.00259592325				0	0	0	-853.3191827	0.001288980773			
852.9991827	77	19	4	0.005319117664	0.002566520198		97.33745692	0.5505781069	2.111964977				76.8965928	19.09379702	4.009610179	0.0540879416	-0.04906686124	-0.005021080357				0	0	0	-852.9991827	0.002566520198			
852.3591827	77	19	4	0.01064276982	0.005087835432		97.32858473	0.5533464705	2.118068801				76.7921564	19.18856074	4.019282856	0.1060719435	-0.0962524911	-0.00981945237				0	0	0	-852.3591827	0.005087835432			
851.0791827	77	19	4	0.02104569449	0.009991707388		97.31089416	0.5588592823	2.130246556				76.58506949	19.37658246	4.038348056	0.208695889	-0.1894833549	-0.01921253412				0	0	0	-851.0791827	0.009991707388			
848.5191827	77	19	4	0.04095077741	0.01929959007		97.27570991	0.5697829527	2.154507138				76.17788654	19.74669251	4.075420952	0.4087563173	-0.3715415026	-0.03721481461				0	0	0	-848.5191827	0.01929959007			
845.9591827	77	19	4	0.05972125905	0.01854647666		97.24073335	0.5805388422	2.178727805				75.77986302	20.10887432	4.111262664	0.3995623803	-0.3635836499	-0.03597873039				0	0	0	-845.9591827	0.01854647666			
843.3991827	77	19	4	0.07745882896	0.01784634094		97.20595291	0.5911311119	2.202915979				75.39053769	20.46352381	4.145938506	0.3908310238	-0.3560225717	-0.03480845209				0	0	0	-843.3991827	0.01784634094			
840.8391827	77	19	4	0.09425334595	0.01719420202		97.17135779	0.6015633275	2.227078878				75.00948192	20.8110091	4.179508984	0.3825299105	-0.3488310062	-0.03369890428				0	0	0	-840.8391827	0.01719420202			
838.2791827	77	19	4	0.1101843637	0.01658552438		97.13693817	0.6118385359	2.251223293				74.63629699	21.15167302	4.212029991	0.374629031	-0.341983572	-0.03264545909				0	0	0	-838.2791827	0.01658552438			
835.7191827	77	19	4	0.1253230806	0.01601687104		97.10268418	0.6219594875	2.275356331				74.27060629	21.48583974	4.243553965	0.3671010287	-0.3354570957	-0.03164393296				0	0	0	-835.7191827	0.01601687104			
833.1591827	77	19	4	0.1397317392	0.01548328768		97.06858928	0.6319279123	2.299482804				73.91207445	21.81379796	4.274127598	0.3599152198	-0.3292251684	-0.03069005138				0	0	0	-833.1591827	0.01548328768			
830.5991827	77	19	4	0.153466991	0.01498275365		97.03464512	0.6417458417	2.323609042				73.56037175	22.13583233	4.303795922	0.3530603055	-0.3232789442	-0.02978136127				0	0	0	-830.5991827	0.01498275365			
828.0391827	77	19	4	0.1665794472	0.01451220644		97.00084477	0.6514146925	2.347740539				73.21519555	22.45220413	4.332600315	0.3465091476	-0.3175949489	-0.02891419868				0	0	0	-828.0391827	0.01451220644			
825.4791827	77	19	4	0.1791146585	0.01406914527		96.96718191	0.6609355565	2.37188253				72.87626252	22.76315818	4.360579301	0.3402423745	-0.3121566764	-0.02808569809				0	0	0	-825.4791827	0.01406914527			
822.9191827	77	19	4	0.1911137378	0.01365133289		96.93365075	0.6703092277	2.396040022				72.54330703	23.06892418	4.387768798	0.334242198	-0.3069489535	-0.02729324452				0	0	0	-822.9191827	0.01365133289			
820.3591827	77	19	4	0.2026138915	0.01325676104		96.90024597	0.6795362257	2.420217808				72.21607979	23.36971788	4.414202336	0.3284922371	-0.3019577917	-0.0265344454				0	0	0	-820.3591827	0.01325676104			
817.7991827	77	19	4	0.2136488763	0.01288362287		96.86696269	0.6886168162	2.444420489				71.89434655	23.66574218	4.439911266	0.3229773932	-0.2971702845	-0.02580710866				0	0	0	-817.7991827	0.01288362287			
815.2391827	77	19	4	0.2242493938	0.01253028888		96.83379648	0.6975510299	2.468652489				71.57788695	23.95718812	4.464924931	0.3176837338	-0.2925745111	-0.02510922278				0	0	0	-815.2391827	0.01253028888			
812.6791827	77	19	4	0.2344434314	0.01219528618		96.80074325	0.7063386794	2.49291807				71.26649344	24.24423572	4.489270832	0.312598387	-0.2881594479	-0.02443893912				0	0	0	-812.6791827	0.01219528618			
810.1191827	77	19	4	0.2442565589	0.01187728063		96.76779928	0.7149793743	2.517221345				70.95997036	24.52705487	4.512974775	0.3077094464	-0.2839148902	-0.0237945562				0	0	0	-810.1191827	0.01187728063			
807.5591827	77	19	4	0.2537121866	0.01157506119		96.73496118	0.7234725347	2.541566287				70.658133	24.80580599	4.536061004	0.303005886	-0.2798313803	-0.0231745057				0	0	0	-807.5591827	0.01157506119			
804.9991827	77	19	4	0.2628317915	0.01128752636		96.70222585	0.7318174043	2.565956749				70.36080687	25.08064081	4.55855232	0.2984774829	-0.275900143	-0.02257733993				0	0	0	-804.9991827	0.01128752636			
802.4391827	77	19	4	0.2716351148	0.01101367235		96.66959047	0.7400130614	2.590396464				70.06782691	25.3517029	4.58047019	0.294114748	-0.2721130273	-0.02200172073				0	0	0	-802.4391827	0.01101367235			
799.8791827	77	19	4	0.2801403362	0.01075258268		96.63705251	0.7480584294	2.614889059				69.77903686	25.61912829	4.601834847	0.2899088632	-0.2684624537	-0.02144640946				0	0	0	-799.8791827	0.01075258268			
797.3191827	77	19	4	0.2883642272	0.01050341913		96.60460965	0.7559522864	2.639438065				69.49428863	25.88304599	4.622665381	0.2858516248	-0.2649413667	-0.02091025808				0	0	0	-797.3191827	0.01050341913			
794.7591827	77	19	4	0.2963222868	0.01026541367		96.5722598	0.7636932741	2.664046922				69.21344174	26.14357844	4.642979818	0.281935392	-0.2615431909	-0.02039220111				0	0	0	-794.7591827	0.01026541367			
792.1991827	77	19	4	0.3040288614	0.01003786145		96.54000111	0.7712799061	2.688718986				68.93636281	26.40084199	4.662795201	0.2781530412	-0.2582617928	-0.01989124847				0	0	0	-792.1991827	0.01003786145			
789.6391827	77	19	4	0.3114972519	0.009820114531		96.50783189	0.778710575	2.713457539				68.66292508	26.65494727	4.682127652	0.2744979233	-0.2550914443	-0.01940647897				0	0	0	-789.6391827	0.009820114531			
787.0791827	77	19	4	0.3187398081	0.009611576385		96.47575065	0.7859835604	2.738265791				68.39300799	26.90599957	4.70099244	0.2709647814	-0.2520276799	-0.01893710149				0	0	0	-787.0791827	0.009611576385			
784.5191827	77	19	4	0.3257680141	0.009411696972		96.44375608	0.7930970348	2.763146889				68.12649676	27.15409921	4.719404035	0.2675458749	-0.2490636953	-0.01848217965				0	0	0	-784.5191827	0.009411696972			
781.9591827	77	19	4	0.3325925639	0.009219968381		96.41184701	0.8000490703	2.78810392				67.86328204	27.3993418	4.737376163	0.2642367397	-0.2461957043	-0.01804103538				0	0	0	-781.9591827	0.009219968381			
779.3991827	77	19	4	0.3392234291	0.009035920951		96.38002244	0.8068376446	2.813139917				67.60325953	27.64181861	4.754921856	0.2610322782	-0.243419308	-0.01761297014				0	0	0	-779.3991827	0.009035920951			
776.8391827	77	19	4	0.34566992	0.008859119793		96.34828149	0.8134606463	2.838257865				67.34632974	27.88161677	4.772053491	0.257927709	-0.2407303787	-0.0171973303				0	0	0	-776.8391827	0.008859119793			
774.2791827	77	19	4	0.3519407407	0.008689161687		96.31662342	0.819915881	2.863460702				67.09239761	28.11881955	4.788782839	0.254918543	-0.2381250395	-0.01679350352				0	0	0	-774.2791827	0.008689161687			
771.7191827	77	19	4	0.3580440384	0.0085256723		96.2850476	0.826201076	2.888751325				66.84137231	28.35350659	4.805121095	0.2520005618	-0.2355996462	-0.01640091555				0	0	0	-771.7191827	0.0085256723			
769.1591827	77	19	4	0.3639874477	0.008368303687		96.25355352	0.8323138858	2.914132593				66.59316695	28.58575413	4.82107892	0.2491697976	-0.2331507702	-0.01601902736				0	0	0	-769.1591827	0.008368303687			
766.5991827	77	19	4	0.3697781317	0.008216732045		96.22214077	0.8382518969	2.939607332				66.34769836	28.81563518	4.836666468	0.2464225155	-0.2307751831	-0.01564733241				0	0	0	-766.5991827	0.008216732045			
764.0391827	77	19	4	0.375422818	0.008070655688		96.19080903	0.8440126324	2.965178336				66.10488687	29.0432197	4.851893421	0.2437551967	-0.2284698425	-0.01528535428				0	0	0	-764.0391827	0.008070655688			
761.4791827	77	19	4	0.3809278323	0.007929793219		96.15955807	0.8495935574	2.990848371				65.86465615	29.26857484	4.866769011	0.2411645234	-0.226231879	-0.01493264441				0	0	0	-761.4791827	0.007929793219			
758.9191827	77	19	4	0.3862991282	0.007793881884		96.12838774	0.854992083	3.016620179				65.62693294	29.491765	4.881302052	0.2386473645	-0.2240585844	-0.01458878011				0	0	0	-758.9191827	0.007793881884			
756.3591827	77	19	4	0.3915423151	0.007662676074		96.09729795	0.8602055715	3.042496478				65.39164697	29.71285207	4.895500957	0.2362007632	-0.2219474005	-0.01425336269				0	0	0	-756.3591827	0.007662676074			
753.7991827	77	19	4	0.3966626831	0.007535945972		96.06628869	0.8652313408	3.068479967				65.15873072	29.93189551	4.909373768	0.2338219251	-0.2198959093	-0.01392601577				0	0	0	-753.7991827	0.007535945972			
751.2391827	77	19	4	0.4016652258	0.007413476325		96.03536001	0.8700666693	3.094573325				64.92811932	30.14895251	4.92292817	0.231508207	-0.2179018233	-0.01360638369				0	0	0	-751.2391827	0.007413476325			
748.6791827	77	19	4	0.4065546613	0.007295065323		96.00451198	0.8747088003	3.120779218				64.69975039	30.36407809	4.936171514	0.2292571075	-0.2159629773	-0.01329413013				0	0	0	-748.6791827	0.007295065323			
746.1191827	77	19	4	0.4113354515	0.007180523586		95.97374476	0.8791549468	3.147100297				64.47356391	30.57732525	4.949110834	0.2270662571	-0.2140773203	-0.01298893677				0	0	0	-746.1191827	0.007180523586			
743.5591827	77	19	4	0.4160118193	0.007069673233		95.9430585	0.8834022965	3.1735392				64.24950211	30.78874503	4.961752863	0.2249334103	-0.2122429083	-0.01269050207				0	0	0	-743.5591827	0.007069673233			
740.9991827	77	19	4	0.4205877653	0.006962347134		95.91245326	0.8874480672	3.200098673				64.0275093	30.99838665	4.974104048	0.2228564374	-0.2104578972	-0.01239854017				0	0	0	-740.9991827	0.006962347134			
738.4391827	77	19	4	0.425067082	0.006858387756		95.88192958	0.8912893117	3.226781105				63.80753185	31.20629758	4.986170569	0.220833317	-0.2087205372	-0.01211277985				0	0	0	-738.4391827	0.006858387756			
735.8791827	77	19	4	0.429453368	0.006757647022		95.85148756	0.8949232185	3.253589223				63.58951803	31.41252362	4.997958347	0.2188621299	-0.2070291663	-0.01183296359				0	0	0	-735.8791827	0.006757647022			
733.3191827	77	19	4	0.4337500401	0.006659985285		95.82112745	0.8983469224	3.280525632				63.37341791	31.61710903	5.00947306	0.2169410522	-0.2053822055	-0.01155884669				0	0	0	-733.3191827	0.006659985285			
730.7591827	77	19	4	0.4379603452	0.006565270828		95.79084951	0.9015575581	3.307592935				63.15918331	31.82009654	5.020720155	0.2150683499	-0.2037781534	-0.01129019646				0	0	0	-730.7591827	0.006565270828			
728.1991827	77	19	4	0.4420873711	0.006473379321		95.76065401	0.904552265	3.334793728				62.94676767	32.02152747	5.031704856	0.2132423732	-0.2022155818	-0.01102679146				0	0	0	-728.1991827	0.006473379321			
725.6391827	77	19	4	0.446134056	0.006384193314		95.7305412	0.9073281929	3.362130608				62.73612602	32.22144181	5.042432178	0.211461552	-0.2006931312	-0.01076842081				0	0	0	-725.6391827	0.006384193314			
723.0791827	77	19	4	0.4501031981	0.006297601775		95.70051133	0.9098825075	3.389606166				62.52721485	32.41987821	5.052906938	0.2097243907	-0.1992095071	-0.01051488355				0	0	0	-723.0791827	0.006297601775			
720.5191827	77	19	4	0.4539974638	0.006213499677		95.67056461	0.9122123963	3.417222993				62.3199921	32.61687414	5.06313376	0.2080294641	-0.1977634761	-0.01026598803				0	0	0	-720.5191827	0.006213499677			
717.9591827	77	19	4	0.4578193958	0.006131787587		95.64070124	0.9143150742	3.444983681				62.11441705	32.81246587	5.073117084	0.2063754136	-0.1963538623	-0.01002155136				0	0	0	-717.9591827	0.006131787587			
715.3991827	77	19	4	0.4615714201	0.006052371314		95.61092139	0.9161877897	3.47289082				61.91045026	33.00668856	5.08286118	0.204760943	-0.1949795441	-0.00978139889				0	0	0	-715.3991827	0.006052371314			
712.8391827	77	19	4	0.4652558533	0.005975161575		95.58122517	0.917827831	3.500947				61.70805355	33.1995763	5.092370149	0.2031848153	-0.1936394515	-0.009545363726				0	0	0	-712.8391827	0.005975161575			
710.2791827	77	19	4	0.4688749082	0.005900073683		95.55161266	0.9192325322	3.529154812				61.50718989	33.39116218	5.101647933	0.2016458492	-0.1923325629	-0.009313286287				0	0	0	-710.2791827	0.005900073683			
707.7191827	77	19	4	0.4724307004	0.005827027255		95.52208387	0.9203992802	3.557516848				61.30782338	33.5814783	5.110698325	0.2001429165	-0.1910579026	-0.009085013881				0	0	0	-707.7191827	0.005827027255			
