T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALLI)	w(CU@ALLI)	w(LI@ALLI)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
783.2608159	95	1	4	0.9989586172	0.04941416782	96.54432571	2.046041558	1.40963273	64.30401359	32.72781529	2.968171124							43.36164434	51.06106018	5.577295482	0	0	0	-783.2608159	0.04941416782	-71.9336345911029	
782.6208159	95	1	4	0.9990622466	0.04163262846	96.50074138	2.146839306	1.352419319	64.06506612	33.04723154	2.887702345							43.36164434	51.06106018	5.577295482	0	0	0	-782.6208159	0.04163262846	-83.9294076619672	
781.9808159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-781.9808159	0.4370624791	1.61849187400534	
781.9708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-781.9708159	0.4370624791	NaN	
781.9508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-781.9508159	0.4370624791	NaN	
781.9108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-781.9108159	0.4370624791	NaN	
781.8308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-781.8308159	0.4370624791	NaN	
781.6708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-781.6708159	0.4370624791	NaN	
781.3508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-781.3508159	0.4370624791	NaN	
780.7108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-780.7108159	0.4370624791	NaN	
779.4308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-779.4308159	0.4370624791	NaN	
776.8708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-776.8708159	0.4370624791	NaN	
771.7508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-771.7508159	0.4370624791	NaN	
766.6308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-766.6308159	0.4370624791	NaN	
761.5108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-761.5108159	0.4370624791	NaN	
756.3908159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-756.3908159	0.4370624791	NaN	
751.2708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-751.2708159	0.4370624791	NaN	
746.1508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-746.1508159	0.4370624791	NaN	
741.0308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-741.0308159	0.4370624791	NaN	
735.9108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-735.9108159	0.4370624791	NaN	
730.7908159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-730.7908159	0.4370624791	NaN	
725.6708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-725.6708159	0.4370624791	NaN	
720.5508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-720.5508159	0.4370624791	NaN	
715.4308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-715.4308159	0.4370624791	NaN	
710.3108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-710.3108159	0.4370624791	NaN	
705.1908159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-705.1908159	0.4370624791	NaN	
700.0708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-700.0708159	0.4370624791	NaN	
694.9508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-694.9508159	0.4370624791	NaN	
689.8308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-689.8308159	0.4370624791	NaN	
684.7108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-684.7108159	0.4370624791	NaN	
679.5908159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-679.5908159	0.4370624791	NaN	
674.4708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-674.4708159	0.4370624791	NaN	
669.3508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-669.3508159	0.4370624791	NaN	
664.2308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-664.2308159	0.4370624791	NaN	
659.1108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-659.1108159	0.4370624791	NaN	
653.9908159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-653.9908159	0.4370624791	NaN	
648.8708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-648.8708159	0.4370624791	NaN	
643.7508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-643.7508159	0.4370624791	NaN	
638.6308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-638.6308159	0.4370624791	NaN	
633.5108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-633.5108159	0.4370624791	NaN	
628.3908159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-628.3908159	0.4370624791	NaN	
623.2708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-623.2708159	0.4370624791	NaN	
618.1508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-618.1508159	0.4370624791	NaN	
613.0308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-613.0308159	0.4370624791	NaN	
607.9108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-607.9108159	0.4370624791	NaN	
602.7908159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-602.7908159	0.4370624791	NaN	
597.6708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-597.6708159	0.4370624791	NaN	
592.5508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-592.5508159	0.4370624791	NaN	
587.4308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-587.4308159	0.4370624791	NaN	
582.3108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-582.3108159	0.4370624791	NaN	
577.1908159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-577.1908159	0.4370624791	NaN	
572.0708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-572.0708159	0.4370624791	NaN	
566.9508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-566.9508159	0.4370624791	NaN	
561.8308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-561.8308159	0.4370624791	NaN	
556.7108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-556.7108159	0.4370624791	NaN	
551.5908159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-551.5908159	0.4370624791	NaN	
546.4708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-546.4708159	0.4370624791	NaN	
541.3508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-541.3508159	0.4370624791	NaN	
536.2308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-536.2308159	0.4370624791	NaN	
531.1108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-531.1108159	0.4370624791	NaN	
525.9908159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-525.9908159	0.4370624791	NaN	
520.8708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-520.8708159	0.4370624791	NaN	
515.7508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-515.7508159	0.4370624791	NaN	
510.6308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-510.6308159	0.4370624791	NaN	
505.5108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-505.5108159	0.4370624791	NaN	
500.3908159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-500.3908159	0.4370624791	NaN	
495.2708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-495.2708159	0.4370624791	NaN	
490.1508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-490.1508159	0.4370624791	NaN	
485.0308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-485.0308159	0.4370624791	NaN	
479.9108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-479.9108159	0.4370624791	NaN	
474.7908159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-474.7908159	0.4370624791	NaN	
469.6708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-469.6708159	0.4370624791	NaN	
464.5508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-464.5508159	0.4370624791	NaN	
459.4308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-459.4308159	0.4370624791	NaN	
454.3108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-454.3108159	0.4370624791	NaN	
449.1908159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-449.1908159	0.4370624791	NaN	
444.0708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-444.0708159	0.4370624791	NaN	
438.9508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-438.9508159	0.4370624791	NaN	
433.8308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-433.8308159	0.4370624791	NaN	
428.7108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-428.7108159	0.4370624791	NaN	
423.5908159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-423.5908159	0.4370624791	NaN	
418.4708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-418.4708159	0.4370624791	NaN	
413.3508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-413.3508159	0.4370624791	NaN	
408.2308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-408.2308159	0.4370624791	NaN	
403.1108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-403.1108159	0.4370624791	NaN	
397.9908159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-397.9908159	0.4370624791	NaN	
392.8708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-392.8708159	0.4370624791	NaN	
387.7508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-387.7508159	0.4370624791	NaN	
382.6308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-382.6308159	0.4370624791	NaN	
377.5108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-377.5108159	0.4370624791	NaN	
372.3908159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-372.3908159	0.4370624791	NaN	
367.2708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-367.2708159	0.4370624791	NaN	
362.1508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-362.1508159	0.4370624791	NaN	
357.0308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-357.0308159	0.4370624791	NaN	
351.9108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-351.9108159	0.4370624791	NaN	
346.7908159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-346.7908159	0.4370624791	NaN	
341.6708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-341.6708159	0.4370624791	NaN	
336.5508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-336.5508159	0.4370624791	NaN	
331.4308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-331.4308159	0.4370624791	NaN	
326.3108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-326.3108159	0.4370624791	NaN	
321.1908159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-321.1908159	0.4370624791	NaN	
316.0708159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-316.0708159	0.4370624791	NaN	
310.9508159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-310.9508159	0.4370624791	NaN	
305.8308159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-305.8308159	0.4370624791	NaN	
300.7108159	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-300.7108159	0.4370624791	NaN	
300	95	1	4	1	0.4370624791	96.45483295	2.244451425	1.300715628										43.36164434	51.06106018	5.577295482				-300	0.4370624791	NaN	
