T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(LI@ALCU_THETA)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
851.198547	79	20	1	0.2807808405	0.02281612897	97.33679189	2.202460164	0.4607479431	72.56784234	26.24524071	1.186916955										0	0	0	-851.198547	0.02281612897	-2390.98712170056	
848.638547	79	20	1	0.2985230726	0.02178320796	97.26486347	2.273189589	0.4619469409	72.01788211	26.7790571	1.203060792										0	0	0	-848.638547	0.02178320796	-2578.12774603338	
846.078547	79	20	1	0.3151088976	0.02082464644	97.19226233	2.344505727	0.4632319399	71.4824851	27.29871977	1.218795127										0	0	0	-846.078547	0.02082464644	-2775.90596765673	
843.518547	79	20	1	0.3306487739	0.01993381133	97.11894765	2.416453662	0.4645986872	70.96105869	27.8048064	1.234134917										0	0	0	-843.518547	0.01993381133	-2984.59760956938	
840.958547	79	20	1	0.3452399503	0.01910474175	97.04487717	2.489079755	0.4660430722	70.45302829	28.29787679	1.24909492										0	0	0	-840.958547	0.01910474175	-3204.4708526548	
838.398547	79	20	1	0.3589683206	0.01833207611	96.9700071	2.562431763	0.4675611355	69.95783918	28.77847121	1.263689608										0	0	0	-838.398547	0.01833207611	-3435.78792036677	
835.838547	79	20	1	0.3719099835	0.01761098749	96.89429195	2.636558975	0.4691490708	69.47495763	29.24710928	1.277933093										0	0	0	-835.838547	0.01761098749	-3678.80668643195	
833.278547	79	20	1	0.3841325591	0.01693712626	96.81768441	2.711512369	0.4708032224	69.00387158	29.70428934	1.291839081										0	0	0	-833.278547	0.01693712626	-3933.78226890908	
830.718547	79	20	1	0.3956963054	0.01630656908	96.74013513	2.787344788	0.4725200789	68.54409084	30.15048833	1.305420834										0	0	0	-830.718547	0.01630656908	-4200.96895249563	
828.158547	79	20	1	0.4066550674	0.01571577363	96.6615926	2.864111139	0.474296265	68.09514705	30.5861618	1.318691153										0	0	0	-828.158547	0.01571577363	-4480.62193539261	
825.598547	79	20	1	0.4170570873	0.01516153827	96.58200286	2.941868609	0.4761285302	67.65659335	31.01174429	1.331662362										0	0	0	-825.598547	0.01516153827	-4775.82474888971	
823.038547	79	20	1	0.4269460627	0.0146415288	96.50130747	3.020678776	0.4780137521	67.22799745	31.42765616	1.344346391										0	0	0	-823.038547	0.0146415288	-5079.35850203885	
820.478547	79	20	1	0.4363604609	0.01415173084	96.4194507	3.100600487	0.479948813	66.80896714	31.83427853	1.356754331										0	0	0	-820.478547	0.01415173084	-5395.48026279714	
817.918547	79	20	1	0.445335665	0.01369083118	96.33636804	3.181701134	0.4819308249	66.39910969	32.23199302	1.368897291										0	0	0	-817.918547	0.01369083118	-5728.82288660519	
815.358547	79	20	1	0.4539035411	0.01325643651	96.25199335	3.264049745	0.4839569039	65.99805813	32.62115615	1.380785723										0	0	0	-815.358547	0.01325643651	-6074.8200428638	
812.798547	79	20	1	0.4620929811	0.01284658238	96.16625666	3.347719125	0.4860242197	65.60546358	33.00210679	1.392429633										0	0	0	-812.798547	0.01284658238	-6434.95004152066	
810.238547	79	20	1	0.4699302383	0.01245948318	96.07908374	3.432786284	0.4881299797	65.22099437	33.37516702	1.403838609										0	0	0	-810.238547	0.01245948318	-6809.54983556707	
807.678547	79	20	1	0.4774392177	0.01209351249	95.9903957	3.519332887	0.4902714115	64.84433522	33.74064295	1.415021827										0	0	0	-807.678547	0.01209351249	-7198.97051146856	
805.118547	79	20	1	0.4846417308	0.01174718751	95.90010848	3.607445771	0.4924457452	64.47518644	34.09882548	1.425988078										0	0	0	-805.118547	0.01174718751	-7603.59323664065	
802.558547	79	20	1	0.4915577177	0.01141915498	95.80813229	3.697217516	0.4946501946	64.11326307	34.44999114	1.436745783										0	0	0	-802.558547	0.01141915498	-8023.83353183454	
799.998547	79	20	1	0.4982054427	0.01110817866	95.71437096	3.788747101	0.4968819373	63.75829414	34.79440285	1.447303013										0	0	0	-799.998547	0.01110817866	-8460.14866340478	
797.438547	79	20	1	0.5046016667	0.01081312821	95.61872127	3.882140634	0.4991380935	63.41002188	35.13231061	1.45766751										0	0	0	-797.438547	0.01081312821	-8913.04519859526	
794.878547	79	20	1	0.5107617982	0.01053296922	95.5210721	3.977512192	0.5014157035	63.06820101	35.46395229	1.467846705										0	0	0	-794.878547	0.01053296922	-9383.08852719995	
792.318547	79	20	1	0.5167000283	0.01026675438	95.42130353	4.074984772	0.5037117025	62.73259803	35.78955423	1.477847738										0	0	0	-792.318547	0.01026675438	-9870.91504817207	
789.758547	79	20	1	0.5224294492	0.01001361561	95.31928572	4.17469139	0.5060228941	62.40299058	36.10933194	1.487677477										0	0	0	-789.758547	0.01001361561	-9848.10703313175	
789.598547	79	20	1	0.5227805582	0.000619846522	95.31283259	4.180999742	0.5061676729	62.38258617	36.12912773	1.488286094										0	0	0	-789.598547	0.000619846522	-250.12508195682	
789.518547	79	20	1	0.5229557655	0.0003095578586	95.30960194	4.184157971	0.5062400839	62.37239134	36.13901848	1.488590173										0	0	0	-789.518547	0.0003095578586	-159.62178607041	
789.498547	79	20	1	0.5229995308	7.736921815E-05	95.30879393	4.184947883	0.5062581908	62.36984352	36.14149031	1.488666172										0	0	0	-789.498547	7.736921815E-05	635.993630665708	
789.478547	79	20	1	0.5233147468	0.0002430480446	95.30941839	4.183904554	0.5066770515	62.36855362	36.14187621	1.489570172	47.31806463	52.68193537	0							0	0	0	-789.478547	0.0002430480446	-1815.56807052304	
789.458547	79	20	1	0.5236101214	0.000231115689	95.30993744	4.182995392	0.507067166	62.36717027	36.14241527	1.490414457	47.31782353	52.68217647	0							0	0	0	-789.458547	0.000231115689	-1777.24789626264	
789.418547	79	20	1	0.5241993748	0.0004613097558	95.31097456	4.181178431	0.5078470106	62.36440838	36.14349032	1.492101301	47.31734134	52.68265866	0							0	0	0	-789.418547	0.0004613097558	173.980205500997	
789.338547	79	20	1	0.5253734862	0.0009200090492	95.31304621	4.177545901	0.5094078938	62.35889634	36.14562993	1.495473728	47.31637713	52.68362287	0							0	0	0	-789.338547	0.0009200090492	174.875335836464	
789.178547	79	20	1	0.527704364	0.00183010241	95.31717919	4.170286327	0.5125344864	62.34791896	36.14986739	1.502213655	47.31444939	52.68555061	0							0	0	0	-789.178547	0.00183010241	176.770989802975	
788.858547	79	20	1	0.5322978992	0.003621116148	95.32540396	4.155789032	0.5188070121	62.32614945	36.15817664	1.515673911	47.31059688	52.68940312	0							0	0	0	-788.858547	0.003621116148	180.869356380816	
788.218547	79	20	1	0.5412027556	0.007078419628	95.34168907	4.126881349	0.5314295779	62.28333482	36.17414789	1.542517293	47.30290266	52.69709734	0							0	0	0	-788.218547	0.007078419628	-4158.55705710928	
787.578547	79	20	1	0.5497533934	0.006916609918	95.35775493	4.098088543	0.544156527	62.24146599	36.18927378	1.569260228	47.29522322	52.70477678	0							0	0	0	-787.578547	0.006916609918	-3784.66875611537	
787.258547	79	20	1	0.5538986532	0.003413476069	95.36570526	4.083735839	0.550558898	62.22087915	36.19652707	1.58259378	47.29138899	52.70861101	0							0	0	0	-787.258547	0.003413476069	-49.2729371629639	
787.218547	79	20	1	0.5544108018	0.0004255892822	95.36669525	4.081943675	0.5513610727	62.21832064	36.19742042	1.584258944	47.29090996	52.70909004	0							0	0	0	-787.218547	0.0004255892822	-88.5573522507789	
787.198547	79	20	1	0.5546663739	0.0002126307845	95.36718994	4.081047743	0.551762314	62.21704316	36.19786551	1.58509133	47.29067048	52.70932952	0							0	0	0	-787.198547	0.0002126307845	-93.9649206718831	
787.188547	79	20	1	0.55479402	0.0001062363229	95.36743721	4.080599819	0.5519629728	62.21640475	36.19808776	1.585507486	47.29055075	52.70944925	0							0	0	0	-787.188547	0.0001062363229	-99.1456463034935	
787.168547	79	20	1	0.5576817418	0.002337193263	95.37121894	4.075424018	0.5533570463	62.21827866	36.19341012	1.588311218				43.66113616	54.84131265	1.497551188				0	0	0	-787.168547	0.002337193263	105.692535033579	
787.148547	79	20	1	0.5607715318	0.002513648609	95.37537952	4.06974997	0.5548705127	62.22052874	36.18812261	1.591348657				43.66113616	54.84131265	1.497551188				0	0	0	-787.148547	0.002513648609	106.765413650319	
787.108547	79	20	1	0.5667948572	0.004934514784	95.38360205	4.05851721	0.5578807436	62.22498266	36.17763753	1.597379805				43.66113616	54.84131265	1.497551188				0	0	0	-787.108547	0.004934514784	16.8227592894821	
787.028547	79	20	1	0.5782726665	0.009534253735	95.39969387	4.036458208	0.5638479266	62.23372958	36.15697522	1.609295195				43.66113616	54.84131265	1.497551188				0	0	0	-787.028547	0.009534253735	18.0601170488108	
786.868547	79	20	1	0.5991758	0.01783909207	95.43055523	3.993862711	0.5755820612	62.25062113	36.11680591	1.632572962				43.66113616	54.84131265	1.497551188				0	0	0	-786.868547	0.01783909207	20.7187147703987	
786.548547	79	20	1	0.6344365046	0.03166908642	95.4876457	3.913996774	0.5983575296	62.2823172	36.04049308	1.677189714				43.66113616	54.84131265	1.497551188				0	0	0	-786.548547	0.03166908642	26.6193610816806	
785.908547	79	20	1	0.6870642424	0.05185762171	95.58710877	3.771138043	0.6417531883	62.33917877	35.9005769	1.760244328				43.66113616	54.84131265	1.497551188				0	0	0	-785.908547	0.05185762171	-153.231004300242	
785.268547	79	20	1	0.7244883408	0.04319733564	95.67178563	3.645158357	0.6830560144	62.38963085	35.77329801	1.837071136				43.66113616	54.84131265	1.497551188				0	0	0	-785.268547	0.04319733564	-92.3437934300742	
784.628547	79	20	1	0.7527279598	0.03711881686	95.74538074	3.531754777	0.7228644788	62.43541889	35.65535876	1.909222349				43.66113616	54.84131265	1.497551188				0	0	0	-784.628547	0.03711881686	-126.352924798808	
783.988547	79	20	1	0.7749412468	0.0326109551	95.81026575	3.428175286	0.7615589619	62.47764648	35.54465706	1.977696459				43.66113616	54.84131265	1.497551188				0	0	0	-783.988547	0.0326109551	-165.645427918338	
783.348547	79	20	1	0.7929601121	0.02913114817	95.8680678	3.33253259	0.7993996055	62.51706217	35.43975434	2.043183488				43.66113616	54.84131265	1.497551188				0	0	0	-783.348547	0.02913114817	-236.530377253876	
782.068547	79	20	1	0.8208222886	0.04902998134	95.96681584	3.159966477	0.8732176777	62.58944958	35.24347667	2.167073755				43.66113616	54.84131265	1.497551188				0	0	0	-782.068547	0.04902998134	-315.155679384798	
780.788547	79	20	1	0.8413114065	0.04184237158	96.04798265	3.006697806	0.9453195409	62.65542106	35.06095485	2.28362409				43.66113616	54.84131265	1.497551188				0	0	0	-780.788547	0.04184237158	-216.791269697326	
779.508547	79	20	1	0.8571266113	0.03661647406	96.11548397	2.868201074	1.016314958	62.71668299	34.88877712	2.394539894				43.66113616	54.84131265	1.497551188				0	0	0	-779.508547	0.03661647406	-200.157984624497	
778.868547	79	20	1	0.8637382488	0.01707880129	96.14495825	2.803514902	1.051526846	62.74590781	34.80583542	2.448256771				43.66113616	54.84131265	1.497551188				0	0	0	-778.868547	0.01707880129	-35.2048848228477	
778.548547	79	20	1	0.8667834064	0.008265558807	96.1587412	2.772180224	1.069078577	62.7602165	34.76505273	2.474730772				43.66113616	54.84131265	1.497551188				0	0	0	-778.548547	0.008265558807	-22.5630276879706	
778.468547	79	20	1	0.8675193384	0.002045536556	96.16209229	2.764446152	1.073461557	62.76376406	34.75492463	2.481311313				43.66113616	54.84131265	1.497551188				0	0	0	-778.468547	0.002045536556	-35.2798791705327	
778.428547	79	20	1	0.8678838834	0.001019330547	96.16375392	2.76059373	1.075652353	62.76553342	34.74987055	2.484596037				43.66113616	54.84131265	1.497551188				0	0	0	-778.428547	0.001019330547	-39.0958984469121	
778.408547	79	20	1	0.8680652271	0.0005085312281	96.16458127	2.75867116	1.076747571	62.76641702	34.74734598	2.486237005				43.66113616	54.84131265	1.497551188				0	0	0	-778.408547	0.0005085312281	-39.2092722698659	
778.388547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-778.388547	0.3654810664	0.0547986439323768	
778.368547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-778.368547	0.3654810664	NaN	
778.328547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-778.328547	0.3654810664	NaN	
778.248547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-778.248547	0.3654810664	NaN	
778.088547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-778.088547	0.3654810664	NaN	
777.768547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-777.768547	0.3654810664	NaN	
777.128547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-777.128547	0.3654810664	NaN	
775.848547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-775.848547	0.3654810664	NaN	
773.288547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-773.288547	0.3654810664	NaN	
768.168547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-768.168547	0.3654810664	NaN	
763.048547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-763.048547	0.3654810664	NaN	
757.928547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-757.928547	0.3654810664	NaN	
752.808547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-752.808547	0.3654810664	NaN	
747.688547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-747.688547	0.3654810664	NaN	
742.568547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-742.568547	0.3654810664	NaN	
737.448547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-737.448547	0.3654810664	NaN	
732.328547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-732.328547	0.3654810664	NaN	
727.208547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-727.208547	0.3654810664	NaN	
722.088547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-722.088547	0.3654810664	NaN	
716.968547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-716.968547	0.3654810664	NaN	
711.848547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-711.848547	0.3654810664	NaN	
706.728547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-706.728547	0.3654810664	NaN	
701.608547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-701.608547	0.3654810664	NaN	
696.488547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-696.488547	0.3654810664	NaN	
691.368547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-691.368547	0.3654810664	NaN	
686.248547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-686.248547	0.3654810664	NaN	
681.128547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-681.128547	0.3654810664	NaN	
676.008547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-676.008547	0.3654810664	NaN	
670.888547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-670.888547	0.3654810664	NaN	
665.768547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-665.768547	0.3654810664	NaN	
660.648547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-660.648547	0.3654810664	NaN	
655.528547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-655.528547	0.3654810664	NaN	
650.408547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-650.408547	0.3654810664	NaN	
645.288547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-645.288547	0.3654810664	NaN	
640.168547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-640.168547	0.3654810664	NaN	
635.048547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-635.048547	0.3654810664	NaN	
629.928547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-629.928547	0.3654810664	NaN	
624.808547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-624.808547	0.3654810664	NaN	
619.688547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-619.688547	0.3654810664	NaN	
614.568547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-614.568547	0.3654810664	NaN	
609.448547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-609.448547	0.3654810664	NaN	
604.328547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-604.328547	0.3654810664	NaN	
599.208547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-599.208547	0.3654810664	NaN	
594.088547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-594.088547	0.3654810664	NaN	
588.968547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-588.968547	0.3654810664	NaN	
583.848547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-583.848547	0.3654810664	NaN	
578.728547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-578.728547	0.3654810664	NaN	
573.608547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-573.608547	0.3654810664	NaN	
568.488547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-568.488547	0.3654810664	NaN	
563.368547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-563.368547	0.3654810664	NaN	
558.248547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-558.248547	0.3654810664	NaN	
553.128547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-553.128547	0.3654810664	NaN	
548.008547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-548.008547	0.3654810664	NaN	
542.888547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-542.888547	0.3654810664	NaN	
537.768547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-537.768547	0.3654810664	NaN	
532.648547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-532.648547	0.3654810664	NaN	
527.528547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-527.528547	0.3654810664	NaN	
522.408547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-522.408547	0.3654810664	NaN	
517.288547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-517.288547	0.3654810664	NaN	
512.168547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-512.168547	0.3654810664	NaN	
507.048547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-507.048547	0.3654810664	NaN	
501.928547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-501.928547	0.3654810664	NaN	
496.808547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-496.808547	0.3654810664	NaN	
491.688547	79	20	1	1	0.3654810664	96.16493063	2.758060122	1.077009246							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-491.688547	0.3654810664	NaN	
