T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(LI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(LI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(LI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(LI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
833.9318562	86	5	9	0	0		94.78792738	0.0254810141	5.18659161				86	5	9	0.0009047018006	-0.0005121345092	-0.0003925672915				0.0009047018006	-0.0005121345092	-0.0003925672915	-833.9318562	0			
833.9218562	86	5	9	9.616400412E-05	0.0001029721148		94.78764514	0.0254810528	5.186873802				85.99909551	5.000511901	9.00039259	0.001809396427	-0.00102429785	-0.0007850985771				0	0	0	-833.9218562	0.0001029721148			
833.9018562	86	5	9	0.000288402402	0.000205881776		94.78708068	0.02548113308	5.187438189				85.99728608	5.001536265	9.00117765	0.002714061752	-0.001536526768	-0.001177534984				0	0	0	-833.9018562	0.000205881776			
833.8618562	86	5	9	0.0006726649572	0.0004116063661		94.78595188	0.0254812918	5.188566832				85.99366764	5.003585014	9.002747349	0.004523009371	-0.002560965053	-0.001962044317				0	0	0	-833.8618562	0.0004116063661			
833.7818562	86	5	9	0.001440350163	0.0008225316466		94.78369459	0.02548160104	5.190823805				85.98643198	5.007682699	9.00588532	0.008140261064	-0.004610265928	-0.003529995136				0	0	0	-833.7818562	0.0008225316466			
833.6218562	86	5	9	0.002972519188	0.001642785957		94.77918138	0.02548219185	5.195336431				85.97196509	5.015879525	9.012155385	0.01537169312	-0.008710280342	-0.00666141278				0	0	0	-833.6218562	0.001642785957			
833.3018562	86	5	9	0.006024115763	0.003276502965		94.77016033	0.02548326306	5.204356409				85.94304892	5.032279015	9.02467206	0.0298223286	-0.0169159687	-0.0129063599				0	0	0	-833.3018562	0.003276502965			
832.6618562	86	5	9	0.01207685019	0.006517049597		94.75213966	0.02548496568	5.222375377				85.88528655	5.065101466	9.049611988	0.05867514942	-0.03335006088	-0.02532508854				0	0	0	-832.6618562	0.006517049597			
831.3818562	86	5	9	0.02397680908	0.01288706458		94.71618892	0.02548700857	5.258324068				85.76999618	5.130895342	9.099108477	0.1161906511	-0.06630972059	-0.04988093051				0	0	0	-831.3818562	0.01288706458			
828.8218562	86	5	9	0.04700442563	0.02521810234		94.64463074	0.02548493457	5.329884322				85.54040352	5.262975932	9.196620544	0.2304886125	-0.1325999261	-0.09788868644				0	0	0	-828.8218562	0.02521810234			
826.2618562	86	5	9	0.06894535629	0.02460585354		94.5734454	0.02547045764	5.401084143				85.31253364	5.395097973	9.292368391	0.2287590874	-0.1326423211	-0.09611676633				0	0	0	-826.2618562	0.02460585354			
823.7018562	86	5	9	0.08987725537	0.02402391252		94.50261763	0.02544393276	5.471938434				85.08631993	5.527271264	9.386408803	0.2270965367	-0.1326937112	-0.09440282545				0	0	0	-823.7018562	0.02402391252			
821.1418562	86	5	9	0.1098710291	0.02347077656		94.43213132	0.02540569227	5.542462985				84.86169688	5.659505937	9.47879718	0.2254997626	-0.1327552743	-0.09274448827				0	0	0	-821.1418562	0.02347077656			
818.5818562	86	5	9	0.1289908967	0.02294424646		94.36197169	0.02535605391	5.612672257				84.6386039	5.791810949	9.569585154	0.2239638076	-0.1328258317	-0.09113797592				0	0	0	-818.5818562	0.02294424646			
816.0218562	86	5	9	0.1472952685	0.0224424583		94.29212471	0.02529532363	5.68257997				84.41698371	5.924194882	9.658821406	0.2224853338	-0.1329050092	-0.0895803247				0	0	0	-816.0218562	0.0224424583			
