T	w(AL)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(LI@LIQUID)	w(AL@ALLI)	w(LI@ALLI)	dwdT_L(AL@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
867.5314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-867.5314824	0.7332099406	NaN	
866.2514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-866.2514824	0.7332099406	NaN	
863.6914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-863.6914824	0.7332099406	NaN	
858.5714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-858.5714824	0.7332099406	NaN	
853.4514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-853.4514824	0.7332099406	NaN	
848.3314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-848.3314824	0.7332099406	NaN	
843.2114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-843.2114824	0.7332099406	NaN	
838.0914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-838.0914824	0.7332099406	NaN	
832.9714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-832.9714824	0.7332099406	NaN	
827.8514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-827.8514824	0.7332099406	NaN	
822.7314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-822.7314824	0.7332099406	NaN	
817.6114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-817.6114824	0.7332099406	NaN	
812.4914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-812.4914824	0.7332099406	NaN	
807.3714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-807.3714824	0.7332099406	NaN	
802.2514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-802.2514824	0.7332099406	NaN	
797.1314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-797.1314824	0.7332099406	NaN	
792.0114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-792.0114824	0.7332099406	NaN	
786.8914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-786.8914824	0.7332099406	NaN	
781.7714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-781.7714824	0.7332099406	NaN	
776.6514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-776.6514824	0.7332099406	NaN	
771.5314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-771.5314824	0.7332099406	NaN	
766.4114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-766.4114824	0.7332099406	NaN	
761.2914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-761.2914824	0.7332099406	NaN	
756.1714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-756.1714824	0.7332099406	NaN	
751.0514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-751.0514824	0.7332099406	NaN	
745.9314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-745.9314824	0.7332099406	NaN	
740.8114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-740.8114824	0.7332099406	NaN	
735.6914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-735.6914824	0.7332099406	NaN	
730.5714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-730.5714824	0.7332099406	NaN	
725.4514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-725.4514824	0.7332099406	NaN	
720.3314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-720.3314824	0.7332099406	NaN	
715.2114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-715.2114824	0.7332099406	NaN	
710.0914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-710.0914824	0.7332099406	NaN	
704.9714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-704.9714824	0.7332099406	NaN	
699.8514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-699.8514824	0.7332099406	NaN	
694.7314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-694.7314824	0.7332099406	NaN	
689.6114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-689.6114824	0.7332099406	NaN	
684.4914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-684.4914824	0.7332099406	NaN	
679.3714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-679.3714824	0.7332099406	NaN	
674.2514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-674.2514824	0.7332099406	NaN	
669.1314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-669.1314824	0.7332099406	NaN	
664.0114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-664.0114824	0.7332099406	NaN	
658.8914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-658.8914824	0.7332099406	NaN	
653.7714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-653.7714824	0.7332099406	NaN	
648.6514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-648.6514824	0.7332099406	NaN	
643.5314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-643.5314824	0.7332099406	NaN	
638.4114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-638.4114824	0.7332099406	NaN	
633.2914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-633.2914824	0.7332099406	NaN	
628.1714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-628.1714824	0.7332099406	NaN	
623.0514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-623.0514824	0.7332099406	NaN	
617.9314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-617.9314824	0.7332099406	NaN	
612.8114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-612.8114824	0.7332099406	NaN	
607.6914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-607.6914824	0.7332099406	NaN	
602.5714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-602.5714824	0.7332099406	NaN	
597.4514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-597.4514824	0.7332099406	NaN	
592.3314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-592.3314824	0.7332099406	NaN	
587.2114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-587.2114824	0.7332099406	NaN	
582.0914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-582.0914824	0.7332099406	NaN	
576.9714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-576.9714824	0.7332099406	NaN	
571.8514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-571.8514824	0.7332099406	NaN	
566.7314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-566.7314824	0.7332099406	NaN	
561.6114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-561.6114824	0.7332099406	NaN	
556.4914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-556.4914824	0.7332099406	NaN	
551.3714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-551.3714824	0.7332099406	NaN	
546.2514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-546.2514824	0.7332099406	NaN	
541.1314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-541.1314824	0.7332099406	NaN	
536.0114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-536.0114824	0.7332099406	NaN	
530.8914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-530.8914824	0.7332099406	NaN	
525.7714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-525.7714824	0.7332099406	NaN	
520.6514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-520.6514824	0.7332099406	NaN	
515.5314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-515.5314824	0.7332099406	NaN	
510.4114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-510.4114824	0.7332099406	NaN	
505.2914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-505.2914824	0.7332099406	NaN	
500.1714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-500.1714824	0.7332099406	NaN	
495.0514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-495.0514824	0.7332099406	NaN	
489.9314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-489.9314824	0.7332099406	NaN	
484.8114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-484.8114824	0.7332099406	NaN	
479.6914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-479.6914824	0.7332099406	NaN	
474.5714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-474.5714824	0.7332099406	NaN	
469.4514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-469.4514824	0.7332099406	NaN	
464.3314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-464.3314824	0.7332099406	NaN	
459.2114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-459.2114824	0.7332099406	NaN	
454.0914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-454.0914824	0.7332099406	NaN	
448.9714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-448.9714824	0.7332099406	NaN	
443.8514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-443.8514824	0.7332099406	NaN	
438.7314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-438.7314824	0.7332099406	NaN	
433.6114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-433.6114824	0.7332099406	NaN	
428.4914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-428.4914824	0.7332099406	NaN	
423.3714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-423.3714824	0.7332099406	NaN	
418.2514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-418.2514824	0.7332099406	NaN	
413.1314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-413.1314824	0.7332099406	NaN	
408.0114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-408.0114824	0.7332099406	NaN	
402.8914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-402.8914824	0.7332099406	NaN	
397.7714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-397.7714824	0.7332099406	NaN	
392.6514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-392.6514824	0.7332099406	NaN	
387.5314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-387.5314824	0.7332099406	NaN	
382.4114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-382.4114824	0.7332099406	NaN	
377.2914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-377.2914824	0.7332099406	NaN	
372.1714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-372.1714824	0.7332099406	NaN	
367.0514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-367.0514824	0.7332099406	NaN	
361.9314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-361.9314824	0.7332099406	NaN	
356.8114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-356.8114824	0.7332099406	NaN	
351.6914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-351.6914824	0.7332099406	NaN	
346.5714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-346.5714824	0.7332099406	NaN	
341.4514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-341.4514824	0.7332099406	NaN	
336.3314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-336.3314824	0.7332099406	NaN	
331.2114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-331.2114824	0.7332099406	NaN	
326.0914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-326.0914824	0.7332099406	NaN	
320.9714824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-320.9714824	0.7332099406	NaN	
315.8514824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-315.8514824	0.7332099406	NaN	
310.7314824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-310.7314824	0.7332099406	NaN	
305.6114824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-305.6114824	0.7332099406	NaN	
300.4914824	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-300.4914824	0.7332099406	NaN	
300	95	5	1	0.7332099406	95.4942539	4.505746097			81.8653572	18.1346428			-300	0.7332099406	NaN	
