T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALLI)	w(CU@ALLI)	w(LI@ALLI)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
814.484852	85	10	5	0.4677421828	0.005836397828	96.00761816	0.2693658448	3.723015994	75.39739256	18.38910145	6.213505994	81.84988658	0	18.15011342										0	0	0	-814.484852	0.005836397828	-107.787982479394	
814.164852	85	10	5	0.4703633066	0.002892979305	96.00970903	0.2717145188	3.718576448	75.32862946	18.46703865	6.204331883	81.84970576	0	18.15029424										0	0	0	-814.164852	0.002892979305	-109.761426524404	
814.004852	85	10	5	0.4716644048	0.00144207687	96.01074977	0.2728928536	3.716357377	75.29431848	18.50592997	6.199751557	81.84961501	0	18.15038499										0	0	0	-814.004852	0.00144207687	-68.2854145527727	
813.964852	85	10	5	0.4719889357	0.0003605571038	96.01100947	0.2731878481	3.715802684	75.28574826	18.51564455	6.198607192	81.84959231	0	18.15040769										0	0	0	-813.964852	0.0003605571038	-36.959471011091	
813.954852	85	10	5	0.4720698317	8.994370475E-05	96.01107426	0.2732616349	3.715664107	75.28360615	18.51807271	6.198321142	81.84958663	0	18.15041337										0	0	0	-813.954852	8.994370475E-05	-39.7271479127079	
813.934852	85	10	5	0.4776633012	0.004416337256	96.01397301	0.2742205911	3.711806401	75.26712653	18.54036681	6.192506662				62.54235303	28.42537001	9.032276954							0	0	0	-813.934852	0.004416337256	39.6500510753621	
813.914852	85	10	5	0.4837880126	0.004877352497	96.01725148	0.2752947522	3.707453769	75.24897511	18.5650538	6.185971094				62.54235303	28.42537001	9.032276954							0	0	0	-813.914852	0.004877352497	40.2030614696824	
813.874852	85	10	5	0.4955040296	0.00943383085	96.02370065	0.2774236343	3.698875716	75.21314876	18.61375358	6.173097659				62.54235303	28.42537001	9.032276954							0	0	0	-813.874852	0.00943383085	9.09893588113229	
813.794852	85	10	5	0.5170130511	0.01769848942	96.03619508	0.2816088081	3.682196115	75.14328493	18.70862347	6.1480916				62.54235303	28.42537001	9.032276954							0	0	0	-813.794852	0.01769848942	10.3965618871104	
813.634852	85	10	5	0.5537538637	0.03149932178	96.05974378	0.2897217848	3.650534439	75.00993546	18.88934663	6.100717918				62.54235303	28.42537001	9.032276954							0	0	0	-813.634852	0.03149932178	13.3456807495135	
813.314852	85	10	5	0.6096438263	0.05162414314	96.10216761	0.3051304421	3.592701952	74.76384455	19.22165793	6.01449752				62.54235303	28.42537001	9.032276954							0	0	0	-813.314852	0.05162414314	20.7203643062828	
812.674852	85	10	5	0.6819716186	0.07577197183	96.17366213	0.3336990752	3.492638797	74.33021997	19.80352861	5.866251413				62.54235303	28.42537001	9.032276954							0	0	0	-812.674852	0.07577197183	-219.542980306536	
812.034852	85	10	5	0.7272575359	0.05770114443	96.23304446	0.3603475465	3.406607994	73.9492527	20.31102936	5.739717939				62.54235303	28.42537001	9.032276954							0	0	0	-812.034852	0.05770114443	-48.9343917271493	
811.394852	85	10	5	0.7588165019	0.04653011896	96.28403093	0.3857737609	3.330195313	73.60435608	20.76761967	5.628024253				62.54235303	28.42537001	9.032276954							0	0	0	-811.394852	0.04653011896	-73.446887435648	
810.754852	85	10	5	0.782330484	0.03894825573	96.32871789	0.4103642698	3.260917844	73.28620949	21.18648336	5.527307151				62.54235303	28.42537001	9.032276954							0	0	0	-810.754852	0.03894825573	-103.22400920062	
810.114852	85	10	5	0.8006722306	0.03346962589	96.36843061	0.4343607126	3.197208682	72.98892866	21.57594094	5.435130395				62.54235303	28.42537001	9.032276954							0	0	0	-810.114852	0.03346962589	-183.30897575154	
808.834852	85	10	5	0.8278461767	0.05376910147	96.43628214	0.4811732649	3.082544598	72.44213035	22.28760859	5.270261061				62.54235303	28.42537001	9.032276954							0	0	0	-808.834852	0.05376910147	84.7858148401369	
806.274852	85	10	5	0.861876126	0.07709391689	96.53901298	0.5724237764	2.888563243	71.48078577	23.52506233	4.994151907				62.54235303	28.42537001	9.032276954							0	0	0	-806.274852	0.07709391689	-1262.38567867164	
803.714852	85	10	5	0.8826290001	0.05790230554	96.61144082	0.662869582	2.725689599	70.63569456	24.59955174	4.764753695				62.54235303	28.42537001	9.032276954							0	0	0	-803.714852	0.05790230554	-188.861896609365	
801.154852	85	10	5	0.896879743	0.04637943717	96.66216674	0.7539762731	2.583856983	69.86917113	25.56428899	4.566539879				62.54235303	28.42537001	9.032276954							0	0	0	-801.154852	0.04637943717	-288.987491845958	
798.594852	85	10	5	0.9073987663	0.0387032997	96.69592041	0.8465609738	2.457518615	69.16049492	26.44851005	4.39099503				62.54235303	28.42537001	9.032276954							0	0	0	-798.594852	0.0387032997	-411.989119713466	
796.034852	85	10	5	0.9155520682	0.03323238331	96.71561897	0.941153492	2.343227541	68.49683227	27.27031232	4.232855406				62.54235303	28.42537001	9.032276954							0	0	0	-796.034852	0.03323238331	-558.129660735355	
793.474852	85	10	5	0.9220986031	0.02914029368	96.72319498	1.038141422	2.238663601	67.86957117	28.04183072	4.08859811				62.54235303	28.42537001	9.032276954							0	0	0	-793.474852	0.02914029368	-727.596000197145	
790.914852	85	10	5	0.9274971619	0.02596685752	96.71998949	1.137836059	2.142174451	67.27260094	28.77166903	3.95573003				62.54235303	28.42537001	9.032276954							0	0	0	-790.914852	0.02596685752	-920.574123744057	
788.354852	85	10	5	0.9320430694	0.02343572019	96.70695989	1.240508021	2.052532087	66.70139833	29.46619058	3.832411093				62.54235303	28.42537001	9.032276954							0	0	0	-788.354852	0.02343572019	-857.266790602792	
787.074852	85	10	5	0.9340576595	0.01105607832	96.69698587	1.293039014	2.009975119	66.42434666	29.80177236	3.773880977				62.54235303	28.42537001	9.032276954							0	0	0	-787.074852	0.01105607832	-54.6645038726694	
786.914852	85	10	5	0.9342987673	0.001362025528	96.6955823	1.299663642	2.00475406	66.39008824	29.84321157	3.766700183				62.54235303	28.42537001	9.032276954							0	0	0	-786.914852	0.001362025528	-110.450274817867	
786.834852	85	10	5	0.9344184415	0.0006786883533	96.69486759	1.302980883	2.002151525	66.37298928	29.86388997	3.763120753				62.54235303	28.42537001	9.032276954							0	0	0	-786.834852	0.0006786883533	-117.454870169919	
786.794852	85	10	5	0.934478063	0.0003386827455	96.69450702	1.304640729	2.00085225	66.36444738	29.87421884	3.761333772				62.54235303	28.42537001	9.032276954							0	0	0	-786.794852	0.0003386827455	-117.884093315566	
786.774852	85	10	5	0.9345078213	0.0001691958424	96.69432578	1.305470986	2.000203238	66.36017774	29.87938125	3.76044101				62.54235303	28.42537001	9.032276954							0	0	0	-786.774852	0.0001691958424	-118.978073902926	
786.754852	85	10	5	0.9376646811	0.0210212924	96.69497089	1.313853226	1.991175879	66.33322242	29.91805048	3.7487271							43.36164434	51.06106018	5.577295482				0	0	0	-786.754852	0.0210212924	-9.54152954251675	
786.734852	85	10	5	0.9403279083	0.01862116035	96.6954864	1.321563661	1.982949937	66.30843154	29.95352636	3.738042092							43.36164434	51.06106018	5.577295482				0	0	0	-786.734852	0.01862116035	-10.4288157746975	
786.694852	85	10	5	0.9449341086	0.0336178993	96.69631124	1.336419494	1.967269262	66.26092604	30.02142152	3.717652443							43.36164434	51.06106018	5.577295482				0	0	0	-786.694852	0.0336178993	3.01112289259037	
786.614852	85	10	5	0.9520599098	0.0562763984	96.69727449	1.364257437	1.938468077	66.17280659	30.14706621	3.6801272							43.36164434	51.06106018	5.577295482				0	0	0	-786.614852	0.0562763984	4.44759377815458	
786.454852	85	10	5	0.9614353956	0.08483185312	96.69717331	1.414463917	1.888362769	66.01674354	30.36865446	3.614602007							43.36164434	51.06106018	5.577295482				0	0	0	-786.454852	0.08483185312	-36.7256149255398	
786.294852	85	10	5	0.9672981024	0.06569733588	96.69517344	1.459633256	1.8451933	65.87934138	30.56277306	3.557885563							43.36164434	51.06106018	5.577295482				0	0	0	-786.294852	0.06569733588	-11.2823001192703	
786.134852	85	10	5	0.9713611744	0.05352140463	96.69182247	1.501295678	1.806881852	65.75500565	30.73765852	3.50733583							43.36164434	51.06106018	5.577295482				0	0	0	-786.134852	0.05352140463	-16.6016621034365	
785.974852	85	10	5	0.9743679199	0.04509851303	96.68744083	1.540340596	1.772218577	65.64048061	30.89810429	3.4614151							43.36164434	51.06106018	5.577295482				0	0	0	-785.974852	0.04509851303	-22.9988303395947	
785.814852	85	10	5	0.9766966914	0.03892834067	96.68223537	1.577339957	1.740424674	65.53367083	31.04719532	3.419133848							43.36164434	51.06106018	5.577295482				0	0	0	-785.814852	0.03892834067	-30.4791801192857	
785.654852	85	10	5	0.9785618652	0.03421589919	96.67634896	1.612686993	1.710964045	65.43313446	31.18705426	3.379811277							43.36164434	51.06106018	5.577295482				0	0	0	-785.654852	0.03421589919	-39.1620387021717	
785.494852	85	10	5	0.9800954184	0.03051659913	96.66988364	1.646670973	1.683445387	65.33781367	31.3192365	3.342949832							43.36164434	51.06106018	5.577295482				0	0	0	-785.494852	0.03051659913	-48.6933476324368	
785.334852	85	10	5	0.9813812459	0.0275047747	96.66292092	1.679493366	1.657585713	65.24695978	31.44484874	3.308191478							43.36164434	51.06106018	5.577295482				0	0	0	-785.334852	0.0275047747	-65.8366072827909	
785.014852	85	10	5	0.9834402758	0.04699272321	96.64772821	1.742295818	1.609975972	65.07630482	31.67981314	3.243882033							43.36164434	51.06106018	5.577295482				0	0	0	-785.014852	0.04699272321	20.0677014516774	
784.374852	85	10	5	0.9862835732	0.07271444841	96.61333765	1.859439209	1.527223137	64.76852082	32.10042432	3.131054858							43.36164434	51.06106018	5.577295482				0	0	0	-784.374852	0.07271444841	-141.087011260053	
783.734852	85	10	5	0.9881482633	0.05727177547	96.57488038	1.968706293	1.456413322	64.49289042	32.47375413	3.033355445							43.36164434	51.06106018	5.577295482				0	0	0	-783.734852	0.05727177547	-54.5514066529311	
783.094852	85	10	5	0.9894800243	0.04713769744	96.53326615	2.072539328	1.394194525	64.24042385	32.81303508	2.946541068							43.36164434	51.06106018	5.577295482				0	0	0	-783.094852	0.04713769744	-78.6264354132192	
782.454852	85	10	5	0.9904864396	0.03999003899	96.48904687	2.172422822	1.338530308	64.00566527	33.12629756	2.868037165							43.36164434	51.06106018	5.577295482				0	0	0	-782.454852	0.03999003899	-107.398116897612	
781.814852	85	10	5	0.9912781916	0.03468550113	96.44258432	2.269342451	1.288073229	63.7850073	33.4188507	2.796141999							43.36164434	51.06106018	5.577295482				0	0	0	-781.814852	0.03468550113	-140.927675746844	
781.174852	85	10	5	0.9919201049	0.03059745422	96.39412842	2.363994454	1.241877129	63.57591865	33.69441957	2.729661777							43.36164434	51.06106018	5.577295482				0	0	0	-781.174852	0.03059745422	-179.280572970839	
780.534852	85	10	5	0.9924528597	0.02735386964	96.34385801	2.456894499	1.199247493	63.37654238	33.95573663	2.667720989							43.36164434	51.06106018	5.577295482				0	0	0	-780.534852	0.02735386964	-222.520647211117	
779.894852	85	10	5	0.9929033743	0.02472001734	96.29190407	2.548439197	1.159656736	63.18546853	34.20487638	2.609655084							43.36164434	51.06106018	5.577295482				0	0	0	-779.894852	0.02472001734	-270.710123693326	
779.254852	85	10	5	0.9932902255	0.02254053791	96.2383638	2.638943232	1.122692967	63.00159674	34.44345764	2.554945615							43.36164434	51.06106018	5.577295482				0	0	0	-779.254852	0.02254053791	-324.360722550298	
778.614852	85	10	5	0.9936267383	0.02071259132	96.18330597	2.728668195	1.088025833	62.82403881	34.67278466	2.503176532							43.36164434	51.06106018	5.577295482				0	0	0	-778.614852	0.02071259132	-314.717582813534	
778.454852	85	10	5	0.9937038516	0.004987870054	96.1693162	2.750996212	1.079687592	62.7805632	34.7287805	2.490656299							43.36164434	51.06106018	5.577295482				0	0	0	-778.454852	0.004987870054	-10.5649724251245	
778.414852	85	10	5	0.9937226987	0.001234832327	96.16580369	2.756574307	1.077622008	62.7697453	34.74270421	2.487550493							43.36164434	51.06106018	5.577295482				0	0	0	-778.414852	0.001234832327	-10.7653000865807	
778.404852	85	10	5	0.9937273914	0.0003082015175	96.16492474	2.757968444	1.077106817	62.76704417	34.74618024	2.486775583							43.36164434	51.06106018	5.577295482				0	0	0	-778.404852	0.0003082015175	-10.8193768647396	
778.384852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.384852	0.3654930558	0.05476678390531	
778.364852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.364852	0.3654930558	NaN	
778.324852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.324852	0.3654930558	NaN	
778.244852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.244852	0.3654930558	NaN	
778.084852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.084852	0.3654930558	NaN	
777.764852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-777.764852	0.3654930558	NaN	
777.124852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-777.124852	0.3654930558	NaN	
775.844852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-775.844852	0.3654930558	NaN	
773.284852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-773.284852	0.3654930558	NaN	
768.164852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-768.164852	0.3654930558	NaN	
763.044852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-763.044852	0.3654930558	NaN	
757.924852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-757.924852	0.3654930558	NaN	
752.804852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-752.804852	0.3654930558	NaN	
747.684852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-747.684852	0.3654930558	NaN	
742.564852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-742.564852	0.3654930558	NaN	
737.444852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-737.444852	0.3654930558	NaN	
732.324852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-732.324852	0.3654930558	NaN	
727.204852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-727.204852	0.3654930558	NaN	
722.084852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-722.084852	0.3654930558	NaN	
716.964852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-716.964852	0.3654930558	NaN	
711.844852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-711.844852	0.3654930558	NaN	
706.724852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-706.724852	0.3654930558	NaN	
701.604852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-701.604852	0.3654930558	NaN	
696.484852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-696.484852	0.3654930558	NaN	
691.364852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-691.364852	0.3654930558	NaN	
686.244852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-686.244852	0.3654930558	NaN	
681.124852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-681.124852	0.3654930558	NaN	
676.004852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-676.004852	0.3654930558	NaN	
670.884852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-670.884852	0.3654930558	NaN	
665.764852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-665.764852	0.3654930558	NaN	
660.644852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-660.644852	0.3654930558	NaN	
655.524852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-655.524852	0.3654930558	NaN	
650.404852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-650.404852	0.3654930558	NaN	
645.284852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-645.284852	0.3654930558	NaN	
640.164852	85	10	5	1	0.3654930558	96.16503455	2.757972673	1.076992776										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-640.164852	0.3654930558	NaN	
