T	w(AL)	w(CU)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
891.8113174	85	15	0	0	98.36025339	1.639746609	85	15			0.003264756035	-0.003264756035	-891.8113174	0	20.3179613146173	
891.8013174	85	15	0.0002650946969	0.0002445116183	98.3598288	1.640171198	84.99673464	15.00326536			0	0	-891.8013174	0.0002445116183	61.477742869235	
891.7813174	85	15	0.0007944516648	0.0004883989269	98.35897915	1.641020854	84.99020631	15.00979369			0	0	-891.7813174	0.0004883989269	82.0232592913872	
891.7413174	85	15	0.001851703531	0.0009758496339	98.35727986	1.642720138	84.97715075	15.02284925			0	0	-891.7413174	0.0009758496339	82.1395262005085	
891.6613174	85	15	0.003960023067	0.001947915443	98.35388029	1.646119709	84.9510489	15.0489511			0	0	-891.6613174	0.001947915443	82.4595996185783	
891.5013174	85	15	0.008152080505	0.0038807722	98.34707714	1.652922865	84.89888227	15.10111773			0	0	-891.5013174	0.0038807722	83.1033554953826	
891.1813174	85	15	0.01643909583	0.007701917035	98.33345469	1.666545314	84.79469753	15.20530247			0	0	-891.1813174	0.007701917035	84.5076112750974	
890.5413174	85	15	0.03260349679	0.01514431028	98.30614523	1.693854765	84.58692797	15.41307203			0	0	-890.5413174	0.01514431028	87.4141261043589	
889.2613174	85	15	0.06344288701	0.02934688556	98.25126101	1.748738986	84.17378744	15.82621256			0	0	-889.2613174	0.02934688556	93.2323955255034	
886.7013174	85	15	0.1197445018	0.05523244632	98.1403912	1.859608804	83.35720536	16.64279464			0	0	-886.7013174	0.05523244632	-901.752252197856	
884.1413174	85	15	0.169718188	0.05192441842	98.02797035	1.972029652	82.55371394	17.44628606			0	0	-884.1413174	0.05192441842	-816.573793624984	
881.5813174	85	15	0.2143360159	0.04893100739	97.91389184	2.08610816	81.76345716	18.23654284			0	0	-881.5813174	0.04893100739	-900.658563315933	
879.0213174	85	15	0.2543865986	0.04621315964	97.79804273	2.20195727	80.98654494	19.01345506			0	0	-879.0213174	0.04621315964	-989.658736471518	
876.4613174	85	15	0.2905133753	0.04373537078	97.68030174	2.319698257	80.22304553	19.77695447			0	0	-876.4613174	0.04373537078	-1083.28058204392	
873.9013174	85	15	0.3232463513	0.04146812775	97.56053879	2.439461208	79.47298883	20.52701117			0	0	-873.9013174	0.04146812775	-1181.69534277232	
871.3413174	85	15	0.3530259386	0.03938675298	97.4386141	2.5613859	78.73636819	21.26363181			0	0	-871.3413174	0.03938675298	-1285.11370260354	
868.7813174	85	15	0.3802210359	0.03747043752	97.3143772	2.685622804	78.01314257	21.98685743			0	0	-868.7813174	0.03747043752	-1393.77102903065	
866.2213174	85	15	0.4051429063	0.03570149739	97.18766575	2.812334249	77.30323882	22.69676118			0	0	-866.2213174	0.03570149739	-1507.92779827959	
863.6613174	85	15	0.4280559496	0.03406479554	97.05830424	2.941695763	76.60655419	23.39344581			0	0	-863.6613174	0.03406479554	-1627.87060452197	
861.1013174	85	15	0.4491861503	0.03254728856	96.92610237	3.073897628	75.92295887	24.07704113			0	0	-861.1013174	0.03254728856	-1753.91403249523	
858.5413174	85	15	0.4687277649	0.0311376682	96.79085331	3.209146691	75.25229853	24.74770147			0	0	-858.5413174	0.0311376682	-1886.40356523965	
855.9813174	85	15	0.4868486637	0.02982607567	96.65233152	3.347668477	74.59439693	25.40560307			0	0	-855.9813174	0.02982607567	-2025.71978567617	
853.4213174	85	15	0.503694632	0.0286038723	96.51029034	3.489709663	73.94905836	26.05094164			0	0	-853.4213174	0.0286038723	-2172.28434472479	
850.8613174	85	15	0.51939286	0.02746345437	96.36445901	3.63554099	73.31607	26.68393			0	0	-850.8613174	0.02746345437	-2326.56804382629	
848.3013174	85	15	0.5340547955	0.0263981026	96.21453929	3.785460713	72.69520419	27.30479581			0	0	-848.3013174	0.0263981026	-2489.10184329047	
845.7413174	85	15	0.5477784909	0.02540185941	96.0602013	3.939798702	72.08622052	27.91377948			0	0	-845.7413174	0.02540185941	-2660.49159700716	
843.1813174	85	15	0.5606505468	0.02446942828	95.90107866	4.098921342	71.48886768	28.51113232			0	0	-843.1813174	0.02446942828	-2841.43777908417	
840.6213174	85	15	0.5727477314	0.02359609116	95.73676255	4.263237449	70.90288525	29.09711475			0	0	-840.6213174	0.02359609116	-3032.76213386585	
838.0613174	85	15	0.5841383382	0.02277764066	95.56679456	4.433205442	70.32800519	29.67199481			0	0	-838.0613174	0.02277764066	-3235.44390365707	
835.5013174	85	15	0.5948833293	0.02201032464	95.39065789	4.609342113	69.7639531	30.2360469			0	0	-835.5013174	0.02201032464	-3450.66958460059	
832.9413174	85	15	0.6050373059	0.02129080135	95.20776655	4.792233454	69.21044939	30.78955061			0	0	-832.9413174	0.02129080135	-3679.90226942687	
830.3813174	85	15	0.6146493349	0.02061610391	95.01745185	4.982548146	68.66721006	31.33278994			0	0	-830.3813174	0.02061610391	-3924.97974783586	
827.8213174	85	15	0.6237636589	0.01998361329	94.81894546	5.181054541	68.13394738	31.86605262			0	0	-827.8213174	0.01998361329	-4188.25626936206	
825.2613174	85	15	0.6324203091	0.01939103961	94.61135769	5.388642308	67.61037017	32.38962983			0	0	-825.2613174	0.01939103961	-4472.8124773647	
822.7013174	85	15	0.6406556392	0.01883641209	94.39364963	5.606350369	67.09618385	32.90381615			0	0	-822.7013174	0.01883641209	-4370.68598220418	
821.4213174	85	15	0.6446188688	0.009245184464	94.28062623	5.719373767	66.84251925	33.15748075			0	0	-821.4213174	0.009245184464	-135.97413879061	
820.7813174	85	15	0.6465635862	0.0045804342	94.22299946	5.777000543	66.71652828	33.28347172			0	0	-820.7813174	0.0045804342	-70.5696235606877	
