T	w(AL)	w(CU)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
922.9642214	96	4	0	0	99.60504841	0.3949515947	96	4			0.003753605987	-0.003753605987	-922.9642214	0	4.76276194554703	
922.9542214	96	4	0.001062434962	0.001040346168	99.60466811	0.3953318886	95.99624644	4.003753557			0	0	-922.9542214	0.001040346168	14.4616083796021	
922.9342214	96	4	0.003181444893	0.002076958022	99.60390738	0.3960926204	95.98873965	4.011260345			0	0	-922.9342214	0.002076958022	19.3280667521399	
922.8942214	96	4	0.007395632561	0.00413917667	99.60238588	0.3976141223	95.97372701	4.026272995			0	0	-922.8942214	0.00413917667	19.4670133186635	
922.8142214	96	4	0.01572934084	0.008219484848	99.59934241	0.400657588	95.94370725	4.056292747			0	0	-922.8142214	0.008219484848	19.7743360181281	
922.6542214	96	4	0.0319961399	0.01617889168	99.59325378	0.4067462159	95.88369018	4.116309816			0	0	-922.6542214	0.01617889168	20.4080403214169	
922.3342214	96	4	0.06307481193	0.03142126155	99.58106924	0.4189307571	95.76374176	4.236258243			0	0	-922.3342214	0.03142126155	21.6574898431507	
921.6942214	96	4	0.1199722947	0.05939922257	99.55667103	0.4433289698	95.52419408	4.475805922			0	0	-921.6942214	0.05939922257	24.3454149783534	
920.4142214	96	4	0.216414095	0.1070704452	99.50775613	0.4922438738	95.04652828	4.953471719			0	0	-920.4142214	0.1070704452	30.3988165419858	
917.8542214	96	4	0.3600721199	0.1787159308	99.40943271	0.5905672897	94.09713394	5.902866062			0	0	-917.8542214	0.1787159308	-175.154184516566	
915.2942214	96	4	0.4609571195	0.1529027056	99.31041712	0.6895828838	93.15612621	6.84387379			0	0	-915.2942214	0.1529027056	-117.53147904333	
912.7342214	96	4	0.5354835124	0.1334184367	99.21065952	0.7893404753	92.22400731	7.775992694			0	0	-912.7342214	0.1334184367	-151.822911250627	
910.1742214	96	4	0.5926493869	0.1181641288	99.11011046	0.8898895385	91.30130173	8.698698266			0	0	-910.1742214	0.1181641288	-190.410096401653	
907.6142214	96	4	0.6377978418	0.1058909153	99.00871565	0.9912843474	90.38850904	9.611490963			0	0	-907.6142214	0.1058909153	-233.246366754985	
905.0542214	96	4	0.6742946237	0.09579372439	98.9064171	1.093582901	89.48610794	10.51389206			0	0	-905.0542214	0.09579372439	-280.240198240384	
902.4942214	96	4	0.7043629378	0.08733409235	98.80315279	1.196847214	88.59455256	11.40544744			0	0	-902.4942214	0.08733409235	-331.335054430505	
899.9342214	96	4	0.7295289802	0.08013834034	98.69885646	1.301143541	87.7142682	12.2857318			0	0	-899.9342214	0.08013834034	-386.4854191295	
897.3742214	96	4	0.7508744432	0.07393906149	98.59345739	1.406542613	86.84564778	13.15435222			0	0	-897.3742214	0.07393906149	-445.66012361834	
894.8142214	96	4	0.7691868773	0.06853989657	98.48688008	1.513119915	85.98904885	14.01095115			0	0	-894.8142214	0.06853989657	-508.845966856816	
892.2542214	96	4	0.7850530066	0.06379344074	98.37904402	1.620955983	85.14479115	14.85520885			0	0	-892.2542214	0.06379344074	-576.05049492899	
889.6942214	96	4	0.7989187118	0.05958690249	98.26986325	1.730136748	84.31315473	15.68684527			0	0	-889.6942214	0.05958690249	-647.304136800621	
887.1342214	96	4	0.8111287699	0.05583251615	98.15924608	1.840753922	83.49437875	16.50562125			0	0	-887.1342214	0.05583251615	-722.661703741009	
884.5742214	96	4	0.8219538846	0.05246096611	98.04709457	1.952905434	82.68866083	17.31133917			0	0	-884.5742214	0.05246096611	-802.203284035196	
882.0142214	96	4	0.831609502	0.04941677435	97.93330407	2.066695929	81.89615703	18.10384297			0	0	-882.0142214	0.04941677435	-886.03461940717	
879.4542214	96	4	0.8402691791	0.04665500056	97.81776267	2.182237335	81.11698233	18.88301767			0	0	-879.4542214	0.04665500056	-974.287103969892	
876.8942214	96	4	0.8480742575	0.04413883969	97.70035049	2.299649512	80.35121164	19.64878836			0	0	-876.8942214	0.04413883969	-1067.11751622235	
