T	w(AL)	w(CU)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI					
900.7688465	88	12	0	0		98.73297731	1.267022686			88	12	0.003430765399	-0.003430765399			0.003430765399	-0.003430765399	-900.7688465	0			
900.7588465	88	12	0.0003409665475	0.0003197470758		98.73256929	1.267430713			87.99656886	12.00343114	0.00686171263	-0.00686171263			0	0	-900.7588465	0.0003197470758			
900.7388465	88	12	0.001021966407	0.0006387903945		98.73175286	1.268247136			87.98970744	12.01029256	0.01029121882	-0.01029121882			0	0	-900.7388465	0.0006387903945			
900.6988465	88	12	0.002381288143	0.001275890965		98.73012003	1.269879967			87.97598832	12.02401168	0.01714898669	-0.01714898669			0	0	-900.6988465	0.001275890965			
900.6188465	88	12	0.005090056736	0.002545789957		98.72685357	1.273146426			87.94855693	12.05144307	0.03085977709	-0.03085977709			0	0	-900.6188465	0.002545789957			
900.4588465	88	12	0.01046778585	0.005067181693		98.72031746	1.279682537			87.89372791	12.10627209	0.05825430883	-0.05825430883			0	0	-900.4588465	0.005067181693			
900.1388465	88	12	0.02105298153	0.01002660372		98.7072326	1.292767397			87.78420671	12.21579329	0.1129412069	-0.1129412069			0	0	-900.1388465	0.01002660372			
899.4988465	88	12	0.04159397279	0.01965708027		98.68101126	1.31898874			87.56570983	12.43429017	0.2219055712	-0.2219055712			0	0	-899.4988465	0.01965708027			
898.2188465	88	12	0.08032029878	0.03781455766		98.62835825	1.371641749			87.13092168	12.86907832	0.4381744435	-0.4381744435			0	0	-898.2188465	0.03781455766			
895.6588465	88	12	0.1494938782	0.07024264765		98.52217838	1.477821624			86.27031848	13.72968152	0.8639415811	-0.8639415811			0	0	-895.6588465	0.07024264765			
893.0988465	88	12	0.2092409833	0.06529481363		98.41476686	1.585233135			85.42195624	14.57804376	0.8516524085	-0.8516524085			0	0	-893.0988465	0.06529481363			
890.5388465	88	12	0.2613130739	0.06092092189		98.3060396	1.693960396			84.58612721	15.41387279	0.8390697777	-0.8390697777			0	0	-890.5388465	0.06092092189			
887.9788465	88	12	0.3070570789	0.05702581275		98.19590686	1.804093143			83.76308427	16.23691573	0.8262333325	-0.8262333325			0	0	-887.9788465	0.05702581275			
885.4188465	88	12	0.3475254555	0.05353468553		98.0842728	1.915727201			82.95303881	17.04696119	0.8131847845	-0.8131847845			0	0	-885.4188465	0.05353468553			
882.8588465	88	12	0.3835522318	0.05038791558		97.97103506	2.028964941			82.15616054	17.84383946	0.7999658968	-0.7999658968			0	0	-882.8588465	0.05038791558			
880.2988465	88	12	0.4158066954	0.04753738878		97.85608418	2.14391582			81.37257793	18.62742207	0.7866181579	-0.7866181579			0	0	-880.2988465	0.04753738878			
877.7388465	88	12	0.4448320164	0.04494383866		97.739303	2.260697003			80.60237897	19.39762103	0.7731821551	-0.7731821551			0	0	-877.7388465	0.04494383866			
875.1788465	88	12	0.4710735102	0.04257488689		97.62056592	2.379434079			79.84561248	20.15438752	0.7596972016	-0.7596972016			0	0	-875.1788465	0.04257488689			
872.6188465	88	12	0.4948996388	0.04040358041		97.49973813	2.500261871			79.10228982	20.89771018	0.7462009299	-0.7462009299			0	0	-872.6188465	0.04040358041			
870.0588465	88	12	0.516617834	0.03840728502		97.37667462	2.62332538			78.37238681	21.62761319	0.7327289758	-0.7327289758			0	0	-870.0588465	0.03840728502			
867.4988465	88	12	0.536486572	0.03656683877		97.25121914	2.74878086			77.65584604	22.34415396	0.7193147338	-0.7193147338			0	0	-867.4988465	0.03656683877			
864.9388465	88	12	0.5547246949	0.03486589721		97.12320293	2.876797073			76.95257921	23.04742079	0.7059891811	-0.7059891811			0	0	-864.9388465	0.03486589721			
862.3788465	88	12	0.5715186843	0.03329042228		96.99244327	3.007556728			76.26246968	23.73753032	0.6927807789	-0.6927807789			0	0	-862.3788465	0.03329042228			
859.8188465	88	12	0.5870283928	0.03182827966		96.85874184	3.141258163			75.58537505	24.41462495	0.6797153653	-0.6797153653			0	0	-859.8188465	0.03182827966			
857.2588465	88	12	0.6013916017	0.03046891906		96.7218827	3.278117296			74.92112971	25.07887029	0.6668162557	-0.6668162557			0	0	-857.2588465	0.03046891906			
854.6988465	88	12	0.6147276769	0.0292031186		96.58163009	3.418369913			74.26954733	25.73045267	0.6541042165	-0.6541042165			0	0	-854.6988465	0.0292031186			
852.1388465	88	12	0.6271405238	0.02802277887		96.43772565	3.562274352			73.63042337	26.36957663	0.6415975892	-0.6415975892			0	0	-852.1388465	0.02802277887			
849.5788465	88	12	0.6387209945	0.02692075614		96.28988533	3.710114669			73.00353729	26.99646271	0.6293123582	-0.6293123582			0	0	-849.5788465	0.02692075614			
847.0188465	88	12	0.6495488607	0.02589072659		96.1377956	3.862204398			72.38865479	27.61134521	0.6172623691	-0.6172623691			0	0	-847.0188465	0.02589072659			
844.4588465	88	12	0.6596944438	0.02492707516		95.98110897	4.018891031			71.78552978	28.21447022	0.605459454	-0.605459454			0	0	-844.4588465	0.02492707516			
841.8988465	88	12	0.6692199682	0.02402480445		95.8194386	4.180561398			71.19390619	28.80609381	0.5939136241	-0.5939136241			0	0	-841.8988465	0.02402480445			
839.3388465	88	12	0.6781806919	0.0231794599		95.65235182	4.347648178			70.61351959	29.38648041	0.5826332661	-0.5826332661			0	0	-839.3388465	0.0231794599			
836.7788465	88	12	0.6866258577	0.02238706841		95.47936218	4.520637819			70.04409861	29.95590139	0.5716253489	-0.5716253489			0	0	-836.7788465	0.02238706841			
834.2188465	88	12	0.6945994965	0.02164408843		95.29991972	4.700080276			69.48536613	30.51463387	0.5608956393	-0.5608956393			0	0	-834.2188465	0.02164408843			
831.6588465	88	12	0.7021411109	0.0209473699		95.11339891	4.886601085			68.93704026	31.06295974	0.5504489167	-0.5504489167			0	0	-831.6588465	0.0209473699			
829.0988465	88	12	0.709286259	0.02029412305		94.91908352	5.080916476			68.39883508	31.60116492	0.5402892592	-0.5402892592			0	0	-829.0988465	0.02029412305			
826.5388465	88	12	0.7160670581	0.01968189558		94.71614748	5.283852523			67.87046108	32.12953892	0.5304202307	-0.5304202307			0	0	-826.5388465	0.01968189558			
