T	w(AL)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@FCC_A1)	dwdT_L(LI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	SI	SI	SI	SI				
517.253654	91	9	0.8917614139	0.01588666471	83.24305054	16.75694946	76.09004034	23.90995966	0.114082545	-0.114082545	0	0	-517.253654	0.01588666471	32189.2902375602	
514.693654	91	9	0.8932820815	0.01596809143	83.12526976	16.87473024	75.97587819	24.02412181	0.1146092963	-0.1146092963	0	0	-514.693654	0.01596809143	30763.6269982713	
512.133654	91	9	0.8947899191	0.01605326332	83.00643741	16.99356259	75.86117338	24.13882662	0.1151541227	-0.1151541227	0	0	-512.133654	0.01605326332	29418.4653824332	
509.573654	91	9	0.8962852451	0.01614230348	82.88652611	17.11347389	75.74590733	24.25409267	0.1157175838	-0.1157175838	0	0	-509.573654	0.01614230348	28146.7951898075	
507.013654	91	9	0.897768373	0.01623534235	82.76550751	17.23449249	75.6300609	24.3699391	0.1163002765	-0.1163002765	0	0	-507.013654	0.01623534235	26942.4207599265	
504.453654	91	9	0.8992396116	0.01633251824	82.64335224	17.35664776	75.51361431	24.48638569	0.1169028212	-0.1169028212	0	0	-504.453654	0.01633251824	25799.84502186	
501.893654	91	9	0.9006992656	0.01643397783	82.52002988	17.47997012	75.39654714	24.60345286	0.1175258737	-0.1175258737	0	0	-501.893654	0.01643397783	24771.1381546938	
499.333654	91	9	0.90214759	0.01653935905	82.39551418	17.60448582	75.27884192	24.72115808	0.1181664675	-0.1181664675	0	0	-499.333654	0.01653935905	23693.0827606279	
496.773654	91	9	0.9035849719	0.01665036709	82.26976195	17.73023805	75.16046958	24.83953042	0.1188362399	-0.1188362399	0	0	-496.773654	0.01665036709	22641.0842647094	
494.213654	91	9	0.9050116603	0.01676565874	82.14274436	17.85725564	75.04141102	24.95858898	0.119525175	-0.119525175	0	0	-494.213654	0.01676565874	21754.5706453889	
491.653654	91	9	0.9064279462	0.0168859304	82.01442602	17.98557398	74.92164275	25.07835725	0.1202377141	-0.1202377141	0	0	-491.653654	0.0168859304	20854.9861265634	
489.093654	91	9	0.9078341175	0.01701138186	81.88477014	18.11522986	74.80114039	25.19885961	0.1209747235	-0.1209747235	0	0	-489.093654	0.01701138186	19995.08075001	
486.533654	91	9	0.909230459	0.01714221969	81.75373855	18.24626145	74.6798787	25.3201213	0.1217370766	-0.1217370766	0	0	-486.533654	0.01714221969	19173.0780230139	
483.973654	91	9	0.9106172522	0.01727865753	81.62129164	18.37870836	74.55783156	25.44216844	0.1225256532	-0.1225256532	0	0	-483.973654	0.01727865753	18387.2773876918	
481.413654	91	9	0.9119947746	0.01742091613	81.48738837	18.51261163	74.43497196	25.56502804	0.1233413364	-0.1233413364	0	0	-481.413654	0.01742091613	17636.0654327471	
478.853654	91	9	0.9133632998	0.01756922344	81.35198626	18.64801374	74.31127204	25.68872796	0.1241850105	-0.1241850105	0	0	-478.853654	0.01756922344	16917.9068840503	
476.293654	91	9	0.9147230972	0.01772381466	81.2150414	18.7849586	74.18670303	25.81329697	0.125057558	-0.125057558	0	0	-476.293654	0.01772381466	16231.343825916	
473.733654	91	9	0.9160744313	0.01788493222	81.0765084	18.9234916	74.06123529	25.93876471	0.1259598557	-0.1259598557	0	0	-473.733654	0.01788493222	15574.9922078628	
471.173654	91	9	0.9174175616	0.01805282575	80.93634045	19.06365955	73.93483834	26.06516166	0.1268927711	-0.1268927711	0	0	-471.173654	0.01805282575	14947.538564909	
468.613654	91	9	0.918752742	0.01822775195	80.7944893	19.2055107	73.80748082	26.19251918	0.1278571578	-0.1278571578	0	0	-468.613654	0.01822775195	14347.7363443725	
466.053654	91	9	0.9200802204	0.01840997446	80.65090531	19.34909469	73.67913056	26.32086944	0.1288538502	-0.1288538502	0	0	-466.053654	0.01840997446	13774.4025770801	
463.493654	91	9	0.921400238	0.01859976359	80.50553742	19.49446258	73.54975457	26.45024543	0.1298836577	-0.1298836577	0	0	-463.493654	0.01859976359	13226.4182940522	
460.933654	91	9	0.9227130292	0.01879739594	80.35833325	19.64166675	73.41931909	26.58068091	0.130947358	-0.130947358	0	0	-460.933654	0.01879739594	12702.7225479117	
458.373654	91	9	0.9240188204	0.01900315402	80.2092391	19.7907609	73.28778964	26.71221036	0.1320456892	-0.1320456892	0	0	-458.373654	0.01900315402	12202.3120870846	
455.813654	91	9	0.9253178294	0.01921732555	80.05820005	19.94179995	73.15513102	26.84486898	0.1331793411	-0.1331793411	0	0	-455.813654	0.01921732555	11689.4023659194	
453.253654	91	9	0.92661036	0.01944162524	79.90514584	20.09485416	73.02129773	26.97870227	0.1343586538	-0.1343586538	0	0	-453.253654	0.01944162524	11261.6027988432	
450.693654	91	9	0.9278964231	0.01967213745	79.75004717	20.24995283	72.8862725	27.1137275	0.1355553574	-0.1355553574	0	0	-450.693654	0.01967213745	10862.4025658682	
448.133654	91	9	0.9291763094	0.01991347203	79.59283064	20.40716936	72.75000803	27.24999197	0.1367995352	-0.1367995352	0	0	-448.133654	0.01991347203	10401.391836926	
445.573654	91	9	0.9304502178	0.02016478317	79.43343351	20.56656649	72.61246455	27.38753545	0.1380836375	-0.1380836375	0	0	-445.573654	0.02016478317	9985.45137003855	
443.013654	91	9	0.9317183509	0.02042665225	79.27178978	20.72821022	72.47360016	27.52639984	0.1394098014	-0.1394098014	0	0	-443.013654	0.02042665225	9579.78917656811	
440.453654	91	9	0.9329809141	0.0206997095	79.10782959	20.89217041	72.33337068	27.66662932	0.1407803252	-0.1407803252	0	0	-440.453654	0.0206997095	9184.18913712848	
437.893654	91	9	0.934238117	0.02098463686	78.94147923	21.05852077	72.19172947	27.80827053	0.1421976788	-0.1421976788	0	0	-437.893654	0.02098463686	8798.47806577387	
435.333654	91	9	0.9354901734	0.02128217405	78.77266076	21.22733924	72.04862725	27.95137275	0.1436645207	-0.1436645207	0	0	-435.333654	0.02128217405	8422.48448227681	
432.773654	91	9	0.9367373018	0.02159312457	78.60129164	21.39870836	71.90401187	28.09598813	0.1451837159	-0.1451837159	0	0	-432.773654	0.02159312457	8056.0504290191	
430.213654	91	9	0.937979726	0.02191836263	78.42728441	21.57271559	71.7578281	28.2421719	0.1467583568	-0.1467583568	0	0	-430.213654	0.02191836263	7699.02815078242	
427.653654	91	9	0.9392176754	0.022258841	78.25054626	21.74945374	71.61001741	28.38998259	0.1483917855	-0.1483917855	0	0	-427.653654	0.022258841	7351.27955016407	
425.093654	91	9	0.9404513861	0.02261559991	78.07097864	21.92902136	71.46051763	28.53948237	0.1500876201	-0.1500876201	0	0	-425.093654	0.02261559991	7012.67517058895	
422.533654	91	9	0.9416811008	0.02298977724	77.88847673	22.11152327	71.3092627	28.6907373	0.151849783	-0.151849783	0	0	-422.533654	0.02298977724	6683.09381006715	
419.973654	91	9	0.9429070702	0.02338262007	77.70292891	22.29707109	71.15618232	28.84381768	0.1536825343	-0.1536825343	0	0	-419.973654	0.02338262007	6362.42175703287	
417.413654	91	9	0.9441295535	0.02379549804	77.5142162	22.4857838	71.00120157	28.99879843	0.1555905086	-0.1555905086	0	0	-417.413654	0.02379549804	6050.55230503073	
414.853654	91	9	0.9453488191	0.02422991854	77.32221154	22.67778846	70.84424051	29.15575949	0.1575787573	-0.1575787573	0	0	-414.853654	0.02422991854	5747.38507024024	
412.293654	91	9	0.9465651456	0.02468754445	77.12677909	22.87322091	70.6852137	29.3147863	0.159652797	-0.159652797	0	0	-412.293654	0.02468754445	5452.82526880612	
409.733654	91	9	0.947778823	0.02517021444	76.9277734	23.0722266	70.52402967	29.47597033	0.1618186642	-0.1618186642	0	0	-409.733654	0.02517021444	5166.78384093293	
407.173654	91	9	0.9489901536	0.02567996672	76.72503846	23.27496154	70.36059038	29.63940962	0.1640829786	-0.1640829786	0	0	-407.173654	0.02567996672	4889.17923443909	
404.613654	91	9	0.9501994535	0.02621906595	76.51840665	23.48159335	70.19479026	29.80520974	0.1664530165	-0.1664530165	0	0	-404.613654	0.02621906595	4619.86672582933	
402.053654	91	9	0.9514070544	0.02679005444	76.30769761	23.69230239	70.02651657	29.97348343	0.1689365147	-0.1689365147	0	0	-402.053654	0.02679005444	4358.92130544814	
399.493654	91	9	0.9526133028	0.02739570941	76.09271683	23.90728317	69.85564696	30.14435304	0.1715428602	-0.1715428602	0	0	-399.493654	0.02739570941	4106.22299225233	
396.933654	91	9	0.9538185652	0.02803923669	75.87325421	24.12674579	69.68204957	30.31795043	0.1742816035	-0.1742816035	0	0	-396.933654	0.02803923669	3861.54410275309	
394.373654	91	9	0.9550232282	0.02872418425	75.64908225	24.35091775	69.50558169	30.49441831	0.1771636358	-0.1771636358	0	0	-394.373654	0.02872418425	3624.98282743182	
391.813654	91	9	0.9562277007	0.02945457193	75.41995414	24.58004586	69.32608855	30.67391145	0.1802010896	-0.1802010896	0	0	-391.813654	0.02945457193	3396.42940710878	
389.253654	91	9	0.9574324172	0.03023495505	75.18560143	24.81439857	69.14340185	30.85659815	0.1834075244	-0.1834075244	0	0	-389.253654	0.03023495505	3175.82300092681	
386.693654	91	9	0.9586378397	0.0310705163	74.94573146	25.05426854	68.95733817	31.04266183	0.1867981458	-0.1867981458	0	0	-386.693654	0.0310705163	2963.1051388725	
384.133654	91	9	0.9598444623	0.03196717702	74.70002388	25.29997612	68.76769702	31.23230298	0.1903900679	-0.1903900679	0	0	-384.133654	0.03196717702	2758.21541626648	
381.573654	91	9	0.9610528139	0.03293173641	74.44812856	25.55187144	68.57425869	31.42574131	0.1942026279	-0.1942026279	0	0	-381.573654	0.03293173641	2561.10412842596	
379.013654	91	9	0.9622634634	0.03397202815	74.1896594	25.8103406	68.3767816	31.6232184	0.198257767	-0.198257767	0	0	-379.013654	0.03397202815	2371.72032048824	
376.453654	91	9	0.9634770244	0.035097142	73.92419072	26.07580928	68.17499927	31.82500073	0.2025804926	-0.2025804926	0	0	-376.453654	0.035097142	2189.46497074181	
373.893654	91	9	0.9646941785	0.03631835825	73.65124927	26.34875073	67.96861533	32.03138467	0.2071994456	-0.2071994456	0	0	-373.893654	0.03631835825	2015.35723214685	
371.333654	91	9	0.9659156262	0.03764660541	73.37031459	26.62968541	67.75730456	32.24269544	0.2121462184	-0.2121462184	0	0	-371.333654	0.03764660541	1849.42307081896	
368.773654	91	9	0.9671421653	0.03909761272	73.0808001	26.9191999	67.54069986	32.45930014	0.2174615835	-0.2174615835	0	0	-368.773654	0.03909761272	1690.24008997165	
366.213654	91	9	0.968374663	0.04068861979	72.78204996	27.21795004	67.31839112	32.68160888	0.2231887698	-0.2231887698	0	0	-366.213654	0.04068861979	1538.70146083712	
363.653654	91	9	0.9696140763	0.04244055135	72.47332505	27.52667495	67.08991628	32.91008372	0.2293799299	-0.2293799299	0	0	-363.653654	0.04244055135	1394.58779392642	
361.093654	91	9	0.9708614662	0.04437870297	72.15378792	27.84621208	66.85475192	33.14524808	0.2360966773	-0.2360966773	0	0	-361.093654	0.04437870297	1257.85233431139	
358.533654	91	9	0.972118017	0.04653394293	71.82248396	28.17751604	66.61230159	33.38769841	0.2434123922	-0.2434123922	0	0	-358.533654	0.04653394293	1128.44898137906	
355.973654	91	9	0.9733850591	0.04894433355	71.47831779	28.52168221	66.36188099	33.63811901	0.2514152499	-0.2514152499	0	0	-355.973654	0.04894433355	1006.33218896143	
353.413654	91	9	0.9746640975	0.05165735312	71.12002314	28.87997686	66.1026993	33.8973007	0.2602122546	-0.2602122546	0	0	-353.413654	0.05165735312	891.456950992611	
350.853654	91	9	0.9759568491	0.05473299468	70.74612412	29.25387588	65.83383499	34.16616501	0.2699346991	-0.2699346991	0	0	-350.853654	0.05473299468	783.778784820496	
348.293654	91	9	0.97726529	0.058248174	70.35488435	29.64511565	65.55420411	34.44579589	0.2807456841	-0.2807456841	0	0	-348.293654	0.058248174	683.253684399257	
345.733654	91	9	0.9785917185	0.06230314036	69.94423927	30.05576073	65.26251814	34.73748186	0.2928506808	-0.2928506808	0	0	-345.733654	0.06230314036	589.838112255141	
343.173654	91	9	0.9799388391	0.06703103834	69.5117043	30.4882957	64.95722673	35.04277327	0.3065127048	-0.3065127047	0	0	-343.173654	0.06703103834	503.488974166096	
340.613654	91	9	0.9813098778	0.07261258834	69.0542471	30.9457529	64.63643811	35.36356189	0.3220749797	-0.3220749797	0	0	-340.613654	0.07261258834	424.163586083819	
338.053654	91	9	0.9827087448	0.07929939477	68.56810583	31.43189417	64.29780579	35.70219421	0.3399937285	-0.3399937285	0	0	-338.053654	0.07929939477	351.819638171866	
335.493654	91	9	0.9841402704	0.08745243909	68.048522	31.951478	63.9383621	36.0616379	0.3608932465	-0.3608932465	0	0	-335.493654	0.08745243909	286.415134795266	
332.933654	91	9	0.9856105611	0.09760870476	67.48933392	32.51066608	63.55426477	36.44573523	0.3856522011	-0.3856522011	0	0	-332.933654	0.09760870476	227.908314502227	
330.373654	91	9	0.9871275625	0.1106032527	66.88233003	33.11766997	63.14039386	36.85960614	0.4155543615	-0.4155543615	0	0	-330.373654	0.1106032527	176.257544194827	
327.813654	91	9	0.9887019997	0.1278092904	66.21616281	33.78383719	62.68967469	37.31032531	0.4525639607	-0.4525639607	0	0	-327.813654	0.1278092904	131.421201215778	
325.253654	91	9	0.990349078	0.1516549889	65.47439391	34.52560609	62.19185905	37.80814095	0.4998704543	-0.4998704543	0	0	-325.253654	0.1516549889	93.3576131992993	
322.693654	91	9	0.9920918864	0.1868785337	64.63163534	35.36836466	61.63111901	38.36888099	0.5630826267	-0.5630826267	0	0	-322.693654	0.1868785337	147.638489413046	
321.413654	91	9	0.9929294243	0.1097091978	64.16008308	35.83991692	61.31948255	38.68051745	0.3141706921	-0.3141706921	0	0	-321.413654	0.1097091978	99.5605791566197	
320.133654	91	9	0.9938001375	0.127179926	63.64488516	36.35511484	60.98064348	39.01935652	0.3416107161	-0.3416107161	0	0	-320.133654	0.127179926	64.7310107604597	
318.853654	91	9	0.9947119353	0.1513700174	63.07419482	36.92580518	60.60721429	39.39278571	0.3765088514	-0.3765088514	0	0	-318.853654	0.1513700174	46.0256475078215	
317.573654	91	9	0.9956767819	0.187062981	62.42977571	37.57022429	60.18782135	39.81217865	0.4228925786	-0.4228925786	0	0	-317.573654	0.187062981	73.8235892341589	
316.933654	91	9	0.996139708	0.1098581321	62.07111069	37.92888931	59.95539498	40.04460502	0.2362033563	-0.2362033563	0	0	-316.933654	0.1098581321	49.4972640476757	
316.293654	91	9	0.9966204793	0.1274883891	61.68086339	38.31913661	59.70327455	40.29672545	0.2562412125	-0.2562412125	0	0	-316.293654	0.1274883891	32.0827237098875	
315.653654	91	9	0.9971231305	0.1518706125	61.2506023	38.7493977	59.42619958	40.57380042	0.28163997	-0.28163997	0	0	-315.653654	0.1518706125	22.8392002988975	
315.013654	91	9	0.9976537529	0.1877933108	60.76738395	39.23261605	59.11609342	40.88390658	0.3152746871	-0.3152746871	0	0	-315.013654	0.1877933108	36.7232787013778	
314.693654	91	9	0.9979075423	0.1101869753	60.49968189	39.50031811	58.94476333	41.05523667	0.1768950964	-0.1768950964	0	0	-314.693654	0.1101869753	24.6725862539322	
314.373654	91	9	0.9981705875	0.127847329	60.20944632	39.79055368	58.75937493	41.24062507	0.1914446606	-0.1914446606	0	0	-314.373654	0.127847329	16.0217795465189	
314.053654	91	9	0.998444921	0.1522270287	59.89074224	40.10925776	58.55622373	41.44377627	0.2098403067	-0.2098403067	0	0	-314.053654	0.1522270287	11.427162044801	
313.733654	91	9	0.9987336053	0.188057842	59.53448572	40.46551428	58.32963922	41.67036078	0.2341309007	-0.2341309007	0	0	-313.733654	0.188057842	18.2837475500806	
313.573654	91	9	0.9988712501	0.1101456925	59.33791441	40.66208559	58.20483707	41.79516293	0.1329095098	-0.1329095098	0	0	-313.573654	0.1101456925	12.3855575681304	
313.413654	91	9	0.9990135963	0.1276471931	59.12546575	40.87453425	58.07012532	41.92987468	0.1435133809	-0.1435133809	0	0	-313.413654	0.1276471931	8.96587582440606	
313.253654	91	9	1	1	58.89301903	41.10698097			0.1568875103	-0.1568875103			-313.253654	1	0.183412030928865	
313.243654	91	9	1	1	58.89301903	41.10698097			0	0			-313.243654	1	NaN	
313.223654	91	9	1	1	58.89301903	41.10698097			0	0			-313.223654	1	NaN	
313.183654	91	9	1	1	58.89301903	41.10698097			0	0			-313.183654	1	NaN	
313.103654	91	9	1	1	58.89301903	41.10698097			0	0			-313.103654	1	NaN	
312.943654	91	9	1	1	58.89301903	41.10698097			0	0			-312.943654	1	NaN	
312.623654	91	9	1	1	58.89301903	41.10698097			0	0			-312.623654	1	NaN	
311.983654	91	9	1	1	58.89301903	41.10698097			0	0			-311.983654	1	NaN	
310.703654	91	9	1	1	58.89301903	41.10698097			0	0			-310.703654	1	NaN	
308.143654	91	9	1	1	58.89301903	41.10698097			0	0			-308.143654	1	NaN	
303.023654	91	9	1	1	58.89301903	41.10698097			0	0			-303.023654	1	NaN	
300	91	9	1	1	58.89301903	41.10698097			0	0			-300	1	NaN	
