T	w(AL)	w(CU)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI					
879.066032	81	19	0	0		97.8000821	2.199917902			81	19	0.003009448984	-0.003009448984			0.003009448984	-0.003009448984	-879.066032	0			
879.056032	81	19	0.000198787948	0.0001793126123		97.79962625	2.200373753			80.99698965	19.00301035	0.006019568977	-0.006019568977			0	0	-879.056032	0.0001793126123			
879.036032	81	19	0.0005956372694	0.0003580632913		97.7987139	2.201286104			80.99097223	19.00902777	0.009027122097	-0.009027122097			0	0	-879.036032	0.0003580632913			
878.996032	81	19	0.001388544195	0.0007156122767		97.79688924	2.203110762			80.97893806	19.02106194	0.01504303632	-0.01504303632			0	0	-878.996032	0.0007156122767			
878.916032	81	19	0.002970762087	0.001429021111		97.79323853	2.206761467			80.95487954	19.04512046	0.02706572621	-0.02706572621			0	0	-878.916032	0.001429021111			
878.756032	81	19	0.006120883893	0.002849263175		97.78593155	2.214068446			80.90680175	19.09319825	0.0510816058	-0.0510816058			0	0	-878.756032	0.002849263175			
878.436032	81	19	0.01236442541	0.005663686104		97.77129521	2.228704789			80.81080327	19.18919673	0.09899533497	-0.09899533497			0	0	-878.436032	0.005663686104			
877.796032	81	19	0.02461126224	0.011176226		97.74193259	2.25806741			80.61943761	19.38056239	0.1943504531	-0.1943504531			0	0	-877.796032	0.011176226			
876.516032	81	19	0.04822058342	0.02179645194		97.68283885	2.317161146			80.23922307	19.76077693	0.3831725581	-0.3831725581			0	0	-876.516032	0.02179645194			
873.956032	81	19	0.09217485148	0.0415124595		97.56312043	2.436879567			79.48887843	20.51112157	0.7532496014	-0.7532496014			0	0	-873.956032	0.0415124595			
871.396032	81	19	0.132162143	0.03942940675		97.44124361	2.55875639			78.75197162	21.24802838	0.7397600606	-0.7397600606			0	0	-871.396032	0.03942940675			
