T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(LI@ALCU_THETA)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
414.8837007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-414.8837007	0.3654847629	NaN	
409.7637007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-409.7637007	0.3654847629	NaN	
404.6437007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-404.6437007	0.3654847629	NaN	
399.5237007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-399.5237007	0.3654847629	NaN	
394.4037007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-394.4037007	0.3654847629	NaN	
389.2837007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-389.2837007	0.3654847629	NaN	
384.1637007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-384.1637007	0.3654847629	NaN	
379.0437007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-379.0437007	0.3654847629	NaN	
373.9237007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-373.9237007	0.3654847629	NaN	
368.8037007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-368.8037007	0.3654847629	NaN	
363.6837007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-363.6837007	0.3654847629	NaN	
358.5637007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-358.5637007	0.3654847629	NaN	
353.4437007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-353.4437007	0.3654847629	NaN	
348.3237007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-348.3237007	0.3654847629	NaN	
343.2037007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-343.2037007	0.3654847629	NaN	
338.0837007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-338.0837007	0.3654847629	NaN	
332.9637007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-332.9637007	0.3654847629	NaN	
327.8437007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-327.8437007	0.3654847629	NaN	
322.7237007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-322.7237007	0.3654847629	NaN	
317.6037007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-317.6037007	0.3654847629	NaN	
312.4837007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-312.4837007	0.3654847629	NaN	
307.3637007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-307.3637007	0.3654847629	NaN	
302.2437007	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-302.2437007	0.3654847629	NaN	
300	81	18	1	1	0.3654847629	96.16506693	2.757945427	1.076987644							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-300	0.3654847629	NaN	
