T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(LI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(LI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(LI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(LI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
866.6599303	82	13	5	0	0		96.9998557	0.2378875392	2.76225676				82	13	5	0.001682852607	-0.001431812178	-0.0002510404284				0.001682852607	-0.001431812178	-0.0002510404284	-866.6599303	0			
866.6499303	82	13	5	0.0001132052738	0.0001122652695		96.99967821	0.2379065709	2.762415221				81.99831766	13.00143115	5.000251185	0.003365573957	-0.002863542312	-0.0005020316455				0	0	0	-866.6499303	0.0001122652695			
866.6299303	82	13	5	0.0003393538898	0.000224322359		96.99932359	0.237944652	2.762731756				81.99495226	13.0042946	5.000753147	0.005047811735	-0.00429493485	-0.0007528768849				0	0	0	-866.6299303	0.000224322359			
866.5899303	82	13	5	0.0007912483192	0.0004483369172		96.99861435	0.2380208128	2.763364835				81.9882235	13.01001996	5.001756544	0.008410585768	-0.007156449501	-0.001254136267				0	0	0	-866.5899303	0.0004483369172			
866.5099303	82	13	5	0.001693468935	0.0008954058868		96.99719628	0.2381730414	2.764630683				81.97477343	13.02146512	5.003761451	0.01513102134	-0.01287583668	-0.00225518466				0	0	0	-866.5099303	0.0008954058868			
866.3499303	82	13	5	0.003491759541	0.001786167354		96.99436188	0.2384771705	2.76716095				81.94790228	13.04433427	5.00776345	0.02855054303	-0.02429926778	-0.004251275247				0	0	0	-866.3499303	0.001786167354			
866.0299303	82	13	5	0.007063938465	0.003553891145		96.98870007	0.2390841218	2.772215809				81.89427553	13.08998815	5.015736317	0.05530459278	-0.04708502685	-0.008219565929				0	0	0	-866.0299303	0.003553891145			
865.3899303	82	13	5	0.01411235327	0.007035154726		96.97740415	0.2402928423	2.782303007				81.7874792	13.18096199	5.031558811	0.1084759995	-0.09241433997	-0.01606165955				0	0	0	-865.3899303	0.007035154726			
864.1099303	82	13	5	0.02782090257	0.01377492173		96.95493317	0.2426935542	2.802373271				81.57562971	13.36167571	5.062694581	0.2134963997	-0.1821203206	-0.03137607903				0	0	0	-864.1099303	0.01377492173			
861.5499303	82	13	5	0.05382028764	0.02646270354		96.910432	0.2474221892	2.842145814				81.15879351	13.7181528	5.123053695	0.4184482809	-0.3578586039	-0.06058967707				0	0	0	-861.5499303	0.02646270354			
858.9899303	82	13	5	0.07803537935	0.0252904892		96.86638118	0.2520225067	2.881596309				80.75123355	14.06755434	5.181212102	0.4091375191	-0.3507573401	-0.058380179				0	0	0	-858.9899303	0.0252904892			
856.4299303	82	13	5	0.1006543091	0.02421166616		96.82275254	0.2564988188	2.920748641				80.35246035	14.41023999	5.237299662	0.4003172189	-0.3440156799	-0.05630153892				0	0	0	-856.4299303	0.02421166616			
853.8699303	82	13	5	0.1218396465	0.02321627149		96.77952012	0.2608548457	2.959625034				79.96202072	14.74654367	5.291435609	0.3919517983	-0.3376092235	-0.05434257476				0	0	0	-853.8699303	0.02321627149			
851.3099303	82	13	5	0.1417323311	0.02229540073		96.73666031	0.2650938378	2.998245851				79.57949485	15.07677605	5.343729097	0.3840077985	-0.3315146301	-0.05249316838				0	0	0	-851.3099303	0.02229540073			
848.7499303	82	13	5	0.160455169	0.02144134508		96.69415152	0.269218637	3.036629844				79.20449305	15.40122666	5.394280294	0.3764549498	-0.3257106504	-0.05074429946				0	0	0	-848.7499303	0.02144134508			
846.1899303	82	13	5	0.1781156629	0.02064739026		96.65197394	0.2732317259	3.074794331				78.83665317	15.72016552	5.443181304	0.3692656276	-0.3201777503	-0.04908787733				0	0	0	-846.1899303	0.02064739026			
843.6299303	82	13	5	0.1948083304	0.01990766526		96.61010937	0.2771352698	3.112755358				78.4756382	16.03384482	5.490516986	0.362414606	-0.3148979765	-0.04751662956				0	0	0	-843.6299303	0.01990766526			
841.0699303	82	13	5	0.2106166129	0.01921701734		96.56854102	0.2809311531	3.150527829				78.12113406	16.34250027	5.536365673	0.3558788317	-0.3098548264	-0.04602400528				0	0	0	-841.0699303	0.01921701734			
838.5099303	82	13	5	0.2256144589	0.01857090812		96.52725336	0.2846210113	3.188125624				77.77284772	16.64635248	5.580799805	0.3496372162	-0.305033125	-0.04460409118				0	0	0	-838.5099303	0.01857090812			
835.9499303	82	13	5	0.2398676426	0.01796532682		96.48623204	0.2882062582	3.225561705				77.43050536	16.94560814	5.623886494	0.3436704487	-0.3004189104	-0.0432515383				0	0	0	-835.9499303	0.01796532682			
833.3899303	82	13	5	0.2534352398	0.01739722105		96.44546277	0.2916881259	3.2628491				77.0938474	17.24046369	5.665688913	0.3379608253	-0.2959993269	-0.04196149836				0	0	0	-833.3899303	0.01739722105			
830.8299303	82	13	5	0.2663692377	0.01686216241		96.40493484	0.2950675608	3.299997596				76.76264178	17.53109475	5.706263472	0.3324877992	-0.2917587532	-0.04072904593				0	0	0	-830.8299303	0.01686216241			
828.2699303	82	13	5	0.2787170432	0.01635833187		96.3646359	0.2983455282	3.337018577				76.43665882	17.81767654	5.745664643	0.3272453068	-0.2876940444	-0.03955126238				0	0	0	-828.2699303	0.01635833187			
825.7099303	82	13	5	0.2905211938	0.01588297071		96.3245551	0.3015227712	3.373922125				76.11568708	18.10037023	5.783942692	0.3222150166	-0.2837910918	-0.03842392486				0	0	0	-825.7099303	0.01588297071			
823.1499303	82	13	5	0.3018201145	0.0154338149		96.28468234	0.3045999063	3.410717759				75.79952779	18.37932766	5.821144555	0.3173842573	-0.2800405618	-0.03734369546				0	0	0	-823.1499303	0.0154338149			
820.5899303	82	13	5	0.3126486084	0.01500883008		96.24500808	0.3075774378	3.447414477				75.48799378	18.65469209	5.85731413	0.3127413555	-0.2764338337	-0.03630752182				0	0	0	-820.5899303	0.01500883008			
818.0299303	82	13	5	0.323038277	0.01460618241		96.20552342	0.3104557696	3.484020812				75.18090864	18.92659884	5.892492524	0.3082755251	-0.2729629196	-0.03531260552				0	0	0	-818.0299303	0.01460618241			
815.4699303	82	13	5	0.333017884	0.01422421515		96.16621992	0.3132352151	3.520544861				74.8781059	19.19517582	5.926718283	0.3039767898	-0.2696204128	-0.03435637698				0	0	0	-815.4699303	0.01422421515			
812.9099303	82	13	5	0.3426136701	0.01386142811		96.12708967	0.3159160076	3.556994325				74.5794283	19.46054411	5.960027599	0.2998359111	-0.2663994383	-0.03343647282				0	0	0	-812.9099303	0.01386142811			
810.3499303	82	13	5	0.3518496263	0.01351645994		96.08812515	0.3184983087	3.593376541				74.28472709	19.72281842	5.992454494	0.2958443232	-0.2632936073	-0.03255071587				0	0	0	-810.3499303	0.01351645994			
807.7899303	82	13	5	0.3607477331	0.01318807269		96.04931928	0.3209822161	3.629698509				73.99386147	19.98210754	6.02403099	0.2919940741	-0.2602969768	-0.03169709735				0	0	0	-807.7899303	0.01318807269			
805.2299303	82	13	5	0.3693281688	0.01287513843		96.01066531	0.3233677712	3.665966918				73.706698	20.23851474	6.054787257	0.2882777731	-0.257404012	-0.03087376105				0	0	0	-805.2299303	0.01287513843			
802.6699303	82	13	5	0.3776094931	0.01257662743		95.97215686	0.3256549653	3.702188173				73.42311008	20.49213816	6.084751754	0.2846885427	-0.2546095535	-0.03007898922				0	0	0	-802.6699303	0.01257662743			
800.1099303	82	13	5	0.3856088079	0.01229159791		95.93378784	0.3278437462	3.738368409				73.1429775	20.74307114	6.113951354	0.281219976	-0.2519087861	-0.02931118998				0	0	0	-800.1099303	0.01229159791			
797.5499303	82	13	5	0.3933418999	0.01201918699		95.89555246	0.3299340234	3.77451352				72.86618601	20.99140253	6.142411459	0.2778660978	-0.2492972117	-0.02856888606				0	0	0	-797.5499303	0.01201918699			
794.9899303	82	13	5	0.4008233661	0.01175860271		95.85744516	0.3319256735	3.810629167				72.5926269	21.237217	6.170156103	0.2746213289	-0.2467706242	-0.0278507047				0	0	0	-794.9899303	0.01175860271			
792.4299303	82	13	5	0.4080667254	0.01150911702		95.81946065	0.3338185454	3.846720801				72.32219667	21.48059528	6.197208045	0.2714804549	-0.2443250863	-0.0271553686				0	0	0	-792.4299303	0.01150911702			
789.8699303	82	13	5	0.4150845178	0.01127005957		95.78159386	0.3356124642	3.882793677				72.05479668	21.72161446	6.22358886	0.268439447	-0.2419576752	-0.0264817718				0	0	0	-789.8699303	0.01127005957			
787.3099303	82	13	5	0.4218883927	0.01104081213		95.7438399	0.3373072361	3.918852863				71.79033284	21.96034814	6.249319019	0.2654920191	-0.2396633856	-0.02582863354				0	0	0	-787.3099303	0.01104081213			
784.7499303	82	13	5	0.4284891877	0.01082080377		95.70619409	0.3389026521	3.954903258				71.52871533	22.19686671	6.274417956	0.2626347537	-0.2374397497	-0.02519500402				0	0	0	-784.7499303	0.01082080377			
782.1899303	82	13	5	0.4348969993	0.01060950643		95.66865191	0.3403984916	3.9909496				71.26985833	22.43123752	6.298904142	0.2598636302	-0.2352837162	-0.02457991399				0	0	0	-782.1899303	0.01060950643			
779.6299303	82	13	5	0.4411212463	0.01040643104		95.631209	0.3417945267	4.026996477				71.01367979	22.66352506	6.322795145	0.2571748719	-0.2331924157	-0.0239824562				0	0	0	-779.6299303	0.01040643104			
777.0699303	82	13	5	0.4471707263	0.01021112406		95.59386114	0.3430905248	4.063048337				70.7601012	22.89379112	6.346107682	0.254564928	-0.2311631475	-0.02340178047				0	0	0	-777.0699303	0.01021112406			
774.5099303	82	13	5	0.4530536672	0.01002316431		95.55660425	0.3442862523	4.099109498				70.50904736	23.12209496	6.36885768	0.2520304568	-0.2291933675	-0.02283708929				0	0	0	-774.5099303	0.01002316431			
771.9499303	82	13	5	0.4587777734	0.009842160215		95.51943437	0.3453814777	4.135184154				70.26044623	23.34849346	6.391060316	0.2495683112	-0.2272806774	-0.02228763372				0	0	0	-771.9499303	0.009842160215			
769.3899303	82	13	5	0.4643502673	0.00966774726		95.48234764	0.3463759745	4.171276385				70.0142287	23.57304123	6.412730069	0.247175524	-0.2254228142	-0.02175270977				0	0	0	-769.3899303	0.00966774726			
766.8299303	82	13	5	0.4697779272	0.009499585728		95.44534031	0.3472695242	4.207390161				69.77032849	23.79579076	6.433880754	0.244849296	-0.223617641	-0.02123165503				0	0	0	-766.8299303	0.009499585728			
764.2699303	82	13	5	0.4750671215	0.009337358653		95.40840873	0.3480619187	4.243529352				69.5286819	24.01679253	6.454525569	0.2425869842	-0.2218631386	-0.0207238456				0	0	0	-764.2699303	0.009337358653			
761.7099303	82	13	5	0.4802238399	0.00918076997		95.37154931	0.3487529636	4.279697729				69.28922776	24.23609512	6.474677122	0.2403860908	-0.2201573975	-0.02022869331				0	0	0	-761.7099303	0.00918076997			
759.1499303	82	13	5	0.4852537214	0.009029542844		95.33475854	0.3493424802	4.315898976				69.05190724	24.45374529	6.49434747	0.2382442537	-0.2184986105	-0.01974564318				0	0	0	-759.1499303	0.009029542844			
756.5899303	82	13	5	0.4901620804	0.008883418152		95.298033	0.3498303083	4.35213669				68.81666372	24.66978813	6.513548148	0.2361592374	-0.2168850663	-0.01927417104				0	0	0	-756.5899303	0.008883418152			
754.0299303	82	13	5	0.4949539299	0.008742153106		95.2613693	0.3502163085	4.388414389				68.58344272	24.88426708	6.532290197	0.2341289246	-0.2153151432	-0.01881378143				0	0	0	-754.0299303	0.008742153106			
751.4699303	82	13	5	0.4996340034	0.008605520001		95.22476412	0.3505003649	4.424735514				68.35219175	25.09722406	6.550584191	0.2321513086	-0.213787303	-0.01836400559				0	0	0	-751.4699303	0.008605520001			
748.9099303	82	13	5	0.504206774	0.008473305076		95.18821418	0.3506823869	4.461103433				68.12286019	25.30869955	6.56844026	0.2302244862	-0.2123000865	-0.01792439968				0	0	0	-748.9099303	0.008473305076			
746.3499303	82	13	5	0.5086764727	0.008345307479		95.15171624	0.3507623119	4.497521448				67.89539925	25.51873263	6.585868119	0.228346651	-0.2108521079	-0.01749454309				0	0	0	-746.3499303	0.008345307479			
