T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
858.5927128	78	18	4	0	0	97.38615846	0.5037987195	2.110042823	78	18	4										0.001716719938	-0.001549364436	-0.0001673555022	-858.5927128	0	55.9747597275661	
858.5827128	78	18	4	9.272104523E-05	8.866384755E-05	97.38601642	0.50384114	2.110142443	77.99828376	18.0015487	4.000167532										0	0	0	-858.5827128	8.866384755E-05	169.596321977446	
858.5627128	78	18	4	0.000277837429	0.0001770658161	97.38573251	0.5039260777	2.11034141	77.99485071	18.00464713	4.000502164										0	0	0	-858.5627128	0.0001770658161	226.222434736764	
858.5227128	78	18	4	0.0006477771261	0.0003539093218	97.38516498	0.5040958637	2.110739154	77.98798679	18.01084211	4.001171101										0	0	0	-858.5227128	0.0003539093218	226.339222725417	
858.4427128	78	18	4	0.00138651264	0.0007068924943	97.38402993	0.5044353545	2.111534715	77.97426709	18.0232251	4.002507806										0	0	0	-858.4427128	0.0007068924943	226.904158751406	
858.2827128	78	18	4	0.00285948316	0.001410401836	97.38176074	0.5051138652	2.113125396	77.94685974	18.04796394	4.005176317										0	0	0	-858.2827128	0.001410401836	227.979801026105	
857.9627128	78	18	4	0.005787554483	0.002807360318	97.37722599	0.5064690087	2.116305006	77.89217267	18.0973335	4.01049383										0	0	0	-857.9627128	0.002807360318	230.178158232563	
857.3227128	78	18	4	0.0115732596	0.005561649588	97.36817087	0.509171836	2.122657298	77.78330514	18.19564341	4.021051446										0	0	0	-857.3227128	0.005561649588	234.769302840328	
856.0427128	78	18	4	0.02285864704	0.01090754143	97.35012348	0.514552518	2.135324003	77.56752498	18.39062809	4.041846934										0	0	0	-856.0427128	0.01090754143	244.21454998079	
853.4827128	78	18	4	0.04437914564	0.02101613059	97.31425791	0.5252074907	2.160534601	77.14361173	18.7741546	4.082233675										0	0	0	-853.4827128	0.02101613059	-3231.17142086954	
850.9227128	78	18	4	0.06458418965	0.02014241075	97.27863355	0.5356880336	2.185678419	76.72970681	19.14907304	4.121220151										0	0	0	-850.9227128	0.02014241075	-3052.2403912818	
848.3627128	78	18	4	0.08359925542	0.01933366356	97.24323613	0.5459993578	2.210764513	76.32528621	19.51582934	4.158884446										0	0	0	-848.3627128	0.01933366356	-3293.5167628467	
845.8027128	78	18	4	0.1015343359	0.01858345189	97.20805242	0.5561459684	2.235801611	75.92986403	19.87483731	4.195298665										0	0	0	-845.8027128	0.01858345189	-3546.0258956019	
843.2427128	78	18	4	0.1184860758	0.01788595918	97.17307037	0.566131762	2.260797868	75.54298929	20.22648151	4.230529199										0	0	0	-843.2427128	0.01788595918	-3809.52769143874	
840.6827128	78	18	4	0.1345397437	0.01723609077	97.13827897	0.5759600922	2.285760935	75.16424281	20.5711199	4.264637291										0	0	0	-840.6827128	0.01723609077	-4084.11829501889	
838.1227128	78	18	4	0.1497708607	0.01662936384	97.10366817	0.5856338227	2.310698011	74.79323449	20.90908598	4.29767953										0	0	0	-838.1227128	0.01662936384	-4372.23390112415	
835.5627128	78	18	4	0.1642470364	0.01606237672	97.06922788	0.5951555272	2.335616596	74.42959583	21.24069516	4.329709006										0	0	0	-835.5627128	0.01606237672	-4667.55629253794	
833.0027128	78	18	4	0.178027403	0.0155302243	97.03495135	0.604526829	2.360521823	74.07299859	21.56622841	4.360773003										0	0	0	-833.0027128	0.0155302243	-4973.8523193618	
830.4427128	78	18	4	0.1911657919	0.01503090535	97.00083002	0.6137496219	2.385420356	73.72312	21.88596289	4.390917112										0	0	0	-830.4427128	0.01503090535	-5294.68997034091	
