T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
915.470519	92	6	2	0	0	98.4880109	0.2332715982	1.2787175	92	6	2										0.003768322469	-0.003349441048	-0.0004188814208	-915.470519	0	8.55403361128068	
915.460519	92	6	2	0.0005876473707	0.0005806289549	98.48779472	0.2333793861	1.278825892	91.99623167	6.003349391	2.000418938										0	0	0	-915.460519	0.0005806289549	25.8913722390465	
915.440519	92	6	2	0.00176079423	0.001159717354	98.48736273	0.2335948764	1.279042396	91.98869597	6.01004755	2.001256477										0	0	0	-915.440519	0.001159717354	34.5747598954152	
915.400519	92	6	2	0.004099031398	0.002314120137	98.48649928	0.2340256817	1.279475042	91.97362806	6.023441395	2.00293054										0	0	0	-915.400519	0.002314120137	34.7302123820116	
915.320519	92	6	2	0.008743473359	0.004607064918	98.48477497	0.2348864722	1.280338557	91.94350651	6.0502189	2.006274585										0	0	0	-915.320519	0.004607064918	35.0742892715237	
915.160519	92	6	2	0.01789655443	0.009122006433	98.4813386	0.2366054823	1.282055919	91.8833192	6.103739062	2.012941735										0	0	0	-915.160519	0.009122006433	35.7808873590458	
914.840519	92	6	2	0.03569669748	0.01790166822	98.47450996	0.2400319144	1.28545813	91.76317412	6.210623547	2.026202331										0	0	0	-914.840519	0.01790166822	37.177935333991	
914.200519	92	6	2	0.06939189572	0.03449997605	98.46102221	0.2468387935	1.292138994	91.52383455	6.42373273	2.052432725										0	0	0	-914.200519	0.03449997605	40.1511033511898	
912.920519	92	6	2	0.1300070188	0.06426228142	98.43467584	0.2602728215	1.305051341	91.04918247	6.847056088	2.103761441										0	0	0	-912.920519	0.06426228142	46.7581167062742	
910.360519	92	6	2	0.2295247913	0.1126910093	98.38415714	0.2864506697	1.329392194	90.11761707	7.680274035	2.202108891										0	0	0	-910.360519	0.1126910093	-283.335975972101	
907.800519	92	6	2	0.3072873568	0.09918931576	98.33579142	0.3116467873	1.352561792	89.21271785	8.491629745	2.295652405										0	0	0	-907.800519	0.09918931576	-211.370737089789	
905.240519	92	6	2	0.3694845566	0.08802796723	98.2891975	0.3359438095	1.374858693	88.33661995	9.278848807	2.384531248										0	0	0	-905.240519	0.08802796723	-253.575044942283	
902.680519	92	6	2	0.4202070266	0.07867990669	98.24408487	0.3594177268	1.396497403	87.49053623	10.0405557	2.468908068										0	0	0	-902.680519	0.07867990669	-300.837120714102	
900.120519	92	6	2	0.4622603442	0.07077056115	98.20022813	0.3821388007	1.417633065	86.67488401	10.77614254	2.548973443										0	0	0	-900.120519	0.07077056115	-353.741011215596	
897.560519	92	6	2	0.497627819	0.06402300922	98.15744951	0.404171599	1.438378889	85.88945174	11.48560771	2.624940552										0	0	0	-897.560519	0.06402300922	-412.864223266179	
895.000519	92	6	2	0.5277472056	0.05822612251	98.11560669	0.4255752014	1.458818105	85.13355865	12.16940419	2.697037154										0	0	0	-895.000519	0.05822612251	-478.750399861934	
892.440519	92	6	2	0.5536831141	0.05321488337	98.07458401	0.4464033175	1.479012668	84.40619792	12.82830486	2.765497219										0	0	0	-892.440519	0.05321488337	-551.897570599617	
889.880519	92	6	2	0.5762383929	0.04885805451	98.03428613	0.4667045087	1.499009358	83.70615383	13.46329232	2.830553851										0	0	0	-889.880519	0.04885805451	-632.759250230263	
887.320519	92	6	2	0.5960282563	0.04504992323	97.99463343	0.4865224798	1.518844087	83.03209293	14.07547313	2.892433939										0	0	0	-887.320519	0.04504992323	-721.745630704933	
884.760519	92	6	2	0.6135308881	0.04170452679	97.95555864	0.5058964228	1.538544934	82.38263167	14.66601386	2.951354472										0	0	0	-884.760519	0.04170452679	-819.227148761831	
882.200519	92	6	2	0.6291227442	0.03875144648	97.91700432	0.5248613865	1.558134292	81.75638448	15.23609526	3.007520261										0	0	0	-882.200519	0.03875144648	-925.538550750714	
879.640519	92	6	2	0.6431036523	0.03613264653	97.87892096	0.5434486544	1.577630384	81.15199658	15.78688066	3.061122756										0	0	0	-879.640519	0.03613264653	-1040.98290351699	
877.080519	92	6	2	0.655714955	0.03380004317	97.84126554	0.5616861124	1.597048344	80.56816516	16.31949518	3.11233966										0	0	0	-877.080519	0.03380004317	-1165.83531330582	
874.520519	92	6	2	0.6671528224	0.03171360494	97.80400042	0.5795985972	1.616400985	80.00365203	16.83501289	3.161335084										0	0	0	-874.520519	0.03171360494	-1300.34628072451	
871.960519	92	6	2	0.6775781486	0.0298398514	97.76709243	0.5972082189	1.635699352	79.45729032	17.33444963	3.208260057										0	0	0	-871.960519	0.0298398514	-1444.74464997797	
869.400519	92	6	2	0.6871240016	0.02815065708	97.73051222	0.6145346553	1.654953127	78.92798693	17.81875982	3.253253253										0	0	0	-869.400519	0.02815065708	-1599.24018162052	
866.840519	92	6	2	0.695901293	0.02662229288	97.69423367	0.631595416	1.674170917	78.41472216	18.28883602	3.296441822										0	0	0	-866.840519	0.02662229288	-1764.02564726019	
864.280519	92	6	2	0.7040031371	0.02523465383	97.65823354	0.6484060306	1.693360427	77.91654758	18.74551015	3.337942273										0	0	0	-864.280519	0.02523465383	-1939.27948618186	
861.720519	92	6	2	0.7115082368	0.02397063561	97.62249073	0.6649804523	1.712528822	77.43258268	19.18955597	3.377861351										0	0	0	-861.720519	0.02397063561	-2125.16650873492	
859.160519	92	6	2	0.718483535	0.02281562621	97.58698651	0.6813309512	1.731682541	76.96201096	19.62169216	3.416296881										0	0	0	-859.160519	0.02281562621	-2321.83970322051	
856.600519	92	6	2	0.7249863093	0.02175709376	97.55170393	0.6974684727	1.750827602	76.50407576	20.04258567	3.45333857										0	0	0	-856.600519	0.02175709376	-2529.44211133671	
854.040519	92	6	2	0.7310658407	0.02078424842	97.51662765	0.7134027317	1.76996962	76.0580759	20.45285534	3.489068753										0	0	0	-854.040519	0.02078424842	-2748.1074056472	
851.480519	92	6	2	0.736764751	0.019887765	97.4817438	0.7291423393	1.789113865	75.62336154	20.85307539	3.523563071										0	0	0	-851.480519	0.019887765	-2977.96106259182	
848.920519	92	6	2	0.7421200845	0.01905955448	97.44703978	0.744694913	1.808265308	75.19933012	21.24377878	3.556891099										0	0	0	-848.920519	0.01905955448	-3219.12122555526	
846.360519	92	6	2	0.7471641866	0.01829257505	97.41250417	0.7600671743	1.827428661	74.78542254	21.62546055	3.589116913										0	0	0	-846.360519	0.01829257505	-3471.69952766381	
843.800519	92	6	2	0.7519254235	0.01758067535	97.37812656	0.7752650343	1.846608401	74.38111963	21.99858077	3.620299602										0	0	0	-843.800519	0.01758067535	-3735.80177938939	
841.240519	92	6	2	0.7564287742	0.01691846387	97.34389753	0.7902936688	1.865808803	73.98593885	22.36356742	3.650493729										0	0	0	-841.240519	0.01691846387	-4011.52858693584	
838.680519	92	6	2	0.7606963206	0.01630119982	97.30980846	0.8051575847	1.885033959	73.59943126	22.72081899	3.679749749										0	0	0	-838.680519	0.01630119982	-4298.97590784995	
836.120519	92	6	2	0.7647476557	0.01572470157	97.27585153	0.8198606786	1.904287792	73.22117871	23.0707069	3.708114384										0	0	0	-836.120519	0.01572470157	-4600.7448305723	
