T	w(AL)	w(CU)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
885.5683988	83	17	0	0	98.0908374	1.909162595	83	17			0.003141523932	-0.003141523932	-885.5683988	0	23.8290444498079	
885.5583988	83	17	0.0002284057472	0.0002083411114	98.09039879	1.909601211	82.99685773	17.00314227			0	0	-885.5583988	0.0002083411114	72.1673715507925	
885.5383988	83	17	0.0006844478839	0.000416093861	98.08952099	1.910479012	82.99057603	17.00942397			0	0	-885.5383988	0.000416093861	96.2764341770969	
885.4983988	83	17	0.001595463701	0.0008314938298	98.08776542	1.912234576	82.97801354	17.02198646			0	0	-885.4983988	0.0008314938298	96.3766331481808	
885.4183988	83	17	0.003412830738	0.001660131648	98.08425312	1.915746879	82.95289818	17.04710182			0	0	-885.4183988	0.001660131648	96.7108074881062	
885.2583988	83	17	0.007029008712	0.003308889868	98.0772238	1.922776197	82.90270599	17.09729401			0	0	-885.2583988	0.003308889868	97.379210783308	
884.9383988	83	17	0.01418795013	0.006572687665	98.06314623	1.936853768	82.80247583	17.19752417			0	0	-884.9383988	0.006572687665	98.8309264017206	
884.2983988	83	17	0.02819531635	0.01294935732	98.03491515	1.965084847	82.60263667	17.39736333			0	0	-884.2983988	0.01294935732	101.82934118782	
883.0183988	83	17	0.05507329138	0.02518214564	97.97814148	2.021858524	82.20543853	17.79456147			0	0	-883.0183988	0.02518214564	107.815241234593	
880.4583988	83	17	0.1046743577	0.04770405869	97.86330055	2.136699451	81.42102336	18.57897664			0	0	-880.4583988	0.04770405869	-1125.94114732665	
877.8983988	83	17	0.1492992202	0.04509855012	97.74663721	2.253362793	80.64998953	19.35001047			0	0	-877.8983988	0.04509855012	-1030.68427280403	
875.3383988	83	17	0.1896329279	0.0427165016	97.62802587	2.371974128	79.89238515	20.10761485			0	0	-875.3383988	0.0427165016	-1125.8603873287	
872.7783988	83	17	0.226244814	0.04053357821	97.50733251	2.49266749	79.14822495	20.85177505			0	0	-872.7783988	0.04053357821	-1226.42941895541	
870.2183988	83	17	0.2596097287	0.03852696746	97.38441279	2.615587213	78.41748691	21.58251309			0	0	-870.2183988	0.03852696746	-1332.11535883508	
867.6583988	83	17	0.2901267247	0.03667731181	97.25911118	2.740888818	77.7001156	22.2998844			0	0	-867.6583988	0.03667731181	-1443.15138563716	
865.0983988	83	17	0.3181335235	0.03496810746	97.13125975	2.868740247	76.9960246	23.0039754			0	0	-865.0983988	0.03496810746	-1559.8092521197	
862.5383988	83	17	0.343917796	0.03338518532	97.00067671	2.999323292	76.30509895	23.69490105			0	0	-862.5383988	0.03338518532	-1682.38756086043	
859.9783988	83	17	0.3677260466	0.03191630252	96.86716474	3.132835263	75.62719778	24.37280222			0	0	-859.9783988	0.03191630252	-1811.2140208943	
857.4183988	83	17	0.3897706742	0.03055081811	96.73050908	3.269490921	74.96215684	25.03784316			0	0	-857.4183988	0.03055081811	-1946.64889260673	
854.8583988	83	17	0.4102356323	0.02927943388	96.59047526	3.409524738	74.30979105	25.69020895			0	0	-854.8583988	0.02927943388	-2089.08992712249	
852.2983988	83	17	0.4292810024	0.02809398569	96.44680644	3.55319356	73.6698969	26.3301031			0	0	-852.2983988	0.02809398569	-2238.97917291814	
849.7383988	83	17	0.4470467175	0.02698727451	96.29922026	3.700779738	73.04225481	26.95774519			0	0	-849.7383988	0.02698727451	-2396.81228382902	
847.1783988	83	17	0.4636556135	0.02595292888	96.14740516	3.852594844	72.42663126	27.57336874			0	0	-847.1783988	0.02595292888	-2563.1510218298	
844.6183988	83	17	0.4792159478	0.02498529244	95.99101589	4.008984108	71.82278085	28.17721915			0	0	-844.6183988	0.02498529244	-2738.63991627865	
842.0583988	83	17	0.4938234908	0.02407933162	95.82966827	4.170331731	71.23044808	28.76955192			0	0	-842.0583988	0.02407933162	-2924.02885825966	
839.4983988	83	17	0.5075632723	0.02323055994	95.66293268	4.337067319	70.649369	29.350631			0	0	-839.4983988	0.02323055994	-3120.2035848108	
836.9383988	83	17	0.5205110499	0.02243497588	95.49032629	4.509673705	70.07927263	29.92072737			0	0	-836.9383988	0.02243497588	-3328.22707783449	
834.3783988	83	17	0.5327345485	0.02168901224	95.31130344	4.688696563	69.51988218	30.48011782			0	0	-834.3783988	0.02168901224	-3549.39720801664	
831.8183988	83	17	0.5442945153	0.02098949558	95.12524369	4.874756309	68.97091604	31.02908396			0	0	-831.8183988	0.02098949558	-3785.32715026457	
829.2583988	83	17	0.5552456206	0.02033361441	94.93143699	5.06856301	68.4320885	31.5679115			0	0	-829.2583988	0.02033361441	-4038.06050739604	
826.6983988	83	17	0.5656372335	0.01971889591	94.72906476	5.270935241	67.9031103	32.0968897			0	0	-826.6983988	0.01971889591	-4310.23917965995	
824.1383988	83	17	0.5755140943	0.01914319088	94.51717575	5.482824252	67.38368878	32.61631122			0	0	-824.1383988	0.01914319088	-4605.35410719423	
821.5783988	83	17	0.5849169024	0.01860466768	94.29465464	5.705345363	66.87352783	33.12647217			0	0	-821.5783988	0.01860466768	-4579.53857786168	
820.9383988	83	17	0.5871922193	0.004588831712	94.23721437	5.762785634	66.74740014	33.25259986			0	0	-820.9383988	0.004588831712	-46.335063440724	
820.7783988	83	17	0.5877590357	0.001147982066	94.22273406	5.777265944	66.71595431	33.28404569			0	0	-820.7783988	0.001147982066	-25.9158012707209	
820.7583988	83	17	0.5878295937	0.0001432026617	94.22092074	5.779079261	66.71202615	33.28797385			0	0	-820.7583988	0.0001432026617	-131.342144577033	
820.7483988	83	17	0.5878647937	7.141705227E-05	94.22001379	5.779986208	66.71006111	33.28993889			0	0	-820.7483988	7.141705227E-05	-139.328184295994	
820.7283988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-820.7283988	0.4084794297	0.048970635689346	
820.7083988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-820.7083988	0.4084794297	NaN	
820.6683988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-820.6683988	0.4084794297	NaN	
820.5883988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-820.5883988	0.4084794297	NaN	
820.4283988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-820.4283988	0.4084794297	NaN	
820.1083988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-820.1083988	0.4084794297	NaN	
819.4683988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-819.4683988	0.4084794297	NaN	
818.1883988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-818.1883988	0.4084794297	NaN	
815.6283988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-815.6283988	0.4084794297	NaN	
810.5083988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-810.5083988	0.4084794297	NaN	
805.3883988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-805.3883988	0.4084794297	NaN	
800.2683988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-800.2683988	0.4084794297	NaN	
795.1483988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-795.1483988	0.4084794297	NaN	
790.0283988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-790.0283988	0.4084794297	NaN	
784.9083988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-784.9083988	0.4084794297	NaN	
779.7883988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-779.7883988	0.4084794297	NaN	
774.6683988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-774.6683988	0.4084794297	NaN	
769.5483988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-769.5483988	0.4084794297	NaN	
764.4283988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-764.4283988	0.4084794297	NaN	
759.3083988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-759.3083988	0.4084794297	NaN	
754.1883988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-754.1883988	0.4084794297	NaN	
749.0683988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-749.0683988	0.4084794297	NaN	
743.9483988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-743.9483988	0.4084794297	NaN	
738.8283988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-738.8283988	0.4084794297	NaN	
733.7083988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-733.7083988	0.4084794297	NaN	
728.5883988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-728.5883988	0.4084794297	NaN	
723.4683988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-723.4683988	0.4084794297	NaN	
718.3483988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-718.3483988	0.4084794297	NaN	
713.2283988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-713.2283988	0.4084794297	NaN	
708.1083988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-708.1083988	0.4084794297	NaN	
702.9883988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-702.9883988	0.4084794297	NaN	
697.8683988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-697.8683988	0.4084794297	NaN	
692.7483988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-692.7483988	0.4084794297	NaN	
687.6283988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-687.6283988	0.4084794297	NaN	
682.5083988	83	17	1	0.4084794297	94.21948943	5.780510567			47.71319746	52.28680254			-682.5083988	0.4084794297	NaN	
