T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(LI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(LI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(LI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(LI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
834.0164499	78	16	6	0	0		96.27961745	0.237881282	3.482501269				78	16	6	0.001285405049	-0.001108386524	-0.0001770185251				0.001285405049	-0.001108386524	-0.0001770185251	-834.0164499	0			
834.0064499	78	16	6	7.157819573E-05	7.03900592E-05		96.27944805	0.237891267	3.482660685				77.99871526	16.00110752	6.000177219	0.002570749067	-0.002216739567	-0.0003540094992				0	0	0	-834.0064499	7.03900592E-05			
833.9864499	78	16	6	0.0002145362975	0.000140625625		96.27910966	0.2379112709	3.482979065				77.99614451	16.0033243	6.000531194	0.003855931302	-0.003325000825	-0.0005309304772				0	0	0	-833.9864499	0.000140625625			
833.9464499	78	16	6	0.0005002872988	0.0002811229461		96.27843284	0.2379512829	3.483615873				77.99100415	16.00775701	6.001238843	0.006425239001	-0.00554072672	-0.0008845122807				0	0	0	-833.9464499	0.0002811229461			
833.8664499	78	16	6	0.001071187949	0.0005617909713		96.27707945	0.2380312539	3.4848893				77.980727	16.01661993	6.002653075	0.01156150772	-0.009970612882	-0.001590894835				0	0	0	-833.8664499	0.0005617909713			
833.7064499	78	16	6	0.00221055775	0.001121634461		96.27437356	0.2381909674	3.487435475				77.96018717	16.03433542	6.005477414	0.021823617	-0.01882322107	-0.003000395928				0	0	0	-833.7064499	0.001121634461			
833.3864499	78	16	6	0.004479754233	0.00223604592		96.26896565	0.2385095487	3.492524804				77.91916409	16.06972676	6.01110915	0.04230625897	-0.03649986938	-0.005806389588				0	0	0	-833.3864499	0.00223604592			
832.7464499	78	16	6	0.008980369827	0.004443470024		96.2581652	0.2391433357	3.502691461				77.83734294	16.14035182	6.022305244	0.08310641741	-0.0717396856	-0.0113667318				0	0	0	-832.7464499	0.004443470024			
831.4664499	78	16	6	0.01782685099	0.00876988528		96.23663219	0.2403993461	3.522968464				77.67455539	16.28102654	6.044418073	0.1640555001	-0.1417716092	-0.02228389089				0	0	0	-831.4664499	0.00876988528			
