T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(LI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(LI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(LI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(LI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
928.3464832	97	2	1	0	0		99.0592977	0.1128308441	0.8278714523				97	2	1	0.004000667595	-0.003666446294	-0.0003342213019				0.004000667595	-0.003666446294	-0.0003342213019	-928.3464832	0			
928.3364832	97	2	1	0.001950585506	0.001939354261		99.05898649	0.1130240646	0.8279894445				96.99599929	2.003666469	1.000334237	0.008001285507	-0.007333203535	-0.0006680819726				0	0	0	-928.3364832	0.001939354261			
928.3164832	97	2	1	0.005832082725	0.003866313169		99.05836464	0.1134104238	0.8282249385				96.98799793	2.010999841	1.001002227	0.01200180526	-0.01100075643	-0.001001048833				0	0	0	-928.3164832	0.003866313169			
928.2764832	97	2	1	0.01351352304	0.007680996279		99.05712343	0.1141828718	0.8286936943				96.97199519	2.025668908	1.002335898	0.02000271844	-0.01833784006	-0.001664878379				0	0	0	-928.2764832	0.007680996279			
928.1964832	97	2	1	0.02853111649	0.01513401185		99.05465344	0.1157270496	0.8296195123				96.93999167	2.055018362	1.004989964	0.03600379243	-0.03301950888	-0.002984283554				0	0	0	-928.1964832	0.01513401185			
928.0364832	97	2	1	0.05730669379	0.02944326735		99.04975653	0.1188118241	0.8314316485				96.87598736	2.113757478	1.010255165	0.06800435064	-0.06241279155	-0.005591559086				0	0	0	-928.0364832	0.02944326735			
927.7164832	97	2	1	0.110275821	0.05583884437		99.04012518	0.1249669262	0.8349078965				96.74798712	2.231387091	1.020625785	0.131999416	-0.1213092084	-0.0106902076				0	0	0	-927.7164832	0.05583884437			
927.0764832	97	2	1	0.2009261818	0.1012017163		99.0214415	0.1372186899	0.8413398103				96.49200355	2.467183613	1.040812832	0.2599825151	-0.2394882626	-0.02049425255				0	0	0	-927.0764832	0.1012017163			
925.7964832	97	2	1	0.3380766075	0.170323742		98.98596904	0.1614893753	0.8525415805				95.98001685	2.940519453	1.079463701	0.5159827375	-0.4770425731	-0.03894016438				0	0	0	-925.7964832	0.170323742			
924.5164832	97	2	1	0.4362854491	0.1469800286		98.95224524	0.185398886	0.8623558723				95.46791964	3.415209965	1.116870393	0.5160964595	-0.4784066601	-0.03768979945				0	0	0	-924.5164832	0.1469800286			
923.2364832	97	2	1	0.5099169688	0.1291703853		98.91994649	0.2089703997	0.8710831085				94.95589629	3.890776708	1.153327	0.5160216819	-0.4792871636	-0.03673451827				0	0	0	-923.2364832	0.1291703853			
921.9564832	97	2	1	0.5670699521	0.1151238958		98.88883986	0.2322232723	0.8789368722				94.44422266	4.366752322	1.189025022	0.5156682313	-0.4796967901	-0.03597144126				0	0	0	-921.9564832	0.1151238958			
920.6764832	97	2	1	0.612647573	0.1037443226		98.85874937	0.2551742114	0.88607642				93.93323306	4.842675052	1.224091886	0.5149775762	-0.4796412517	-0.03533632448				0	0	0	-920.6764832	0.1037443226			
919.3964832	97	2	1	0.6497890732	0.09432250627		98.82953759	0.2778377305	0.8926246828				93.42330683	5.318080593	1.258612575	0.5139044314	-0.4791178689	-0.0347865625				0	0	0	-919.3964832	0.09432250627			
918.1164832	97	2	1	0.6805960594	0.08637976636		98.80109412	0.3002264948	0.8986793806				92.91485704	5.792500047	1.292642913	0.5124148448	-0.4781219824	-0.03429286238				0	0	0	-918.1164832	0.08637976636			
916.8364832	97	2	1	0.7065277463	0.07958162298		98.77332826	0.3223517156	0.9043200219				92.40832079	6.265461055	1.326218154	0.510484648	-0.4766500987	-0.03383454926				0	0	0	-916.8364832	0.07958162298			
915.5564832	97	2	1	0.7286285942	0.07368757179		98.74616424	0.344223271	0.9096124908				91.90415039	6.736490815	1.359358797	0.5080985661	-0.4747017704	-0.03339679567				0	0	0	-915.5564832	0.07368757179			
914.2764832	97	2	1	0.7476657053	0.06852048335		98.71953781	0.3658500079	0.9146121837				91.40280505	7.205120246	1.392074707	0.5052496678	-0.4722807564	-0.03296891142				0	0	0	-914.2764832	0.06852048335			
912.9964832	97	2	1	0.7642150796	0.06394721351		98.6933939	0.3872399016	0.9193661947				90.90474307	7.670888792	1.424368134	0.5019389003	-0.4693956606	-0.03254323973				0	0	0	-912.9964832	0.06394721351			
