T	w(AL)	w(CU)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
912.1151736	92	8	0	0	99.18641971	0.8135802875	92	8			0.003614009875	-0.003614009875	-912.1151736	0	9.88603636981995	
912.1051736	92	8	0.0005246342573	0.0005028340224	99.18602783	0.8139721687	91.99638588	8.003614124			0	0	-912.1051736	0.0005028340224	29.8885196650924	
912.0851736	92	8	0.001572234076	0.001004506393	99.18524382	0.8147561753	91.98915818	8.010841815			0	0	-912.0851736	0.001004506393	39.8989313277244	
912.0451736	92	8	0.003661578942	0.002005424106	99.1836758	0.8163241968	91.97470442	8.025295576			0	0	-912.0451736	0.002005424106	40.0366317521062	
911.9651736	92	8	0.007816761874	0.003996343251	99.18053916	0.8194608368	91.94580498	8.054195016			0	0	-911.9651736	0.003996343251	40.3268256712797	
911.8051736	92	8	0.01603504795	0.00793601427	99.17426349	0.8257365115	91.88803285	8.111967147			0	0	-911.8051736	0.00793601427	40.9595903471177	
911.4851736	92	8	0.03208091594	0.01562155244	99.16170282	0.8382971826	91.77260282	8.227397183			0	0	-911.4851736	0.01562155244	42.2714519160121	
910.8451736	92	8	0.06275226868	0.0303385778	99.13654292	0.8634570804	91.54219519	8.457804808			0	0	-910.8451736	0.0303385778	44.8650695478719	
909.5651736	92	8	0.1189521581	0.05734626177	99.0860663	0.9139337041	91.08322165	8.916778352			0	0	-909.5651736	0.05734626177	50.4646967983769	
907.0051736	92	8	0.2143388185	0.1033139983	98.98446199	1.015538012	90.17285939	9.827140611			0	0	-907.0051736	0.1033139983	-350.212285580096	
904.4451736	92	8	0.2918229904	0.09364874602	98.88193952	1.118060485	89.272999	10.727001			0	0	-904.4451736	0.09364874602	-292.038392183174	
901.8851736	92	8	0.3559158816	0.0855190161	98.77843585	1.221564154	88.3840877	11.6159123			0	0	-901.8851736	0.0855190161	-344.090564838534	
899.3251736	92	8	0.4097402247	0.07858145903	98.67388375	1.326116249	87.50654395	12.49345605			0	0	-899.3251736	0.07858145903	-400.199620913464	
896.7651736	92	8	0.4555244121	0.07258821076	98.56821139	1.431788607	86.64075252	13.35924748			0	0	-896.7651736	0.07258821076	-460.329074597552	
894.2051736	92	8	0.4949002934	0.06735620587	98.46134212	1.538657884	85.78706216	14.21293784			0	0	-894.2051736	0.06735620587	-524.469491143793	
891.6451736	92	8	0.5290896697	0.0627473591	98.35319413	1.646805868	84.9457833	15.0542167			0	0	-891.6451736	0.0627473591	-592.633689731949	
889.0851736	92	8	0.5590250834	0.05865556705	98.24368017	1.756319829	84.11718637	15.88281363			0	0	-889.0851736	0.05865556705	-664.857790480522	
886.5251736	92	8	0.5854303742	0.05499796259	98.13270708	1.867292917	83.30150067	16.69849933			0	0	-886.5251736	0.05499796259	-741.202555613564	
883.9651736	92	8	0.6088757877	0.05170888263	98.02017539	1.979824609	82.49891391	17.50108609			0	0	-883.9651736	0.05170888263	-821.754159814985	
881.4051736	92	8	0.6298165332	0.04873561622	97.90597877	2.09402123	81.70957232	18.29042768			0	0	-881.4051736	0.04873561622	-906.62446102602	
878.8451736	92	8	0.6486203023	0.04603534921	97.79000347	2.209996532	80.93358124	19.06641876			0	0	-878.8451736	0.04603534921	-995.950925237697	
876.2851736	92	8	0.6655872637	0.04357293129	97.67212763	2.327872369	80.17100625	19.82899375			0	0	-876.2851736	0.04357293129	-1089.89630846781	
873.7251736	92	8	0.6809648242	0.04131921881	97.55222053	2.447779468	79.42187465	20.57812535			0	0	-873.7251736	0.04131921881	-1188.64831428414	
871.1651736	92	8	0.6949586864	0.03924982843	97.4301417	2.569858305	78.68617736	21.31382264			0	0	-871.1651736	0.03924982843	-1292.41932802583	
868.6051736	92	8	0.7077412415	0.0373441879	97.30573987	2.694260129	77.96387106	22.03612894			0	0	-868.6051736	0.0373441879	-1401.44641688933	
866.0451736	92	8	0.7194580165	0.03558480536	97.17885187	2.821148133	77.25488049	22.74511951			0	0	-866.0451736	0.03558480536	-1515.99180677392	
863.4851736	92	8	0.7302326829	0.03395670111	97.04930119	2.950698806	76.55910094	23.44089906			0	0	-863.4851736	0.03395670111	-1636.34396088069	
860.9251736	92	8	0.7401709864	0.03244696169	96.91689649	3.083103509	75.87640082	24.12359918			0	0	-860.9251736	0.03244696169	-1762.81948378084	
858.3651736	92	8	0.7493638607	0.03104438701	96.7814297	3.218570304	75.20662425	24.79337575			0	0	-858.3651736	0.03104438701	-1895.76611262368	
855.8051736	92	8	0.7578899152	0.02973920901	96.64267391	3.357326087	74.54959354	25.45040646			0	0	-855.8051736	0.02973920901	-2035.56704222248	
853.2451736	92	8	0.7658174398	0.02852286572	96.50038091	3.49961909	73.90511174	26.09488826			0	0	-853.2451736	0.02852286572	-2182.64701438727	
850.6851736	92	8	0.7732060322	0.02738781874	96.35427817	3.645721832	73.27296493	26.72703507			0	0	-850.6851736	0.02738781874	-2337.48060130771	
848.1251736	92	8	0.7801079287	0.02632740487	96.2040654	3.795934605	72.65292453	27.34707547			0	0	-848.1251736	0.02632740487	-2500.60338390028	
845.5651736	92	8	0.7865690995	0.025335715	96.04941038	3.95058962	72.04474929	27.95525071			0	0	-845.5651736	0.025335715	-2672.62702173788	
843.0051736	92	8	0.7926301565	0.02440749488	95.88994402	4.110055982	71.44818724	28.55181276			0	0	-843.0051736	0.02440749488	-2854.25938988337	
840.4451736	92	8	0.7983271094	0.02353806361	95.72525433	4.274745674	70.8629774	29.1370226			0	0	-840.4451736	0.02353806361	-3046.33177218199	
837.8851736	92	8	0.8036920003	0.02272324677	95.55487917	4.44512083	70.28885121	29.71114879			0	0	-837.8851736	0.02272324677	-3249.8358942247	
835.3251736	92	8	0.8087534382	0.02195932178	95.37829737	4.621702628	69.72553393	30.27446607			0	0	-835.3251736	0.02195932178	-3465.97484339174	
832.7651736	92	8	0.8135370531	0.02124297374	95.19491772	4.805082284	69.17274561	30.82725439			0	0	-832.7651736	0.02124297374	-3696.23388602214	
830.2051736	92	8	0.8180658821	0.02057126045	95.00406525	4.995934747	68.63020201	31.36979799			0	0	-830.2051736	0.02057126045	-3942.48117895012	
827.6451736	92	8	0.8223607025	0.01994158604	94.80496404	5.195035963	68.09761511	31.90238489			0	0	-827.6451736	0.01994158604	-4207.11332933856	
825.0851736	92	8	0.8264403181	0.01935168281	94.59671511	5.403284889	67.57469352	32.42530648			0	0	-825.0851736	0.01935168281	-4493.27108561003	
822.5251736	92	8	0.83032181	0.0187996018	94.37826805	5.621731948	67.06114244	32.93885756			0	0	-822.5251736	0.0187996018	-4391.4323007291	
821.2451736	92	8	0.8321899135	0.009227517498	94.2648416	5.735158401	66.80778771	33.19221229			0	0	-821.2451736	0.009227517498	-82.9359079972198	
820.9251736	92	8	0.8326494278	0.002291304259	94.23601866	5.763981338	66.7447991	33.2552009			0	0	-820.9251736	0.002291304259	-126.160657197902	
820.7651736	92	8	0.8328782055	0.001143550843	94.22153508	5.778464924	66.71335671	33.28664329			0	0	-820.7651736	0.001143550843	-75.6013216486584	
820.7451736	92	8	0.8329068053	0.0001431796936	94.21972124	5.780278757	66.70942888	33.29057112			0	0	-820.7451736	0.0001431796936	-20.0418013623016	
820.7251736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-820.7251736	0.4084647409	0.04898100394455	
820.7051736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-820.7051736	0.4084647409	NaN	
820.6651736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-820.6651736	0.4084647409	NaN	
820.5851736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-820.5851736	0.4084647409	NaN	
820.4251736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-820.4251736	0.4084647409	NaN	
820.1051736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-820.1051736	0.4084647409	NaN	
819.4651736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-819.4651736	0.4084647409	NaN	
818.1851736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-818.1851736	0.4084647409	NaN	
815.6251736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-815.6251736	0.4084647409	NaN	
810.5051736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-810.5051736	0.4084647409	NaN	
805.3851736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-805.3851736	0.4084647409	NaN	
800.2651736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-800.2651736	0.4084647409	NaN	
795.1451736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-795.1451736	0.4084647409	NaN	
790.0251736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-790.0251736	0.4084647409	NaN	
784.9051736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-784.9051736	0.4084647409	NaN	
779.7851736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-779.7851736	0.4084647409	NaN	
774.6651736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-774.6651736	0.4084647409	NaN	
769.5451736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-769.5451736	0.4084647409	NaN	
764.4251736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-764.4251736	0.4084647409	NaN	
759.3051736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-759.3051736	0.4084647409	NaN	
754.1851736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-754.1851736	0.4084647409	NaN	
749.0651736	92	8	1	0.4084647409	94.21966038	5.780339621			47.71316541	52.28683459			-749.0651736	0.4084647409	NaN	
