T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALLI)	w(CU@ALLI)	w(LI@ALLI)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
902.5569966	90	6	4	0	0	97.59240587	0.1199791107	2.287615017	90	6	4													0.002416340258	-0.001871416517	-0.0005449237407	-902.5569966	0	15.6464362446977	
902.5469966	90	6	4	0.0003136571865	0.0003182433473	97.59214868	0.1200032683	2.287848054	89.99758388	6.001871141	4.000544981													0	0	0	-902.5469966	0.0003182433473	47.1985538223792	
902.5269966	90	6	4	0.0009402488351	0.0006359626975	97.59163446	0.1200515896	2.28831395	89.99275203	6.00561355	4.001634417													0	0	0	-902.5269966	0.0006359626975	62.9980857527947	
902.4869966	90	6	4	0.002190790991	0.001269909757	97.59060649	0.1201481709	2.289245342	89.9830923	6.013096016	4.00381168													0	0	0	-902.4869966	0.001269909757	63.1867052181047	
902.4069966	90	6	4	0.00468156531	0.002532419475	97.58855243	0.1203411207	2.29110645	89.96378768	6.028052664	4.008159657													0	0	0	-902.4069966	0.002532419475	63.5523713328023	
902.2469966	90	6	4	0.009622249283	0.005035463427	97.58445184	0.120726173	2.294821989	89.92523767	6.057932824	4.016829503													0	0	0	-902.2469966	0.005035463427	64.3319930665081	
901.9269966	90	6	4	0.01933488338	0.009948234025	97.57628391	0.1214937061	2.302222385	89.84835833	6.117583451	4.034058218													0	0	0	-901.9269966	0.009948234025	65.9283660536991	
901.2869966	90	6	4	0.03812878121	0.01943563796	97.5600713	0.1230171316	2.316911569	89.69550454	6.236401843	4.068093615													0	0	0	-901.2869966	0.01943563796	69.1475956916671	
900.0069966	90	6	4	0.07337097667	0.03713947829	97.52811873	0.1260189792	2.345862287	89.39337833	6.472097694	4.134523976													0	0	0	-900.0069966	0.03713947829	76.0376111946008	
