T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(LI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(LI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(LI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(LI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
893.375548	84	14	2	0	0		98.29947084	0.6450828872	1.055446274				84	14	2	0.003108658626	-0.002903321344	-0.0002053372824				0.003108658626	-0.002903321344	-0.0002053372824	-893.375548	0			
893.365548	84	14	2	0.0002285592386	0.0002175122076		98.29930196	0.645214649	1.055483391				83.99689138	14.0029032	2.000205421	0.006216889584	-0.005806254527	-0.0004106350575				0	0	0	-893.365548	0.0002175122076			
893.345548	84	14	2	0.0006849968197	0.0004344961984		98.29896427	0.6454781984	1.055557528				83.99067535	14.00870867	2.000615983	0.009323391407	-0.008707600906	-0.0006157905014				0	0	0	-893.345548	0.0004344961984			
893.305548	84	14	2	0.001596387496	0.0008678767057		98.29828899	0.6460051719	1.055705834				83.97824847	14.02031479	2.001436739	0.01553255237	-0.01450677229	-0.001025780089				0	0	0	-893.305548	0.0008678767057			
893.225548	84	14	2	0.003413282143	0.001731629773		98.29693899	0.6470586703	1.056002343				83.95341537	14.043508	2.003076634	0.02793539185	-0.02609092435	-0.001844467492				0	0	0	-893.225548	0.001731629773			
893.065548	84	14	2	0.007023685385	0.003446857203		98.2942404	0.6491639052	1.056595692				83.90383177	14.08981827	2.006349964	0.05267925445	-0.0492025669	-0.003476687544				0	0	0	-893.065548	0.003446857203			
892.745548	84	14	2	0.01415221831	0.006828835244		98.28884953	0.653367333	1.057783141				83.80499469	14.18213451	2.012870805	0.1019201136	-0.09519953983	-0.006720573763				0	0	0	-892.745548	0.006828835244			
892.105548	84	14	2	0.02802813601	0.01338579056		98.27809561	0.6617503174	1.06015407				83.60863127	14.36557201	2.025796719	0.1994177776	-0.1862911177	-0.01312665987				0	0	0	-892.105548	0.01338579056			
890.825548	84	14	2	0.05438753024	0.02577230825		98.25668861	0.6784154219	1.064895971				83.22112298	14.72766037	2.05121665	0.3905084105	-0.3648920712	-0.02561633924				0	0	0	-890.825548	0.02577230825			
