T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
852.5175211	79	16	5	0	0	96.91084273	0.3181203562	2.771036911	79	16	5										0.001523911934	-0.00133427461	-0.0001896373237	-852.5175211	0	58.3574190749991	
852.5075211	79	16	5	8.727938852E-05	8.516897927E-05	96.91068427	0.3181413609	2.771174371	78.99847668	16.0013335	5.000189821										0	0	0	-852.5075211	8.516897927E-05	176.469863949944	
852.4875211	79	16	5	0.0002615843769	0.0001701358259	96.9103677	0.3181834126	2.771448886	78.99542906	16.00400192	5.000569015										0	0	0	-852.4875211	0.0001701358259	235.381717783385	
852.4475211	79	16	5	0.0006099432979	0.0003400786374	96.90973454	0.3182675161	2.771997946	78.98933553	16.00933743	5.001327044										0	0	0	-852.4475211	0.0003400786374	235.512546020455	
852.3675211	79	16	5	0.001305696473	0.0006793628038	96.90846846	0.3184356327	2.773095904	78.97715441	16.02000374	5.002841845										0	0	0	-852.3675211	0.0006793628038	236.030799134382	
852.2075211	79	16	5	0.002693426835	0.001355867434	96.90593744	0.3187715517	2.775291009	78.95281536	16.04131846	5.005866188										0	0	0	-852.2075211	0.001355867434	237.010725520136	
851.8875211	79	16	5	0.005453883587	0.002700370203	96.90087987	0.3194421356	2.779677993	78.9042296	16.08387649	5.011893918										0	0	0	-851.8875211	0.002700370203	239.017212209435	
851.2475211	79	16	5	0.01091556915	0.005355817661	96.89078253	0.3207783096	2.788439163	78.80742492	16.16870891	5.023866166										0	0	0	-851.2475211	0.005355817661	243.195646882008	
849.9675211	79	16	5	0.02159789372	0.01052867305	96.870666	0.3234339696	2.805900028	78.61521882	16.33731428	5.047466899										0	0	0	-849.9675211	0.01052867305	251.762040265316	
847.4075211	79	16	5	0.04207162865	0.02037562787	96.83071931	0.328673171	2.840607519	78.23634357	16.67028807	5.093368357										0	0	0	-847.4075211	0.02037562787	-3712.1055988801	
844.8475211	79	16	5	0.06140637587	0.01962471912	96.79106179	0.3337872659	2.875150944	77.86492343	16.99730492	5.137771652										0	0	0	-844.8475211	0.01962471912	-3537.22519814602	
842.2875211	79	16	5	0.07970176321	0.01892461263	96.75167779	0.3387785989	2.909543615	77.50060432	17.31864226	5.180753418										0	0	0	-842.2875211	0.01892461263	-3790.06729860547	
839.7275211	79	16	5	0.097046077	0.01827067486	96.71255269	0.343649156	2.943798151	77.14305642	17.63455884	5.222384732										0	0	0	-839.7275211	0.01827067486	-4053.27222912785	
837.1675211	79	16	5	0.1135176889	0.01765866187	96.67367305	0.348400637	2.977926313	76.79197219	17.94529648	5.262731331										0	0	0	-837.1675211	0.01765866187	-4328.71824660387	
834.6075211	79	16	5	0.1291868791	0.01708535193	96.6350255	0.3530345262	3.011939977	76.44706049	18.25108451	5.301854998										0	0	0	-834.6075211	0.01708535193	-4610.60516335607	
832.0475211	79	16	5	0.1441153501	0.01654609586	96.59660018	0.3575518984	3.04584792	76.10806145	18.55212773	5.339810822										0	0	0	-832.0475211	0.01654609586	-4902.34247999061	
829.4875211	79	16	5	0.1583593103	0.01603898061	96.55838559	0.3619538833	3.079660522	75.77471844	18.84862962	5.376651945										0	0	0	-829.4875211	0.01603898061	-5207.25150376775	
826.9275211	79	16	5	0.1719691104	0.01556111588	96.52037174	0.3662413157	3.113386939	75.44679548	19.14077719	5.412427324										0	0	0	-826.9275211	0.01556111588	-5521.45223850807	
824.3675211	79	16	5	0.1849901674	0.01511013359	96.48254932	0.3704148653	3.147035814	75.12407107	19.42874632	5.447182617										0	0	0	-824.3675211	0.01511013359	-5846.01823440533	
821.8075211	79	16	5	0.1974635603	0.01468390964	96.44490962	0.3744750539	3.180615323	74.80633693	19.7127026	5.480960463										0	0	0	-821.8075211	0.01468390964	-6181.00960055647	
819.2475211	79	16	5	0.2094265408	0.01428053252	96.40744451	0.3784222695	3.214133222	74.49339708	19.99280217	5.513800742										0	0	0	-819.2475211	0.01428053252	-6526.47885075712	
816.6875211	79	16	5	0.2209129729	0.01389827811	96.37014635	0.3822567796	3.247596875	74.18506683	20.26919237	5.545740803										0	0	0	-816.6875211	0.01389827811	-6882.47948092101	
814.1275211	79	16	5	0.2319537135	0.01353558769	96.33300797	0.385978743	3.281013291	73.88117194	20.54201239	5.576815668										0	0	0	-814.1275211	0.01353558769	-7249.06491895746	
811.5675211	79	16	5	0.242576942	0.01319104897	96.29602263	0.3895882203	3.31438915	73.58154788	20.8113939	5.607058221										0	0	0	-811.5675211	0.01319104897	-7229.29567433089	
811.4075211	79	16	5	0.2432262285	0.0008169224721	96.29371152	0.3898078721	3.316480603	73.56298495	20.82808394	5.608931113										0	0	0	-811.4075211	0.0008169224721	-189.81436765282	
811.3275211	79	16	5	0.2435502315	0.0004080480493	96.29255589	0.3899175787	3.317526529	73.55370773	20.83642574	5.609866533										0	0	0	-811.3275211	0.0004080480493	-195.844621846196	
