T	w(AL)	w(CU)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
925.6180928	97	3	0	0	99.70566209	0.2943379112	97	3			0.003782073751	-0.003782073751	-925.6180928	0	3.53965886756807	
925.6080928	97	3	0.001418281095	0.001396164794	99.70528414	0.2947158573	96.99621799	3.003782008			0	0	-925.6080928	0.001396164794	10.7852976747624	
925.5880928	97	3	0.004244561387	0.002785884354	99.70452823	0.2954717737	96.98865426	3.011345739			0	0	-925.5880928	0.002785884354	14.4261431630133	
925.5480928	97	3	0.009854694778	0.005545428727	99.70301628	0.2969837177	96.97352752	3.026472483			0	0	-925.5480928	0.005545428727	14.5781024784026	
925.4680928	97	3	0.02089240188	0.01097237891	99.69999201	0.300007992	96.94327972	3.05672028			0	0	-925.4680928	0.01097237891	14.8902960825862	
925.3080928	97	3	0.04229499778	0.02151271132	99.69394175	0.3060582452	96.88280375	3.117196246			0	0	-925.3080928	0.02151271132	15.4970583041083	
924.9880928	97	3	0.08258839634	0.04139404418	99.6818345	0.3181655016	96.76193176	3.238068237			0	0	-924.9880928	0.04139404418	16.7771053150714	
924.3480928	97	3	0.1543881575	0.07695685305	99.65759281	0.3424071893	96.52051186	3.479488135			0	0	-924.3480928	0.07695685305	19.5569925727663	
923.0680928	97	3	0.2705111986	0.1348783859	99.60899835	0.3910016512	96.03899532	3.961004684			0	0	-923.0680928	0.1348783859	-122.95872074005	
921.7880928	97	3	0.3597882103	0.1198970828	99.56025209	0.4397479073	95.55930067	4.440699332			0	0	-921.7880928	0.1198970828	-97.0367861601112	
920.5080928	97	3	0.4304540158	0.1078617251	99.51134887	0.488651129	95.08149326	4.918506741			0	0	-920.5080928	0.1078617251	-119.08405644778	
919.2280928	97	3	0.4877059358	0.09798033218	99.46228357	0.537716431	94.60564049	5.394359514			0	0	-919.2280928	0.09798033218	-143.382841629046	
917.9480928	97	3	0.534981102	0.08972001517	99.41305083	0.586949174	94.13180916	5.868190838			0	0	-917.9480928	0.08972001517	-169.9121279737	
916.6680928	97	3	0.5746412363	0.0827102546	99.36364508	0.6363549198	93.66006585	6.339934146			0	0	-916.6680928	0.0827102546	-198.657200957343	
915.3880928	97	3	0.6083614329	0.07668547598	99.31406056	0.6859394354	93.19047674	6.809523263			0	0	-915.3880928	0.07668547598	-229.602809802558	
914.1080928	97	3	0.6373619762	0.07145035098	99.2642913	0.735708698	92.72310745	7.276892554			0	0	-914.1080928	0.07145035098	-262.732976981505	
912.8280928	97	3	0.6625523713	0.06685801479	99.2143311	0.7856689	92.25802293	7.741977074			0	0	-912.8280928	0.06685801479	-298.03121664919	
911.5480928	97	3	0.6846240168	0.0627959167	99.16417355	0.8358264547	91.79528729	8.204712713			0	0	-911.5480928	0.0627959167	-335.480758075715	
910.2680928	97	3	0.7041116553	0.05917635487	99.113812	0.8861880012	91.33496365	8.66503635			0	0	-910.2680928	0.05917635487	-375.064778944813	
908.9880928	97	3	0.7214352036	0.05592998052	99.06323959	0.9367604106	90.877114	9.122885997			0	0	-908.9880928	0.05592998052	-416.766646080604	
907.7080928	97	3	0.7369288908	0.05300123858	99.01244921	0.9875507918	90.42179906	9.578200938			0	0	-907.7080928	0.05300123858	-473.211152205415	
905.1480928	97	3	0.7635256098	0.09613177252	98.91018485	1.089815154	89.51900832	10.48099168			0	0	-905.1480928	0.09613177252	-389.302544406299	
902.5880928	97	3	0.7854238834	0.08762002079	98.80695714	1.193042858	88.62704799	11.37295201			0	0	-902.5880928	0.08762002079	-329.39865785305	
900.0280928	97	3	0.8037421856	0.08038321205	98.70269988	1.297300121	87.74634318	12.25365682			0	0	-900.0280928	0.08038321205	-384.392796218793	
897.4680928	97	3	0.8192724804	0.07415121759	98.59734255	1.402657455	86.87728852	13.12271148			0	0	-897.4680928	0.07415121759	-443.419410827371	
894.9080928	97	3	0.8325908582	0.06872556577	98.49080984	1.509190162	86.0202429	13.9797571			0	0	-894.9080928	0.06872556577	-506.458172701427	
892.3480928	97	3	0.8441261696	0.06395734622	98.38302141	1.616978589	85.17552747	14.82447253			0	0	-892.3480928	0.06395734622	-573.514948597375	
889.7880928	97	3	0.8542040976	0.05973269025	98.27389154	1.726108462	84.34342377	15.65657623			0	0	-889.7880928	0.05973269025	-644.619299282624	
887.2280928	97	3	0.8630763258	0.05596304529	98.16332872	1.836671276	83.52417247	16.47582753			0	0	-887.2280928	0.05596304529	-719.825123568854	
884.6680928	97	3	0.8709403609	0.05257851034	98.05123528	1.94876472	82.71797273	17.28202727			0	0	-884.6680928	0.05257851034	-799.211571167122	
882.1080928	97	3	0.8779533195	0.04952316479	97.93750681	2.062493186	81.92498211	18.07501789			0	0	-882.1080928	0.04952316479	-882.883442341504	
879.5480928	97	3	0.8842417168	0.0467517289	97.82203168	2.177968321	81.14531708	18.85468292			0	0	-879.5480928	0.0467517289	-970.971195376911	
876.9880928	97	3	0.8899085453	0.04422713388	97.70469031	2.295309685	80.37905402	19.62094598			0	0	-876.9880928	0.04422713388	-1063.63068374806	
874.4280928	97	3	0.8950384788	0.0419187259	97.58535452	2.414645484	79.62623056	20.37376944			0	0	-874.4280928	0.0419187259	-1161.04278994181	
