T	w(AL)	w(CU)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI					
882.3521221	82	18	0	0		97.94842137	2.051578626			82	18	0.003076498019	-0.003076498019			0.003076498019	-0.003076498019	-882.3521221	0			
882.3421221	82	18	0.0002128560624	0.000193077573		97.94797458	2.052025423			81.99692267	18.00307733	0.006153608296	-0.006153608296			0	0	-882.3421221	0.000193077573			
882.3221221	82	18	0.0006378221619	0.0003855808923		97.94708041	2.052919588			81.99077106	18.00922894	0.009228290098	-0.009228290098			0	0	-882.3221221	0.0003855808923			
882.2821221	82	18	0.001486835778	0.0007705650603		97.94529212	2.05470788			81.97846865	18.02153135	0.01537827508	-0.01537827508			0	0	-882.2821221	0.0007705650603			
882.2021221	82	18	0.003180776813	0.001538627217		97.94171426	2.058285738			81.95387357	18.04612643	0.02766928748	-0.02766928748			0	0	-882.2021221	0.001538627217			
882.0421221	82	18	0.006552398302	0.003067284568		97.93455343	2.065446573			81.90472239	18.09527761	0.05222201047	-0.05222201047			0	0	-882.0421221	0.003067284568			
881.7221221	82	18	0.01323126613	0.006095021208		97.92021119	2.079788808			81.80657604	18.19342396	0.1012101819	-0.1012101819			0	0	-881.7221221	0.006095021208			
881.0821221	82	18	0.02631645752	0.01201828583		97.89144416	2.108555836			81.61091102	18.38908898	0.198716904	-0.198716904			0	0	-881.0821221	0.01201828583			
879.8021221	82	18	0.05148620984	0.02340664931		97.83357166	2.166428342			81.22208525	18.77791475	0.3918510373	-0.3918510373			0	0	-879.8021221	0.02340664931			
877.2421221	82	18	0.09814934329	0.04446497768		97.71642093	2.283579071			80.45448928	19.54551072	0.7705681182	-0.7705681182			0	0	-877.2421221	0.04446497768			
874.6821221	82	18	0.1403758387	0.04213883843		97.59728919	2.402710812			79.70033245	20.29966755	0.7570773613	-0.7570773613			0	0	-874.6821221	0.04213883843			
872.1221221	82	18	0.1787458841	0.04000318945		97.47603926	2.523960735			78.9596166	21.0403834	0.7435839534	-0.7435839534			0	0	-872.1221221	0.04000318945			
869.5621221	82	18	0.2137466839	0.03803853636		97.35252422	2.647475776			78.23231179	21.76768821	0.7301206592	-0.7301206592			0	0	-869.5621221	0.03803853636			
867.0021221	82	18	0.2457884784	0.03622635841		97.22658548	2.773414515			77.51835442	22.48164558	0.7167212812	-0.7167212812			0	0	-867.0021221	0.03622635841			
864.4421221	82	18	0.275219051	0.03455079485		97.0980517	2.901948298			76.8176505	23.1823495	0.7034163126	-0.7034163126			0	0	-864.4421221	0.03455079485			
861.8821221	82	18	0.3023351107	0.03299820559		96.96673727	3.03326273			76.13007819	23.86992181	0.6902337148	-0.6902337148			0	0	-861.8821221	0.03299820559			
859.3221221	82	18	0.3273912766	0.03155678642		96.8324406	3.167559395			75.45549037	24.54450963	0.6771988279	-0.6771988279			0	0	-859.3221221	0.03155678642			
856.7621221	82	18	0.3506072365	0.0302162631		96.69494212	3.305057878			74.79371723	25.20628277	0.6643344697	-0.6643344697			0	0	-856.7621221	0.0302162631			
854.2021221	82	18	0.3721734959	0.02896764627		96.55400188	3.445998116			74.14456872	25.85543128	0.6516609254	-0.6516609254			0	0	-854.2021221	0.02896764627			
851.6421221	82	18	0.3922560332	0.02780303394		96.40935683	3.590643174			73.50783701	26.49216299	0.6391960772	-0.6391960772			0	0	-851.6421221	0.02780303394			
849.0821221	82	18	0.4110000961	0.02671545125		96.26071749	3.739282512			72.88329874	27.11670126	0.6269554738	-0.6269554738			0	0	-849.0821221	0.02671545125			
846.5221221	82	18	0.4285333184	0.0256987199		96.10776412	3.892235879			72.27071716	27.72928284	0.6149525593	-0.6149525593			0	0	-846.5221221	0.0256987199			
843.9621221	82	18	0.4449682974	0.02474735126		95.95014205	4.049857945			71.6698441	28.3301559	0.6031987978	-0.6031987978			0	0	-843.9621221	0.02474735126			
841.4021221	82	18	0.460404736	0.02385645865		95.78745611	4.212543891			71.08042177	28.91957823	0.5917038695	-0.5917038695			0	0	-841.4021221	0.02385645865			
838.8421221	82	18	0.4749312357	0.02302168533		95.61926384	4.380736157			70.50218427	29.49781573	0.5804758697	-0.5804758697			0	0	-838.8421221	0.02302168533			
836.2821221	82	18	0.4886268054	0.02223914553		95.44506731	4.554932689			69.93485904	30.06514096	0.5695215165	-0.5695215165			0	0	-836.2821221	0.02223914553			
833.7221221	82	18	0.5015621375	0.02150537651		95.26430292	4.735697079			69.37816797	30.62183203	0.5588463698	-0.5588463698			0	0	-833.7221221	0.02150537651			
831.1621221	82	18	0.5138006949	0.02081730029		95.07632883	4.92367117			68.83182832	31.16817168	0.5484550466	-0.5484550466			0	0	-831.1621221	0.02081730029			
828.6021221	82	18	0.5253996412	0.0201721941		94.88040914	5.119590861			68.29555346	31.70444654	0.5383515115	-0.5383515115			0	0	-828.6021221	0.0201721941			
826.0421221	82	18	0.5364106433	0.01956766917		94.67569381	5.324306186			67.76905321	32.23094679	0.5285392667	-0.5285392667			0	0	-826.0421221	0.01956766917			
823.4821221	82	18	0.546880568	0.01900165791		94.46119288	5.538807122			67.25203409	32.74796591	0.5190216869	-0.5190216869			0	0	-823.4821221	0.01900165791			
820.9221221	82	18	0.5568520931	0.01847241031		94.23574276	5.764257239			66.74419901	33.25580099	0.5098023372	-0.5098023372			0	0	-820.9221221	0.01847241031			
818.3621221	82	18	0.56636425	0.01797850114		93.99796171	6.002038288			66.24524679	33.75475321	0.5008853644	-0.5008853644			0	0	-818.3621221	0.01797850114			
815.8021221	82	18	0.5754529127	0.01751885098		93.74618965	6.253810347			65.75487105	34.24512895	0.4922759816	-0.4922759816			0	0	-815.8021221	0.01751885098			
813.2421221	82	18	0.5841512499	0.01709276586		93.47840537	6.521594627			65.27275853	34.72724147	0.4839810941	-0.4839810941			0	0	-813.2421221	0.01709276586			
