T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
857.4729081	80	15	5	0	0	96.94395016	0.2901198704	2.76592997	80	15	5										0.00157768276	-0.001369675676	-0.0002080070838	-857.4729081	0	53.3578592180321	
857.4629081	80	15	5	9.498325583E-05	9.319427381E-05	96.94378613	0.2901402933	2.766073579	79.99842288	15.00136894	5.000208178										0	0	0	-857.4629081	9.319427381E-05	161.247600777899	
857.4429081	80	15	5	0.0002846946705	0.000186185194	96.94345843	0.2901811723	2.766360403	79.99526776	15.00410814	5.000624101										0	0	0	-857.4429081	0.000186185194	215.08308268833	
857.4029081	80	15	5	0.0006638244846	0.0003721454523	96.942803	0.2902629302	2.766934073	79.98895932	15.00958515	5.001455538										0	0	0	-857.4029081	0.0003721454523	215.235314447625	
857.3229081	80	15	5	0.001420952943	0.0007433648381	96.94149243	0.2904263548	2.76808121	79.97634888	15.02053415	5.003116975										0	0	0	-857.3229081	0.0007433648381	215.742113544555	
857.1629081	80	15	5	0.002930778786	0.00148337645	96.93887261	0.2907528863	2.770374501	79.95115309	15.04241306	5.006433854										0	0	0	-857.1629081	0.00148337645	216.704046246883	
856.8429081	80	15	5	0.005932831805	0.0029534251	96.93363816	0.2914046817	2.774957163	79.90086149	15.08609479	5.013043725										0	0	0	-856.8429081	0.0029534251	218.672101942004	
856.2029081	80	15	5	0.01186753222	0.005854208834	96.92318981	0.2927032299	2.784106955	79.80067528	15.17315605	5.026168663										0	0	0	-856.2029081	0.005854208834	222.776026336663	
854.9229081	80	15	5	0.02345511381	0.01149425426	96.90238337	0.2952836767	2.802332949	79.60181762	15.34615514	5.052027233										0	0	0	-854.9229081	0.01149425426	231.202733749013	
852.3629081	80	15	5	0.04559228141	0.02219333469	96.86110054	0.3003724197	2.83852704	79.21007884	15.68765392	5.102267237										0	0	0	-852.3629081	0.02219333469	-3224.26070330122	
849.8029081	80	15	5	0.06640911636	0.02132336521	96.82015246	0.305335317	2.874512223	78.82639131	16.02280322	5.150805469										0	0	0	-849.8029081	0.02132336521	-3060.08175954695	
847.2429081	80	15	5	0.08602850983	0.02051557436	96.77952009	0.3101753137	2.910304593	78.45035803	16.35190859	5.197733384										0	0	0	-847.2429081	0.02051557436	-3291.89155215591	
844.6829081	80	15	5	0.104558512	0.01976398289	96.73918575	0.3148949306	2.945919317	78.08161002	16.67525445	5.243135526										0	0	0	-844.6829081	0.01976398289	-3533.78419110848	
842.1229081	80	15	5	0.1220943323	0.01906315805	96.6991332	0.3194963507	2.981370454	77.71980407	16.99310611	5.287089818										0	0	0	-842.1229081	0.01906315805	-3785.49288854167	
839.5629081	80	15	5	0.1387202063	0.01840833285	96.65934745	0.3239814597	3.016671093	77.36462032	17.30571144	5.32966824										0	0	0	-839.5629081	0.01840833285	-4047.09866870192	
837.0029081	80	15	5	0.1545109393	0.01779530178	96.61981467	0.3283518784	3.051833451	77.01576026	17.61330235	5.370937394										0	0	0	-837.0029081	0.01779530178	-4320.81410595885	
834.4429081	80	15	5	0.1695336277	0.0172208649	96.58052113	0.3326090216	3.086869845	76.67294121	17.91609889	5.410959902										0	0	0	-834.4429081	0.0172208649	-4600.88058209918	
831.8829081	80	15	5	0.1838472064	0.01668040262	96.54145665	0.3367539335	3.12178942	76.33591077	18.21429761	5.449791614										0	0	0	-831.8829081	0.01668040262	-4890.66313826021	
829.3229081	80	15	5	0.1975053671	0.01617201251	96.50260936	0.3407877007	3.156602936	76.00441954	18.50809404	5.487486416										0	0	0	-829.3229081	0.01617201251	-5193.45247344256	
826.7629081	80	15	5	0.2105562195	0.01569282087	96.46396897	0.3447111367	3.191319891	75.67823814	18.79766789	5.524093971										0	0	0	-826.7629081	0.01569282087	-5505.40846414283	
824.2029081	80	15	5	0.2230431694	0.01524047222	96.42552585	0.3485249022	3.225949248	75.35715115	19.08318824	5.559660605										0	0	0	-824.2029081	0.01524047222	-5827.59177793862	
