T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(LI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(LI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(LI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(LI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
859.8006897	83	11	6	0	0		96.46252335	0.1447247254	3.392751927				83	11	6	0.001461656973	-0.001178599152	-0.0002830578209				0.001461656973	-0.001178599152	-0.0002830578209	-859.8006897	0			
859.7906897	83	11	6	0.0001073836312	0.0001086256796		96.46231747	0.1447332921	3.392949241				82.99853885	11.00117797	6.000283179	0.00292323606	-0.002357169726	-0.0005660663344				0	0	0	-859.7906897	0.0001086256796			
859.7706897	83	11	6	0.0003219550073	0.0002170999383		96.46190612	0.1447504302	3.393343451				82.99561567	11.00353514	6.000849181	0.004384536943	-0.003535601242	-0.0008489357008				0	0	0	-859.7706897	0.0002170999383			
859.7306897	83	11	6	0.0007507561765	0.0004339383404		96.46108339	0.14478471	3.394131904				82.98977078	11.00824857	6.00198065	0.007305887915	-0.005891660449	-0.001414227466				0	0	0	-859.7306897	0.0004339383404			
859.6506897	83	11	6	0.001607037966	0.0008668007101		96.45943836	0.1448532152	3.395708429				82.978086	11.0176723	6.004241706	0.01314531427	-0.01060195529	-0.002543358979				0	0	0	-859.6506897	0.0008668007101			
859.4906897	83	11	6	0.003314450633	0.001729725973		96.45615017	0.1449900371	3.398859793				82.95473569	11.03650829	6.008756022	0.02481012066	-0.02001448064	-0.004795640023				0	0	0	-859.4906897	0.001729725973			
859.1706897	83	11	6	0.006708820761	0.003444049055		96.44958127	0.1452629288	3.4051558				82.90811184	11.07413457	6.017753586	0.04808377935	-0.03880739116	-0.009276388189				0	0	0	-859.1706897	0.003444049055			
858.5306897	83	11	6	0.01341697812	0.006827335432		96.43647315	0.1458057231	3.417721128				82.81516899	11.14920566	6.035625351	0.09440918199	-0.07626563645	-0.01814354554				0	0	0	-858.5306897	0.006827335432			
857.2506897	83	11	6	0.02650638653	0.01340701791		96.41038577	0.14688182	3.442732408				82.63042019	11.29871907	6.07086074	0.1861872662	-0.1506795861	-0.03550768005				0	0	0	-857.2506897	0.01340701791			
854.6906897	83	11	6	0.05148119938	0.02589499389		96.35868593	0.148991919	3.492322153				82.26547276	11.5951201	6.139407135	0.3663631147	-0.2975543693	-0.06880874534				0	0	0	-854.6906897	0.02589499389			
852.1306897	83	11	6	0.07490030345	0.02489556127		96.30747215	0.1510232045	3.54150465				81.90696403	11.88730133	6.205734636	0.3599004588	-0.2933194195	-0.06658103929				0	0	0	-852.1306897	0.02489556127			
849.5706897	83	11	6	0.09691279011	0.02396728285		96.25671748	0.1529777628	3.590304757				81.55459409	12.17544726	6.269958658	0.3537381147	-0.2892685055	-0.06446960924				0	0	0	-849.5706897	0.02396728285			
