T	w(AL)	w(CU)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI					
917.5910272	94	6	0	0		99.39928637	0.6007136312			94	6	0.003689097741	-0.003689097741			0.003689097741	-0.003689097741	-917.5910272	0			
917.5810272	94	6	0.0007049637101	0.0006829839622		99.39890074	0.6010992633			93.99631088	6.003689118	0.007378071555	-0.007378071555			0	0	-917.5810272	0.0006829839622			
917.5610272	94	6	0.002112153345	0.001364148708		99.39812928	0.6018707172			93.98893307	6.011066926	0.0110665153	-0.0110665153			0	0	-917.5610272	0.001364148708			
917.5210272	94	6	0.004915976903	0.002721792181		99.39658635	0.6034136469			93.97417895	6.02582105	0.01844228611	-0.01844228611			0	0	-917.5210272	0.002721792181			
917.4410272	94	6	0.01048172244	0.005417713333		99.39349997	0.6065000285			93.9446768	6.055323198	0.03318913398	-0.03318913398			0	0	-917.4410272	0.005417713333			
917.2810272	94	6	0.02143378862	0.01072023776		99.38732522	0.6126747836			93.88569785	6.114302154	0.06266412951	-0.06266412951			0	0	-917.2810272	0.01072023776			
916.9610272	94	6	0.04267588075	0.02101926836		99.3749674	0.6250326037			93.76783864	6.232161362	0.1215398127	-0.1215398127			0	0	-916.9610272	0.02101926836			
916.3210272	94	6	0.08268617204	0.04044643324		99.3502184	0.6497816026			93.53252327	6.467476731	0.2389876691	-0.2389876691			0	0	-916.3210272	0.04044643324			
915.0410272	94	6	0.1540410815	0.07519469685		99.30058439	0.6994156138			93.06352979	6.93647021	0.4726487872	-0.4726487872			0	0	-915.0410272	0.07519469685			
912.4810272	94	6	0.2695887237	0.1317421135		99.20075078	0.7992492204			92.13231888	7.867681124	0.934829532	-0.934829532			0	0	-912.4810272	0.1317421135			
909.9210272	94	6	0.3585084813	0.1168331027		99.10012071	0.8998792865			91.21057318	8.78942682	0.9253275443	-0.9253275443			0	0	-909.9210272	0.1168331027			
907.3610272	94	6	0.4289137514	0.1048057294		98.99863917	1.001360831			90.29878728	9.701212718	0.9153278863	-0.9153278863			0	0	-907.3610272	0.1048057294			
904.8010272	94	6	0.485944089	0.09489119943		98.89624793	1.103752071			89.39743907	10.60256093	0.9048485289	-0.9048485289			0	0	-904.8010272	0.09489119943			
902.2410272	94	6	0.5330086334	0.0865711312		98.79288457	1.207115431			88.50698	11.49302	0.8939160349	-0.8939160349			0	0	-902.2410272	0.0865711312			
899.6810272	94	6	0.5724557255	0.07948447157		98.6884824	1.311517597			87.62783229	12.37216771	0.8825597253	-0.8825597253			0	0	-899.6810272	0.07948447157			
897.1210272	94	6	0.6059545252	0.0733721382		98.58297024	1.417029757			86.76038551	13.23961449	0.8708124133	-0.8708124133			0	0	-897.1210272	0.0733721382			
894.5610272	94	6	0.6347232613	0.06804344016		98.47627212	1.523727882			85.90499357	14.09500643	0.858709884	-0.858709884			0	0	-894.5610272	0.06804344016			
892.0010272	94	6	0.6596714145	0.0633549395		98.36830697	1.631693025			85.06197234	14.93802766	0.8462903221	-0.8462903221			0	0	-892.0010272	0.0633549395			
889.4410272	94	6	0.6814914032	0.05919668733		98.25898833	1.741011672			84.23159789	15.76840211	0.8335937054	-0.8335937054			0	0	-889.4410272	0.05919668733			
886.8810272	94	6	0.700719495	0.05548299725		98.14822387	1.851776129			83.41410528	16.58589472	0.8206611876	-0.8206611876			0	0	-886.8810272	0.05548299725			
884.3210272	94	6	0.7177773391	0.05214610226		98.03591503	1.964084966			82.60968801	17.39031199	0.8075344896	-0.8075344896			0	0	-884.3210272	0.05214610226			
881.7610272	94	6	0.7330009378	0.0491316963		97.92195648	2.078043521			81.81849805	18.18150195	0.7942552999	-0.7942552999			0	0	-881.7610272	0.0491316963			
879.2010272	94	6	0.7466612699	0.0463957388		97.80623552	2.193764477			81.04064636	18.95935364	0.780864803	-0.780864803			0	0	-879.2010272	0.0463957388			
876.6410272	94	6	0.7589792399	0.0439021243		97.68863148	2.311368518			80.27620397	19.72379603	0.7674030838	-0.7674030838			0	0	-876.6410272	0.0439021243			
874.0810272	94	6	0.7701366906	0.04162095677		97.56901492	2.430985085			79.52520341	20.47479659	0.7539087779	-0.7539087779			0	0	-874.0810272	0.04162095677			
871.5210272	94	6	0.7802846367	0.03952725373		97.44724676	2.552753244			78.78764052	21.21235948	0.7404186961	-0.7404186961			0	0	-871.5210272	0.03952725373			
868.9610272	94	6	0.7895495035	0.03759996118		97.32317732	2.67682268			78.06347661	21.93652339	0.726967539	-0.726967539			0	0	-868.9610272	0.03759996118			
866.4010272	94	6	0.7980379114	0.03582119629		97.19664515	2.803354848			77.3526407	22.6473593	0.713587682	-0.713587682			0	0	-866.4010272	0.03582119629			
863.8410272	94	6	0.8058403874	0.03417565927		97.0674757	2.932524301			76.65503204	23.34496796	0.7003090282	-0.7003090282			0	0	-863.8410272	0.03417565927			
861.2810272	94	6	0.813034273	0.03265017241		96.93547977	3.064520229			75.97052262	24.02947738	0.6871589323	-0.6871589323			0	0	-861.2810272	0.03265017241			
858.7210272	94	6	0.8196860256	0.03123331572		96.80045175	3.199548251			75.29895977	24.70104023	0.674162132	-0.674162132			0	0	-858.7210272	0.03123331572			
856.1610272	94	6	0.8258530547	0.02991513672		96.66216749	3.337832506			74.64016869	25.35983131	0.6613408463	-0.6613408463			0	0	-856.1610272	0.02991513672			
853.6010272	94	6	0.8315852004	0.0286869176		96.52038191	3.479618095			73.99395496	26.00604504	0.6487147828	-0.6487147828			0	0	-853.6010272	0.0286869176			
851.0410272	94	6	0.8369259321	0.02754098723		96.37482603	3.625173965			73.3601069	26.6398931	0.6363012741	-0.6363012741			0	0	-851.0410272	0.02754098723			
848.4810272	94	6	0.8419133275	0.02647056856		96.22520368	3.774796315			72.73839781	27.26160219	0.6241153497	-0.6241153497			0	0	-848.4810272	0.02647056856			
845.9210272	94	6	0.8465808785	0.02546965406		96.07118736	3.928812644			72.1285881	27.8714119	0.6121699762	-0.6121699762			0	0	-845.9210272	0.02546965406			
