T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(LI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(LI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(LI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(LI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
756.762873	72	20	8	0	0		94.43784326	0.1547951048	5.407361636				72	20	8	0.0009064595928	-0.0008017266987	-0.0001047328941				0.0009064595928	-0.0008017266987	-0.0001047328941	-756.762873	0			
756.752873	72	20	8	4.192592189E-05	4.0481562E-05		94.4376682	0.1547934553	5.407538347				71.9990937	20.00080121	8.00010509	0.00181352702	-0.001604003639	-0.0002095233812				0	0	0	-756.752873	4.0481562E-05			
756.732873	72	20	8	0.0001255448135	8.077515592E-05		94.43731857	0.1547901861	5.407891244				71.99728131	20.00240424	8.000314454	0.002719390544	-0.002405247304	-0.0003141432394				0	0	0	-756.732873	8.077515592E-05			
756.692873	72	20	8	0.0002927843206	0.0001615618975		94.43661924	0.1547836538	5.408597102				71.99365582	20.00561101	8.000733167	0.004532385663	-0.004008931986	-0.0005234536764				0	0	0	-756.692873	0.0001615618975			
756.612873	72	20	8	0.0006270887243	0.0003229948363		94.43522069	0.1547705598	5.41000875				71.98640595	20.01202397	8.001570082	0.008156597544	-0.007215031245	-0.0009415662988				0	0	0	-756.612873	0.0003229948363			
756.452873	72	20	8	0.001294977568	0.0006453939572		94.4324239	0.1547442441	5.412831859				71.97191083	20.02484719	8.003241978	0.01540183742	-0.01362562398	-0.001776213438				0	0	0	-756.452873	0.0006453939572			
756.132873	72	20	8	0.002627975234	0.00128873487		94.42683183	0.1546911409	5.41847703				71.94293807	20.05048434	8.006577597	0.02987959981	-0.02644039464	-0.003439205171				0	0	0	-756.132873	0.00128873487			
755.492873	72	20	8	0.005282911256	0.002569299108		94.41565374	0.1545830496	5.429763211				71.88506222	20.10172155	8.013216227	0.05878447754	-0.05204441243	-0.006740065109				0	0	0	-755.492873	0.002569299108			
754.212873	72	20	8	0.01054906081	0.005106276993		94.39332144	0.1543593559	5.452319203				71.76958657	20.2040496	8.026363837	0.1163933894	-0.1031514136	-0.01324197578				0	0	0	-754.212873	0.005106276993			
751.652873	72	20	8	0.020901689	0.01008033731		94.3487678	0.153884502	5.497347698				71.53966264	20.4082206	8.052116764	0.2308208073	-0.2049689612	-0.02585184613				0	0	0	-751.652873	0.01008033731			
749.092873	72	20	8	0.03100809389	0.009929626662		94.30428288	0.1533624183	5.542354706				71.31135295	20.61135937	8.07728768	0.2291996563	-0.2039323407	-0.02526731561				0	0	0	-749.092873	0.009929626662			
746.532873	72	20	8	0.04087791713	0.009783446722		94.25986268	0.1527935807	5.587343741				71.08462069	20.81349073	8.101888574	0.2276161233	-0.2029210202	-0.02469510312				0	0	0	-746.532873	0.009783446722			
743.972873	72	20	8	0.05052049215	0.009641803923		94.21550232	0.1521784846	5.632319197				70.85942746	21.01464107	8.125931476	0.2260711503	-0.2019361864	-0.02413496395				0	0	0	-743.972873	0.009641803923			
741.412873	72	20	8	0.05994461628	0.009504460256		94.17119725	0.1515176392	5.677285107				70.63573704	21.21483512	8.149427841	0.2245625169	-0.2009761924	-0.02358632442				0	0	0	-741.412873	0.009504460256			
738.852873	72	20	8	0.06915862839	0.009371232554		94.12694301	0.1508115729	5.72224542				70.41351439	21.41409693	8.172388687	0.223089073	-0.2000403282	-0.02304874484				0	0	0	-738.852873	0.009371232554			
736.292873	72	20	8	0.07817043904	0.009241948102		94.08273516	0.150060834	5.767204006				70.19272553	21.61244985	8.194824616	0.2216497256	-0.1991279188	-0.02252180676				0	0	0	-736.292873	0.009241948102			
733.732873	72	20	8	0.08698755814	0.009116443742		94.03856935	0.149265991	5.812164656				69.97333755	21.80991662	8.216745831	0.2202434317	-0.1982383204	-0.02200511128				0	0	0	-733.732873	0.009116443742			
731.172873	72	20	8	0.09561712048	0.008994565247		93.99444128	0.1484276332	5.857131091				69.7553185	22.00651934	8.238162159	0.2188691964	-0.1973709184	-0.02149827799				0	0	0	-731.172873	0.008994565247			
728.612873	72	20	8	0.1040659093	0.008876166723		93.95034667	0.1475463709	5.902106961				69.5386374	22.20227954	8.259083061	0.2175260702	-0.1965251264	-0.0210009438				0	0	0	-728.612873	0.008876166723			
726.052873	72	20	8	0.1123403781	0.008761110059		93.90628131	0.1466228359	5.947095853				69.32326416	22.39721819	8.279517655	0.2162131462	-0.1957003843	-0.02051276193				0	0	0	-726.052873	0.008761110059			
723.492873	72	20	8	0.1204466709	0.008649264421		93.86224103	0.1456576817	5.992101289				69.10916955	22.59135572	8.29947473	0.2149295582	-0.1948961572	-0.02003340099				0	0	0	-723.492873	0.008649264421			
720.932873	72	20	8	0.1283906407	0.008540505782		93.81822168	0.1446515839	6.037126734				68.89632519	22.78471206	8.318962756	0.213674478	-0.194111934	-0.01956254403				0	0	0	-720.932873	0.008540505782			
718.372873	72	20	8	0.1361778673	0.00843471649		93.77421917	0.1436052402	6.082175593				68.68470345	22.97730664	8.337989903	0.2124471137	-0.1933472259	-0.01909988776				0	0	0	-718.372873	0.00843471649			
715.812873	72	20	8	0.1438136729	0.00833178487		93.73022941	0.1425193706	6.127251221				68.47427749	23.16915846	8.356564053	0.2112467075	-0.1926015658	-0.01864514174				0	0	0	-715.812873	0.00833178487			
713.252873	72	20	8	0.1513031375	0.008231604848		93.68624836	0.1413947177	6.172356919				68.26502117	23.36028602	8.374692807	0.2100725343	-0.1918745066	-0.01819802768				0	0	0	-713.252873	0.008231604848			
710.692873	72	20	8	0.1586511125	0.008134075611		93.64227201	0.1402320465	6.217495939				68.05690906	23.55070744	8.392383503	0.2089238996	-0.1911656208	-0.01775827876				0	0	0	-710.692873	0.008134075611			
708.132873	72	20	8	0.165862234	0.00803910129		93.59829637	0.1390321447	6.262671487				67.84991637	23.74044041	8.409643223	0.2078001381	-0.1904744991	-0.01732563898				0	0	0	-708.132873	0.00803910129			
705.572873	72	20	8	0.1729409347	0.00794659066		93.55431745	0.1377958224	6.307886725				67.64401896	23.92950223	8.426478805	0.2067006123	-0.1898007497	-0.0168998626				0	0	0	-705.572873	0.00794659066			
703.012873	72	20	8	0.179891455	0.007856456868		93.51033132	0.1365239124	6.353144772				67.4391933	24.11790985	8.442896851	0.205624711	-0.1891439974	-0.01648071356				0	0	0	-703.012873	0.007856456868			
700.452873	72	20	8	0.1867178541	0.007768617174		93.46633402	0.1352172696	6.398448706				67.23541644	24.30567982	8.458903737	0.2045718481	-0.1885038831	-0.01606796499				0	0	0	-700.452873	0.007768617174			
697.892873	72	20	8	0.1934240192	0.007682992717		93.42232166	0.1338767713	6.443801568				67.032666	24.49282838	8.474505621	0.2035414612	-0.1878800625	-0.01566139869				0	0	0	-697.892873	0.007682992717			
695.332873	72	20	8	0.200013675	0.007599508296		93.37829032	0.1325033167	6.48920636				66.83092011	24.67937144	8.489708454	0.2025330107	-0.187272206	-0.0152608047				0	0	0	-695.332873	0.007599508296			
692.772873	72	20	8	0.2064903925	0.007518092148		93.33423612	0.1310978269	6.534666052				66.63015744	24.86532458	8.504517984	0.2015459784	-0.1866799976	-0.01486598085				0	0	0	-692.772873	0.007518092148			
690.212873	72	20	8	0.2128575967	0.007438675775		93.29015518	0.1296612444	6.580183578				66.43035715	25.05070308	8.518939765	0.2005798668	-0.1861031345	-0.01447673237				0	0	0	-690.212873	0.007438675775			
687.652873	72	20	8	0.2191185742	0.007361193752		93.24604362	0.1281945327	6.625761843				66.23149889	25.23552195	8.532979164	0.199634198	-0.1855413265	-0.01409287152				0	0	0	-687.652873	0.007361193752			
685.092873	72	20	8	0.2252764806	0.007285583561		93.2018976	0.1266986761	6.671403721				66.03356273	25.4197959	8.546641368	0.1987085128	-0.1849942956	-0.0137142172				0	0	0	-685.092873	0.007285583561			
682.532873	72	20	8	0.2313343468	0.007211785434		93.15771326	0.1251746793	6.717112057				65.83652922	25.60353939	8.559931389	0.1978023698	-0.1844617751	-0.01334059466				0	0	0	-682.532873	0.007211785434			
679.972873	72	20	8	0.2372950855	0.007139742208		93.11348676	0.1236235667	6.762889671				65.64037932	25.78676661	8.572854073	0.1969153446	-0.1839435095	-0.01297183512				0	0	0	-679.972873	0.007139742208			
677.412873	72	20	8	0.243161497	0.007069399183		93.06921426	0.1220463819	6.808739355				65.44509437	25.96949153	8.585414101	0.1960470292	-0.1834392537	-0.01260777553				0	0	0	-677.412873	0.007069399183			
674.852873	72	20	8	0.2489362744	0.007000703995		93.02489193	0.1204441874	6.854663879				65.25065615	26.15172786	8.597615998	0.1951970313	-0.182948773	-0.01224825827				0	0	0	-674.852873	0.007000703995			
672.292873	72	20	8	0.2546220094	0.006933606494		92.98051595	0.1188180634	6.90066599				65.05704677	26.3334891	8.609464138	0.1943649733	-0.1824718424	-0.01189313085				0	0	0	-672.292873	0.006933606494			
669.732873	72	20	8	0.2602211967	0.006868058634		92.93608248	0.117169108	6.946748414				64.86424872	26.51478853	8.620962747	0.1935504919	-0.1820082461	-0.01154224571				0	0	0	-669.732873	0.006868058634			
667.172873	72	20	8	0.2657362389	0.006804014359		92.89158771	0.1154984355	6.992913857				64.67224486	26.69563924	8.632115908	0.1927532375	-0.1815577775	-0.01119545994				0	0	0	-667.172873	0.006804014359			
664.612873	72	20	8	0.2711694506	0.00674142951		92.84702782	0.1138071764	7.039165005				64.48101834	26.87605409	8.642927568	0.1919728737	-0.1811202386	-0.01085263505				0	0	0	-664.612873	0.00674142951			
662.052873	72	20	8	0.2765230628	0.006680261727		92.80239899	0.1120964761	7.085504529				64.29055268	27.05604579	8.653401538	0.1912090765	-0.1806954397	-0.01051363681				0	0	0	-662.052873	0.006680261727			
659.492873	72	20	8	0.2817992264	0.00662047036		92.75769742	0.1103674944	7.131935084				64.10083167	27.23562683	8.663541501	0.1904615341	-0.1802831991	-0.01017833497				0	0	0	-659.492873	0.00662047036			
656.932873	72	20	8	0.2870000163	0.006562016388		92.71291929	0.1086214043	7.178459307				63.91183942	27.41480956	8.673351014	0.1897299462	-0.179883343	-0.009846603141				0	0	0	-656.932873	0.006562016388			
654.372873	72	20	8	0.2921274344	0.006504862339		92.66806078	0.1068593913	7.225079826				63.72356034	27.59360615	8.68283351	0.1890140236	-0.1794957051	-0.009518318542				0	0	0	-654.372873	0.006504862339			
651.812873	72	20	8	0.2971834132	0.006448972215		92.62311809	0.1050826521	7.271799254				63.53597909	27.77202861	8.691992306	0.1883134879	-0.179120126	-0.009193361877				0	0	0	-651.812873	0.006448972215			
649.252873	72	20	8	0.3021698189	0.006394311424		92.57808741	0.103292394	7.318620193				63.3490806	27.9500888	8.700830599	0.1876280708	-0.1787564537	-0.008871617147				0	0	0	-649.252873	0.006394311424			
646.692873	72	20	8	0.307088454	0.006340846714		92.53296493	0.1014898334	7.365545238				63.16285009	28.12779843	8.709351479	0.1869575141	-0.1784045426	-0.008552971492				0	0	0	-646.692873	0.006340846714			
644.132873	72	20	8	0.3119410604	0.00628854611		92.48774683	0.09967619508	7.412576972				62.97727299	28.30516908	8.717557923	0.186301569	-0.1780642539	-0.008237315048				0	0	0	-644.132873	0.00628854611			
641.572873	72	20	8	0.316729322	0.006237378856		92.44242932	0.09785271065	7.459717972				62.79233499	28.4822122	8.725452802	0.1856599959	-0.1777354551	-0.007924540795				0	0	0	-641.572873	0.006237378856			
639.012873	72	20	8	0.3214548669	0.006187315359		92.39700857	0.09602061768	7.50697081				62.608022	28.65893911	8.733038883	0.185032564	-0.1774180196	-0.007614544427				0	0	0	-639.012873	0.006187315359			
636.452873	72	20	8	0.3261192702	0.006138327137		92.35148079	0.09418115832	7.554338053				62.42432016	28.83536101	8.740318833	0.1844190512	-0.177111827	-0.007307224217				0	0	0	-636.452873	0.006138327137			
633.892873	72	20	8	0.3307240558	0.006090386772		92.30584216	0.09233557811	7.601822262				62.24121581	29.01148897	8.747295219	0.1838192435	-0.1768167626	-0.00700248089				0	0	0	-633.892873	0.006090386772			
631.332873	72	20	8	0.3352706991	0.006043467857		92.26008888	0.09048512465	7.649425999				62.05869551	29.18733398	8.753970511	0.1832329349	-0.1765327174	-0.006700217512				0	0	0	-631.332873	0.006043467857			
628.772873	72	20	8	0.3397606282	0.005997544959		92.21421713	0.08863104628	7.697151824				61.876746	29.36290691	8.760347085	0.1826599272	-0.1762595878	-0.006400339363				0	0	0	-628.772873	0.005997544959			
626.212873	72	20	8	0.3441952267	0.005952593573		92.16822311	0.08677459077	7.745002295				61.69535423	29.53821854	8.766427226	0.1821000295	-0.1759972756	-0.006102753839				0	0	0	-626.212873	0.005952593573			
623.652873	72	20	8	0.348575835	0.005908590082		92.12210302	0.0849170039	7.792979974				61.51450733	29.71327954	8.772213127	0.1815530581	-0.1757456878	-0.00580737034				0	0	0	-623.652873	0.005908590082			
621.092873	72	20	8	0.3529037522	0.005865511721		92.07585305	0.08305952812	7.841087425				61.33419259	29.88810052	8.777706894	0.1810188365	-0.1755047363	-0.00551410017				0	0	0	-621.092873	0.005865511721			
618.532873	72	20	8	0.3571802376	0.005823336541		92.02946938	0.08120340106	7.889327216				61.15439747	30.06269198	8.782910545	0.1804971947	-0.1752743383	-0.00522285644				0	0	0	-618.532873	0.005823336541			
