T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(LI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(LI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(LI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(LI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
867.6132504	91	1	8	0	0		95.54709253	0.006116088121	4.446791387				91	1	8	0.0007812587455	-0.0001707771368	-0.0006104816086				0.0007812587455	-0.0001707771368	-0.0006104816086	-867.6132504	0			
867.6032504	91	1	8	0.0001582471267	0.0001718276066		95.54674668	0.00611622896	4.447137094				90.99921878	1.000170735	8.000610481	0.00156248471	-0.0003415730704	-0.001220911639				0	0	0	-867.6032504	0.0001718276066			
867.5832504	91	1	8	0.0004745942244	0.0003435575276		95.54605501	0.006116511058	4.447828481				90.99765637	1.000512325	8.001831304	0.002343554864	-0.0005123997168	-0.001831155148				0	0	0	-867.5832504	0.0003435575276			
867.5432504	91	1	8	0.00110672223	0.0006866529009		95.54467184	0.006117074234	4.449211091				90.9945321	1.001195551	8.00427235	0.003905289344	-0.0008541198266	-0.003051169518				0	0	0	-867.5432504	0.0006866529009			
867.4632504	91	1	8	0.002368869893	0.001371854574		95.54190611	0.006118197407	4.451975694				90.98828557	1.002562338	8.009152089	0.007027309567	-0.001537864988	-0.005489444579				0	0	0	-867.4632504	0.001371854574			
867.3032504	91	1	8	0.004884765009	0.002737924284		95.53637713	0.006120431066	4.457502442				90.97580057	1.005297252	8.01890218	0.01326547629	-0.002906555076	-0.01035892121				0	0	0	-867.3032504	0.002737924284			
866.9832504	91	1	8	0.009883217224	0.005452867197		95.525329	0.006124847853	4.46854615				90.95086259	1.010772456	8.038364951	0.02571846205	-0.005648744026	-0.02006971802				0	0	0	-866.9832504	0.005452867197			
866.3432504	91	1	8	0.01974401268	0.01081137956		95.50327257	0.006133533905	4.490593892				90.90110678	1.021752716	8.077140501	0.0505322128	-0.01115243585	-0.03937977694				0	0	0	-866.3432504	0.01081137956			
865.0632504	91	1	8	0.0389495257	0.02126319675		95.45931401	0.006150218692	4.534535776				90.80207877	1.04381693	8.154104298	0.09979968656	-0.02223778145	-0.07756190511				0	0	0	-865.0632504	0.02126319675			
862.5032504	91	1	8	0.07542194055	0.04116562566		95.37199212	0.006180905245	4.62182697				90.60587667	1.088366485	8.305756846	0.1969647193	-0.04472576053	-0.1522389587				0	0	0	-862.5032504	0.04116562566			
859.9432504	91	1	8	0.1092465739	0.03972854236		95.285389	0.006206041988	4.708404958				90.41227495	1.133137842	8.454587206	0.1943546442	-0.04494870622	-0.149405938				0	0	0	-859.9432504	0.03972854236			
857.3832504	91	1	8	0.1407076407	0.03839738631		95.1994596	0.006225913457	4.794314489				90.22111971	1.178136131	8.600744157	0.1918988577	-0.04517648909	-0.1467223686				0	0	0	-857.3832504	0.03839738631			
854.8232504	91	1	8	0.1700501505	0.03716135115		95.1141627	0.006240778063	4.879596518				90.0322697	1.223366154	8.744364144	0.1895848512	-0.04540909671	-0.1441757545				0	0	0	-854.8232504	0.03716135115			
852.2632504	91	1	8	0.1974861577	0.03601071711		95.02946061	0.006250873158	4.964288518				89.84559498	1.268832629	8.885572388	0.187401272	-0.0456464426	-0.1417548294				0	0	0	-852.2632504	0.03601071711			
849.7032504	91	1	8	0.2232001355	0.0349370406		94.94531866	0.006256417751	5.048424924				89.66097568	1.314540192	9.02448413	0.1853380235	-0.04588844733	-0.1394495761				0	0	0	-849.7032504	0.0349370406			
847.1432504	91	1	8	0.2473533251	0.03393294518		94.8617049	0.006257614802	5.132037488				89.47830093	1.3604934	9.161205674	0.1833860534	-0.04613502875	-0.1372510247				0	0	0	-847.1432504	0.03393294518			
844.5832504	91	1	8	0.2700872889	0.03299195981		94.77858977	0.006254653183	5.215155579				89.29746798	1.406696729	9.295835295	0.1815372233	-0.04638610454	-0.1351511187				0	0	0	-844.5832504	0.03299195981			
842.0232504	91	1	8	0.2915270738	0.03210883395		94.69594539	0.006247707059	5.297806902				89.11838108	1.453154239	9.428464681	0.1797841957	-0.0466415941	-0.1331426016				0	0	0	-842.0232504	0.03210883395			
839.4632504	91	1	8	0.3117827749	0.03127746576		94.61374712	0.006236944255	5.380015935				88.94095247	1.499870396	9.559177138	0.1781196245	-0.04690121881	-0.1312184057				0	0	0	-839.4632504	0.03127746576			
836.9032504	91	1	8	0.3309526165	0.0304941443		94.5319707	0.006222520782	5.461806781				88.76509851	1.546849645	9.688051845	0.1765389842	-0.04716530704	-0.1293736772				0	0	0	-836.9032504	0.0304941443			
834.3432504	91	1	8	0.3491240724	0.0297547534		94.45059383	0.006204583834	5.543201588				88.5907418	1.594096159	9.815162038	0.175036043	-0.04743358849	-0.1276024545				0	0	0	-834.3432504	0.0297547534			
831.7832504	91	1	8	0.366375375	0.02905574139		94.3695956	0.006183272955	5.624221128				88.41780989	1.641614047	9.940576066	0.1736058343	-0.04770599887	-0.1258998354				0	0	0	-831.7832504	0.02905574139			
829.2232504	91	1	8	0.3827767085	0.02839392828		94.28895634	0.006158720867	5.704884938				88.24623481	1.689407363	10.06435783	0.1722438291	-0.04798247945	-0.1242613497				0	0	0	-829.2232504	0.02839392828			
826.6632504	91	1	8	0.3983912229	0.02776645842		94.20865752	0.006131054199	5.785211429				88.07595275	1.737480104	10.18656715	0.170945888	-0.04826297671	-0.1226829113				0	0	0	-826.6632504	0.02776645842			
824.1032504	91	1	8	0.4132758972	0.02717076053		94.12868161	0.006100394119	5.865217997				87.90690366	1.785836221	10.30726012	0.1697082204	-0.04854744253	-0.1211607779				0	0	0	-824.1032504	0.02717076053			
821.5432504	91	1	8	0.4274822792	0.02660451348		94.04901204	0.006066856903	5.944921106				87.73903095	1.834479623	10.42648943	0.1685273491	-0.04883583406	-0.119691515				0	0	0	-821.5432504	0.02660451348			
818.9832504	91	1	8	0.4410571207	0.02606561675		93.96963307	0.006030554419	6.024336378				87.57228123	1.883414182	10.54430459	0.1674000785	-0.04912811369	-0.1182719648				0	0	0	-818.9832504	0.02606561675			
816.4232504	91	1	8	0.4540429252	0.02555216507		93.89052975	0.005991594575	6.103478658				87.40660403	1.932643735	10.66075224	0.166323467	-0.04942424893	-0.1168992181				0	0	0	-816.4232504	0.02555216507			
813.8632504	91	1	8	0.466478423	0.02506242639		93.81168783	0.005950081697	6.182362088				87.24195158	1.982172096	10.77587632	0.1652948027	-0.04972421222	-0.1155705905				0	0	0	-813.8632504	0.02506242639			
811.3032504	91	1	8	0.4783989828	0.02459482278		93.73309373	0.005906116873	6.261000154				87.07827861	2.032003052	10.88971834	0.1643115812	-0.05002798083	-0.1142836004				0	0	0	-811.3032504	0.02459482278			
808.7432504	91	1	8	0.4898369709	0.02414791376		93.65473445	0.005859798258	6.33940575				86.91554216	2.082140376	11.00231746	0.1633714867	-0.05033553668	-0.1130359501				0	0	0	-808.7432504	0.02414791376			
