T	w(AL)	w(CU)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI					
909.3323325	91	9	0	0		99.07686152	0.9231384751			91	9	0.003572359719	-0.003572359719			0.003572359719	-0.003572359719	-909.3323325	0			
909.3223325	91	9	0.0004639777599	0.0004422944811		99.07646611	0.9235338861			90.99642747	9.003572533	0.007144718538	-0.007144718538			0	0	-909.3223325	0.0004422944811			
909.3023325	91	9	0.001390547155	0.0008836019858		99.07567502	0.9243249848			90.98928303	9.01071697	0.01071613631	-0.01071613631			0	0	-909.3023325	0.0008836019858			
909.2623325	91	9	0.003238992573	0.001764296727		99.07409282	0.9259071841			90.97499668	9.025003324	0.01785775618	-0.01785775618			0	0	-909.2623325	0.001764296727			
909.1823325	91	9	0.006917653401	0.003517437427		99.07092778	0.9290722231			90.94643062	9.05356938	0.03213612258	-0.03213612258			0	0	-909.1823325	0.003517437427			
909.0223325	91	9	0.01420248553	0.006990303133		99.06459513	0.935404869			90.88932791	9.110672092	0.06066988917	-0.06066988917			0	0	-909.0223325	0.006990303133			
908.7023325	91	9	0.02846407253	0.01378385532		99.05191979	0.948080215			90.77524274	9.224757256	0.1176479401	-0.1176479401			0	0	-908.7023325	0.01378385532			
908.0623325	91	9	0.05586101561	0.02685325031		99.02652769	0.9734723126			90.54754998	9.452450024	0.2312455017	-0.2312455017			0	0	-908.0623325	0.02685325031			
906.7823325	91	9	0.1065325467	0.0510515765		98.97557498	1.024425024			90.09410481	9.905895195	0.4569771449	-0.4569771449			0	0	-906.7823325	0.0510515765			
904.2223325	91	9	0.1939680213	0.09288531707		98.87296968	1.127030323			89.19517997	10.80482003	0.9024151109	-0.9024151109			0	0	-904.2223325	0.09288531707			
901.6623325	91	9	0.2663958889	0.08487183154		98.76937753	1.23062247			88.30724243	11.69275757	0.8913844811	-0.8913844811			0	0	-901.6623325	0.08487183154			
899.1023325	91	9	0.3272928735	0.07802525368		98.66473084	1.335269159			87.4307069	12.5692931	0.8799371823	-0.8799371823			0	0	-899.1023325	0.07802525368			
896.5423325	91	9	0.3791462757	0.07210478383		98.55895741	1.441042587			86.56595551	13.43404449	0.8681063469	-0.8681063469			0	0	-896.5423325	0.07210478383			
893.9823325	91	9	0.4237813342	0.06693197504		98.45198015	1.548019846			85.71333377	14.28666623	0.8559287375	-0.8559287375			0	0	-893.9823325	0.06693197504			
891.4223325	91	9	0.4625670812	0.0623719672		98.34371681	1.656283185			84.87314868	15.12685132	0.8434429977	-0.8434429977			0	0	-891.4223325	0.0623719672			
888.8623325	91	9	0.4965500575	0.05832097964		98.23407963	1.76592037			84.04566712	15.95433288	0.8306894251	-0.8306894251			0	0	-888.8623325	0.05832097964			
886.3023325	91	9	0.5265436984	0.05469785169		98.12297492	1.877025082			83.23111479	16.76888521	0.8177093543	-0.8177093543			0	0	-886.3023325	0.05469785169			
883.7423325	91	9	0.5531896091	0.05143819618		98.01030263	1.989697375			82.42967577	17.57032423	0.8045445524	-0.8045445524			0	0	-883.7423325	0.05143819618			
881.1823325	91	9	0.5770005159	0.04849027106		97.89595581	2.104044193			81.6414927	18.3585073	0.7912366282	-0.7912366282			0	0	-881.1823325	0.04849027106			
878.6223325	91	9	0.5983909707	0.04581200836		97.77982003	2.220179968			80.86666741	19.13333259	0.7778265694	-0.7778265694			0	0	-878.6223325	0.04581200836			
876.0623325	91	9	0.6176996926	0.04336883956		97.66177271	2.338227293			80.10526208	19.89473792	0.7643541642	-0.7643541642			0	0	-876.0623325	0.04336883956			
873.5023325	91	9	0.6352060837	0.04113208002		97.54168229	2.458317705			79.35730077	20.64269923	0.7508576646	-0.7508576646			0	0	-873.5023325	0.04113208002			
870.9423325	91	9	0.651142616	0.03907771221		97.41940742	2.580592579			78.62277134	21.37722866	0.7373734265	-0.7373734265			0	0	-870.9423325	0.03907771221			
868.3823325	91	9	0.665704243	0.03718545839		97.29479585	2.705204152			77.90162757	22.09837243	0.7239356414	-0.7239356414			0	0	-868.3823325	0.03718545839			
865.8223325	91	9	0.6790556375	0.03543806597		97.16768328	2.832316719			77.19379154	22.80620846	0.7105761364	-0.7105761364			0	0	-865.8223325	0.03543806597			
863.2623325	91	9	0.6913368191	0.03382075131		97.037892	2.962107997			76.49915611	23.50084389	0.6973242568	-0.6973242568			0	0	-863.2623325	0.03382075131			
860.7023325	91	9	0.7026675734	0.03232076295		96.90522928	3.094770724			75.81758748	24.18241252	0.6842067265	-0.6842067265			0	0	-860.7023325	0.03232076295			
858.1423325	91	9	0.7131509561	0.03092703574		96.76948549	3.230514512			75.14892776	24.85107224	0.6712477502	-0.6712477502			0	0	-858.1423325	0.03092703574			
855.5823325	91	9	0.722876095	0.02962991489		96.63043199	3.369568008			74.49299749	25.50700251	0.6584689584	-0.6584689584			0	0	-855.5823325	0.02962991489			
853.0223325	91	9	0.7319204497	0.02842093422		96.48781856	3.512181437			73.84959814	26.15040186	0.645889508	-0.645889508			0	0	-853.0223325	0.02842093422			
850.4623325	91	9	0.7403516463	0.02729263699		96.34137042	3.658629585			73.21851444	26.78148556	0.6335262097	-0.6335262097			0	0	-850.4623325	0.02729263699			
847.9023325	91	9	0.7482289793	0.0262384301		96.19078465	3.809215348			72.59951662	27.40048338	0.6213936009	-0.6213936009			0	0	-847.9023325	0.0262384301			
845.3423325	91	9	0.7556046485	0.02525246511		96.03572606	3.964273938			71.99236243	28.00763757	0.609504198	-0.609504198			0	0	-845.3423325	0.02525246511			
842.7823325	91	9	0.762524784	0.02432954068		95.87582206	4.124177939			71.39679905	28.60320095	0.5978686192	-0.5978686192			0	0	-842.7823325	0.02432954068			
840.2223325	91	9	0.7690303014	0.02346502247		95.71065661	4.289343389			70.81256477	29.18743523	0.5864957888	-0.5864957888			0	0	-840.2223325	0.02346502247			
837.6623325	91	9	0.7751576192	0.0226547774		95.53976282	4.460237181			70.23939048	29.76060952	0.5753931411	-0.5753931411			0	0	-837.6623325	0.0226547774			
835.1023325	91	9	0.7809392632	0.02189512		95.36261388	4.63738612			69.6770009	30.3229991	0.5645668328	-0.5645668328			0	0	-835.1023325	0.02189512			
832.5423325	91	9	0.7864043808	0.02118276905		95.17861188	4.821388121			69.12511571	30.87488429	0.5540219539	-0.5540219539			0	0	-832.5423325	0.02118276905			
829.9823325	91	9	0.7915791786	0.02051481345		94.98707382	5.01292618			68.5834503	31.4165497	0.543762808	-0.543762808			0	0	-829.9823325	0.02051481345			
827.4223325	91	9	0.7964872992	0.01988868649		94.787214	5.212785995			68.05171637	31.94828363	0.5337930946	-0.5337930946			0	0	-827.4223325	0.01988868649			
824.8623325	91	9	0.8011501463	0.01930214847		94.57812153	5.421878472			67.52962222	32.47037778	0.5241162253	-0.5241162253			0	0	-824.8623325	0.01930214847			
822.3023325	91	9	0.8055871694	0.01875327801		94.35873117	5.64126883			67.01687275	32.98312725	0.5147356183	-0.5147356183			0	0	-822.3023325	0.01875327801			
819.7423325	91	9	0.8098161133	0.01824047312		94.12778516	5.872214842			66.51316909	33.48683091	0.5056550534	-0.5056550534			0	0	-819.7423325	0.01824047312			
