T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(LI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(LI@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(LI@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(LI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI					
898.1326312	91	4	5	0	0		97.10309672	0.05712184422	2.83978144				91	4	5	0.001788779541	-0.001155689995	-0.0006330895465				0.001788779541	-0.001155689995	-0.0006330895465	-898.1326312	0			
898.1226312	91	4	5	0.0002827054228	0.0002930692079		97.10278255	0.05713025506	2.84008719				90.99821141	4.001155478	5.000633116	0.003577449163	-0.002311422997	-0.001266026166				0	0	0	-898.1226312	0.0002930692079			
898.1026312	91	4	5	0.000847603302	0.0005857813328		97.10215437	0.05714708052	2.840698553				90.99463428	4.00346681	5.00189891	0.005365487923	-0.003467033217	-0.001898454707				0	0	0	-898.1026312	0.0005857813328			
898.0626312	91	4	5	0.001975354959	0.001169988946		97.10089844	0.05718070741	2.841920849				90.98748232	4.008088745	5.00442893	0.008939933459	-0.005777881889	-0.00316205157				0	0	0	-898.0626312	0.001169988946			
897.9826312	91	4	5	0.004222954582	0.002334341399		97.09838841	0.05724788042	2.84436371				90.9731867	4.017330605	5.009482699	0.016083037	-0.01039856317	-0.005684473834				0	0	0	-897.9826312	0.002334341399			
897.8226312	91	4	5	0.008686788224	0.004646286361		97.09337555	0.05738190492	2.849242546				90.94462848	4.03580629	5.01956523	0.03034574701	-0.01963558293	-0.01071016408				0	0	0	-897.8226312	0.004646286361			
897.5026312	91	4	5	0.01748528758	0.009199499624		97.08338078	0.05764903201	2.858970188				90.88763061	4.072743202	5.039626183	0.05877769567	-0.03809215329	-0.02068554239				0	0	0	-897.5026312	0.009199499624			
896.8626312	91	4	5	0.03459525502	0.01804661691		97.06350821	0.05817896538	2.878312825				90.77412814	4.146524382	5.079347475	0.1152724286	-0.07493522438	-0.04033720422				0	0	0	-896.8626312	0.01804661691			
895.5826312	91	4	5	0.066986962	0.03475757758		97.0242152	0.05922208135	2.916562718				90.54906461	4.293707404	5.157227987	0.2268145774	-0.1483344198	-0.07848015761				0	0	0	-895.5826312	0.03475757758			
893.0226312	91	4	5	0.1253062076	0.064704025		96.94732301	0.06124529028	2.991431702				90.10641119	4.586527818	5.307060989	0.4443653863	-0.2939617634	-0.1504036229				0	0	0	-893.0226312	0.064704025			
890.4626312	91	4	5	0.1759527196	0.05996234634		96.87221902	0.06314967794	3.064631302				89.67483961	4.875061181	5.450099211	0.4332458345	-0.2896646113	-0.1435812232				0	0	0	-890.4626312	0.05996234634			
887.9026312	91	4	5	0.2203586527	0.05582175674		96.7987256	0.06494646694	3.136327934				89.25366096	5.159444937	5.586894098	0.4228129033	-0.2854981548	-0.1373147485				0	0	0	-887.9026312	0.05582175674			
