T	w(AL)	w(CU)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	dwdT_L(AL@FCC_A1#1)	dwdT_L(CU@FCC_A1#1)	dwdT_L(AL@FCC_A1#2)	dwdT_L(CU@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI					
912.1151736	92	8	0	0		99.18641971	0.8135802875			92	8	0.003614009875	-0.003614009875			0.003614009875	-0.003614009875	-912.1151736	0			
912.1051736	92	8	0.0005246342573	0.0005028340224		99.18602783	0.8139721687			91.99638588	8.003614124	0.007227967927	-0.007227967927			0	0	-912.1051736	0.0005028340224			
912.0851736	92	8	0.001572234076	0.001004506393		99.18524382	0.8147561753			91.98915818	8.010841815	0.01084113603	-0.01084113603			0	0	-912.0851736	0.001004506393			
912.0451736	92	8	0.003661578942	0.002005424106		99.1836758	0.8163241968			91.97470442	8.025295576	0.01806628188	-0.01806628188			0	0	-912.0451736	0.002005424106			
911.9651736	92	8	0.007816761874	0.003996343251		99.18053916	0.8194608368			91.94580498	8.054195016	0.03251119581	-0.03251119581			0	0	-911.9651736	0.003996343251			
911.8051736	92	8	0.01603504795	0.00793601427		99.17426349	0.8257365115			91.88803285	8.111967147	0.06138105866	-0.06138105866			0	0	-911.8051736	0.00793601427			
911.4851736	92	8	0.03208091594	0.01562155244		99.16170282	0.8382971826			91.77260282	8.227397183	0.1190349096	-0.1190349096			0	0	-911.4851736	0.01562155244			
910.8451736	92	8	0.06275226868	0.0303385778		99.13654292	0.8634570804			91.54219519	8.457804808	0.2340029318	-0.2340029318			0	0	-910.8451736	0.0303385778			
909.5651736	92	8	0.1189521581	0.05734626177		99.0860663	0.9139337041			91.08322165	8.916778352	0.4625486637	-0.4625486637			0	0	-909.5651736	0.05734626177			
907.0051736	92	8	0.2143388185	0.1033139983		98.98446199	1.015538012			90.17285939	9.827140611	0.9138980024	-0.9138980024			0	0	-907.0051736	0.1033139983			
904.4451736	92	8	0.2918229904	0.09364874602		98.88193952	1.118060485			89.272999	10.727001	0.9033547862	-0.9033547862			0	0	-904.4451736	0.09364874602			
901.8851736	92	8	0.3559158816	0.0855190161		98.77843585	1.221564154			88.3840877	11.6159123	0.8923620986	-0.8923620986			0	0	-901.8851736	0.0855190161			
899.3251736	92	8	0.4097402247	0.07858145903		98.67388375	1.326116249			87.50654395	12.49345605	0.8809494006	-0.8809494006			0	0	-899.3251736	0.07858145903			
896.7651736	92	8	0.4555244121	0.07258821076		98.56821139	1.431788607			86.64075252	13.35924748	0.8691505093	-0.8691505093			0	0	-896.7651736	0.07258821076			
894.2051736	92	8	0.4949002934	0.06735620587		98.46134212	1.538657884			85.78706216	14.21293784	0.8570015785	-0.8570015785			0	0	-894.2051736	0.06735620587			
891.6451736	92	8	0.5290896697	0.0627473591		98.35319413	1.646805868			84.9457833	15.0542167	0.844541079	-0.844541079			0	0	-891.6451736	0.0627473591			
889.0851736	92	8	0.5590250834	0.05865556705		98.24368017	1.756319829			84.11718637	15.88281363	0.8318091888	-0.8318091888			0	0	-889.0851736	0.05865556705			
886.5251736	92	8	0.5854303742	0.05499796259		98.13270708	1.867292917			83.30150067	16.69849933	0.8188471766	-0.8188471766			0	0	-886.5251736	0.05499796259			
883.9651736	92	8	0.6088757877	0.05170888263		98.02017539	1.979824609			82.49891391	17.50108609	0.8056967953	-0.8056967953			0	0	-883.9651736	0.05170888263			
881.4051736	92	8	0.6298165332	0.04873561622		97.90597877	2.09402123			81.70957232	18.29042768	0.7923996874	-0.7923996874			0	0	-881.4051736	0.04873561622			
878.8451736	92	8	0.6486203023	0.04603534921		97.79000347	2.209996532			80.93358124	19.06641876	0.7789969195	-0.7789969195			0	0	-878.8451736	0.04603534921			
876.2851736	92	8	0.6655872637	0.04357293129		97.67212763	2.327872369			80.17100625	19.82899375	0.7655283966	-0.7655283966			0	0	-876.2851736	0.04357293129			
