T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
920.6550126	94	5	1	0	0	98.96290505	0.2929196791	0.7441752686	94	5	1							0.003970382745	-0.003765734308	-0.0002046484368	-920.6550126	0	6.20564389749978	
920.6450126	94	5	1	0.0008153071306	0.0007995554901	98.96266814	0.2931263854	0.7442054737	93.99602957	5.003765756	1.000204679							0	0	0	-920.6450126	0.0007995554901	18.8082547594658	
920.6250126	94	5	1	0.002442261521	0.001596674451	98.96219446	0.2935397448	0.7442657938	93.98808894	5.011297083	1.000613975							0	0	0	-920.6250126	0.001596674451	25.125537565237	
920.5850126	94	5	1	0.005681730777	0.003184253043	98.96124753	0.2943662769	0.7443861923	93.97220817	5.026359389	1.001432445							0	0	0	-920.5850126	0.003184253043	25.2681967197108	
920.5050126	94	5	1	0.01210341372	0.006332353844	98.95935557	0.2960186184	0.7446258149	93.94044879	5.056482328	1.003068883							0	0	0	-920.5050126	0.006332353844	25.5845599184043	
920.3450126	94	5	1	0.02470279799	0.0125045752	98.95558025	0.2993210776	0.7450986696	93.87694227	5.116722181	1.006335546							0	0	0	-920.3450126	0.0125045752	26.236430451038	
920.0250126	94	5	1	0.04900590037	0.02442592983	98.94805994	0.3059158719	0.7460241875	93.74997196	5.237174897	1.01285314							0	0	0	-920.0250126	0.02442592983	27.5161358823012	
919.3850126	94	5	1	0.09430501778	0.04666911222	98.93313561	0.3190652381	0.7477991497	93.49622091	5.477950216	1.025828876							0	0	0	-919.3850126	0.04666911222	30.2454078029754	
918.1050126	94	5	1	0.173567381	0.08566164568	98.90371413	0.3452054726	0.7510803992	92.98960874	5.958821982	1.051569277							0	0	0	-918.1050126	0.08566164568	36.3177902814715	
915.5450126	94	5	1	0.2978373267	0.1469044297	98.84634048	0.3968750925	0.7567844234	91.98106717	6.916600501	1.102332332							0	0	0	-915.5450126	0.1469044297	-214.789786966448	
912.9850126	94	5	1	0.39023564	0.128055885	98.79054328	0.4477456227	0.7617110938	90.98104925	7.866595874	1.152354872							0	0	0	-912.9850126	0.128055885	-155.285997138813	
910.4250126	94	5	1	0.461358895	0.1130648325	98.73604361	0.4978704613	0.7660859279	89.99247807	8.805927263	1.201594663							0	0	0	-910.4250126	0.1130648325	-191.705849959456	
907.8650126	94	5	1	0.5175917225	0.1008059013	98.68262305	0.5472928808	0.7700840707	89.01826474	9.731765871	1.249969387							0	0	0	-907.8650126	0.1008059013	-231.175351451491	
905.3050126	94	5	1	0.5630088931	0.09055990858	98.6301067	0.5960500305	0.7738432701	88.06114768	10.64147179	1.297380534							0	0	0	-905.3050126	0.09055990858	-273.672136993314	
902.7450126	94	5	1	0.6003342291	0.08185004187	98.578353	0.6441748249	0.7774721788	87.12357841	11.53269318	1.34372841							0	0	0	-902.7450126	0.08185004187	-319.365433278536	
900.1850126	94	5	1	0.6314585835	0.07434887238	98.52724659	0.6916978471	0.781055565	86.20763201	12.40344551	1.388922483							0	0	0	-900.1850126	0.07434887238	-368.570088913768	
897.6250126	94	5	1	0.6577359707	0.06782342538	98.47669289	0.7386487813	0.7846583324	85.31496033	13.25215217	1.432887507							0	0	0	-897.6250126	0.06782342538	-421.726361307178	
895.0650126	94	5	1	0.68016157	0.06210293121	98.42661367	0.7850572264	0.7883291077	84.44677271	14.07766037	1.475566919							0	0	0	-895.0650126	0.06210293121	-479.360933857905	
892.5050126	94	5	1	0.6994829448	0.05705806656	98.37694362	0.8309532721	0.7921031101	83.60384959	14.87922668	1.516923733							0	0	0	-892.5050126	0.05705806656	-542.039453093446	
889.9450126	94	5	1	0.7162720941	0.05258794355	98.32762754	0.8763677164	0.7960047389	82.78657856	15.65648174	1.556939702							0	0	0	-889.9450126	0.05258794355	-610.341032822876	
887.3850126	94	5	1	0.7309736077	0.04861174357	98.27861812	0.9213320217	0.8000498628	81.99500426	16.40938233	1.595613407							0	0	0	-887.3850126	0.04861174357	-684.837274071064	
884.8250126	94	5	1	0.743937741	0.04506324965	98.22987411	0.9658781217	0.8042477717	81.22888486	17.13815739	1.632957752							0	0	0	-884.8250126	0.04506324965	-766.077786089275	
882.2650126	94	5	1	0.7554436863	0.04188721555	98.18135905	1.010038151	0.8086028027	80.48774912	17.84325361	1.668997266							0	0	0	-882.2650126	0.04188721555	-854.581927852847	
879.7050126	94	5	1	0.7657162981	0.03903690737	98.13304018	1.053844152	0.8131156638	79.77095015	18.52528438	1.703765469							0	0	0	-879.7050126	0.03903690737	-950.835288231556	
877.1450126	94	5	1	0.7749383417	0.03647239207	98.08488771	1.097327797	0.8177844886	79.07771321	19.18498431	1.737302481							0	0	0	-877.1450126	0.03647239207	-1055.28909272615	
874.5850126	94	5	1	0.7832596081	0.03415930416	98.0368742	1.140520143	0.8226056567	78.40717653	19.82317052	1.769652951							0	0	0	-874.5850126	0.03415930416	-1168.36129200543	
872.0250126	94	5	1	0.7908037964	0.03206792247	97.98897414	1.183451438	0.8275744195	77.75842495	20.44071072	1.800864332							0	0	0	-872.0250126	0.03206792247	-1290.43859733196	
869.4650126	94	5	1	0.7976737736	0.03017245316	97.94116366	1.226150975	0.8326853675	77.13051677	21.03849774	1.830985492							0	0	0	-869.4650126	0.03017245316	-1421.87889090268	
866.9050126	94	5	1	0.8039556397	0.02845045432	97.89342024	1.268646991	0.8379327712	76.52250457	21.6174298	1.860065633							0	0	0	-866.9050126	0.02845045432	-1563.01375705943	
864.3450126	94	5	1	0.8097218991	0.02688236246	97.84572256	1.310966609	0.8433108257	75.93345099	22.17839554	1.888153469							0	0	0	-864.3450126	0.02688236246	-1714.15096692064	
861.7850126	94	5	1	0.8150339569	0.02545109544	97.79805037	1.353135812	0.8488138187	75.36244018	22.7222632	1.915296623							0	0	0	-861.7850126	0.02545109544	-1875.57680210981	
859.2250126	94	5	1	0.8199440993	0.02414171541	97.75038431	1.395179444	0.8544362442	74.80858584	23.24987296	1.9415412							0	0	0	-859.2250126	0.02414171541	-2047.55818964095	
856.6650126	94	5	1	0.8244970755	0.02294114043	97.70270589	1.437121237	0.8601728737	74.27103665	23.76203185	1.966931504							0	0	0	-856.6650126	0.02294114043	-2230.34461399913	
854.1050126	94	5	1	0.8287313705	0.02183789664	97.65499736	1.478983845	0.8660187977	73.74897952	24.25951062	1.99150986							0	0	0	-854.1050126	0.02183789664	-2424.16994747398	
851.5450126	94	5	1	0.832680235	0.02082190486	97.60724166	1.520788895	0.8719694454	73.24164133	24.74304215	2.015316523							0	0	0	-851.5450126	0.02082190486	-2629.25397972304	
848.9850126	94	5	1	0.8363725237	0.01988429644	97.55942236	1.562557045	0.8780205899	72.74828942	25.21332093	2.038389645							0	0	0	-848.9850126	0.01988429644	-2845.80382057805	
846.4250126	94	5	1	0.8398333818	0.01901725445	97.51152362	1.604308043	0.884168342	72.26823132	25.67100339	2.060765288							0	0	0	-846.4250126	0.01901725445	-3074.01529957065	
843.8650126	94	5	1	0.8430848092	0.01821387664	97.46353007	1.646060788	0.8904091382	71.80081378	26.11670875	2.082477473							0	0	0	-843.8650126	0.01821387664	-3314.07395266137	
841.3050126	94	5	1	0.846146128	0.01746805706	97.41542687	1.687833401	0.8967397239	71.34542144	26.55102031	2.103558247							0	0	0	-841.3050126	0.01746805706	-3566.15620382317	
838.7450126	94	5	1	0.8490343701	0.01677438401	97.36719959	1.72964328	0.9031571345	70.90147523	26.974487	2.124037767							0	0	0	-838.7450126	0.01677438401	-3830.43033464042	
836.1850126	94	5	1	0.8517646011	0.0161280518	97.31883416	1.771507165	0.9096586747	70.46843053	27.38762508	2.143944391							0	0	0	-836.1850126	0.0161280518	-4107.05719590437	
833.6250126	94	5	1	0.8543501916	0.01552478454	97.2703169	1.813441197	0.9162418985	70.0457754	27.79091983	2.163304773							0	0	0	-833.6250126	0.01552478454	-4396.19114583335	
831.0650126	94	5	1	0.8568030461	0.01496077027	97.22163443	1.855460978	0.9229045887	69.63302861	28.18482743	2.182143964							0	0	0	-831.0650126	0.01496077027	-4700.68758088329	
