T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
909.4869339	96	0	4	0	0	99.52984127	0	0.470158735	96	0	4	0.001602318788		-0.001602318788	-909.4869339	0	22.0270550798583	
909.4669339	96	0	4	0.000908525466	0.0009072647923	99.52944251	0	0.4705574914	95.99679541	0	4.00320459	0		0	-909.4669339	0.0009072647923	22.0615068699417	
909.4469339	96	0	4	0.001815634082	0.001813114985	99.52904374	0	0.4709562595	95.99359105	0	4.006408949	0		0	-909.4469339	0.001813114985	22.094539847839	
909.4069339	96	0	4	0.003625961144	0.003620931454	99.52824616	0	0.4717538353	95.98718298	0	4.012817024	0		0	-909.4069339	0.003620931454	22.1586210021442	
909.3269339	96	0	4	0.007230782457	0.007220756974	99.52665086	0	0.47334914	95.97436944	0	4.025630558	0		0	-909.3269339	0.007220756974	22.3119301909957	
909.1669339	96	0	4	0.01435583004	0.01433594355	99.52345965	0	0.4765403505	95.94875293	0	4.05124707	0		0	-909.1669339	0.01433594355	22.6312774446423	
908.8469339	96	0	4	0.02834025033	0.02830106287	99.51707478	0	0.4829252165	95.89756186	0	4.102438138	0		0	-908.8469339	0.02830106287	23.2225696367426	
908.2069339	96	0	4	0.0552499913	0.05517387133	99.50429524	0	0.4957047581	95.79534748	0	4.204652518	0		0	-908.2069339	0.05517387133	24.4594461475472	
906.9269339	96	0	4	0.1052119137	0.1050680174	99.47869654	0	0.5213034624	95.59158923	0	4.408410767	0		0	-906.9269339	0.1050680174	27.0675891143748	
904.3669339	96	0	4	0.1920368064	0.1917780336	99.42733742	0	0.5726625802	95.18674551	0	4.81325449	0		0	-904.3669339	0.1917780336	32.5867327823289	
901.8069339	96	0	4	0.2649421001	0.2645904522	99.37575676	0	0.6242432413	94.78544624	0	5.214553762	0		0	-901.8069339	0.2645904522	38.4555393088868	
899.2469339	96	0	4	0.3270567612	0.3266293243	99.32394756	0	0.6760524371	94.38766414	0	5.612335862	0		0	-899.2469339	0.3266293243	44.7906156450837	
896.6869339	96	0	4	0.3806390111	0.3801493256	99.27190298	0	0.7280970218	93.99336775	0	6.00663225	0		0	-896.6869339	0.3801493256	51.5837263949589	
894.1269339	96	0	4	0.4273591074	0.4268180921	99.21961631	0	0.7803836902	93.60252213	0	6.397477874	0		0	-894.1269339	0.4268180921	58.8258716666579	
891.5669339	96	0	4	0.4684789556	0.4678955499	99.167081	0	0.832918999	93.2150892	0	6.784910801	0		0	-891.5669339	0.4678955499	66.5071863238648	
889.0069339	96	0	4	0.5049696773	0.504351298	99.11429063	0	0.8857093745	92.8310282	0	7.168971796	0		0	-889.0069339	0.504351298	74.6169509551063	
886.4469339	96	0	4	0.5375907741	0.5369436486	99.06123888	0	0.9387611202	92.45029607	0	7.549703931	0		0	-886.4469339	0.5369436486	83.1436123727953	
883.8869339	96	0	4	0.5669447675	0.5662741798	99.00791958	0	0.9920804245	92.07284776	0	7.927152238	0		0	-883.8869339	0.5662741798	92.0748090583083	
881.3269339	96	0	4	0.5935157417	0.5928262191	98.95432663	0	1.045673368	91.69863662	0	8.301363382	0		0	-881.3269339	0.5928262191	101.397401520099	
878.7669339	96	0	4	0.6176970647	0.6169925202	98.90045407	0	1.099545929	91.32761462	0	8.672385376	0		0	-878.7669339	0.6169925202	111.097508328064	
876.2069339	96	0	4	0.6398116729	0.6390955156	98.84629601	0	1.153703993	90.95973268	0	9.040267319	0		0	-876.2069339	0.6390955156	121.160544068179	
873.6469339	96	0	4	0.6601271467	0.6594023694	98.79184664	0	1.208153358	90.59494085	0	9.405059155	0		0	-873.6469339	0.6594023694	131.571264702861	
871.0869339	96	0	4	0.6788670749	0.6781363224	98.73710026	0	1.262899739	90.23318853	0	9.766811466	0		0	-871.0869339	0.6781363224	142.313811625877	
