T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
861.3455424	85	8	7	0	0	97.81845641	1.643638845	0.5379047441	85	8	7	0.002321973761	-0.00115140632	-0.001170567441	-861.3455424	0	55.1637704345785	
861.3255424	85	8	7	0.0003607136738	0.000362320148	97.81810782	1.643856609	0.538035569	84.99535589	8.002302961	7.002341147	0	0	0	-861.3255424	0.000362320148	55.2358311905666	
861.3055424	85	8	7	0.0007209575081	0.000724168228	97.81775939	1.644074219	0.5381663914	84.99071165	8.004605835	7.004682518	0	0	0	-861.3055424	0.000724168228	55.2797562039512	
861.2655424	85	8	7	0.001441135242	0.001447552665	97.81706282	1.644509198	0.5384279824	84.98142209	8.009212204	7.009365711	0	0	0	-861.2655424	0.001447552665	55.3256146487231	
861.1855424	85	8	7	0.002879155717	0.002891974518	97.81567104	1.645377967	0.5389509957	84.96283933	8.018426544	7.018734126	0	0	0	-861.1855424	0.002891974518	55.4456103686488	
861.0255424	85	8	7	0.005745886606	0.005771460215	97.81289289	1.647110761	0.5399963466	84.92565929	8.036861649	7.03747906	0	0	0	-861.0255424	0.005771460215	55.7251620567747	
860.7055424	85	8	7	0.01143064109	0.01148148227	97.80736	1.650554732	0.5420852729	84.85124408	8.073748007	7.07500791	0	0	0	-860.7055424	0.01148148227	56.3057727265921	
860.0655424	85	8	7	0.02264327381	0.02274385342	97.79638221	1.657364595	0.5462531968	84.70218373	8.147614998	7.150201268	0	0	0	-860.0655424	0.02274385342	57.3864673741108	
858.7855424	85	8	7	0.04443666459	0.04463354133	97.77477962	1.67066948	0.5545509004	84.40314847	8.295711934	7.3011396	0	0	0	-858.7855424	0.04463354133	59.6369361956364	
856.2255424	85	8	7	0.08565671561	0.08603437154	97.73296441	1.696045317	0.570990268	83.80140649	8.59341085	7.605182656	0	0	0	-856.2255424	0.08603437154	64.2662968285676	
853.6655424	85	8	7	0.1239711155	0.1245152355	97.69296443	1.719818523	0.5872170467	83.19475088	8.893194983	7.912054132	0	0	0	-853.6655424	0.1245152355	69.0624615872251	
851.1055424	85	8	7	0.159659454	0.1603573018	97.65473299	1.742042398	0.603224615	82.58316316	9.195162518	8.221674321	0	0	0	-851.1055424	0.1603573018	74.0683838642852	
848.5455424	85	8	7	0.1929655184	0.1938057254	97.61822427	1.762769423	0.6190063064	81.96663113	9.499404409	8.533964458	0	0	0	-848.5455424	0.1938057254	79.2900715838406	
845.9855424	85	8	7	0.2241042921	0.2250766843	97.58339328	1.782051461	0.6345552571	81.34514947	9.806005107	8.848845418	0	0	0	-845.9855424	0.2250766843	84.7322785118384	
843.4255424	85	8	7	0.2532660364	0.254361487	97.55019582	1.799939752	0.6498644304	80.71872051	10.11504197	9.166237526	0	0	0	-843.4255424	0.254361487	90.3999752772873	
840.8655424	85	8	7	0.2806197008	0.2818300029	97.51858855	1.816484826	0.6649266278	80.08735505	10.42658463	9.486060314	0	0	0	-840.8655424	0.2818300029	96.2983797521651	
838.3055424	85	8	7	0.3063157841	0.3076335411	97.48852905	1.831736451	0.6797345031	79.45107329	10.74069446	9.808232251	0	0	0	-838.3055424	0.3076335411	102.432991787543	
835.7455424	85	8	7	0.330488748	0.3319072788	97.45997584	1.845743584	0.6942805764	78.80990566	11.05742389	10.13267045	0	0	0	-835.7455424	0.3319072788	108.809630591919	
833.1855424	85	8	7	0.353259063	0.3547723195	97.43288842	1.858554328	0.7085572497	78.16389383	11.37681585	10.45929032	0	0	0	-833.1855424	0.3547723195	115.448000769879	
830.6255424	85	8	7	0.3747303154	0.3763328005	97.40722834	1.870213985	0.7225576717	77.5130934	11.6988958	10.7880108	0	0	0	-830.6255424	0.3763328005	122.324633552712	
828.0655424	85	8	7	0.3950097003	0.3966964363	97.38295491	1.880772765	0.7362723275	76.85756741	12.02370096	11.11873163	0	0	0	-828.0655424	0.3966964363	129.452671007093	
825.5055424	85	8	7	0.4141800528	0.4159464931	97.36003174	1.890274018	0.7496942404	76.19739843	12.35123468	11.4513669	0	0	0	-825.5055424	0.4159464931	136.863418035486	
822.9455424	85	8	7	0.4323209839	0.4341629766	97.33842237	1.898762124	0.7628155065	75.53268188	12.68149624	11.78582188	0	0	0	-822.9455424	0.4341629766	144.551497458588	
820.3855424	85	8	7	0.4495046866	0.4514184314	97.31809133	1.906280479	0.7756281933	74.86352872	13.01447278	12.1219985	0	0	0	-820.3855424	0.4514184314	152.52548531866	
817.8255424	85	8	7	0.4657967624	0.4677787732	97.29900417	1.912871468	0.7881243621	74.19006613	13.35013888	12.45979499	0	0	0	-817.8255424	0.4677787732	160.794568283717	
815.2655424	85	8	7	0.4812569447	0.4833040163	97.28112745	1.918576453	0.800296093	73.51243808	13.68845621	12.79910571	0	0	0	-815.2655424	0.4833040163	169.368568158367	
812.7055424	85	8	7	0.4959397322	0.4980489107	97.26442874	1.92343575	0.81213551	72.83080579	14.02937331	13.1398209	0	0	0	-812.7055424	0.4980489107	178.257971332095	
810.1455424	85	8	7	0.5098949438	0.5120635006	97.24887657	1.927488618	0.8236348098	72.14534808	14.37282538	13.48182654	0	0	0	-810.1455424	0.5120635006	187.473955939259	
807.5855424	85	8	7	0.5231682076	0.525393616	97.23444047	1.930773239	0.8347862915	71.45626149	14.71873424	13.82500427	0	0	0	-807.5855424	0.525393616	197.028410105563	
805.0255424	85	8	7	0.535801392	0.5380813066	97.22109091	1.9333267	0.8455823882	70.76376027	15.06700838	14.16923135	0	0	0	-805.0255424	0.5380813066	206.933945285356	
802.4655424	85	8	7	0.5478329868	0.5501652255	97.20879932	1.935184979	0.8560157005	70.06807619	15.41754306	14.51438075	0	0	0	-802.4655424	0.5501652255	217.203906389136	
799.9055424	85	8	7	0.5592984419	0.5616809691	97.19753804	1.93638293	0.8660790296	69.36945805	15.77022067	14.86032128	0	0	0	-799.9055424	0.5616809691	227.852373144424	
797.3455424	85	8	7	0.5702304668	0.5726613792	97.18728033	1.936954247	0.8757654223	68.66817113	16.1249111	15.20691777	0	0	0	-797.3455424	0.5726613792	238.894137993121	
794.7855424	85	8	7	0.5806592994	0.583136813	97.17800033	1.936931481	0.8850681925	67.96449626	16.48147229	15.55403145	0	0	0	-794.7855424	0.583136813	250.344694292358	
792.2255424	85	8	7	0.5906129434	0.5931353822	97.16967303	1.936345999	0.8939809693	67.25872881	16.8397509	15.90152029	0	0	0	-792.2255424	0.5931353822	262.220220528396	
789.6655424	85	8	7	0.6001173812	0.602683167	97.16227429	1.935227979	0.9024977323	66.55117741	17.19958313	16.24923945	0	0	0	-789.6655424	0.602683167	274.537538404568	
787.1055424	85	8	7	0.6091967646	0.6118044075	97.15578076	1.933606394	0.9106128469	65.84216251	17.56079561	16.59704188	0	0	0	-787.1055424	0.6118044075	287.314063157534	
784.5455424	85	8	7	0.6178735839	0.6205216751	97.15016989	1.931509011	0.918321099	65.13201471	17.92320646	16.94477883	0	0	0	-784.5455424	0.6205216751	300.567762996674	
781.9855424	85	8	7	0.626168821	0.628856025	97.14541989	1.928962382	0.9256177262	64.421073	18.28662638	17.29230062	0	0	0	-781.9855424	0.628856025	314.317110960533	
779.4255424	85	8	7	0.6341020843	0.636827133	97.14150972	1.925991819	0.9324984628	63.70968286	18.65085992	17.63945722	0	0	0	-779.4255424	0.636827133	328.581006274731	
776.8655424	85	8	7	0.6416917317	0.6444534185	97.13841902	1.922621434	0.9389595475	62.99819426	19.01570667	17.98609908	0	0	0	-776.8655424	0.6444534185	343.378708744223	
774.3055424	85	8	7	0.6489549784	0.6517521539	97.13612812	1.918874121	0.9449977618	62.28695955	19.38096264	18.33207781	0	0	0	-774.3055424	0.6517521539	358.729791030682	
771.7455424	85	8	7	0.6559079952	0.6587395621	97.13461798	1.914771569	0.9506104475	61.57633144	19.74642156	18.677247	0	0	0	-771.7455424	0.6587395621	374.654047655076	
769.1855424	85	8	7	0.662565995	0.6654309048	97.1338702	1.91033428	0.9557955246	60.86666087	20.11187625	19.02146288	0	0	0	-769.1855424	0.6654309048	391.171423561239	
766.6255424	85	8	7	0.6689433109	0.6718405604	97.13386691	1.905581588	0.9605515036	60.15829498	20.47711991	19.3645851	0	0	0	-766.6255424	0.6718405604	408.301961585805	
764.0655424	85	8	7	0.6750534656	0.6779820939	97.13459082	1.900531682	0.9648774939	59.4515752	20.84194742	19.70647738	0	0	0	-764.0655424	0.6779820939	426.065719605709	
761.5055424	85	8	7	0.6809092337	0.6838683196	97.13602515	1.895201639	0.9687732074	58.7468353	21.20615656	20.04700815	0	0	0	-761.5055424	0.6838683196	444.482705962417	
758.9455424	85	8	7	0.6865226974	0.6895113569	97.13815359	1.889607455	0.9722389575	58.04439976	21.56954914	20.3860511	0	0	0	-758.9455424	0.6895113569	463.572818249536	
756.3855424	85	8	7	0.6919052958	0.6949226804	97.14096026	1.883764085	0.9752756533	57.34458216	21.93193212	20.72348572	0	0	0	-756.3855424	0.6949226804	483.355796263515	
753.8255424	85	8	7	0.6970678698	0.7001131644	97.14442973	1.877685481	0.9778847904	56.64768379	22.29311848	21.05919773	0	0	0	-753.8255424	0.7001131644	503.851179818698	
751.2655424	85	8	7	0.7020207018	0.705093123	97.14854693	1.871384637	0.9800684365	55.95399245	22.65292816	21.3930794	0	0	0	-751.2655424	0.705093123	525.078238465045	
748.7055424	85	8	7	0.7067735517	0.7098723465	97.15329715	1.864873639	0.9818292148	55.26378142	23.01118871	21.72502986	0	0	0	-748.7055424	0.7098723465	547.055954277514	
746.1455424	85	8	7	0.7113356891	0.7144601335	97.15866601	1.85816371	0.9831702827	54.57730868	23.367736	22.05495531	0	0	0	-746.1455424	0.7144601335	569.803001264155	
743.5855424	85	8	7	0.7157159227	0.7188653204	97.16463943	1.851265258	0.984095309	53.89481625	23.72241463	22.38276913	0	0	0	-743.5855424	0.7188653204	593.337701309781	
741.0255424	85	8	7	0.7199226266	0.7230963081	97.17120362	1.844187931	0.984608448	53.21652975	24.07507835	22.7083919	0	0	0	-741.0255424	0.7230963081	617.678044166329	
738.4655424	85	8	7	0.7239637646	0.7271610859	97.17834502	1.836940664	0.9847143121	52.54265819	24.42559036	23.03175145	0	0	0	-738.4655424	0.7271610859	642.84162944439	
735.9055424	85	8	7	0.7278469126	0.7310672544	97.18605033	1.829531731	0.9844179433	51.87339387	24.7738234	23.35278272	0	0	0	-735.9055424	0.7310672544	668.845720297121	
733.3455424	85	8	7	0.7315792784	0.734822045	97.19430643	1.821968792	0.9837247829	51.20891245	25.11965989	23.67142766	0	0	0	-733.3455424	0.734822045	695.707202099385	
730.7855424	85	8	7	0.735167721	0.7384323398	97.20310042	1.814258942	0.9826406417	50.54937314	25.46299185	23.98763501	0	0	0	-730.7855424	0.7384323398	723.442594398204	
728.2255424	85	8	7	0.738618768	0.7419046884	97.21241957	1.806408758	0.9811716693	49.89491912	25.8037208	24.30136008	0	0	0	-728.2255424	0.7419046884	752.068122644983	
725.6655424	85	8	7	0.741938632	0.7452453245	97.22225133	1.798424344	0.9793243248	49.2456779	26.14175762	24.61256448	0	0	0	-725.6655424	0.7452453245	781.599671218454	
723.1055424	85	8	7	0.7451332255	0.7484601813	97.23258328	1.79031137	0.9771053463	48.60176189	26.47702228	24.92121583	0	0	0	-723.1055424	0.7484601813	812.052774134297	
720.5455424	85	8	7	0.7482081762	0.7515549063	97.24340316	1.782075115	0.974521723	47.96326904	26.80944352	25.22728744	0	0	0	-720.5455424	0.7515549063	843.442760354628	
717.9855424	85	8	7	0.7511688398	0.7545348741	97.25469883	1.773720506	0.9715806669	47.33028348	27.13895859	25.53075793	0	0	0	-717.9855424	0.7545348741	875.784685331868	
715.4255424	85	8	7	0.7540203133	0.7574052003	97.26645826	1.765252149	0.9682895869	46.70287625	27.46551281	25.83161093	0	0	0	-715.4255424	0.7574052003	909.093330929993	
712.8655424	85	8	7	0.7567674475	0.7601707533	97.27866957	1.756674365	0.9646560636	46.08110605	27.78905923	26.12983472	0	0	0	-712.8655424	0.7601707533	943.383321105521	
710.3055424	85	8	7	0.7594148583	0.7628361662	97.29132095	1.74799122	0.9606878253	45.46501999	28.10955818	26.42542183	0	0	0	-710.3055424	0.7628361662	978.669122976515	
707.7455424	85	8	7	0.7619669384	0.7654058478	97.30440072	1.739206551	0.9563927262	44.85465441	28.42697687	26.71836873	0	0	0	-707.7455424	0.7654058478	1014.96499677247	
705.1855424	85	8	7	0.7644278673	0.7678839938	97.31789728	1.730323994	0.9517787258	44.25003558	28.74128896	27.00867546	0	0	0	-705.1855424	0.7678839938	1052.28507500342	
702.6255424	85	8	7	0.7668016224	0.7702745966	97.33179913	1.721347001	0.9468538723	43.65118052	29.05247417	27.29634531	0	0	0	-702.6255424	0.7702745966	1090.64357824465	
700.0655424	85	8	7	0.7690919876	0.7725814547	97.34609485	1.712278879	0.9416262749	43.05809786	29.3605177	27.58138444	0	0	0	-700.0655424	0.7725814547	1130.05446700487	
697.5055424	85	8	7	0.7713025639	0.7748081833	97.36077311	1.703122784	0.9361041035	42.4707883	29.66541006	27.86380164	0	0	0	-697.5055424	0.7748081833	1170.53167184233	
694.9455424	85	8	7	0.7734367777	0.7769582221	97.37582269	1.693881751	0.9302955633	41.88924555	29.96714648	28.14360797	0	0	0	-694.9455424	0.7769582221	1212.08921456502	
692.3855424	85	8	7	0.7754978894	0.7790348445	97.3912324	1.684558712	0.9242088847	41.31345689	30.26572659	28.42081652	0	0	0	-692.3855424	0.7790348445	1254.74106656218	
689.8255424	85	8	7	0.7774890016	0.7810411655	97.40699119	1.675156503	0.9178523113	40.74340388	30.56115403	28.69544209	0	0	0	-689.8255424	0.7810411655	1298.50123246928	
687.2655424	85	8	7	0.7794130671	0.7829801498	97.42308803	1.66567788	0.9112340891	40.17906292	30.8534361	28.96750098	0	0	0	-687.2655424	0.7829801498	1343.38379541137	
684.7055424	85	8	7	0.7812728961	0.784854619	97.43951201	1.656125527	0.9043624578	39.62040585	31.14258342	29.23701073	0	0	0	-684.7055424	0.784854619	1389.40288210373	
682.1455424	85	8	7	0.7830711635	0.7866672591	97.45625229	1.646502068	0.8972456415	39.0674005	31.42860959	29.50398991	0	0	0	-682.1455424	0.7866672591	1436.57276268901	
679.5855424	85	8	7	0.7848104158	0.7884206269	97.47329809	1.636810071	0.889891842	38.52001117	31.7115309	29.76845794	0	0	0	-679.5855424	0.7884206269	1484.90777505601	
677.0255424	85	8	7	0.7864930774	0.790117157	97.49063871	1.627052058	0.8823092324	37.97819911	31.99136606	30.03043483	0	0	0	-677.0255424	0.790117157	1534.42241840743	
674.4655424	85	8	7	0.788121457	0.7917591675	97.50826354	1.61723051	0.874505951	37.44192299	32.26813591	30.2899411	0	0	0	-674.4655424	0.7917591675	1585.13131447599	
671.9055424	85	8	7	0.7896977532	0.7933488664	97.52616203	1.607347871	0.8664900969	36.91113925	32.54186319	30.54699756	0	0	0	-671.9055424	0.7933488664	1637.04929217978	
669.3455424	85	8	7	0.7912240604	0.7948883567	97.54432372	1.597406555	0.8582697256	36.38580252	32.81257229	30.80162519	0	0	0	-669.3455424	0.7948883567	1690.19136674665	
666.7855424	85	8	7	0.7927023737	0.7963796422	97.56273821	1.587408945	0.8498528455	35.86586594	33.08028907	31.053845	0	0	0	-666.7855424	0.7963796422	1744.57261420301	
664.2255424	85	8	7	0.7941345947	0.7978246324	97.58139519	1.5773574	0.841247415	35.35128146	33.34504062	31.30367792	0	0	0	-664.2255424	0.7978246324	1800.20841212372	
661.6655424	85	8	7	0.7955225355	0.7992251473	97.60028441	1.567254255	0.8324613394	34.84200016	33.60685514	31.55114469	0	0	0	-661.6655424	0.7992251473	1857.11450173571	
659.1055424	85	8	7	0.7968679239	0.8005829218	97.61939571	1.557101824	0.8235024695	34.33797251	33.8657617	31.79626579	0	0	0	-659.1055424	0.8005829218	1915.30674422511	
656.5455424	85	8	7	0.7981724071	0.8018996104	97.638719	1.5469024	0.814378599	33.83914854	34.12179015	32.03906131	0	0	0	-656.5455424	0.8018996104	1974.80109446681	
653.9855424	85	8	7	0.7994375564	0.8031767912	97.65824428	1.536658255	0.8050974635	33.34547815	34.37497096	32.27955089	0	0	0	-653.9855424	0.8031767912	2035.61391389675	
651.4255424	85	8	7	0.8006648708	0.8044159697	97.67796162	1.526371644	0.7956667392	32.85691121	34.62533508	32.51775371	0	0	0	-651.4255424	0.8044159697	2097.76192821912	
648.8655424	85	8	7	0.8018557807	0.8056185825	97.69786116	1.516044803	0.7860940413	32.37339781	34.87291385	32.75368834	0	0	0	-648.8655424	0.8056185825	2161.26208640836	
646.3055424	85	8	7	0.8030116515	0.8067860009	97.71793313	1.505679947	0.7763869238	31.89488833	35.11773889	32.98737277	0	0	0	-646.3055424	0.8067860009	2226.13158119217	
643.7455424	85	8	7	0.8041337867	0.8079195342	97.73816785	1.495279273	0.7665528783	31.42133366	35.35984201	33.21882433	0	0	0	-643.7455424	0.8079195342	2292.38798005341	
641.1855424	85	8	7	0.8052234313	0.8090204328	97.75855571	1.48484496	0.7565993334	30.95268525	35.59925509	33.44805966	0	0	0	-641.1855424	0.8090204328	2360.04908941724	
638.6255424	85	8	7	0.8062817745	0.8100898913	97.77908718	1.474379163	0.7465336542	30.48889524	35.83601008	33.67509468	0	0	0	-638.6255424	0.8100898913	2429.13329670953	
