T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
889.1138899	91	7	2	0	0	97.87912161	1.974536378	0.1463420068	91	7	2	0.002149510594	-0.001570275544	-0.0005792350506	-889.1138899	0	31.9965108057846	
889.0938899	91	7	2	0.0006217506422	0.0006247322826	97.87832227	1.97527937	0.1463983599	90.99570089	7.003140609	2.0011585	0	0	0	-889.0938899	0.0006247322826	32.0309152037892	
889.0738899	91	7	2	0.001242835166	0.00124879426	97.87752309	1.9760222	0.1464547068	90.99140158	7.006281143	2.002317281	0	0	0	-889.0738899	0.00124879426	32.0605443589143	
889.0338899	91	7	2	0.002483562843	0.002495466959	97.87592513	1.977507508	0.1465673654	90.98280213	7.012562354	2.004635512	0	0	0	-889.0338899	0.002495466959	32.1127405893037	
888.9538899	91	7	2	0.004958714867	0.004982466932	97.87273086	1.98047658	0.1467925582	90.96560019	7.025124982	2.009274823	0	0	0	-888.9538899	0.004982466932	32.2407955705954	
888.7938899	91	7	2	0.009875503239	0.009922743707	97.86635021	1.986407011	0.1472427814	90.93118398	7.050247284	2.018568734	0	0	0	-888.7938899	0.009922743707	32.5069382018078	
888.4738899	91	7	2	0.01960186126	0.01969537952	97.85361682	1.998241595	0.148141582	90.86230238	7.10049144	2.037206183	0	0	0	-888.4738899	0.01969537952	32.9985160778219	
887.8338899	91	7	2	0.03861933686	0.03880260798	97.82826429	2.021802419	0.1499332862	90.72434153	7.200970403	2.074688065	0	0	0	-887.8338899	0.03880260798	34.0182504750652	
886.5538899	91	7	2	0.07500215405	0.07535432098	97.77801636	2.068490649	0.1534929933	90.44762314	7.401895116	2.150481748	0	0	0	-886.5538899	0.07535432098	36.135728460821	
883.9938899	91	7	2	0.141746042	0.1423976525	97.67935794	2.160123148	0.1605189122	89.89094762	7.803621688	2.30543069	0	0	0	-883.9938899	0.1423976525	40.5644434876501	
881.4338899	91	7	2	0.2014535178	0.2023602968	97.58316146	2.249417206	0.1674213344	89.32985819	8.205218343	2.464923467	0	0	0	-881.4338899	0.2023602968	45.2313636390206	
878.8738899	91	7	2	0.2551168268	0.256241357	97.48943992	2.336358603	0.1742014778	88.76424296	8.606728659	2.629028382	0	0	0	-878.8738899	0.256241357	50.2147845352642	
