T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
868.4738353	87	6	7	0	0	98.15109163	1.238602339	0.6103060309	87	6	7	0.002155538041	-0.0009203896686	-0.001235148372	-868.4738353	0	51.6961934753554	
868.4538353	87	6	7	0.0003855722173	0.0003866246197	98.15073932	1.238775178	0.610485506	86.99568879	6.001840896	7.002470319	0	0	0	-868.4538353	0.0003866246197	51.7633327984796	
868.4338353	87	6	7	0.0007706450697	0.0007727484194	98.15038713	1.238947888	0.61066498	86.9913775	6.00368171	7.004940791	0	0	0	-868.4338353	0.0007727484194	51.8060480688376	
868.3938353	87	6	7	0.001540381528	0.001544585378	98.14968303	1.239293074	0.6110238912	86.98275415	6.007363769	7.009882081	0	0	0	-868.3938353	0.001544585378	51.855043706073	
868.3138353	87	6	7	0.003077134187	0.003085530509	98.14827604	1.23998236	0.6117416007	86.9655049	6.014728938	7.01976616	0	0	0	-868.3138353	0.003085530509	51.9776209543155	
868.1538353	87	6	7	0.006139797575	0.006156544863	98.14546685	1.241356588	0.6131765662	86.93099621	6.029463496	7.039540298	0	0	0	-868.1538353	0.006156544863	52.2640910872622	
867.8338353	87	6	7	0.01220817644	0.01224145333	98.1398689	1.244085569	0.616045535	86.86194124	6.058941036	7.079117721	0	0	0	-867.8338353	0.01224145333	52.859453701851	
867.1938353	87	6	7	0.02416249842	0.02422827119	98.1287505	1.24947249	0.6217770103	86.72367066	6.1179565	7.158372835	0	0	0	-867.1938353	0.02422827119	53.9667297251131	
865.9138353	87	6	7	0.04733826128	0.04746678652	98.1068235	1.259961015	0.6332154867	86.44649154	6.236218657	7.317289805	0	0	0	-865.9138353	0.04746678652	56.2754714362432	
863.3538353	87	6	7	0.09096378708	0.09120957926	98.06418508	1.279824293	0.65599063	85.88955666	6.473734639	7.636708698	0	0	0	-863.3538353	0.09120957926	61.0275268796225	
860.7938353	87	6	7	0.1312726945	0.1316259065	98.02312617	1.298249177	0.6786246581	85.3291423	6.712679551	7.958178145	0	0	0	-860.7938353	0.1316259065	65.9526761097311	
858.2338353	87	6	7	0.1686159042	0.1690679172	97.98359765	1.315292331	0.7011100173	84.76519103	6.953187388	8.281621579	0	0	0	-858.2338353	0.1690679172	71.095794389944	
855.6738353	87	6	7	0.2032955195	0.2038387618	97.94555249	1.331008373	0.7234391399	84.19764265	7.195388086	8.606969263	0	0	0	-855.6738353	0.2038387618	76.4610126661072	
853.1138353	87	6	7	0.235574734	0.2362025349	97.90894546	1.345450225	0.745604314	83.62643427	7.439408573	8.934157153	0	0	0	-853.1138353	0.2362025349	82.0508557484631	
850.5538353	87	6	7	0.2656838314	0.2663902987	97.87373321	1.358669103	0.7675976869	83.05150073	7.685372571	9.263126702	0	0	0	-850.5538353	0.2663902987	87.8678315878812	
847.9938353	87	6	7	0.2938251126	0.2946050282	97.8398742	1.370714531	0.7894112694	82.47277501	7.933400377	9.59382461	0	0	0	-847.9938353	0.2946050282	93.9144508724963	
845.4338353	87	6	7	0.3201769645	0.3210256964	97.8073287	1.381634362	0.8110369388	81.89018882	8.183608646	9.926202535	0	0	0	-845.4338353	0.3210256964	100.193254336926	
842.8738353	87	6	7	0.34489724	0.3458106668	97.77605875	1.39147481	0.832466441	81.30367309	8.436110145	10.26021676	0	0	0	-842.8738353	0.3458106668	106.706843737691	
840.3138353	87	6	7	0.3681260819	0.3691005283	97.74602812	1.40028049	0.8536913914	80.71315868	8.691013497	10.59582783	0	0	0	-840.3138353	0.3691005283	113.457915170237	
837.7538353	87	6	7	0.3899882947	0.3910204757	97.71720226	1.40809446	0.8747032748	80.11857697	8.948422894	10.93300013	0	0	0	-837.7538353	0.3910204757	120.463807392622	
835.1938353	87	6	7	0.4105907787	0.411677747	97.68954878	1.414957079	0.8954941401	79.51986272	9.208432188	11.27170509	0	0	0	-835.1938353	0.411677747	127.695250624849	
832.6338353	87	6	7	0.4300429582	0.4311820787	97.6630353	1.420910914	0.9160537855	78.91694666	9.471147275	11.61190606	0	0	0	-832.6338353	0.4311820787	135.162102341284	
830.0738353	87	6	7	0.4484293854	0.4496182815	97.63763258	1.42599339	0.9363740257	78.30976861	9.736651249	11.95358014	0	0	0	-830.0738353	0.4496182815	142.893359103558	
827.5138353	87	6	7	0.4658307425	0.4670672711	97.61331232	1.430241864	0.9564458114	77.69827013	10.00502729	12.29670258	0	0	0	-827.5138353	0.4670672711	150.878414404947	
824.9538353	87	6	7	0.4823198187	0.4836020428	97.59004763	1.433692411	0.9762599551	77.08239758	10.27635238	12.64125004	0	0	0	-824.9538353	0.4836020428	159.121413213594	
822.3938353	87	6	7	0.4979624225	0.499288587	97.56781299	1.436379875	0.9958071302	76.46210303	10.55069684	12.98720013	0	0	0	-822.3938353	0.499288587	167.626933363799	
819.8338353	87	6	7	0.5128181741	0.5141866844	97.5465842	1.438337926	1.01507787	75.83734531	10.8281239	13.33453079	0	0	0	-819.8338353	0.5141866844	176.400029480323	
817.2738353	87	6	7	0.5269411929	0.5283505968	97.52633832	1.439599115	1.034062566	75.20809102	11.10868921	13.68321977	0	0	0	-817.2738353	0.5283505968	185.446297013098	
814.7138353	87	6	7	0.5403806972	0.5418296679	97.5070536	1.440194923	1.052751473	74.57431566	11.39244032	14.03324402	0	0	0	-814.7138353	0.5418296679	194.77193140546	
812.1538353	87	6	7	0.5531815279	0.5546688496	97.48870948	1.440155815	1.071134706	73.93600463	11.67941617	14.3845792	0	0	0	-812.1538353	0.5546688496	204.383791899212	
809.5938353	87	6	7	0.5653846074	0.5669091623	97.47128647	1.439511281	1.089202248	73.2931544	11.96964659	14.73719901	0	0	0	-809.5938353	0.5669091623	214.28946443506	
807.0338353	87	6	7	0.5770273437	0.5785881007	97.45476617	1.438289879	1.106943955	72.64577354	12.26315173	15.09107473	0	0	0	-807.0338353	0.5785881007	224.497328369872	
804.4738353	87	6	7	0.5881439863	0.5897399906	97.43913116	1.436519279	1.124349561	71.99388382	12.55994156	15.44617462	0	0	0	-804.4738353	0.5897399906	235.016612882811	
801.9138353	87	6	7	0.5987659419	0.6003963061	97.42436501	1.434226291	1.141408696	71.33752121	12.86001536	15.80246343	0	0	0	-801.9138353	0.6003963061	245.857464516163	
799.3538353	87	6	7	0.6089220535	0.6105859491	97.41045221	1.4314369	1.158110891	70.6767369	13.16336119	16.15990191	0	0	0	-799.3538353	0.6105859491	257.031003125577	
796.7938353	87	6	7	0.618638849	0.6203354998	97.39737811	1.428176293	1.174445599	70.01159822	13.46995547	16.5184463	0	0	0	-796.7938353	0.6203354998	268.54937095139	
794.2338353	87	6	7	0.6279407641	0.629669439	97.3851289	1.424468882	1.190402214	69.34218941	13.77976255	16.87804804	0	0	0	-794.2338353	0.629669439	280.425814282442	
791.6738353	87	6	7	0.6368503379	0.6386103459	97.37369159	1.420338306	1.205970103	68.66861253	14.09273429	17.23865318	0	0	0	-791.6738353	0.6386103459	292.674680876097	
789.1138353	87	6	7	0.645388395	0.6471790794	97.36305391	1.415807478	1.221138617	67.99098782	14.40880983	17.60020235	0	0	0	-789.1138353	0.6471790794	305.31147992572	
786.5538353	87	6	7	0.653574202	0.6553949362	97.3532043	1.410898566	1.235897132	67.30945432	14.72791537	17.96263031	0	0	0	-786.5538353	0.6553949362	318.352929669779	
783.9938353	87	6	7	0.6614256131	0.6632757965	97.3441319	1.405633013	1.250235085	66.62417017	15.04996395	18.32586588	0	0	0	-783.9938353	0.6632757965	331.816964416299	
781.4338353	87	6	7	0.6689591992	0.6708382536	97.33582646	1.400031534	1.26414201	65.93531272	15.3748555	18.68983178	0	0	0	-781.4338353	0.6708382536	345.722754168287	
778.8738353	87	6	7	0.676190366	0.6780977324	97.3282783	1.394114122	1.277607583	65.24307843	15.70247688	19.05444469	0	0	0	-778.8738353	0.6780977324	360.090697501667	
776.3138353	87	6	7	0.6831334601	0.685068596	97.3214783	1.387900038	1.290621664	64.54768266	16.03270207	19.41961526	0	0	0	-776.3138353	0.685068596	374.942427542895	
773.7538353	87	6	7	0.6898018655	0.6917642424	97.31541784	1.381407813	1.303174348	63.84935915	16.36539252	19.78524833	0	0	0	-773.7538353	0.6917642424	390.300782044348	
771.1938353	87	6	7	0.6962080912	0.6981971926	97.31008874	1.37465524	1.315256017	63.1483593	16.70039757	20.15124314	0	0	0	-771.1938353	0.6981971926	406.189766466854	
768.6338353	87	6	7	0.7023638508	0.7043791704	97.30548324	1.367659372	1.326857388	62.44495122	17.03755503	20.51749375	0	0	0	-768.6338353	0.7043791704	422.634530175772	
766.0738353	87	6	7	0.7082801341	0.7103211744	97.30159392	1.360436509	1.337969569	61.73941864	17.37669192	20.88388944	0	0	0	-766.0738353	0.7103211744	439.661303005738	
763.5138353	87	6	7	0.7139672733	0.716033544	97.29841369	1.353002204	1.34858411	61.03205949	17.71762529	21.25031522	0	0	0	-763.5138353	0.716033544	457.297358354847	
760.9538353	87	6	7	0.7194350006	0.721526018	97.2959357	1.345371232	1.35869307	60.32318444	18.06016316	21.6166524	0	0	0	-760.9538353	0.721526018	475.570892726267	
758.3938353	87	6	7	0.7246925038	0.7268077898	97.29415333	1.33755762	1.368289048	59.61311507	18.40410562	21.98277931	0	0	0	-758.3938353	0.7268077898	494.510956089363	
755.8338353	87	6	7	0.7297484735	0.731887555	97.29306013	1.329574629	1.377365245	58.90218208	18.74924592	22.34857201	0	0	0	-755.8338353	0.731887555	514.147398264138	
753.2738353	87	6	7	0.7346111469	0.7367735555	97.29264974	1.321434758	1.385915505	58.19072324	19.09537177	22.71390499	0	0	0	-753.2738353	0.7367735555	534.510755614809	
