T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1845.302765	7	1	92	0	0	2.757721737	0.328905166	96.9133731	7	1	92										-0.0006623288117	-0.0001047760894	0.0007671049012	-1845.302765	0	31.9405398933006	
1845.292765	7	1	92	0.000157983735	0.0001561635202	2.758001731	0.3289430969	96.91305517	7.000662232	1.000104754	91.99923301										0	0	0	-1845.292765	0.0001561635202	96.1303435906759	
1845.272765	7	1	92	0.000473741654	0.0003121766516	2.758561728	0.3290189667	96.9124193	7.00198675	1.000314289	91.99769896										0	0	0	-1845.272765	0.0003121766516	128.19418512004	
1845.232765	7	1	92	0.00110490815	0.0006242040261	2.759681715	0.3291707054	96.91114758	7.004636049	1.000733415	91.99463054										0	0	0	-1845.232765	0.0006242040261	128.267208221392	
1845.152765	7	1	92	0.002365320144	0.001247190939	2.761921725	0.3294742507	96.90860402	7.009933655	1.001571564	91.98849478										0	0	0	-1845.152765	0.001247190939	-67253.9808688848	
1845.072765	7	1	92	0.003622845236	0.001245999134	2.764161535	0.3297778097	96.90606066	7.015230483	1.002409663	91.98235985										0	0	0	-1845.072765	0.001245999134	-70937.8298417706	
1844.992765	7	1	92	0.004877711771	0.001244923558	2.766401222	0.3300813982	96.90351738	7.020526543	1.003247703	91.97622575										0	0	0	-1844.992765	0.001244923558	-74455.4358400608	
1844.912765	7	1	92	0.006129927992	0.001243850193	2.768640787	0.3303850162	96.9009742	7.025821838	1.004085685	91.97009248										0	0	0	-1844.912765	0.001243850193	-74593.8812233311	
1844.832765	7	1	92	0.007379501698	0.001242778607	2.770880229	0.3306886639	96.89843111	7.031116367	1.00492361	91.96396002										0	0	0	-1844.832765	0.001242778607	-74717.9969722625	
1844.752765	7	1	92	0.008626440666	0.001241708805	2.77311955	0.3309923411	96.89588811	7.036410132	1.005761476	91.95782839										0	0	0	-1844.752765	0.001241708805	-74842.138901163	
1844.672765	7	1	92	0.009870752637	0.001240640771	2.775358748	0.3312960478	96.8933452	7.041703132	1.006599285	91.95169758										0	0	0	-1844.672765	0.001240640771	-74966.3101071989	
1844.592765	7	1	92	0.01111244533	0.00123957451	2.777597823	0.3315997841	96.89080239	7.046995368	1.007437035	91.9455676										0	0	0	-1844.592765	0.00123957451	-75090.6807069281	
1844.512765	7	1	92	0.01235152642	0.001238510011	2.779836777	0.3319035499	96.88825967	7.052286839	1.008274727	91.93943843										0	0	0	-1844.512765	0.001238510011	-75215.0060548862	
1844.432765	7	1	92	0.01358800357	0.001237447272	2.782075607	0.3322073451	96.88571705	7.057577547	1.009112361	91.93331009										0	0	0	-1844.432765	0.001237447272	-75339.6018670436	
1844.352765	7	1	92	0.01482188441	0.001236386291	2.784314315	0.3325111699	96.88317451	7.062867491	1.009949937	91.92718257										0	0	0	-1844.352765	0.001236386291	-75464.2545206587	
1844.272765	7	1	92	0.01605317654	0.00123532706	2.786552901	0.3328150241	96.88063208	7.068156671	1.010787454	91.92105587										0	0	0	-1844.272765	0.00123532706	-75589.0714308863	
1844.192765	7	1	92	0.01728188753	0.00123426958	2.788791364	0.3331189078	96.87808973	7.073445088	1.011624913	91.91493										0	0	0	-1844.192765	0.00123426958	-75713.7984201206	
1844.112765	7	1	92	0.01850802491	0.001233213836	2.791029704	0.333422821	96.87554748	7.078732742	1.012462314	91.90880494										0	0	0	-1844.112765	0.001233213836	-75838.580604713	
1844.032765	7	1	92	0.0197315962	0.001232159833	2.793267921	0.3337267635	96.87300532	7.084019633	1.013299656	91.90268071										0	0	0	-1844.032765	0.001232159833	-75963.7735813105	
1843.952765	7	1	92	0.0209526089	0.001231107566	2.795506015	0.3340307355	96.87046325	7.089305762	1.01413694	91.8965573										0	0	0	-1843.952765	0.001231107566	-76088.9824220866	
1843.872765	7	1	92	0.02217107045	0.001230057029	2.797743987	0.3343347369	96.86792128	7.094591128	1.014974165	91.89043471										0	0	0	-1843.872765	0.001230057029	-76214.2054763258	
1843.792765	7	1	92	0.02338698829	0.001229008217	2.799981835	0.3346387676	96.8653794	7.099875733	1.015811331	91.88431294										0	0	0	-1843.792765	0.001229008217	-76339.5502320537	
