T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1822.483285	6	3	91	0	0	2.434715489	1.020151695	96.54513282	6	3	91										-0.0004274918978	-0.0002373933881	0.0006648852859	-1822.483285	0	41.5771382666472	
1822.473285	6	3	91	0.0001213612758	0.0001199370371	2.434906792	1.020244093	96.54484911	6.000427372	3.000237307	90.99933532										0	0	0	-1822.473285	0.0001199370371	125.177022779589	
1822.453285	6	3	91	0.0003639159545	0.0002397460516	2.435289407	1.020428907	96.54428169	6.001282193	3.000712011	90.9980058										0	0	0	-1822.453285	0.0002397460516	166.903496839879	
1822.413285	6	3	91	0.0008489045557	0.000479488425	2.436054616	1.020798546	96.54314684	6.002992245	3.001661673	90.99534608										0	0	0	-1822.413285	0.000479488425	166.946162947203	
1822.333285	6	3	91	0.001817616272	0.0009581102004	2.437585235	1.02153795	96.54087681	6.006411346	3.003560526	90.99002813										0	0	0	-1822.333285	0.0009581102004	-107183.979893153	
1822.253285	6	3	91	0.002784560106	0.0009573626508	2.439115564	1.022277359	96.53860708	6.009829814	3.005459149	90.98471104										0	0	0	-1822.253285	0.0009573626508	-112644.623313208	
1822.173285	6	3	91	0.003749888046	0.0009566832999	2.44064576	1.023016815	96.53633742	6.013247662	3.007357534	90.9793948										0	0	0	-1822.173285	0.0009566832999	-117862.075141746	
1822.093285	6	3	91	0.004713604143	0.0009560051298	2.442175824	1.023756319	96.53406786	6.016664891	3.009255681	90.97407943										0	0	0	-1822.093285	0.0009560051298	-118045.075672449	
1822.013285	6	3	91	0.005675712188	0.0009553278842	2.443705756	1.02449587	96.53179837	6.020081502	3.01115359	90.96876491										0	0	0	-1822.013285	0.0009553278842	-118205.487340955	
1821.933285	6	3	91	0.006636215954	0.0009546515535	2.445235557	1.025235469	96.52952897	6.023497494	3.013051261	90.96345124										0	0	0	-1821.933285	0.0009546515535	-118365.664046939	
1821.853285	6	3	91	0.007595119205	0.0009539761396	2.446765226	1.025975114	96.52725966	6.026912869	3.014948694	90.95813844										0	0	0	-1821.853285	0.0009539761396	-118526.186498327	
1821.773285	6	3	91	0.008552425694	0.0009533016396	2.448294763	1.026714807	96.52499043	6.030327626	3.016845888	90.95282649										0	0	0	-1821.773285	0.0009533016396	-118686.572494931	
1821.693285	6	3	91	0.009508139159	0.0009526280499	2.449824168	1.027454548	96.52272128	6.033741766	3.018742845	90.94751539										0	0	0	-1821.693285	0.0009526280499	-118847.288636685	
