T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1801.319592	9	2	89	0	0	3.659969999	0.6909074657	95.64912254	9	2	89										-0.0005543063244	-0.0001358871231	0.0006901934475	-1801.319592	0	47.997500197885	
1801.309592	9	2	89	0.000105453354	0.000103847432	3.660216868	0.6909618836	95.64882125	9.00055419	2.000135847	88.99930996										0	0	0	-1801.309592	0.000103847432	144.592721965546	
1801.289592	9	2	89	0.0003161965727	0.0002075656142	3.660710598	0.6910707256	95.64821868	9.001662644	2.000407586	88.99792977										0	0	0	-1801.289592	0.0002075656142	192.795629594131	
1801.249592	9	2	89	0.0007375769752	0.0004151137137	3.661698044	0.6912884091	95.64701355	9.003879938	2.000951167	88.99516889										0	0	0	-1801.249592	0.0004151137137	192.823057721345	
1801.169592	9	2	89	0.001579403809	0.0008295869873	3.663672814	0.6917238158	95.64460337	9.00831353	2.002038117	88.98964835										0	0	0	-1801.169592	0.0008295869873	-145295.556927878	
1801.089592	9	2	89	0.002419899028	0.0008290356511	3.665647548	0.6921592778	95.64219317	9.012746465	2.003124954	88.98412858										0	0	0	-1801.089592	0.0008290356511	-152562.894861322	
1801.009592	9	2	89	0.003259184264	0.0008285336317	3.66762213	0.6925947713	95.6397831	9.017178752	2.004211672	88.97860958										0	0	0	-1801.009592	0.0008285336317	-159476.380707514	
1800.929592	9	2	89	0.004097262128	0.0008280323666	3.669596561	0.6930302962	95.63737314	9.021610392	2.005298272	88.97309134										0	0	0	-1800.929592	0.0008280323666	-159688.203124079	
1800.849592	9	2	89	0.004934135054	0.0008275316785	3.67157084	0.6934658526	95.63496331	9.026041385	2.006384754	88.96757386										0	0	0	-1800.849592	0.0008275316785	-159871.00748871	
1800.769592	9	2	89	0.005769805462	0.0008270315591	3.673544968	0.6939014406	95.63255359	9.030471732	2.007471117	88.96205715										0	0	0	-1800.769592	0.0008270315591	-160053.578999691	
1800.689592	9	2	89	0.006604275772	0.0008265320126	3.675518945	0.6943370601	95.630144	9.034901432	2.008557362	88.95654121										0	0	0	-1800.689592	0.0008265320126	-160235.615965099	
1800.609592	9	2	89	0.007437548386	0.0008260330289	3.67749277	0.694772711	95.62773452	9.039330487	2.009643488	88.95102602										0	0	0	-1800.609592	0.0008260330289	-160418.2522002	
1800.529592	9	2	89	0.008269625714	0.0008255346192	3.679466444	0.6952083935	95.62532516	9.043758895	2.010729496	88.94551161										0	0	0	-1800.529592	0.0008255346192	-160601.442429224	
1800.449592	9	2	89	0.009100510152	0.0008250367732	3.681439966	0.6956441075	95.62291593	9.048186658	2.011815386	88.93999796										0	0	0	-1800.449592	0.0008250367732	-160783.472095675	
1800.369592	9	2	89	0.009930204087	0.0008245394914	3.683413337	0.6960798529	95.62050681	9.052613775	2.012901157	88.93448507										0	0	0	-1800.369592	0.0008245394914	-160966.352724558	
1800.289592	9	2	89	0.01075870991	0.000824042776	3.685386556	0.6965156299	95.61809781	9.057040247	2.013986809	88.92897294										0	0	0	-1800.289592	0.000824042776	-161149.859713087	
1800.209592	9	2	89	0.01158602999	0.0008235466261	3.687359623	0.6969514383	95.61568894	9.061466074	2.015072342	88.92346158										0	0	0	-1800.209592	0.0008235466261	-161333.166670465	
1800.129592	9	2	89	0.01241216671	0.0008230510388	3.689332539	0.6973872783	95.61328018	9.065891255	2.016157757	88.91795099										0	0	0	-1800.129592	0.0008230510388	-161516.125209431	
1800.049592	9	2	89	0.01323712244	0.0008225560123	3.691305303	0.6978231497	95.61087155	9.070315792	2.017243054	88.91244115										0	0	0	-1800.049592	0.0008225560123	-161699.254837666	
1799.969592	9	2	89	0.01406089953	0.0008220615469	3.693277916	0.6982590527	95.60846303	9.074739684	2.018328232	88.90693208										0	0	0	-1799.969592	0.0008220615469	-161882.816401171	
1799.889592	9	2	89	0.01488350033	0.0008215676424	3.695250376	0.6986949871	95.60605464	9.079162932	2.019413291	88.90142378										0	0	0	-1799.889592	0.0008215676424	-162066.104314643	
1799.809592	9	2	89	0.01570492721	0.0008210742948	3.697222685	0.699130953	95.60364636	9.083585536	2.020498231	88.89591623										0	0	0	-1799.809592	0.0008210742948	-162249.744764343	
1799.729592	9	2	89	0.01652518249	0.0008205815077	3.699194843	0.6995669504	95.60123821	9.088007495	2.021583053	88.89040945										0	0	0	-1799.729592	0.0008205815077	-162434.096670442	
1799.649592	9	2	89	0.01734426852	0.0008200892793	3.701166848	0.7000029793	95.59883017	9.09242881	2.022667756	88.88490343										0	0	0	-1799.649592	0.0008200892793	-162617.461284202	
1799.569592	9	2	89	0.01816218762	0.0008195976029	3.703138701	0.7004390396	95.59642226	9.096849482	2.02375234	88.87939818										0	0	0	-1799.569592	0.0008195976029	-162801.394788287	
1799.489592	9	2	89	0.01897894212	0.0008191064861	3.705110403	0.7008751314	95.59401447	9.101269511	2.024836805	88.87389368										0	0	0	-1799.489592	0.0008191064861	-162985.389702904	
1799.409592	9	2	89	0.01979453434	0.0008186159192	3.707081953	0.7013112548	95.59160679	9.105688895	2.025921151	88.86838995										0	0	0	-1799.409592	0.0008186159192	-163169.508073362	
1799.329592	9	2	89	0.02060896659	0.0008181259101	3.709053351	0.7017474096	95.58919924	9.110107637	2.027005379	88.86288698										0	0	0	-1799.329592	0.0008181259101	-163353.88650724	
1799.249592	9	2	89	0.02142224118	0.00081763645	3.711024596	0.7021835958	95.58679181	9.114525736	2.028089487	88.85738478										0	0	0	-1799.249592	0.00081763645	-163538.253156955	
1799.169592	9	2	89	0.02223436041	0.0008171475451	3.71299569	0.7026198136	95.5843845	9.118943192	2.029173477	88.85188333										0	0	0	-1799.169592	0.0008171475451	-163722.981379694	
1799.089592	9	2	89	0.02304532658	0.0008166591889	3.714966632	0.7030560628	95.58197731	9.123360006	2.030257348	88.84638265										0	0	0	-1799.089592	0.0008166591889	-163906.937473764	
1799.009592	9	2	89	0.02385514196	0.0008161713808	3.716937422	0.7034923435	95.57957023	9.127776177	2.0313411	88.84088272										0	0	0	-1799.009592	0.0008161713808	-164091.797002581	
1798.929592	9	2	89	0.02466380885	0.0008156841243	3.71890806	0.7039286556	95.57716328	9.132191706	2.032424733	88.83538356										0	0	0	-1798.929592	0.0008156841243	-164276.95298659	
1798.849592	9	2	89	0.02547132953	0.0008151974152	3.720878545	0.7043649992	95.57475646	9.136606593	2.033508246	88.82988516										0	0	0	-1798.849592	0.0008151974152	-164461.547801604	
1798.769592	9	2	89	0.02627770626	0.0008147112519	3.722848878	0.7048013743	95.57234975	9.141020838	2.034591641	88.82438752										0	0	0	-1798.769592	0.0008147112519	-164646.287459165	
1798.689592	9	2	89	0.02708294131	0.0008142256344	3.72481906	0.7052377809	95.56994316	9.145434441	2.035674917	88.81889064										0	0	0	-1798.689592	0.0008142256344	-164831.748964748	
1798.609592	9	2	89	0.02788703694	0.0008137405645	3.726789089	0.7056742189	95.56753669	9.149847403	2.036758073	88.81339452										0	0	0	-1798.609592	0.0008137405645	-165016.620998132	
1798.529592	9	2	89	0.0286899954	0.0008132560345	3.728758965	0.7061106884	95.56513035	9.154259724	2.037841111	88.80789917										0	0	0	-1798.529592	0.0008132560345	-165201.914087999	
1798.449592	9	2	89	0.02949181895	0.0008127720521	3.73072869	0.7065471893	95.56272412	9.158671403	2.038924029	88.80240457										0	0	0	-1798.449592	0.0008127720521	-165387.89199816	
1798.369592	9	2	89	0.03029250983	0.0008122886112	3.732698262	0.7069837217	95.56031802	9.163082442	2.040006828	88.79691073										0	0	0	-1798.369592	0.0008122886112	-165572.816970689	
1798.289592	9	2	89	0.03109207027	0.0008118057093	3.734667682	0.7074202856	95.55791203	9.16749284	2.041089508	88.79141765										0	0	0	-1798.289592	0.0008118057093	-165758.398820485	
1798.209592	9	2	89	0.03189050251	0.0008113233503	3.736636949	0.7078568809	95.55550617	9.171902597	2.042172069	88.78592533										0	0	0	-1798.209592	0.0008113233503	-165943.980161669	
1798.129592	9	2	89	0.03268780876	0.0008108415279	3.738606064	0.7082935077	95.55310043	9.176311714	2.04325451	88.78043378										0	0	0	-1798.129592	0.0008108415279	-166130.224423662	
1798.049592	9	2	89	0.03348399126	0.0008103602498	3.740575027	0.7087301659	95.55069481	9.180720191	2.044336833	88.77494298										0	0	0	-1798.049592	0.0008103602498	-166316.309454096	
1797.969592	9	2	89	0.03427905222	0.000809879505	3.742543837	0.7091668556	95.54828931	9.185128027	2.045419035	88.76945294										0	0	0	-1797.969592	0.000809879505	-166501.743677864	
1797.889592	9	2	89	0.03507299384	0.0008093992983	3.744512495	0.7096035767	95.54588393	9.189535224	2.046501119	88.76396366										0	0	0	-1797.889592	0.0008093992983	-166687.971037512	
1797.809592	9	2	89	0.03586581833	0.0008089196271	3.746481	0.7100403293	95.54347867	9.193941782	2.047583083	88.75847514										0	0	0	-1797.809592	0.0008089196271	-166874.600025103	
1797.729592	9	2	89	0.03665752789	0.0008084404939	3.748449353	0.7104771133	95.54107353	9.1983477	2.048664928	88.75298737										0	0	0	-1797.729592	0.0008084404939	-167060.404207936	
1797.649592	9	2	89	0.0374481247	0.0008079618891	3.750417553	0.7109139288	95.53866852	9.202752978	2.049746654	88.74750037										0	0	0	-1797.649592	0.0008079618891	-167246.472396048	
1797.569592	9	2	89	0.03823761096	0.0008074838214	3.752385601	0.7113507757	95.53626362	9.207157618	2.05082826	88.74201412										0	0	0	-1797.569592	0.0008074838214	-167433.896983164	
1797.489592	9	2	89	0.03902598884	0.0008070062875	3.754353496	0.7117876541	95.53385885	9.211561618	2.051909746	88.73652864										0	0	0	-1797.489592	0.0008070062875	-167620.618324008	
1797.409592	9	2	89	0.03981326053	0.0008065292843	3.756321238	0.7122245639	95.5314542	9.21596498	2.052991113	88.73104391										0	0	0	-1797.409592	0.0008065292843	-167807.035831971	
1797.329592	9	2	89	0.04059942819	0.0008060528108	3.758288827	0.7126615052	95.52904967	9.220367704	2.054072361	88.72555994										0	0	0	-1797.329592	0.0008060528108	-167993.356573145	
1797.249592	9	2	89	0.04138449399	0.0008055768651	3.760256264	0.7130984779	95.52664526	9.224769789	2.055153489	88.72007672										0	0	0	-1797.249592	0.0008055768651	-168180.58910661	
1797.169592	9	2	89	0.04216846009	0.0008051014519	3.762223548	0.713535482	95.52424097	9.229171236	2.056234498	88.71459427										0	0	0	-1797.169592	0.0008051014519	-168368.040419573	
1797.089592	9	2	89	0.04295132864	0.0008046265654	3.76419068	0.7139725176	95.5218368	9.233572045	2.057315387	88.70911257										0	0	0	-1797.089592	0.0008046265654	-168554.918048644	
1797.009592	9	2	89	0.04373310178	0.0008041522058	3.766157658	0.7144095847	95.51943276	9.237972216	2.058396156	88.70363163										0	0	0	-1797.009592	0.0008041522058	-168742.032468236	
1796.929592	9	2	89	0.04451378167	0.0008036783719	3.768124484	0.7148466831	95.51702883	9.242371749	2.059476806	88.69815144										0	0	0	-1796.929592	0.0008036783719	-168929.438607046	
1796.849592	9	2	89	0.04529337044	0.0008032050642	3.770091156	0.715283813	95.51462503	9.246770645	2.060557336	88.69267202										0	0	0	-1796.849592	0.0008032050642	-169117.314826412	
1796.769592	9	2	89	0.04607187022	0.0008027322825	3.772057676	0.7157209744	95.51222135	9.251168904	2.061637747	88.68719335										0	0	0	-1796.769592	0.0008027322825	-169304.550232927	
1796.689592	9	2	89	0.04684928314	0.0008022600211	3.774024043	0.7161581672	95.50981779	9.255566526	2.062718037	88.68171544										0	0	0	-1796.689592	0.0008022600211	-169492.313189294	
1796.609592	9	2	89	0.04762561133	0.0008017882863	3.775990257	0.7165953914	95.50741435	9.259963511	2.063798208	88.67623828										0	0	0	-1796.609592	0.0008017882863	-169680.235566259	
1796.529592	9	2	89	0.04840085689	0.0008013170704	3.777956318	0.717032647	95.50501103	9.264359859	2.06487826	88.67076188										0	0	0	-1796.529592	0.0008013170704	-169867.243765115	
1796.449592	9	2	89	0.04917502193	0.0008008463737	3.779922226	0.7174699341	95.50260784	9.268755571	2.065958191	88.66528624										0	0	0	-1796.449592	0.0008008463737	-170055.570105672	
1796.369592	9	2	89	0.04994810858	0.0008003762009	3.781887981	0.7179072526	95.50020477	9.273150646	2.067038003	88.65981135										0	0	0	-1796.369592	0.0008003762009	-170244.528571651	
1796.289592	9	2	89	0.05072011892	0.0007999065485	3.783853583	0.7183446026	95.49780181	9.277545085	2.068117695	88.65433722										0	0	0	-1796.289592	0.0007999065485	-170432.345496742	
1796.209592	9	2	89	0.05149105504	0.0007994374114	3.785819032	0.718781984	95.49539898	9.281938889	2.069197267	88.64886384										0	0	0	-1796.209592	0.0007994374114	-170620.198447922	
1796.129592	9	2	89	0.05226091905	0.0007989687926	3.787784327	0.7192193968	95.49299628	9.286332056	2.07027672	88.64339122										0	0	0	-1796.129592	0.0007989687926	-170808.956977665	
1796.049592	9	2	89	0.05302971303	0.0007985006918	3.78974947	0.719656841	95.49059369	9.290724588	2.071356052	88.63791936										0	0	0	-1796.049592	0.0007985006918	-170997.126516145	
1795.969592	9	2	89	0.05379743904	0.0007980331038	3.791714459	0.7200943167	95.48819122	9.295116484	2.072435265	88.63244825										0	0	0	-1795.969592	0.0007980331038	-171186.008994715	
1795.889592	9	2	89	0.05456409918	0.0007975660354	3.793679295	0.7205318238	95.48578888	9.299507745	2.073514357	88.6269779										0	0	0	-1795.889592	0.0007975660354	-171374.880585724	
1795.809592	9	2	89	0.0553296955	0.0007970994775	3.795643978	0.7209693623	95.48338666	9.303898371	2.07459333	88.6215083										0	0	0	-1795.809592	0.0007970994775	-171563.291811822	
1795.729592	9	2	89	0.05609423008	0.0007966334344	3.797608508	0.7214069322	95.48098456	9.308288363	2.075672182	88.61603946										0	0	0	-1795.729592	0.0007966334344	-171752.446880815	
1795.649592	9	2	89	0.05685770497	0.0007961679036	3.799572884	0.7218445336	95.47858258	9.312677719	2.076750915	88.61057137										0	0	0	-1795.649592	0.0007961679036	-171941.391928839	
1795.569592	9	2	89	0.05762012222	0.0007957028842	3.801537107	0.7222821664	95.47618073	9.317066441	2.077829528	88.60510403										0	0	0	-1795.569592	0.0007957028842	-172130.104329876	
1795.489592	9	2	89	0.05838148389	0.0007952383736	3.803501176	0.7227198306	95.47377899	9.321454529	2.07890802	88.59963745										0	0	0	-1795.489592	0.0007952383736	-172319.865936173	
