T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1877.633613	3	2	95	0	0	1.166401985	0.6396519623	98.19394605	3	2	95				-0.0004176582729	-0.0003098660894	0.0007275243623	-1877.633613	0	21.9078789169794	
1877.623613	3	2	95	0.0002292650934	0.0002277756554	1.166575876	0.6397586943	98.19366543	3.000417563	2.000309781	94.99927266				0	0	0	-1877.623613	0.0002277756554	65.8978172837824	
1877.603613	3	2	95	0.0006875030989	0.0004553707612	1.166923646	0.6399721695	98.19310418	3.001252742	2.000929432	94.99781783				0	0	0	-1877.603613	0.0004553707612	87.8902532733793	
1877.563613	3	2	95	0.001603219727	0.0009103296028	1.167619159	0.6403991397	98.1919817	3.002923361	2.002168998	94.99490764				0	0	0	-1877.563613	0.0009103296028	87.9840848276046	
1877.483613	3	2	95	0.003430575281	0.001818266054	1.169010269	0.6412532052	98.18973653	3.006263528	2.004647639	94.98908883				0	0	0	-1877.483613	0.001818266054	-30546.3649614534	
1877.403613	3	2	95	0.005251813637	0.001815639464	1.170401134	0.6421073077	98.18749156	3.009602855	2.007126019	94.98327113				0	0	0	-1877.403613	0.001815639464	-32251.8434660353	
1877.323613	3	2	95	0.00706737158	0.001813277172	1.171791862	0.6429614759	98.18524666	3.012941368	2.00960412	94.97745451				0	0	0	-1877.323613	0.001813277172	-33915.7061722537	
1877.243613	3	2	95	0.008877274978	0.001810921865	1.173182456	0.6438157102	98.18300183	3.016279071	2.012081943	94.97163899				0	0	0	-1877.243613	0.001810921865	-34008.8918759521	
1877.163613	3	2	95	0.01068154858	0.001808572505	1.174572915	0.6446700106	98.18075707	3.019615965	2.014559486	94.96582455				0	0	0	-1877.163613	0.001808572505	-34094.8262969331	
1877.083613	3	2	95	0.01248021698	0.001806229056	1.175963239	0.6455243771	98.17851238	3.022952049	2.017036751	94.9600112				0	0	0	-1877.083613	0.001806229056	-34180.7877697331	
1877.003613	3	2	95	0.01427330465	0.001803891498	1.177353429	0.6463788096	98.17626776	3.026287324	2.019513737	94.95419894				0	0	0	-1877.003613	0.001803891498	-34266.8312340592	
1876.923613	3	2	95	0.0160608359	0.001801559803	1.178743484	0.6472333081	98.17402321	3.029621791	2.021990443	94.94838777				0	0	0	-1876.923613	0.001801559803	-34353.0812607493	
1876.843613	3	2	95	0.01784283492	0.001799233968	1.180133405	0.6480878725	98.17177872	3.032955451	2.02446687	94.94257768				0	0	0	-1876.843613	0.001799233968	-34439.4315277918	
1876.763613	3	2	95	0.01961932577	0.001796913951	1.181523191	0.6489425028	98.16953431	3.036288303	2.026943017	94.93676868				0	0	0	-1876.763613	0.001796913951	-34525.8008209229	
1876.683613	3	2	95	0.02139033236	0.001794599738	1.182912843	0.6497971989	98.16728996	3.039620349	2.029418885	94.93096077				0	0	0	-1876.683613	0.001794599738	-34612.3797021109	
1876.603613	3	2	95	0.02315587848	0.001792291313	1.184302361	0.6506519608	98.16504568	3.042951589	2.031894473	94.92515394				0	0	0	-1876.603613	0.001792291313	-34699.0169559908	
1876.523613	3	2	95	0.02491598778	0.001789988642	1.185691744	0.6515067883	98.16280147	3.046282024	2.034369781	94.91934819				0	0	0	-1876.523613	0.001789988642	-34785.7571564192	
1876.443613	3	2	95	0.02667068379	0.001787691715	1.187080994	0.6523616816	98.16055732	3.049611654	2.03684481	94.91354354				0	0	0	-1876.443613	0.001787691715	-34872.6731520278	
1876.363613	3	2	95	0.02841998988	0.001785400508	1.188470109	0.6532166405	98.15831325	3.052940479	2.039319557	94.90773996				0	0	0	-1876.363613	0.001785400508	-34959.6041796348	
1876.283613	3	2	95	0.03016392932	0.00178311499	1.18985909	0.654071665	98.15606924	3.056268501	2.041794025	94.90193747				0	0	0	-1876.283613	0.00178311499	-35046.6943255891	
1876.203613	3	2	95	0.03190252523	0.001780835156	1.191247938	0.654926755	98.15382531	3.05959572	2.044268212	94.89613607				0	0	0	-1876.203613	0.001780835156	-35133.8554420316	
1876.123613	3	2	95	0.03363580062	0.001778560964	1.192636651	0.6557819104	98.15158144	3.062922136	2.046742119	94.89033575				0	0	0	-1876.123613	0.001778560964	-35221.2050721064	
