T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1767.593985	10	3	87	0	0	4.16019578	1.078433378	94.76137084	10	3	87										-0.0004764955656	-0.0001567894492	0.0006332850147	-1767.593985	0	61.013239854994	
1767.583985	10	3	87	8.308775429E-05	8.16414033E-05	4.16041557	1.078501836	94.76108259	10.00047637	3.000156733	86.99936689										0	0	0	-1767.583985	8.16414033E-05	183.960501305354	
1767.563985	10	3	87	0.0002491133411	0.0001631602999	4.16085516	1.078638765	94.76050607	10.0014292	3.000470261	86.99810054										0	0	0	-1767.563985	0.0001631602999	245.269487123655	
1767.523985	10	3	87	0.0005811322018	0.0003263426448	4.161734323	1.078912628	94.75935305	10.0033353	3.001097466	86.99556723										0	0	0	-1767.523985	0.0003263426448	245.24427195349	
1767.443985	10	3	87	0.001244542823	0.0006522303246	4.163492531	1.079460395	94.75704707	10.00714654	3.002351573	86.99050188										0	0	0	-1767.443985	0.0006522303246	-227407.41976972	
1767.363985	10	3	87	0.001907104647	0.0006518781521	4.165250738	1.080008231	94.75474103	10.01095723	3.003605524	86.98543724										0	0	0	-1767.363985	0.0006518781521	-238008.753056607	
1767.283985	10	3	87	0.002568903416	0.0006515555022	4.167008789	1.080556105	94.75243511	10.01476737	3.004859313	86.98037332										0	0	0	-1767.283985	0.0006515555022	-248107.729694561	
1767.203985	10	3	87	0.003229940479	0.0006512332704	4.168766681	1.081104016	94.7501293	10.01857696	3.006112943	86.9753101										0	0	0	-1767.203985	0.0006512332704	-248383.132241096	
1767.123985	10	3	87	0.003890217068	0.0006509113358	4.170524417	1.081651966	94.74782362	10.022386	3.007366412	86.97024758										0	0	0	-1767.123985	0.0006509113358	-248612.499200015	
1767.043985	10	3	87	0.004549734408	0.0006505896983	4.172281994	1.082199953	94.74551805	10.0261945	3.00861972	86.96518578										0	0	0	-1767.043985	0.0006505896983	-248842.63926618	
1766.963985	10	3	87	0.005208493727	0.0006502683589	4.174039415	1.082747978	94.74321261	10.03000245	3.009872868	86.96012469										0	0	0	-1766.963985	0.0006502683589	-249073.359753659	
1766.883985	10	3	87	0.005866496248	0.000649947317	4.175796678	1.083296041	94.74090728	10.03380984	3.011125856	86.9550643										0	0	0	-1766.883985	0.000649947317	-249302.874829338	
1766.803985	10	3	87	0.006523743188	0.000649626569	4.177553784	1.083844142	94.73860207	10.0376167	3.012378683	86.95000462										0	0	0	-1766.803985	0.000649626569	-249533.052378066	
1766.723985	10	3	87	0.007180235768	0.0006493061191	4.179310732	1.084392281	94.73629699	10.041423	3.013631349	86.94494565										0	0	0	-1766.723985	0.0006493061191	-249764.078976711	
1766.643985	10	3	87	0.007835975202	0.0006489859642	4.181067522	1.084940458	94.73399202	10.04522876	3.014883855	86.93988739										0	0	0	-1766.643985	0.0006489859642	-249994.325108125	
1766.563985	10	3	87	0.008490962703	0.0006486661043	4.182824155	1.085488673	94.73168717	10.04903397	3.0161362	86.93482983										0	0	0	-1766.563985	0.0006486661043	-250224.408065956	
1766.483985	10	3	87	0.009145199479	0.0006483465379	4.184580631	1.086036926	94.72938244	10.05283863	3.017388384	86.92977298										0	0	0	-1766.483985	0.0006483465379	-250454.917094761	
1766.403985	10	3	87	0.00979868674	0.0006480272665	4.186336949	1.086585217	94.72707783	10.05664275	3.018640408	86.92471684										0	0	0	-1766.403985	0.0006480272665	-250687.108237278	
1766.323985	10	3	87	0.01045142569	0.0006477082918	4.188093109	1.087133545	94.72477335	10.06044632	3.019892272	86.9196614										0	0	0	-1766.323985	0.0006477082918	-250917.835542187	
1766.243985	10	3	87	0.01110341754	0.0006473896073	4.189849112	1.087681912	94.72246898	10.06424935	3.021143975	86.91460668										0	0	0	-1766.243985	0.0006473896073	-251148.325962669	
1766.163985	10	3	87	0.01175466347	0.0006470712178	4.191604957	1.088230317	94.72016473	10.06805183	3.022395517	86.90955266										0	0	0	-1766.163985	0.0006470712178	-251379.708062406	
1766.083985	10	3	87	0.0124051647	0.0006467531197	4.193360645	1.088778759	94.7178606	10.07185376	3.023646899	86.90449934										0	0	0	-1766.083985	0.0006467531197	-251610.610410642	
1766.003985	10	3	87	0.01305492241	0.0006464353143	4.195116175	1.08932724	94.71555659	10.07565515	3.024898119	86.89944673										0	0	0	-1766.003985	0.0006464353143	-251841.697165411	
1765.923985	10	3	87	0.0137039378	0.0006461177997	4.196871547	1.089875759	94.71325269	10.07945599	3.02614918	86.89439483										0	0	0	-1765.923985	0.0006461177997	-252073.450274995	
1765.843985	10	3	87	0.01435221206	0.0006458005784	4.198626761	1.090424315	94.71094892	10.08325629	3.027400079	86.88934363										0	0	0	-1765.843985	0.0006458005784	-252306.104964489	
1765.763985	10	3	87	0.01499974638	0.0006454836491	4.200381818	1.09097291	94.70864527	10.08705604	3.028650818	86.88429314										0	0	0	-1765.763985	0.0006454836491	-252537.154851049	
1765.683985	10	3	87	0.01564654193	0.000645167008	4.202136717	1.091521543	94.70634174	10.09085524	3.029901397	86.87924336										0	0	0	-1765.683985	0.000645167008	-252768.63385265	
1765.603985	10	3	87	0.01629259992	0.0006448506589	4.203891459	1.092070213	94.70403833	10.09465391	3.031151814	86.87419428										0	0	0	-1765.603985	0.0006448506589	-253000.211394592	
1765.523985	10	3	87	0.0169379215	0.0006445345972	4.205646042	1.092618922	94.70173504	10.09845202	3.032402071	86.86914591										0	0	0	-1765.523985	0.0006445345972	-253232.862864826	
1765.443985	10	3	87	0.01758250787	0.0006442188291	4.207400468	1.093167669	94.69943186	10.10224959	3.033652168	86.86409824										0	0	0	-1765.443985	0.0006442188291	-253465.20938492	
1765.363985	10	3	87	0.0182263602	0.0006439033466	4.209154736	1.093716454	94.69712881	10.10604662	3.034902103	86.85905127										0	0	0	-1765.363985	0.0006439033466	-253697.148148094	
1765.283985	10	3	87	0.01886947967	0.0006435881556	4.210908846	1.094265277	94.69482588	10.10984311	3.036151878	86.85400502										0	0	0	-1765.283985	0.0006435881556	-253930.108680469	
1765.203985	10	3	87	0.01951186744	0.0006432732517	4.212662798	1.094814138	94.69252306	10.11363905	3.037401492	86.84895946										0	0	0	-1765.203985	0.0006432732517	-254161.845583945	
1765.123985	10	3	87	0.02015352467	0.0006429586352	4.214416593	1.095363037	94.69022037	10.11743444	3.038650945	86.84391461										0	0	0	-1765.123985	0.0006429586352	-254394.086440499	
1765.043985	10	3	87	0.02079445255	0.000642644306	4.21617023	1.095911974	94.6879178	10.12122929	3.039900238	86.83887047										0	0	0	-1765.043985	0.000642644306	-254626.792850073	
1764.963985	10	3	87	0.02143465223	0.0006423302643	4.217923708	1.096460949	94.68561534	10.1250236	3.04114937	86.83382703										0	0	0	-1764.963985	0.0006423302643	-254860.69783168	
1764.883985	10	3	87	0.02207412487	0.0006420165118	4.219677029	1.097009962	94.68331301	10.12881737	3.042398341	86.82878429										0	0	0	-1764.883985	0.0006420165118	-255092.911693042	
