T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1364.479598	14	15	71	0	0	5.122831759	11.28769729	83.58947095	14	15	71				-0.0002813179378	-0.000117630287	0.0003989482248	-1364.479598	0	157.199219676564	
1364.469598	14	15	71	3.26268995E-05	3.170557987E-05	5.122807298	11.28809243	83.58910027	14.00028088	15.00011775	70.99960138				0	0	0	-1364.469598	3.170557987E-05	473.6045720215	
1364.449598	14	15	71	9.78197538E-05	6.337087763E-05	5.122758677	11.2888825	83.58835882	14.00084342	15.00035291	70.99880367				0	0	0	-1364.449598	6.337087763E-05	631.217267758177	
1364.409598	14	15	71	0.0002282763168	0.0001268188438	5.122661368	11.29046276	83.58687587	14.00196935	15.00082337	70.99720728				0	0	0	-1364.409598	0.0001268188438	630.660569236148	
1364.329598	14	15	71	0.0004890967899	0.0002535805308	5.122466449	11.29362401	83.58390954	14.00422129	15.00176354	70.99401518				0	0	0	-1364.329598	0.0002535805308	-6022415.04073247	
1364.249598	14	15	71	0.0007498372582	0.0002535672457	5.122271231	11.29678638	83.58094239	14.00647403	15.00270323	70.99082274				0	0	0	-1364.249598	0.0002535672457	-19230031.5642969	
1364.169598	14	15	71	0.001010534032	0.0002535901073	5.12207547	11.29994984	83.57797469	14.0087276	15.00364245	70.98762995				0	0	0	-1364.169598	0.0002535901073	3495845.76914291	
1364.089598	14	15	71	0.001271187156	0.0002536130144	5.121879168	11.30311437	83.57500646	14.01098199	15.00458119	70.98443682				0	0	0	-1364.089598	0.0002536130144	3489333.39204339	
1364.009598	14	15	71	0.001531796672	0.0002536359614	5.121682322	11.30627999	83.57203768	14.01323721	15.00551945	70.98124334				0	0	0	-1364.009598	0.0002536359614	3483158.08569739	
1363.929598	14	15	71	0.001792362621	0.0002536589498	5.121484934	11.3094467	83.56906837	14.01549325	15.00645723	70.97804952				0	0	0	-1363.929598	0.0002536589498	3476830.63717496	
1363.849598	14	15	71	0.002052885046	0.0002536819804	5.121287002	11.31261448	83.56609851	14.01775013	15.00739453	70.97485535				0	0	0	-1363.849598	0.0002536819804	3470593.20935593	
1363.769598	14	15	71	0.002313363987	0.0002537050515	5.121088528	11.31578335	83.56312812	14.02000783	15.00833135	70.97166083				0	0	0	-1363.769598	0.0002537050515	3464423.8809241	
1363.689598	14	15	71	0.002573799485	0.0002537281642	5.12088951	11.31895331	83.56015718	14.02226636	15.00926768	70.96846596				0	0	0	-1363.689598	0.0002537281642	3458164.14350385	
1363.609598	14	15	71	0.002834191584	0.0002537513189	5.120689948	11.32212435	83.55718571	14.02452572	15.01020354	70.96527075				0	0	0	-1363.609598	0.0002537513189	3451956.45434993	
1363.529598	14	15	71	0.003094540324	0.0002537745148	5.120489843	11.32529647	83.55421369	14.02678591	15.01113891	70.96207518				0	0	0	-1363.529598	0.0002537745148	3445837.98807052	
1363.449598	14	15	71	0.003354845746	0.0002537977518	5.120289195	11.32846968	83.55124113	14.02904693	15.0120738	70.95887927				0	0	0	-1363.449598	0.0002537977518	3439660.17544159	
1363.369598	14	15	71	0.003615107893	0.0002538210311	5.120088002	11.33164398	83.54826802	14.03130879	15.01300821	70.95568301				0	0	0	-1363.369598	0.0002538210311	3433547.89504161	
1363.289598	14	15	71	0.003875326805	0.0002538443509	5.119886265	11.33481936	83.54529438	14.03357148	15.01394213	70.9524864				0	0	0	-1363.289598	0.0002538443509	3427407.03184362	
1363.209598	14	15	71	0.004135502525	0.0002538677137	5.119683984	11.33799583	83.54232019	14.035835	15.01487557	70.94928943				0	0	0	-1363.209598	0.0002538677137	3421257.62570724	
1363.129598	14	15	71	0.004395635093	0.0002538911174	5.119481158	11.34117338	83.53934546	14.03809936	15.01580853	70.94609212				0	0	0	-1363.129598	0.0002538911174	3415247.56008105	
1363.049598	14	15	71	0.004655724551	0.0002539145625	5.119277788	11.34435203	83.53637018	14.04036455	15.016741	70.94289445				0	0	0	-1363.049598	0.0002539145625	3409142.50422716	
1362.969598	14	15	71	0.004915770942	0.0002539380501	5.119073873	11.34753176	83.53339437	14.04263058	15.01767299	70.93969643				0	0	0	-1362.969598	0.0002539380501	3403087.51760991	
1362.889598	14	15	71	0.005175774306	0.0002539615787	5.118869413	11.35071258	83.53041801	14.04489745	15.01860449	70.93649806				0	0	0	-1362.889598	0.0002539615787	3397105.07750942	
