T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1750.863057	3	9	88	0	0	1.325445144	3.473564747	95.20099011	3	9	88				-0.0001186521348	-0.0003915807718	0.0005102329066	-1750.863057	0	70.2926550330223	
1750.853057	3	9	88	7.175674095E-05	7.088222578E-05	1.325506095	3.473767016	95.20072689	3.000118588	9.000391319	87.99949009				0	0	0	-1750.853057	7.088222578E-05	211.865527500024	
1750.833057	3	9	88	0.0002151482694	0.0001416653958	1.325628023	3.474171605	95.20020037	3.000355808	9.001174207	87.99846999				0	0	0	-1750.833057	0.0001416653958	282.400325560408	
1750.793057	3	9	88	0.0005020230957	0.0002834619026	1.325872028	3.474980966	95.19914701	3.00083053	9.002740905	87.99642856				0	0	0	-1750.793057	0.0002834619026	282.267582692137	
1750.713057	3	9	88	0.001075214753	0.0005665341945	1.326359844	3.476599675	95.19704048	3.001779566	9.005872945	87.99234749				0	0	0	-1750.713057	0.0005665341945	-245837.278962968	
1750.633057	3	9	88	0.001647750357	0.0005662084006	1.32684761	3.478218563	95.19493383	3.002728464	9.009004522	87.98826701				0	0	0	-1750.633057	0.0005662084006	-297588.443120935	
1750.553057	3	9	88	0.002219718909	0.0005659700607	1.327335325	3.479837631	95.19282704	3.003677223	9.012135636	87.98418714				0	0	0	-1750.553057	0.0005659700607	-335857.262061739	
1750.473057	3	9	88	0.00279112128	0.0005657320074	1.32782299	3.48145688	95.19072013	3.004625844	9.015266289	87.98010787				0	0	0	-1750.473057	0.0005657320074	-336211.015178831	
1750.393057	3	9	88	0.003361958282	0.0005654941689	1.328310605	3.483076309	95.18861309	3.005574326	9.018396479	87.97602919				0	0	0	-1750.393057	0.0005654941689	-336515.505199409	
1750.313057	3	9	88	0.003932230727	0.0005652565462	1.328798169	3.484695918	95.18650591	3.006522671	9.021526208	87.97195112				0	0	0	-1750.313057	0.0005652565462	-336823.315044109	
1750.233057	3	9	88	0.004501939429	0.0005650191422	1.329285682	3.486315708	95.18439861	3.007470878	9.024655475	87.96787365				0	0	0	-1750.233057	0.0005650191422	-337129.261403214	
1750.153057	3	9	88	0.005071085193	0.0005647819506	1.329773146	3.487935679	95.18229118	3.008418946	9.027784281	87.96379677				0	0	0	-1750.153057	0.0005647819506	-337435.352584965	
1750.073057	3	9	88	0.005639668831	0.0005645449771	1.330260558	3.48955583	95.18018361	3.009366877	9.030912626	87.9597205				0	0	0	-1750.073057	0.0005645449771	-337743.770899895	
1749.993057	3	9	88	0.006207691148	0.0005643082185	1.330747921	3.491176161	95.17807592	3.010314671	9.034040509	87.95564482				0	0	0	-1749.993057	0.0005643082185	-338050.329011885	
1749.913057	3	9	88	0.006775152948	0.0005640716746	1.331235233	3.492796674	95.17596809	3.011262326	9.037167931	87.95156974				0	0	0	-1749.913057	0.0005640716746	-338357.014552277	
1749.833057	3	9	88	0.007342055036	0.000563835345	1.331722494	3.494417368	95.17386014	3.012209844	9.040294892	87.94749526				0	0	0	-1749.833057	0.000563835345	-338665.263502892	
1749.753057	3	9	88	0.007908398213	0.0005635992315	1.332209706	3.496038242	95.17175205	3.013157225	9.043421392	87.94342138				0	0	0	-1749.753057	0.0005635992315	-338971.551872872	
1749.673057	3	9	88	0.008474183278	0.0005633633288	1.332696866	3.497659298	95.16964384	3.014104468	9.046547432	87.9393481				0	0	0	-1749.673057	0.0005633633288	-339279.273464991	
1749.593057	3	9	88	0.009039411033	0.0005631276434	1.333183976	3.499280535	95.16753549	3.015051574	9.04967301	87.93527542				0	0	0	-1749.593057	0.0005631276434	-339588.114893258	
1749.513057	3	9	88	0.009604082272	0.0005628921696	1.333671036	3.500901953	95.16542701	3.015998543	9.052798129	87.93120333				0	0	0	-1749.513057	0.0005628921696	-339895.797959547	
1749.433057	3	9	88	0.01016819779	0.0005626569107	1.334158046	3.502523552	95.1633184	3.016945375	9.055922786	87.92713184				0	0	0	-1749.433057	0.0005626569107	-340205.552257456	
1749.353057	3	9	88	0.01073175839	0.0005624218655	1.334645004	3.504145333	95.16120966	3.017892069	9.059046984	87.92306095				0	0	0	-1749.353057	0.0005624218655	-340512.607815423	
1749.273057	3	9	88	0.01129476486	0.0005621870307	1.335131913	3.505767295	95.15910079	3.018838627	9.062170721	87.91899065				0	0	0	-1749.273057	0.0005621870307	-340821.390507522	
1749.193057	3	9	88	0.01185721799	0.0005619524112	1.33561877	3.507389439	95.15699179	3.019785049	9.065293998	87.91492095				0	0	0	-1749.193057	0.0005619524112	-341130.939385904	
1749.113057	3	9	88	0.01241911857	0.0005617180024	1.336105578	3.509011764	95.15488266	3.020731333	9.068416815	87.91085185				0	0	0	-1749.113057	0.0005617180024	-341439.311326091	
1749.033057	3	9	88	0.0129804674	0.0005614838065	1.336592335	3.510634271	95.15277339	3.021677481	9.071539173	87.90678335				0	0	0	-1749.033057	0.0005614838065	-341747.942978336	
1748.953057	3	9	88	0.01354126524	0.0005612498209	1.337079041	3.51225696	95.150664	3.022623492	9.07466107	87.90271544				0	0	0	-1748.953057	0.0005612498209	-342058.019090299	
1748.873057	3	9	88	0.01410151291	0.0005610160494	1.337565697	3.513879831	95.14855447	3.023569367	9.077782508	87.89864812				0	0	0	-1748.873057	0.0005610160494	-342367.694199518	
1748.793057	3	9	88	0.01466121117	0.0005607824869	1.338052302	3.515502884	95.14644481	3.024515106	9.080903487	87.89458141				0	0	0	-1748.793057	0.0005607824869	-342676.694139025	
1748.713057	3	9	88	0.01522036081	0.0005605491368	1.338538856	3.517126119	95.14433502	3.025460708	9.084024006	87.89051529				0	0	0	-1748.713057	0.0005605491368	-342988.011109931	
1748.633057	3	9	88	0.01577896261	0.0005603159981	1.339025361	3.518749536	95.1422251	3.026406175	9.087144066	87.88644976				0	0	0	-1748.633057	0.0005603159981	-343298.125907618	
1748.553057	3	9	88	0.01633701735	0.0005600830694	1.339511814	3.520373136	95.14011505	3.027351505	9.090263667	87.88238483				0	0	0	-1748.553057	0.0005600830694	-343607.031540209	
1748.473057	3	9	88	0.01689452582	0.0005598503497	1.339998217	3.521996917	95.13800487	3.028296699	9.093382808	87.87832049				0	0	0	-1748.473057	0.0005598503497	-343916.792482469	
1748.393057	3	9	88	0.01745148878	0.0005596178404	1.340484569	3.523620881	95.13589455	3.029241758	9.096501491	87.87425675				0	0	0	-1748.393057	0.0005596178404	-344228.88929688	
