T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1658.968741	2	14	84	0	0	0.9298157711	6.378172924	92.6920113	2	14	84				-5.366838349E-05	-0.000382220214	0.0004358885975	-1658.968741	0	99.3399637296833	
1658.958741	2	14	84	5.086387046E-05	5.01633829E-05	0.9298422982	6.378455363	92.69170234	2.000053623	14.00038189	83.99956449				0	0	0	-1658.958741	5.01633829E-05	299.357230194649	
1658.938741	2	14	84	0.0001525071251	0.0001002595783	0.9298953848	6.379020336	92.69108428	2.000160914	14.00114598	83.9986931				0	0	0	-1658.938741	0.0001002595783	398.936794687916	
1658.898741	2	14	84	0.0003559309572	0.0002006749865	0.9300016906	6.380150656	92.68984765	2.000375682	14.00267543	83.99694889				0	0	0	-1658.898741	0.0002006749865	398.611063493217	
1658.818741	2	14	84	0.0007624477476	0.0004011050858	0.9302141436	6.382411295	92.68737456	2.00080504	14.00573274	83.99346222				0	0	0	-1658.818741	0.0004011050858	-556489.734891782	
1658.738741	2	14	84	0.00116865474	0.0004009612242	0.9304265636	6.384672338	92.6849011	2.001234392	14.00878971	83.9899759				0	0	0	-1658.738741	0.0004009612242	-793076.344245929	
1658.658741	2	14	84	0.001574610604	0.000400875585	0.9306389505	6.386933785	92.68242726	2.00166374	14.01184635	83.98648991				0	0	0	-1658.658741	0.000400875585	-934669.548596123	
1658.578741	2	14	84	0.001980315597	0.0004007900406	0.9308513043	6.389195637	92.67995306	2.002093083	14.01490266	83.98300426				0	0	0	-1658.578741	0.0004007900406	-935581.477585058	
1658.498741	2	14	84	0.002385769964	0.0004007045683	0.931063625	6.391457892	92.67747848	2.002522421	14.01795863	83.97951895				0	0	0	-1658.498741	0.0004007045683	-936401.212651139	
1658.418741	2	14	84	0.002790973953	0.0004006191736	0.9312759126	6.393720553	92.67500353	2.002951755	14.02101427	83.97603397				0	0	0	-1658.418741	0.0004006191736	-937222.279626568	
1658.338741	2	14	84	0.003195927809	0.000400533851	0.9314881671	6.395983619	92.67252821	2.003381084	14.02406958	83.97254934				0	0	0	-1658.338741	0.000400533851	-938038.83343486	
1658.258741	2	14	84	0.003600631778	0.0004004486049	0.9317003884	6.398247089	92.67005252	2.003810409	14.02712455	83.96906504				0	0	0	-1658.258741	0.0004004486049	-938861.141640356	
1658.178741	2	14	84	0.004005086106	0.0004003634317	0.9319125766	6.400510965	92.66757646	2.00423973	14.03017919	83.96558108				0	0	0	-1658.178741	0.0004003634317	-939672.246951743	
1658.098741	2	14	84	0.004409291035	0.0004002783327	0.9321247316	6.402775246	92.66510002	2.004669046	14.0332335	83.96209746				0	0	0	-1658.098741	0.0004002783327	-940507.990063605	
1658.018741	2	14	84	0.004813246815	0.0004001933108	0.9323368534	6.405039933	92.66262321	2.005098358	14.03628747	83.95861417				0	0	0	-1658.018741	0.0004001933108	-941336.842217483	
1657.938741	2	14	84	0.005216953688	0.0004001083616	0.9325489421	6.407305025	92.66014603	2.005527666	14.03934111	83.95513122				0	0	0	-1657.938741	0.0004001083616	-942150.013540006	
1657.858741	2	14	84	0.005620411898	0.0004000234864	0.9327609976	6.409570523	92.65766848	2.005956969	14.04239442	83.95164861				0	0	0	-1657.858741	0.0004000234864	-942980.710906612	
1657.778741	2	14	84	0.006023621689	0.0003999386868	0.9329730199	6.411836427	92.65519055	2.006386269	14.0454474	83.94816633				0	0	0	-1657.778741	0.0003999386868	-943807.823688278	
1657.698741	2	14	84	0.006426583306	0.0003998539603	0.933185009	6.414102738	92.65271225	2.006815564	14.04850004	83.94468439				0	0	0	-1657.698741	0.0003998539603	-944627.498565172	
1657.618741	2	14	84	0.00682929699	0.0003997693078	0.9333969648	6.416369455	92.65023358	2.007244855	14.05155235	83.94120279				0	0	0	-1657.618741	0.0003997693078	-945457.535380202	
1657.538741	2	14	84	0.007231762985	0.00039968473	0.9336088875	6.418636578	92.64775453	2.007674143	14.05460433	83.93772153				0	0	0	-1657.538741	0.00039968473	-946300.231689423	
1657.458741	2	14	84	0.007633981536	0.0003996002282	0.9338207769	6.420904108	92.64527512	2.008103426	14.05765598	83.93424059				0	0	0	-1657.458741	0.0003996002282	-947125.87158627	
1657.378741	2	14	84	0.008035952883	0.0003995157978	0.9340326331	6.423172045	92.64279532	2.008532706	14.06070729	83.93076				0	0	0	-1657.378741	0.0003995157978	-947953.043637987	
1657.298741	2	14	84	0.00843767727	0.0003994314434	0.934244456	6.425440389	92.64031516	2.008961982	14.06375828	83.92727974				0	0	0	-1657.298741	0.0003994314434	-948781.571371316	
1657.218741	2	14	84	0.008839154936	0.0003993471604	0.9344562457	6.42770914	92.63783461	2.009391254	14.06680893	83.92379981				0	0	0	-1657.218741	0.0003993471604	-949615.591688726	
1657.138741	2	14	84	0.009240386125	0.0003992629541	0.9346680021	6.429978298	92.6353537	2.009820523	14.06985925	83.92032022				0	0	0	-1657.138741	0.0003992629541	-950462.285892991	
1657.058741	2	14	84	0.009641371079	0.0003991788212	0.9348797252	6.432247864	92.63287241	2.010249788	14.07290924	83.91684097				0	0	0	-1657.058741	0.0003991788212	-951279.395080522	
1656.978741	2	14	84	0.01004211004	0.0003990947595	0.935091415	6.434517838	92.63039075	2.010679049	14.0759589	83.91336205				0	0	0	-1656.978741	0.0003990947595	-952120.656756744	
1656.898741	2	14	84	0.01044260324	0.0003990107752	0.9353030715	6.43678822	92.62790871	2.011108307	14.07900823	83.90988346				0	0	0	-1656.898741	0.0003990107752	-952966.125986939	
1656.818741	2	14	84	0.01084285093	0.0003989268626	0.9355146947	6.439059009	92.6254263	2.011537561	14.08205723	83.90640521				0	0	0	-1656.818741	0.0003989268626	-953795.555056523	
1656.738741	2	14	84	0.01124285334	0.0003988430243	0.9357262846	6.441330207	92.62294351	2.011966812	14.08510589	83.9029273				0	0	0	-1656.738741	0.0003988430243	-954642.924291865	
1656.658741	2	14	84	0.01164261072	0.0003987592606	0.9359378411	6.443601813	92.62046035	2.01239606	14.08815423	83.89944971				0	0	0	-1656.658741	0.0003987592606	-955476.933100047	
1656.578741	2	14	84	0.01204212331	0.0003986755686	0.9361493643	6.445873828	92.61797681	2.012825304	14.09120223	83.89597246				0	0	0	-1656.578741	0.0003986755686	-956313.603559272	
1656.498741	2	14	84	0.01244139134	0.0003985919514	0.9363608542	6.448146251	92.61549289	2.013254546	14.09424991	83.89249555				0	0	0	-1656.498741	0.0003985919514	-957155.693445903	
1656.418741	2	14	84	0.01284041505	0.0003985084066	0.9365723107	6.450419084	92.61300861	2.013683784	14.09729725	83.88901896				0	0	0	-1656.418741	0.0003985084066	-957992.99534784	
1656.338741	2	14	84	0.01323919469	0.0003984249355	0.9367837338	6.452692325	92.61052394	2.014113018	14.10034427	83.88554271				0	0	0	-1656.338741	0.0003984249355	-958849.006128837	
1656.258741	2	14	84	0.01363773048	0.0003983415398	0.9369951235	6.454965976	92.6080389	2.01454225	14.10339095	83.8820668				0	0	0	-1656.258741	0.0003983415398	-959697.863318697	
1656.178741	2	14	84	0.01403602268	0.0003982582163	0.9372064799	6.457240036	92.60555348	2.014971479	14.10643731	83.87859121				0	0	0	-1656.178741	0.0003982582163	-960533.848240421	
1656.098741	2	14	84	0.01443407151	0.0003981749657	0.9374178029	6.459514505	92.60306769	2.015400705	14.10948333	83.87511596				0	0	0	-1656.098741	0.0003981749657	-961379.378075747	
1656.018741	2	14	84	0.01483187721	0.0003980917887	0.9376290924	6.461789384	92.60058152	2.015829928	14.11252903	83.87164104				0	0	0	-1656.018741	0.0003980917887	-962225.80386515	
1655.938741	2	14	84	0.01522944003	0.0003980086845	0.9378403485	6.464064673	92.59809498	2.016259148	14.1155744	83.86816646				0	0	0	-1655.938741	0.0003980086845	-963070.253440543	
1655.858741	2	14	84	0.01562676019	0.0003979256533	0.9380515712	6.466340373	92.59560806	2.016688365	14.11861943	83.8646922				0	0	0	-1655.858741	0.0003979256533	-963927.235629235	
1655.778741	2	14	84	0.01602383793	0.0003978426968	0.9382627605	6.468616482	92.59312076	2.017117579	14.12166414	83.86121828				0	0	0	-1655.778741	0.0003978426968	-964779.881428029	
1655.698741	2	14	84	0.0164206735	0.0003977598123	0.9384739163	6.470893002	92.59063308	2.017546791	14.12470852	83.85774469				0	0	0	-1655.698741	0.0003977598123	-965630.589706388	
1655.618741	2	14	84	0.01681726713	0.0003976770019	0.9386850387	6.473169932	92.58814503	2.017976	14.12775257	83.85427143				0	0	0	-1655.618741	0.0003976770019	-966478.077812296	
1655.538741	2	14	84	0.01721361904	0.0003975942627	0.9388961276	6.475447273	92.5856566	2.018405207	14.1307963	83.8507985				0	0	0	-1655.538741	0.0003975942627	-967325.356756901	
1655.458741	2	14	84	0.01760972949	0.0003975115973	0.939107183	6.477725025	92.58316779	2.018834411	14.13383969	83.8473259				0	0	0	-1655.458741	0.0003975115973	-968186.980600078	
1655.378741	2	14	84	0.0180055987	0.0003974290053	0.9393182049	6.480003188	92.58067861	2.019263613	14.13688276	83.84385363				0	0	0	-1655.378741	0.0003974290053	-969036.626584091	
1655.298741	2	14	84	0.0184012269	0.0003973464848	0.9395291934	6.482281762	92.57818904	2.019692812	14.13992549	83.8403817				0	0	0	-1655.298741	0.0003973464848	-969896.050164354	
1655.218741	2	14	84	0.01879661434	0.0003972640391	0.9397401483	6.484560747	92.5756991	2.020122009	14.1429679	83.83691009				0	0	0	-1655.218741	0.0003972640391	-970760.470622963	
1655.138741	2	14	84	0.01919176124	0.0003971816655	0.9399510697	6.486840145	92.57320879	2.020551203	14.14600998	83.83343881				0	0	0	-1655.138741	0.0003971816655	-971608.757793563	
1655.058741	2	14	84	0.01958666785	0.0003970993637	0.9401619576	6.489119954	92.57071809	2.020980395	14.14905174	83.82996787				0	0	0	-1655.058741	0.0003970993637	-972470.969222362	
1654.978741	2	14	84	0.01998133439	0.0003970171361	0.940372812	6.491400174	92.56822701	2.021409585	14.15209316	83.82649725				0	0	0	-1654.978741	0.0003970171361	-973332.289258952	
1654.898741	2	14	84	0.0203757611	0.0003969349799	0.9405836328	6.493680807	92.56573556	2.021838773	14.15513426	83.82302696				0	0	0	-1654.898741	0.0003969349799	-974188.658812535	
1654.818741	2	14	84	0.02076994821	0.0003968528968	0.94079442	6.495961852	92.56324373	2.022267959	14.15817503	83.81955701				0	0	0	-1654.818741	0.0003968528968	-975049.477256445	
1654.738741	2	14	84	0.02116389595	0.0003967708856	0.9410051737	6.49824331	92.56075152	2.022697143	14.16121548	83.81608738				0	0	0	-1654.738741	0.0003967708856	-975918.99950476	
1654.658741	2	14	84	0.02155760456	0.0003966889487	0.9412158938	6.50052518	92.55825893	2.023126325	14.16425559	83.81261808				0	0	0	-1654.658741	0.0003966889487	-976781.659932486	
1654.578741	2	14	84	0.02195107427	0.0003966070823	0.9414265804	6.502807463	92.55576596	2.023555505	14.16729538	83.80914911				0	0	0	-1654.578741	0.0003966070823	-977636.352073979	
1654.498741	2	14	84	0.02234430531	0.0003965252886	0.9416372333	6.505090158	92.55327261	2.023984683	14.17033485	83.80568047				0	0	0	-1654.498741	0.0003965252886	-978512.877304133	
1654.418741	2	14	84	0.02273729791	0.0003964435688	0.9418478526	6.507373267	92.55077888	2.024413859	14.17337398	83.80221216				0	0	0	-1654.418741	0.0003964435688	-979383.142643512	
1654.338741	2	14	84	0.02313005231	0.0003963619204	0.9420584383	6.509656789	92.54828477	2.024843034	14.17641279	83.79874417				0	0	0	-1654.338741	0.0003963619204	-980244.181412703	
1654.258741	2	14	84	0.02352256873	0.0003962803441	0.9422689904	6.511940725	92.54579028	2.025272207	14.17945128	83.79527652				0	0	0	-1654.258741	0.0003962803441	-981101.899485598	
1654.178741	2	14	84	0.02391484741	0.0003961988384	0.9424795089	6.514225074	92.54329542	2.025701378	14.18248943	83.79180919				0	0	0	-1654.178741	0.0003961988384	-981981.679350881	
1654.098741	2	14	84	0.02430688857	0.0003961174082	0.9426899937	6.516509837	92.54080017	2.026130548	14.18552726	83.78834219				0	0	0	-1654.098741	0.0003961174082	-982863.53717637	
1654.018741	2	14	84	0.02469869245	0.0003960360487	0.9429004449	6.518795014	92.53830454	2.026559716	14.18856477	83.78487552				0	0	0	-1654.018741	0.0003960360487	-983728.90644725	
1653.938741	2	14	84	0.02509025928	0.0003959547617	0.9431108624	6.521080605	92.53580853	2.026988882	14.19160195	83.78140917				0	0	0	-1653.938741	0.0003959547617	-984598.797258885	
1653.858741	2	14	84	0.02548158929	0.0003958735459	0.9433212462	6.52336661	92.53331214	2.027418048	14.1946388	83.77794315				0	0	0	-1653.858741	0.0003958735459	-985469.647741223	
1653.778741	2	14	84	0.02587268271	0.0003957924025	0.9435315964	6.525653029	92.53081537	2.027847212	14.19767533	83.77447746				0	0	0	-1653.778741	0.0003957924025	-986342.623376115	
1653.698741	2	14	84	0.02626353975	0.0003957113304	0.9437419128	6.527939864	92.52831822	2.028276374	14.20071153	83.77101209				0	0	0	-1653.698741	0.0003957113304	-987217.78098328	
1653.618741	2	14	84	0.02665416067	0.0003956303308	0.9439521956	6.530227113	92.52582069	2.028705535	14.20374741	83.76754706				0	0	0	-1653.618741	0.0003956303308	-988104.859108819	
1653.538741	2	14	84	0.02704454568	0.0003955494042	0.9441624446	6.532514777	92.52332278	2.029134695	14.20678296	83.76408234				0	0	0	-1653.538741	0.0003955494042	-988981.886427663	
1653.458741	2	14	84	0.02743469501	0.0003954685482	0.9443726599	6.534802856	92.52082448	2.029563854	14.20981819	83.76061796				0	0	0	-1653.458741	0.0003954685482	-989854.389333488	
1653.378741	2	14	84	0.02782460889	0.0003953877642	0.9445828415	6.53709135	92.51832581	2.029993012	14.21285309	83.7571539				0	0	0	-1653.378741	0.0003953877642	-990734.548261412	
1653.298741	2	14	84	0.02821428754	0.0003953070518	0.9447929894	6.53938026	92.51582675	2.030422169	14.21588767	83.75369017				0	0	0	-1653.298741	0.0003953070518	-991616.898231435	
1653.218741	2	14	84	0.02860373121	0.0003952264115	0.9450031034	6.541669585	92.51332731	2.030851325	14.21892192	83.75022676				0	0	0	-1653.218741	0.0003952264115	-992502.660556234	
1653.138741	2	14	84	0.0289929401	0.0003951458431	0.9452131838	6.543959327	92.51082749	2.03128048	14.22195585	83.74676367				0	0	0	-1653.138741	0.0003951458431	-993378.272014142	
1653.058741	2	14	84	0.02938191446	0.0003950653449	0.9454232303	6.546249484	92.50832729	2.031709634	14.22498945	83.74330092				0	0	0	-1653.058741	0.0003950653449	-994265.370285377	
1652.978741	2	14	84	0.0297706545	0.0003949849202	0.9456332431	6.548540057	92.5058267	2.032138787	14.22802273	83.73983848				0	0	0	-1652.978741	0.0003949849202	-995158.321717043	
1652.898741	2	14	84	0.03015916045	0.0003949045664	0.9458432221	6.550831047	92.50332573	2.03256794	14.23105568	83.73637638				0	0	0	-1652.898741	0.0003949045664	-996031.816596048	
1652.818741	2	14	84	0.03054743255	0.0003948242827	0.9460531673	6.553122453	92.50082438	2.032997092	14.23408832	83.73291459				0	0	0	-1652.818741	0.0003948242827	-996921.798049582	
1652.738741	2	14	84	0.03093547101	0.0003947440723	0.9462630787	6.555414276	92.49832265	2.033426243	14.23712062	83.72945313				0	0	0	-1652.738741	0.0003947440723	-997817.663765672	
1652.658741	2	14	84	0.03132327606	0.0003946639327	0.9464729562	6.557706516	92.49582053	2.033855394	14.24015261	83.725992				0	0	0	-1652.658741	0.0003946639327	-998702.082314387	
1652.578741	2	14	84	0.03171084792	0.0003945838643	0.9466828	6.559999172	92.49331803	2.034284544	14.24318427	83.72253119				0	0	0	-1652.578741	0.0003945838643	-999589.312399041	
1652.498741	2	14	84	0.03209818683	0.0003945038669	0.9468926099	6.562292246	92.49081514	2.034713693	14.24621561	83.7190707				0	0	0	-1652.498741	0.0003945038669	-1000475.61790387	
1652.418741	2	14	84	0.032485293	0.0003944239403	0.9471023859	6.564585737	92.48831188	2.035142842	14.24924662	83.71561054				0	0	0	-1652.418741	0.0003944239403	-1001380.45295991	
1652.338741	2	14	84	0.03287216666	0.0003943440874	0.9473121281	6.566879646	92.48580823	2.035571991	14.25227731	83.7121507				0	0	0	-1652.338741	0.0003943440874	-1002276.16805495	
1652.258741	2	14	84	0.03325880804	0.0003942643036	0.9475218364	6.569173972	92.48330419	2.03600114	14.25530768	83.70869118				0	0	0	-1652.258741	0.0003942643036	-1003160.98826406	
1652.178741	2	14	84	0.03364521736	0.0003941845915	0.9477315108	6.571468716	92.48079977	2.036430288	14.25833772	83.70523199				0	0	0	-1652.178741	0.0003941845915	-1004059.93798878	
