T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1746.321814	13	2	85	0	0	5.409104701	0.7317190517	93.85917625	13	2	85										-0.0005594034555	-9.346468214E-05	0.0006528681376	-1746.321814	0	67.5110446496791	
1746.311814	13	2	85	7.532165148E-05	7.374736513E-05	5.409360772	0.7317614011	93.85887783	13.00055929	2.000093437	84.99934727										0	0	0	-1746.311814	7.374736513E-05	203.685085065956	
1746.291814	13	2	85	0.0002258133656	0.0001473697046	5.409872909	0.7318461058	93.85828099	13.00167795	2.000280343	84.9980417										0	0	0	-1746.291814	0.0001473697046	271.614466423074	
1746.251814	13	2	85	0.0005266943489	0.0002946830724	5.410897154	0.7320155202	93.85708733	13.00391518	2.000654139	84.99543068										0	0	0	-1746.251814	0.0002946830724	271.547034979806	
1746.171814	13	2	85	0.001128162661	0.0005892544008	5.412945545	0.7323543577	93.8547001	13.00839013	2.001401814	84.99020806										0	0	0	-1746.171814	0.0005892544008	-192497.514431054	
1746.091814	13	2	85	0.001728848695	0.0005888382222	5.41499387	0.7326932523	93.85231288	13.01286405	2.002149318	84.98498664										0	0	0	-1746.091814	0.0005888382222	-261212.132727477	
1746.011814	13	2	85	0.002328910026	0.0005885756943	5.417042023	0.7330321732	93.8499258	13.0173374	2.002896729	84.97976588										0	0	0	-1746.011814	0.0005885756943	-304900.375531979	
1745.931814	13	2	85	0.002928347616	0.0005883134603	5.419090003	0.7333711204	93.84753888	13.02181018	2.003644047	84.97454578										0	0	0	-1745.931814	0.0005883134603	-305198.7653861	
1745.851814	13	2	85	0.003527162377	0.0005880514456	5.421137811	0.7337100939	93.8451521	13.02628239	2.004391273	84.96932633										0	0	0	-1745.851814	0.0005880514456	-305448.358895351	
1745.771814	13	2	85	0.004125355205	0.00058778964	5.423185446	0.7340490937	93.84276546	13.03075404	2.005138406	84.96410755										0	0	0	-1745.771814	0.00058778964	-305694.928781925	
1745.691814	13	2	85	0.004722927002	0.0005875280478	5.425232908	0.7343881198	93.84037897	13.03522513	2.005885446	84.95888943										0	0	0	-1745.691814	0.0005875280478	-305944.642934539	
1745.611814	13	2	85	0.005319878669	0.0005872666694	5.427280197	0.7347271722	93.83799263	13.03969564	2.006632393	84.95367196										0	0	0	-1745.611814	0.0005872666694	-306194.353778035	
1745.531814	13	2	85	0.005916211103	0.0005870055037	5.429327314	0.735066251	93.83560644	13.04416559	2.007379248	84.94845516										0	0	0	-1745.531814	0.0005870055037	-306442.417121755	
1745.451814	13	2	85	0.006511925198	0.0005867445483	5.431374258	0.7354053561	93.83322039	13.04863498	2.008126009	84.94323901										0	0	0	-1745.451814	0.0005867445483	-306691.063949441	
1745.371814	13	2	85	0.007107021848	0.0005864838059	5.433421029	0.7357444875	93.83083448	13.0531038	2.008872678	84.93802352										0	0	0	-1745.371814	0.0005864838059	-306941.171058496	
1745.291814	13	2	85	0.007701501948	0.0005862232756	5.435467628	0.7360836452	93.82844873	13.05757205	2.009619254	84.93280869										0	0	0	-1745.291814	0.0005862232756	-307190.152211829	
1745.211814	13	2	85	0.008295366386	0.0005859629557	5.437514053	0.7364228293	93.82606312	13.06203974	2.010365737	84.92759452										0	0	0	-1745.211814	0.0005859629557	-307438.594159762	
1745.131814	13	2	85	0.008888616052	0.0005857028463	5.439560306	0.7367620398	93.82367765	13.06650687	2.011112127	84.92238101										0	0	0	-1745.131814	0.0005857028463	-307688.2678243	
1745.051814	13	2	85	0.009481251833	0.0005854429487	5.441606386	0.7371012766	93.82129234	13.07097343	2.011858425	84.91716815										0	0	0	-1745.051814	0.0005854429487	-307938.048029058	
1744.971814	13	2	85	0.01007327461	0.0005851832611	5.443652293	0.7374405398	93.81890717	13.07543942	2.012604629	84.91195595										0	0	0	-1744.971814	0.0005851832611	-308188.653791432	
1744.891814	13	2	85	0.01066468528	0.000584923786	5.445698027	0.7377798293	93.81652214	13.07990485	2.013350741	84.90674441										0	0	0	-1744.891814	0.000584923786	-308437.399876883	
1744.811814	13	2	85	0.01125548472	0.0005846645171	5.447743588	0.7381191452	93.81413727	13.08436971	2.014096759	84.90153353										0	0	0	-1744.811814	0.0005846645171	-308686.977504827	
1744.731814	13	2	85	0.0118456738	0.0005844054614	5.449788977	0.7384584874	93.81175254	13.08883401	2.014842685	84.8963233										0	0	0	-1744.731814	0.0005844054614	-308937.722552951	
1744.651814	13	2	85	0.01243525341	0.0005841466132	5.451834192	0.7387978561	93.80936795	13.09329775	2.015588518	84.89111374										0	0	0	-1744.651814	0.0005841466132	-309186.253152532	
1744.571814	13	2	85	0.01302422443	0.0005838879738	5.453879234	0.7391372511	93.80698352	13.09776092	2.016334258	84.88590483										0	0	0	-1744.571814	0.0005838879738	-309437.159495255	
1744.491814	13	2	85	0.01361258773	0.0005836295452	5.455924103	0.7394766725	93.80459922	13.10222352	2.017079904	84.88069657										0	0	0	-1744.491814	0.0005836295452	-309688.169307863	
1744.411814	13	2	85	0.01420034418	0.0005833713249	5.457968799	0.7398161203	93.80221508	13.10668556	2.017825458	84.87548898										0	0	0	-1744.411814	0.0005833713249	-309938.268550585	
1744.331814	13	2	85	0.01478749466	0.0005831133132	5.460013322	0.7401555945	93.79983108	13.11114704	2.018570919	84.87028204										0	0	0	-1744.331814	0.0005831133132	-310188.349860873	
1744.251814	13	2	85	0.01537404004	0.0005828555091	5.462057672	0.7404950951	93.79744723	13.11560795	2.019316287	84.86507576										0	0	0	-1744.251814	0.0005828555091	-310437.811406002	
1744.171814	13	2	85	0.01595998119	0.0005825979119	5.464101849	0.7408346221	93.79506353	13.1200683	2.020061561	84.85987014										0	0	0	-1744.171814	0.0005825979119	-310689.307423155	
1744.091814	13	2	85	0.01654531898	0.000582340525	5.466145852	0.7411741755	93.79267997	13.12452809	2.020806743	84.85466517										0	0	0	-1744.091814	0.000582340525	-310940.357261365	
1744.011814	13	2	85	0.01713005427	0.0005820833436	5.468189683	0.7415137553	93.79029656	13.12898731	2.021551832	84.84946086										0	0	0	-1744.011814	0.0005820833436	-311191.216295906	
1743.931814	13	2	85	0.01771418793	0.0005818263715	5.47023334	0.7418533615	93.7879133	13.13344597	2.022296827	84.8442572										0	0	0	-1743.931814	0.0005818263715	-311442.472996719	
1743.851814	13	2	85	0.01829772082	0.0005815696049	5.472276824	0.7421929942	93.78553018	13.13790406	2.02304173	84.83905421										0	0	0	-1743.851814	0.0005815696049	-311693.109282529	
1743.771814	13	2	85	0.0188806538	0.0005813130459	5.474320135	0.7425326533	93.78314721	13.1423616	2.023786539	84.83385186										0	0	0	-1743.771814	0.0005813130459	-311943.779692522	
1743.691814	13	2	85	0.01946298773	0.0005810566918	5.476363272	0.7428723388	93.78076439	13.14681857	2.024531255	84.82865018										0	0	0	-1743.691814	0.0005810566918	-312194.675863006	
1743.611814	13	2	85	0.02004472348	0.000580800545	5.478406236	0.7432120507	93.77838171	13.15127497	2.025275878	84.82344915										0	0	0	-1743.611814	0.000580800545	-312447.376828259	
1743.531814	13	2	85	0.02062586189	0.0005805446054	5.480449027	0.7435517891	93.77599918	13.15573081	2.026020408	84.81824878										0	0	0	-1743.531814	0.0005805446054	-312697.610501151	
