T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1711.586788	8	7	85	0	0	3.505240861	2.751744563	93.74301458	8	7	85										-0.0002639999837	-0.0002495210137	0.0005135209973	-1711.586788	0	84.6733052817764	
1711.576788	8	7	85	5.98207696E-05	5.877634732E-05	3.505371986	2.751878573	93.74274944	8.000263893	7.00024939	84.99948672										0	0	0	-1711.576788	5.877634732E-05	255.599626125384	
1711.556788	8	7	85	0.0001793317783	0.0001174438102	3.505634193	2.752146601	93.74221921	8.000791754	7.0007483	84.99845995										0	0	0	-1711.556788	0.0001174438102	340.727413648744	
1711.516788	8	7	85	0.0004184011121	0.0002349620278	3.506158577	2.75268269	93.74115873	8.001847928	7.001746537	84.99640553										0	0	0	-1711.516788	0.0002349620278	340.534334036523	
1711.436788	8	7	85	0.000896162169	0.0004696645403	3.507207786	2.753755062	93.73903715	8.003959579	7.00374231	84.99229811										0	0	0	-1711.436788	0.0004696645403	-331850.762620942	
1711.356788	8	7	85	0.001373451918	0.0004694232197	3.508256615	2.754827468	93.73691592	8.006070957	7.005737785	84.98819126										0	0	0	-1711.356788	0.0004694232197	-410163.21451081	
1711.276788	8	7	85	0.00185034121	0.0004692515844	3.509305323	2.755899974	93.7347947	8.008182062	7.007732964	84.98408497										0	0	0	-1711.276788	0.0004692515844	-466355.235813738	
1711.196788	8	7	85	0.002326830575	0.0004690801334	3.51035391	2.756972582	93.73267351	8.010292893	7.009727847	84.97997926										0	0	0	-1711.196788	0.0004690801334	-466778.627168402	
1711.116788	8	7	85	0.002802920496	0.0004689088094	3.511402377	2.758045291	93.73055233	8.012403452	7.011722433	84.97587412										0	0	0	-1711.116788	0.0004689088094	-467125.864545278	
1711.036788	8	7	85	0.003278611456	0.0004687376132	3.512450723	2.759118102	93.72843118	8.014513738	7.013716722	84.97176954										0	0	0	-1711.036788	0.0004687376132	-467468.554795214	
1710.956788	8	7	85	0.003753903931	0.0004685665403	3.513498947	2.760191013	93.72631004	8.016623752	7.015710716	84.96766553										0	0	0	-1710.956788	0.0004685665403	-467813.958061998	
1710.876788	8	7	85	0.004228798405	0.0004683955968	3.514547052	2.761264026	93.72418892	8.018733492	7.017704413	84.96356209										0	0	0	-1710.876788	0.0004683955968	-468159.161531585	
1710.796788	8	7	85	0.004703295353	0.0004682247761	3.515595035	2.76233714	93.72206783	8.020842961	7.019697814	84.95945923										0	0	0	-1710.796788	0.0004682247761	-468503.527637718	
1710.716788	8	7	85	0.005177395258	0.0004680540838	3.516642897	2.763410356	93.71994675	8.022952157	7.021690919	84.95535692										0	0	0	-1710.716788	0.0004680540838	-468848.102925448	
1710.636788	8	7	85	0.005651098591	0.0004678835141	3.517690638	2.764483673	93.71782569	8.025061081	7.023683728	84.95125519										0	0	0	-1710.636788	0.0004678835141	-469190.039672512	
1710.556788	8	7	85	0.006124405832	0.0004677130705	3.518738259	2.765557092	93.71570465	8.027169733	7.025676241	84.94715403										0	0	0	-1710.556788	0.0004677130705	-469539.361092122	
1710.476788	8	7	85	0.006597317458	0.0004675427545	3.519785758	2.766630612	93.71358363	8.029278113	7.027668458	84.94305343										0	0	0	-1710.476788	0.0004675427545	-469886.709293658	
1710.396788	8	7	85	0.007069833944	0.0004673725628	3.520833137	2.767704233	93.71146263	8.031386222	7.029660378	84.9389534										0	0	0	-1710.396788	0.0004673725628	-470229.6027628	
1710.316788	8	7	85	0.007541955762	0.0004672024951	3.521880395	2.768777957	93.70934165	8.033494059	7.031652003	84.93485394										0	0	0	-1710.316788	0.0004672024951	-470575.493125846	
1710.236788	8	7	85	0.008013683387	0.0004670325535	3.522927531	2.769851782	93.70722069	8.035601624	7.033643332	84.93075504										0	0	0	-1710.236788	0.0004670325535	-470921.051319544	
1710.156788	8	7	85	0.008485017292	0.0004668627353	3.523974547	2.770925708	93.70509974	8.037708918	7.035634365	84.92665672										0	0	0	-1710.156788	0.0004668627353	-471266.433334734	
1710.076788	8	7	85	0.008955957949	0.0004666930427	3.525021441	2.771999737	93.70297882	8.039815941	7.037625102	84.92255896										0	0	0	-1710.076788	0.0004666930427	-471614.123168398	
1709.996788	8	7	85	0.00942650583	0.0004665234748	3.526068215	2.773073867	93.70085792	8.041922693	7.039615543	84.91846176										0	0	0	-1709.996788	0.0004665234748	-471961.214728404	
1709.916788	8	7	85	0.009896661405	0.0004663540317	3.527114867	2.774148099	93.69873703	8.044029174	7.041605688	84.91436514										0	0	0	-1709.916788	0.0004663540317	-472308.119013532	
1709.836788	8	7	85	0.01036642515	0.0004661847128	3.528161399	2.775222434	93.69661617	8.046135384	7.043595538	84.91026908										0	0	0	-1709.836788	0.0004661847128	-472652.879324605	
1709.756788	8	7	85	0.01083579752	0.0004660155168	3.529207809	2.77629687	93.69449532	8.048241323	7.045585092	84.90617358										0	0	0	-1709.756788	0.0004660155168	-472998.98883852	
