T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1820.201735	1	7	92	0	0	0.4220177357	2.467202931	97.11077933	1	7	92				-6.479511559E-05	-0.0005081561978	0.0005729513133	-1820.201735	0	44.6424991477857	
1820.191735	1	7	92	0.000113010597	0.0001121103081	0.4220492606	2.467419178	97.11053156	1.000064759	7.000507821	91.99942742				0	0	0	-1820.191735	0.0001121103081	133.753228586209	
1820.171735	1	7	92	0.0003390411338	0.0002242644452	0.4221123137	2.467851724	97.11003596	1.000194385	7.001524433	91.99828118				0	0	0	-1820.171735	0.0002242644452	178.412238115956	
1820.131735	1	7	92	0.0007907175972	0.0004482481239	0.422238496	2.468716985	97.10904452	1.000453531	7.003556873	91.9959896				0	0	0	-1820.131735	0.0004482481239	178.632084443421	
1820.051735	1	7	92	0.001693094269	0.0008958574256	0.4224907681	2.470447488	97.10706174	1.000971737	7.007621256	91.99140701				0	0	0	-1820.051735	0.0008958574256	-120003.634678962	
1819.971735	1	7	92	0.00259391356	0.0008951897818	0.4227430159	2.472178155	97.10507883	1.001489825	7.011684975	91.9868252				0	0	0	-1819.971735	0.0008951897818	-126167.602703728	
1819.891735	1	7	92	0.003493314009	0.0008945833943	0.4229952408	2.473908985	97.10309577	1.0020078	7.015748028	91.98224417				0	0	0	-1819.891735	0.0008945833943	-132039.69700372	
1819.811735	1	7	92	0.004391298995	0.0008939780233	0.4232474432	2.475639978	97.10111258	1.002525661	7.019810415	91.97766392				0	0	0	-1819.811735	0.0008939780233	-132240.511290983	
1819.731735	1	7	92	0.005287871704	0.0008933734765	0.4234996228	2.477371134	97.09912924	1.00304341	7.023872138	91.97308445				0	0	0	-1819.731735	0.0008933734765	-132421.461256756	
1819.651735	1	7	92	0.00618303532	0.0008927697588	0.4237517798	2.479102453	97.09714577	1.003561046	7.027933196	91.96850576				0	0	0	-1819.651735	0.0008927697588	-132602.893136348	
1819.571735	1	7	92	0.007076793015	0.0008921668652	0.4240039141	2.480833936	97.09516215	1.00407857	7.031993588	91.96392784				0	0	0	-1819.571735	0.0008921668652	-132783.787184531	
1819.491735	1	7	92	0.007969147948	0.0008915647913	0.4242560257	2.482565582	97.09317839	1.00459598	7.036053317	91.9593507				0	0	0	-1819.491735	0.0008915647913	-132964.779223788	
1819.411735	1	7	92	0.008860103272	0.0008909635379	0.4245081147	2.484297392	97.09119449	1.005113278	7.040112381	91.95477434				0	0	0	-1819.411735	0.0008909635379	-133146.453733024	
1819.331735	1	7	92	0.009749662132	0.0008903631059	0.4247601811	2.486029365	97.08921045	1.005630464	7.044170781	91.95019876				0	0	0	-1819.331735	0.0008903631059	-133328.123505138	
1819.251735	1	7	92	0.01063782766	0.0008897634899	0.4250122248	2.487761502	97.08722627	1.006147536	7.048228517	91.94562395				0	0	0	-1819.251735	0.0008897634899	-133509.70092766	
1819.171735	1	7	92	0.01152460299	0.00088916469	0.4252642458	2.489493803	97.08524195	1.006664497	7.05228559	91.94104991				0	0	0	-1819.171735	0.00088916469	-133691.605518308	
1819.091735	1	7	92	0.01240999122	0.0008885667046	0.4255162442	2.491226268	97.08325749	1.007181345	7.056341999	91.93647666				0	0	0	-1819.091735	0.0008885667046	-133873.490779225	
1819.011735	1	7	92	0.01329399548	0.0008879695307	0.4257682199	2.492958897	97.08127288	1.007698081	7.060397744	91.93190417				0	0	0	-1819.011735	0.0008879695307	-134055.817140218	
1818.931735	1	7	92	0.01417661885	0.0008873731708	0.426020173	2.49469169	97.07928814	1.008214705	7.064452827	91.92733247				0	0	0	-1818.931735	0.0008873731708	-134237.950402493	
1818.851735	1	7	92	0.01505786443	0.0008867776163	0.4262721035	2.496424647	97.07730325	1.008731216	7.068507246	91.92276154				0	0	0	-1818.851735	0.0008867776163	-134420.459959402	
1818.771735	1	7	92	0.01593773529	0.0008861828747	0.4265240114	2.498157769	97.07531822	1.009247616	7.072561003	91.91819138				0	0	0	-1818.771735	0.0008861828747	-134603.007677213	
1818.691735	1	7	92	0.01681623452	0.0008855889345	0.4267758966	2.499891055	97.07333305	1.009763903	7.076614098	91.913622				0	0	0	-1818.691735	0.0008855889345	-134785.022904053	
1818.611735	1	7	92	0.01769336516	0.0008849957981	0.4270277592	2.501624505	97.07134774	1.010280079	7.08066653	91.90905339				0	0	0	-1818.611735	0.0008849957981	-134968.431452889	
1818.531735	1	7	92	0.01856913028	0.000884403471	0.4272795991	2.50335812	97.06936228	1.010796143	7.0847183	91.90448556				0	0	0	-1818.531735	0.000884403471	-135151.580897143	
1818.451735	1	7	92	0.01944353291	0.0008838119411	0.4275314165	2.505091899	97.06737668	1.011312095	7.088769408	91.8999185				0	0	0	-1818.451735	0.0008838119411	-135334.191065904	
1818.371735	1	7	92	0.0203165761	0.0008832212114	0.4277832112	2.506825843	97.06539095	1.011827936	7.092819854	91.89535221				0	0	0	-1818.371735	0.0008832212114	-135517.822933938	
1818.291735	1	7	92	0.02118826288	0.0008826312835	0.4280349833	2.508559952	97.06340506	1.012343665	7.096869639	91.8907867				0	0	0	-1818.291735	0.0008826312835	-135701.041119159	
1818.211735	1	7	92	0.02205859625	0.0008820421479	0.4282867328	2.510294226	97.06141904	1.012859282	7.100918762	91.88622196				0	0	0	-1818.211735	0.0008820421479	-135884.055449146	
1818.131735	1	7	92	0.02292757924	0.000881453808	0.4285384597	2.512028664	97.05943288	1.013374788	7.104967224	91.88165799				0	0	0	-1818.131735	0.000881453808	-136068.072495136	
1818.051735	1	7	92	0.02379521484	0.0008808662648	0.428790164	2.513763268	97.05744657	1.013890183	7.109015026	91.87709479				0	0	0	-1818.051735	0.0008808662648	-136252.04117616	
1817.971735	1	7	92	0.02466150604	0.0008802795126	0.4290418457	2.515498037	97.05546012	1.014405467	7.113062166	91.87253237				0	0	0	-1817.971735	0.0008802795126	-136435.834966655	
1817.891735	1	7	92	0.02552645583	0.0008796935513	0.4292935048	2.517232971	97.05347352	1.014920639	7.117108646	91.86797071				0	0	0	-1817.891735	0.0008796935513	-136619.914789789	
1817.811735	1	7	92	0.02639006719	0.0008791083792	0.4295451412	2.51896807	97.05148679	1.0154357	7.121154466	91.86340983				0	0	0	-1817.811735	0.0008791083792	-136803.76590478	
1817.731735	1	7	92	0.02725234308	0.0008785239918	0.4297967551	2.520703335	97.04949991	1.01595065	7.125199626	91.85884972				0	0	0	-1817.731735	0.0008785239918	-136988.327036249	
1817.651735	1	7	92	0.02811328646	0.0008779403954	0.4300483464	2.522438765	97.04751289	1.01646549	7.129244125	91.85429039				0	0	0	-1817.651735	0.0008779403954	-137172.993690733	
1817.571735	1	7	92	0.02897290028	0.0008773575804	0.4302999152	2.524174361	97.04552572	1.016980218	7.133287965	91.84973182				0	0	0	-1817.571735	0.0008773575804	-137357.065387	
1817.491735	1	7	92	0.02983118747	0.0008767755471	0.4305514613	2.525910122	97.04353842	1.017494835	7.137331145	91.84517402				0	0	0	-1817.491735	0.0008767755471	-137542.212486237	
1817.411735	1	7	92	0.03068815099	0.0008761943001	0.4308029848	2.52764605	97.04155097	1.018009342	7.141373666	91.84061699				0	0	0	-1817.411735	0.0008761943001	-137727.297741317	
1817.331735	1	7	92	0.03154379374	0.0008756138301	0.4310544858	2.529382143	97.03956337	1.018523738	7.145415528	91.83606073				0	0	0	-1817.331735	0.0008756138301	-137911.767316755	
1817.251735	1	7	92	0.03239811865	0.000875034137	0.4313059642	2.531118402	97.03757563	1.019038024	7.149456731	91.83150525				0	0	0	-1817.251735	0.000875034137	-138097.138113976	
1817.171735	1	7	92	0.03325112863	0.0008744552243	0.43155742	2.532854826	97.03558775	1.019552199	7.153497275	91.82695053				0	0	0	-1817.171735	0.0008744552243	-138282.622188515	
1817.091735	1	7	92	0.03410282656	0.0008738770853	0.4318088532	2.534591417	97.03359973	1.020066263	7.15753716	91.82239658				0	0	0	-1817.091735	0.0008738770853	-138467.876554338	
1817.011735	1	7	92	0.03495321536	0.0008732997206	0.4320602639	2.536328175	97.03161156	1.020580217	7.161576387	91.8178434				0	0	0	-1817.011735	0.0008732997206	-138653.482990822	
1816.931735	1	7	92	0.03580229789	0.0008727231284	0.432311652	2.538065098	97.02962325	1.021094061	7.165614956	91.81329098				0	0	0	-1816.931735	0.0008727231284	-138838.670768901	
1816.851735	1	7	92	0.03665007703	0.0008721473029	0.4325630176	2.539802188	97.02763479	1.021607795	7.169652867	91.80873934				0	0	0	-1816.851735	0.0008721473029	-139025.072268175	
1816.771735	1	7	92	0.03749655565	0.0008715722558	0.4328143606	2.541539444	97.0256462	1.022121419	7.17369012	91.80418846				0	0	0	-1816.771735	0.0008715722558	-139211.396547766	
1816.691735	1	7	92	0.03834173661	0.0008709979707	0.433065681	2.543276867	97.02365745	1.022634932	7.177726716	91.79963835				0	0	0	-1816.691735	0.0008709979707	-139397.001674744	
1816.611735	1	7	92	0.03918562276	0.0008704244539	0.4333169789	2.545014456	97.02166856	1.023148336	7.181762654	91.79508901				0	0	0	-1816.611735	0.0008704244539	-139583.452370997	
1816.531735	1	7	92	0.04002821695	0.000869851702	0.4335682542	2.546752212	97.01967953	1.023661629	7.185797935	91.79054044				0	0	0	-1816.531735	0.000869851702	-139769.670184415	
1816.451735	1	7	92	0.04086952199	0.0008692797124	0.433819507	2.548490135	97.01769036	1.024174813	7.189832559	91.78599263				0	0	0	-1816.451735	0.0008692797124	-139956.03124965	
1816.371735	1	7	92	0.04170954073	0.0008687084848	0.4340707372	2.550228225	97.01570104	1.024687887	7.193866526	91.78144559				0	0	0	-1816.371735	0.0008687084848	-140143.099375649	
1816.291735	1	7	92	0.04254827598	0.0008681380212	0.4343219449	2.551966482	97.01371157	1.025200851	7.197899836	91.77689931				0	0	0	-1816.291735	0.0008681380212	-140329.889472796	
1816.211735	1	7	92	0.04338573056	0.0008675683133	0.43457313	2.553704905	97.01172196	1.025713706	7.20193249	91.7723538				0	0	0	-1816.211735	0.0008675683133	-140516.824785942	
1816.131735	1	7	92	0.04422190725	0.0008669993665	0.4348242926	2.555443496	97.00973221	1.026226451	7.205964488	91.76780906				0	0	0	-1816.131735	0.0008669993665	-140703.945082033	
1816.051735	1	7	92	0.04505680886	0.0008664311729	0.4350754327	2.557182254	97.00774231	1.026739087	7.20999583	91.76326508				0	0	0	-1816.051735	0.0008664311729	-140890.77349076	
1815.971735	1	7	92	0.04589043818	0.000865863734	0.4353265502	2.55892118	97.00575227	1.027251613	7.214026516	91.75872187				0	0	0	-1815.971735	0.000865863734	-141078.322220184	
1815.891735	1	7	92	0.04672279798	0.0008652970501	0.4355776452	2.560660272	97.00376208	1.02776403	7.218056546	91.75417942				0	0	0	-1815.891735	0.0008652970501	-141266.258179834	
1815.811735	1	7	92	0.04755389104	0.00086473112	0.4358287177	2.562399533	97.00177175	1.028276338	7.222085921	91.74963774				0	0	0	-1815.811735	0.00086473112	-141453.517656598	
1815.731735	1	7	92	0.0483837201	0.0008641659355	0.4360797677	2.564138961	96.99978127	1.028788537	7.226114641	91.74509682				0	0	0	-1815.731735	0.0008641659355	-141641.392850944	
1815.651735	1	7	92	0.04921228795	0.0008636015057	0.4363307951	2.565878556	96.99779065	1.029300626	7.230142706	91.74055667				0	0	0	-1815.651735	0.0008636015057	-141829.560006014	
1815.571735	1	7	92	0.05003959731	0.0008630378199	0.4365818	2.567618319	96.99579988	1.029812607	7.234170116	91.73601728				0	0	0	-1815.571735	0.0008630378199	-142017.034220423	
1815.491735	1	7	92	0.05086565093	0.0008624748793	0.4368327824	2.56935825	96.99380897	1.030324478	7.238196871	91.73147865				0	0	0	-1815.491735	0.0008624748793	-142205.574169726	
1815.411735	1	7	92	0.05169045154	0.0008619126872	0.4370837422	2.571098349	96.99181791	1.030836241	7.242222971	91.72694079				0	0	0	-1815.411735	0.0008619126872	-142394.143042963	
1815.331735	1	7	92	0.05251400187	0.0008613512366	0.4373346796	2.572838616	96.9898267	1.031347895	7.246248418	91.72240369				0	0	0	-1815.331735	0.0008613512366	-142582.542176009	
1815.251735	1	7	92	0.05333630463	0.0008607905292	0.4375855944	2.574579052	96.98783535	1.03185944	7.25027321	91.71786735				0	0	0	-1815.251735	0.0008607905292	-142770.762371664	
1815.171735	1	7	92	0.05415736252	0.000860230558	0.4378364868	2.576319655	96.98584386	1.032370877	7.254297349	91.71333177				0	0	0	-1815.171735	0.000860230558	-142959.548913489	
1815.091735	1	7	92	0.05497717826	0.0008596713305	0.4380873566	2.578060426	96.98385222	1.032882205	7.258320833	91.70879696				0	0	0	-1815.091735	0.0008596713305	-143148.997236585	
1815.011735	1	7	92	0.05579575454	0.0008591128405	0.4383382039	2.579801366	96.98186043	1.033393424	7.262343665	91.70426291				0	0	0	-1815.011735	0.0008591128405	-143337.780912978	
1814.931735	1	7	92	0.05661309404	0.0008585550851	0.4385890288	2.581542475	96.9798685	1.033904535	7.266365843	91.69972962				0	0	0	-1814.931735	0.0008585550851	-143526.923149772	
1814.851735	1	7	92	0.05742919944	0.0008579980661	0.4388398311	2.583283752	96.97787642	1.034415538	7.270387368	91.69519709				0	0	0	-1814.851735	0.0008579980661	-143716.473385823	
1814.771735	1	7	92	0.05824407341	0.000857441781	0.4390906109	2.585025197	96.97588419	1.034926432	7.27440824	91.69066533				0	0	0	-1814.771735	0.000857441781	-143905.644204092	
1814.691735	1	7	92	0.05905771862	0.0008568862255	0.4393413683	2.586766811	96.97389182	1.035437219	7.278428459	91.68613432				0	0	0	-1814.691735	0.0008568862255	-144094.809177684	
1814.611735	1	7	92	0.05987013772	0.0008563314	0.4395921031	2.588508594	96.9718993	1.035947897	7.282448026	91.68160408				0	0	0	-1814.611735	0.0008563314	-144285.111088209	
1814.531735	1	7	92	0.06068133336	0.000855777309	0.4398428155	2.590250546	96.96990664	1.036458467	7.28646694	91.67707459				0	0	0	-1814.531735	0.000855777309	-144475.324612591	
1814.451735	1	7	92	0.06149130818	0.0008552239435	0.4400935053	2.591992667	96.96791383	1.036968929	7.290485203	91.67254587				0	0	0	-1814.451735	0.0008552239435	-144665.154732831	
1814.371735	1	7	92	0.06230006483	0.0008546713057	0.4403441727	2.593734957	96.96592087	1.037479283	7.294502813	91.6680179				0	0	0	-1814.371735	0.0008546713057	-144855.048929136	
1814.291735	1	7	92	0.06310760591	0.0008541193901	0.4405948176	2.595477416	96.96392777	1.037989529	7.298519772	91.6634907				0	0	0	-1814.291735	0.0008541193901	-145044.879219043	
1814.211735	1	7	92	0.06391393405	0.0008535681979	0.44084544	2.597220044	96.96193452	1.038499668	7.302536079	91.65896425				0	0	0	-1814.211735	0.0008535681979	-145236.039612898	
1814.131735	1	7	92	0.06471905187	0.0008530177342	0.44109604	2.598962842	96.95994112	1.039009699	7.306551735	91.65443857				0	0	0	-1814.131735	0.0008530177342	-145426.640774049	
1814.051735	1	7	92	0.06552296197	0.0008524679859	0.4413466175	2.600705809	96.95794757	1.039519622	7.31056674	91.64991364				0	0	0	-1814.051735	0.0008524679859	-145617.061013533	
