T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
862.7610919	88	2	10	0	0	98.610024	0.1961002713	1.193875728	88	2	10							0.001507733661	-0.0002563434175	-0.001251390244	-862.7610919	0	70.3029740649842	
862.7410919	88	2	10	0.0002882876595	0.000284291213	98.60960366	0.1961589258	1.194237412	87.99698458	2.000512676	10.00250275							0	0	0	-862.7410919	0.000284291213	70.3978220583333	
862.7210919	88	2	10	0.000576187151	0.0005681999114	98.6091833	0.1962175867	1.194599109	87.99396936	2.001025335	10.00500531							0	0	0	-862.7210919	0.0005681999114	70.4572554088768	
862.6810919	88	2	10	0.001151689509	0.001135725614	98.60834252	0.196334923	1.195322557	87.98793949	2.002050561	10.01000995							0	0	0	-862.6810919	0.001135725614	70.5141937928756	
862.6010919	88	2	10	0.00230108747	0.002269195821	98.60666069	0.1965696597	1.196769652	87.9758821	2.004100697	10.0200172							0	0	0	-862.6010919	0.002269195821	70.6698160339373	
862.5210919	88	2	10	0.003447557475	0.003399782999	98.6049785	0.1968044849	1.198217011	87.96382781	2.00615044	10.03002175							0	0	0	-862.5210919	0.003399782999	70.8379276049082	
862.4410919	88	2	10	0.00459149623	0.00452787835	98.60329597	0.1970393967	1.199664634	87.95177662	2.008199772	10.04002361							0	0	0	-862.4410919	0.00452787835	70.9943100857369	
862.3610919	88	2	10	0.0057329122	0.00565349021	98.60161308	0.1972743952	1.201112524	87.93972854	2.010248691	10.05002277							0	0	0	-862.3610919	0.00565349021	71.1508525330024	
862.2810919	88	2	10	0.006871813994	0.006776627057	98.59992984	0.1975094807	1.202560679	87.92768356	2.012297199	10.06001924							0	0	0	-862.2810919	0.006776627057	71.3075492399083	
862.2010919	88	2	10	0.008008210184	0.00789729733	98.59824625	0.1977446533	1.204009099	87.91564168	2.014345296	10.07001302							0	0	0	-862.2010919	0.00789729733	71.4644001015232	
862.1210919	88	2	10	0.009142109301	0.009015509431	98.5965623	0.1979799132	1.205457786	87.9036029	2.016392982	10.08000411							0	0	0	-862.1210919	0.009015509431	71.621405123563	
862.0410919	88	2	10	0.01027351984	0.01013127172	98.594878	0.1982152605	1.206906739	87.89156722	2.018440257	10.08999252							0	0	0	-862.0410919	0.01013127172	71.7785640020524	
861.9610919	88	2	10	0.01140245025	0.01124459253	98.59319335	0.1984506955	1.208355958	87.87953464	2.020487121	10.09997824							0	0	0	-861.9610919	0.01124459253	71.935876837253	
861.8810919	88	2	10	0.01252890895	0.01235548014	98.59150834	0.1986862181	1.209805444	87.86750515	2.022533575	10.10996127							0	0	0	-861.8810919	0.01235548014	72.0933434775338	
861.8010919	88	2	10	0.01365290432	0.01346394281	98.58982298	0.1989218288	1.211255196	87.85547876	2.024579618	10.11994162							0	0	0	-861.8010919	0.01346394281	72.2509639902017	
861.7210919	88	2	10	0.0147744447	0.01456998874	98.58813726	0.1991575274	1.212705215	87.84345546	2.026625251	10.12991929							0	0	0	-861.7210919	0.01456998874	72.4087378220975	
861.6410919	88	2	10	0.0158935384	0.01567362613	98.58645119	0.1993933144	1.214155501	87.83143524	2.028670475	10.13989428							0	0	0	-861.6410919	0.01567362613	72.5666651036523	
861.5610919	88	2	10	0.01701019368	0.0167748631	98.58476476	0.1996291897	1.215606054	87.81941812	2.030715288	10.14986659							0	0	0	-861.5610919	0.0167748631	72.7247462914502	
861.4810919	88	2	10	0.01812441877	0.01787370776	98.58307797	0.1998651536	1.217056874	87.80740409	2.032759692	10.15983622							0	0	0	-861.4810919	0.01787370776	72.8829802184227	
861.4010919	88	2	10	0.01923622188	0.01897016819	98.58139083	0.2001012062	1.218507961	87.79539313	2.034803686	10.16980318							0	0	0	-861.4010919	0.01897016819	73.0413673805374	
861.3210919	88	2	10	0.02034561114	0.02006425241	98.57970334	0.2003373477	1.219959317	87.78338527	2.036847271	10.17976746							0	0	0	-861.3210919	0.02006425241	73.1999079524125	
861.2410919	88	2	10	0.0214525947	0.02115596842	98.57801548	0.2005735783	1.22141094	87.77138048	2.038890447	10.18972907							0	0	0	-861.2410919	0.02115596842	73.3586011249535	
861.1610919	88	2	10	0.02255718062	0.02224532419	98.57632727	0.2008098981	1.222862831	87.75937878	2.040933214	10.199688							0	0	0	-861.1610919	0.02224532419	73.5174474438055	
861.0810919	88	2	10	0.02365937696	0.02333232763	98.5746387	0.2010463072	1.22431499	87.74738016	2.042975573	10.20964427							0	0	0	-861.0810919	0.02333232763	73.6764467890407	
861.0010919	88	2	10	0.02475919174	0.02441698664	98.57294978	0.2012828059	1.225767417	87.73538461	2.045017523	10.21959787							0	0	0	-861.0010919	0.02441698664	73.8355983836319	
860.9210919	88	2	10	0.02585663293	0.02549930908	98.57126049	0.2015193942	1.227220112	87.72339214	2.047059064	10.2295488							0	0	0	-860.9210919	0.02549930908	73.9949024739167	
860.8410919	88	2	10	0.02695170847	0.02657930277	98.56957085	0.2017560724	1.228673077	87.71140274	2.049100198	10.23949706							0	0	0	-860.8410919	0.02657930277	74.154359325648	
860.7610919	88	2	10	0.02804442627	0.02765697549	98.56788085	0.2019928406	1.230126309	87.69941642	2.051140923	10.24944266							0	0	0	-860.7610919	0.02765697549	74.3139688771219	
860.6810919	88	2	10	0.02913479421	0.02873233499	98.56619049	0.202229699	1.231579811	87.68743317	2.053181241	10.25938559							0	0	0	-860.6810919	0.02873233499	74.4737300386782	
860.6010919	88	2	10	0.03022282012	0.02980538901	98.56449977	0.2024666477	1.233033582	87.67545299	2.055221151	10.26932586							0	0	0	-860.6010919	0.02980538901	74.6336434710211	
860.5210919	88	2	10	0.0313085118	0.03087614521	98.56280869	0.2027036869	1.234487622	87.66347588	2.057260653	10.27926347							0	0	0	-860.5210919	0.03087614521	74.7937094886623	
860.4410919	88	2	10	0.03239187703	0.03194461125	98.56111725	0.2029408168	1.235941931	87.65150183	2.059299748	10.28919842							0	0	0	-860.4410919	0.03194461125	74.9539270395261	
860.3610919	88	2	10	0.03347292354	0.03301079475	98.55942545	0.2031780375	1.23739651	87.63953085	2.061338436	10.29913072							0	0	0	-860.3610919	0.03301079475	75.1142964728549	
860.2810919	88	2	10	0.03455165904	0.03407470329	98.55773329	0.2034153491	1.238851359	87.62756293	2.063376718	10.30906035							0	0	0	-860.2810919	0.03407470329	75.274817802636	
860.2010919	88	2	10	0.03562809117	0.03513634442	98.55604077	0.2036527519	1.240306477	87.61559807	2.065414592	10.31898734							0	0	0	-860.2010919	0.03513634442	75.4354907035633	
860.1210919	88	2	10	0.0367022276	0.03619572566	98.55434789	0.2038902459	1.241761865	87.60363627	2.06745206	10.32891167							0	0	0	-860.1210919	0.03619572566	75.5963148593302	
860.0410919	88	2	10	0.0377740759	0.0372528545	98.55265464	0.2041278315	1.243217524	87.59167754	2.069489122	10.33883334							0	0	0	-860.0410919	0.0372528545	75.7572910431978	
859.9610919	88	2	10	0.03884364365	0.03830773837	98.55096104	0.2043655086	1.244673453	87.57972186	2.071525777	10.34875237							0	0	0	-859.9610919	0.03830773837	75.9184186002023	
859.8810919	88	2	10	0.03991093839	0.03936038471	98.54926707	0.2046032775	1.246129652	87.56776923	2.073562026	10.35866874							0	0	0	-859.8810919	0.03936038471	76.0796965366677	
859.8010919	88	2	10	0.04097596761	0.04041080091	98.54757274	0.2048411383	1.247586122	87.55581966	2.07559787	10.36858247							0	0	0	-859.8010919	0.04041080091	76.2411263916001	
859.7210919	88	2	10	0.04203873879	0.0414589943	98.54587805	0.2050790912	1.249042863	87.54387314	2.077633308	10.37849355							0	0	0	-859.7210919	0.0414589943	76.402707177191	
859.6410919	88	2	10	0.04309925936	0.04250497223	98.54418299	0.2053171363	1.250499875	87.53192967	2.07966834	10.38840199							0	0	0	-859.6410919	0.04250497223	76.5644386636603	
859.5610919	88	2	10	0.04415753672	0.04354874197	98.54248757	0.2055552739	1.251957158	87.51998925	2.081702967	10.39830778							0	0	0	-859.5610919	0.04354874197	76.7263213393442	
859.4810919	88	2	10	0.04521357825	0.04459031079	98.54079178	0.205793504	1.253414712	87.50805188	2.083737189	10.40821093							0	0	0	-859.4810919	0.04459031079	76.8883542562878	
859.4010919	88	2	10	0.04626739128	0.04562968592	98.53909564	0.2060318269	1.254872538	87.49611755	2.085771006	10.41811144							0	0	0	-859.4010919	0.04562968592	77.0505379424351	
859.3210919	88	2	10	0.04731898313	0.04666687455	98.53739912	0.2062702426	1.256330635	87.48418627	2.087804418	10.42800931							0	0	0	-859.3210919	0.04666687455	77.2128722006309	
859.2410919	88	2	10	0.04836836106	0.04770188385	98.53570224	0.2065087514	1.257789004	87.47225803	2.089837425	10.43790454							0	0	0	-859.2410919	0.04770188385	77.375356850941	
859.1610919	88	2	10	0.04941553233	0.04873472095	98.534005	0.2067473534	1.259247645	87.46033283	2.091870028	10.44779714							0	0	0	-859.1610919	0.04873472095	77.5379917180314	
859.0810919	88	2	10	0.05046050415	0.04976539296	98.53230739	0.2069860488	1.260706558	87.44841067	2.093902226	10.4576871							0	0	0	-859.0810919	0.04976539296	77.7007766444495	
859.0010919	88	2	10	0.0515032837	0.05079390695	98.53060942	0.2072248376	1.262165744	87.43649155	2.095934021	10.46757443							0	0	0	-859.0010919	0.05079390695	77.8637122387242	
858.9210919	88	2	10	0.05254387814	0.05182026995	98.52891108	0.2074637202	1.263625202	87.42457547	2.097965411	10.47745912							0	0	0	-858.9210919	0.05182026995	78.0267976051258	
858.8410919	88	2	10	0.05358229457	0.05284448899	98.52721237	0.2077026966	1.265084932	87.41266242	2.099996398	10.48734118							0	0	0	-858.8410919	0.05284448899	78.190032243746	
858.7610919	88	2	10	0.0546185401	0.05386657105	98.5255133	0.207941767	1.266544935	87.4007524	2.102026981	10.49722062							0	0	0	-858.7610919	0.05386657105	78.3534168000809	
858.6810919	88	2	10	0.05565262179	0.05488652308	98.52381386	0.2081809315	1.268005212	87.38884542	2.104057161	10.50709742							0	0	0	-858.6810919	0.05488652308	78.5169515638689	
858.6010919	88	2	10	0.05668454665	0.05590435199	98.52211405	0.2084201903	1.269465761	87.37694146	2.106086937	10.5169716							0	0	0	-858.6010919	0.05590435199	78.6806356751812	
858.5210919	88	2	10	0.0577143217	0.05692006469	98.52041387	0.2086595437	1.270926583	87.36504054	2.108116311	10.52684315							0	0	0	-858.5210919	0.05692006469	78.8444690667083	
858.4410919	88	2	10	0.0587419539	0.05793366803	98.51871333	0.2088989916	1.272387679	87.35314264	2.110145281	10.53671208							0	0	0	-858.4410919	0.05793366803	79.0084520560924	
858.3610919	88	2	10	0.05976745019	0.05894516885	98.51701242	0.2091385344	1.273849049	87.34124776	2.112173848	10.54657839							0	0	0	-858.3610919	0.05894516885	79.1725838166311	
858.2810919	88	2	10	0.06079081748	0.05995457396	98.51531114	0.2093781721	1.275310692	87.32935591	2.114202013	10.55644208							0	0	0	-858.2810919	0.05995457396	79.3368650950749	
858.2010919	88	2	10	0.06181206265	0.06096189012	98.51360949	0.2096179049	1.276772609	87.31746708	2.116229776	10.56630314							0	0	0	-858.2010919	0.06096189012	79.5012954679944	
858.1210919	88	2	10	0.06283119256	0.06196712409	98.51190747	0.2098577329	1.2782348	87.30558127	2.118257136	10.57616159							0	0	0	-858.1210919	0.06196712409	79.6658741368969	
858.0410919	88	2	10	0.06384821402	0.06297028259	98.51020508	0.2100976564	1.279697266	87.29369848	2.120284094	10.58601742							0	0	0	-858.0410919	0.06297028259	79.8306018902557	
857.9610919	88	2	10	0.06486313382	0.0639713723	98.50850232	0.2103376755	1.281160006	87.28181871	2.122310651	10.59587064							0	0	0	-857.9610919	0.0639713723	79.9954787405708	
857.8810919	88	2	10	0.06587595874	0.06497039988	98.50679919	0.2105777903	1.28262302	87.26994195	2.124336805	10.60572124							0	0	0	-857.8810919	0.06497039988	80.1605039141939	
857.8010919	88	2	10	0.0668866955	0.06596737197	98.50509569	0.210818001	1.284086309	87.25806821	2.126362558	10.61556923							0	0	0	-857.8010919	0.06596737197	80.3256774480513	
857.7210919	88	2	10	0.06789535082	0.06696229517	98.50339182	0.2110583078	1.285549873	87.24619748	2.128387909	10.62541461							0	0	0	-857.7210919	0.06696229517	80.4909993870801	
857.6410919	88	2	10	0.06890193137	0.06795517606	98.50168758	0.2112987107	1.287013712	87.23432976	2.130412859	10.63525738							0	0	0	-857.6410919	0.06795517606	80.6564693888936	
857.5610919	88	2	10	0.0699064438	0.06894602119	98.49998296	0.2115392101	1.288477826	87.22246505	2.132437408	10.64509754							0	0	0	-857.5610919	0.06894602119	80.8220875255203	
857.4810919	88	2	10	0.07090889474	0.06993483708	98.49827798	0.2117798059	1.289942216	87.21060334	2.134461557	10.6549351							0	0	0	-857.4810919	0.06993483708	80.9878542957808	
857.4010919	88	2	10	0.07190929077	0.07092163021	98.49657262	0.2120204985	1.291406881	87.19874465	2.136485304	10.66477005							0	0	0	-857.4010919	0.07092163021	81.153768563436	
857.3210919	88	2	10	0.07290763846	0.07190640707	98.49486689	0.2122612879	1.292871822	87.18688895	2.138508651	10.67460239							0	0	0	-857.3210919	0.07190640707	81.3198304490896	
857.2410919	88	2	10	0.07390394436	0.07288917408	98.49316079	0.2125021743	1.294337038	87.17503626	2.140531597	10.68443214							0	0	0	-857.2410919	0.07288917408	81.4860404785002	
857.1610919	88	2	10	0.07489821498	0.07386993766	98.49145431	0.2127431578	1.295802531	87.16318658	2.142554143	10.69425928							0	0	0	-857.1610919	0.07386993766	81.6523979679812	
857.0810919	88	2	10	0.07589045678	0.07484870419	98.48974746	0.2129842387	1.2972683	87.15133989	2.144576289	10.70408382							0	0	0	-857.0810919	0.07484870419	81.8189030630018	
857.0010919	88	2	10	0.07688067625	0.07582548003	98.48804024	0.213225417	1.298734345	87.1394962	2.146598034	10.71390577							0	0	0	-857.0010919	0.07582548003	81.9855550879302	
856.9210919	88	2	10	0.07786887979	0.07680027152	98.48633264	0.213466693	1.300200667	87.1276555	2.14861938	10.72372512							0	0	0	-856.9210919	0.07680027152	82.1523546399549	
856.8410919	88	2	10	0.07885507382	0.07777308495	98.48462467	0.2137080668	1.301667265	87.1158178	2.150640327	10.73354187							0	0	0	-856.8410919	0.07777308495	82.3193014789692	
856.7610919	88	2	10	0.07983926471	0.07874392661	98.48291632	0.2139495385	1.30313414	87.1039831	2.152660874	10.74335603							0	0	0	-856.7610919	0.07874392661	82.4863953914101	
856.6810919	88	2	10	0.08082145881	0.07971280274	98.4812076	0.2141911083	1.304601292	87.09215138	2.154681021	10.7531676							0	0	0	-856.6810919	0.07971280274	82.653635727383	
856.6010919	88	2	10	0.08180166245	0.08067971959	98.4794985	0.2144327763	1.306068722	87.08032266	2.15670077	10.76297657							0	0	0	-856.6010919	0.08067971959	82.8210231523147	
856.5210919	88	2	10	0.08277988191	0.08164468333	98.47778903	0.2146745428	1.307536428	87.06849692	2.158720119	10.77278296							0	0	0	-856.5210919	0.08164468333	82.9885578920511	
856.4410919	88	2	10	0.08375612346	0.08260770015	98.47607918	0.2149164078	1.309004412	87.05667417	2.16073907	10.78258676							0	0	0	-856.4410919	0.08260770015	83.1562384884039	
856.3610919	88	2	10	0.08473039336	0.0835687762	98.47436895	0.2151583716	1.310472674	87.04485441	2.162757621	10.79238797							0	0	0	-856.3610919	0.0835687762	83.3240656305258	
856.2810919	88	2	10	0.08570269782	0.0845279176	98.47265835	0.2154004343	1.311941214	87.03303763	2.164775775	10.8021866							0	0	0	-856.2810919	0.0845279176	83.4920391604215	
856.2010919	88	2	10	0.08667304302	0.08548513045	98.47094737	0.215642596	1.313410031	87.02122383	2.16679353	10.81198264							0	0	0	-856.2010919	0.08548513045	83.6601593735363	
856.1210919	88	2	10	0.08764143515	0.08644042081	98.46923602	0.2158848569	1.314879127	87.00941301	2.168810886	10.82177611							0	0	0	-856.1210919	0.08644042081	83.82842569431	
856.0410919	88	2	10	0.08860788033	0.08739379474	98.46752428	0.2161272172	1.316348501	86.99760517	2.170827845	10.83156699							0	0	0	-856.0410919	0.08739379474	83.9968375649758	
855.9610919	88	2	10	0.08957238468	0.08834525826	98.46581217	0.2163696769	1.317818153	86.98580031	2.172844406	10.84135529							0	0	0	-855.9610919	0.08834525826	84.1653953071047	
855.8810919	88	2	10	0.09053495429	0.08929481737	98.46409968	0.2166122364	1.319288085	86.97399842	2.174860569	10.85114101							0	0	0	-855.8810919	0.08929481737	84.3340992675497	
855.8010919	88	2	10	0.09149559523	0.09024247803	98.46238681	0.2168548957	1.320758294	86.96219951	2.176876334	10.86092416							0	0	0	-855.8010919	0.09024247803	84.5029493564024	
855.7210919	88	2	10	0.09245431353	0.09118824619	98.46067356	0.2170976549	1.322228783	86.95040357	2.178891702	10.87070473							0	0	0	-855.7210919	0.09118824619	84.6719441568261	
855.6410919	88	2	10	0.09341111521	0.09213212779	98.45895993	0.2173405143	1.323699551	86.9386106	2.180906673	10.88048273							0	0	0	-855.6410919	0.09213212779	84.8410849521457	
855.5610919	88	2	10	0.09436600626	0.0930741287	98.45724593	0.217583474	1.325170598	86.9268206	2.182921246	10.89025815							0	0	0	-855.5610919	0.0930741287	85.0103712235918	
