T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
907.4492549	94	3	3	0	0	99.39300428	0.289947804	0.3170479172	94	3	3							0.002222362667	-0.00111676774	-0.001105594927	-907.4492549	0	24.2628866450542	
907.4292549	94	3	3	0.0008376493554	0.0008236801837	99.39253408	0.2901709643	0.3172949518	93.99555533	3.002233509	3.002211156							0	0	0	-907.4292549	0.0008236801837	24.2996510868629	
907.4092549	94	3	3	0.001674030972	0.001646116052	99.39206388	0.2903941279	0.3175419908	93.99111101	3.004466869	3.004422124							0	0	0	-907.4092549	0.001646116052	24.3339740118538	
907.3692549	94	3	3	0.003343502722	0.003287758058	99.39112343	0.2908404803	0.31803609	93.98222324	3.008933199	3.008843559							0	0	0	-907.3692549	0.003287758058	24.3991047275178	
907.2892549	94	3	3	0.006668838925	0.006557689174	99.38924235	0.2917332799	0.3190243654	93.96445139	3.017864245	3.017684367							0	0	0	-907.2892549	0.006557689174	24.5543363581231	
907.2092549	94	3	3	0.009970208149	0.009804088645	99.38736105	0.2926262169	0.3200127351	93.94668442	3.026793236	3.026522346							0	0	0	-907.2092549	0.009804088645	24.718459265394	
907.1292549	94	3	3	0.01325142305	0.01303070544	99.38547951	0.293519285	0.3210012031	93.92892238	3.035720096	3.035357529							0	0	0	-907.1292549	0.01303070544	24.8698049933194	
907.0492549	94	3	3	0.01651265991	0.01623771259	99.38359774	0.2944124861	0.3219897704	93.91116525	3.044644832	3.044189919							0	0	0	-907.0492549	0.01623771259	25.0216403240221	
906.9692549	94	3	3	0.01975410037	0.0194252884	99.38171574	0.2953058214	0.3229784372	93.89341304	3.053567442	3.053019514							0	0	0	-906.9692549	0.0194252884	25.1739373410228	
906.8892549	94	3	3	0.02297592385	0.02259360896	99.3798335	0.2961992917	0.3239672037	93.87566577	3.062487922	3.061846312							0	0	0	-906.8892549	0.02259360896	25.3266960683204	
906.8092549	94	3	3	0.0261783076	0.02574284829	99.37795103	0.2970928982	0.3249560701	93.85792342	3.07140627	3.07067031							0	0	0	-906.8092549	0.02574284829	25.4799163343136	
906.7292549	94	3	3	0.02936142677	0.02887317831	99.37606832	0.2979866419	0.3259450365	93.84018601	3.080322483	3.079491505							0	0	0	-906.7292549	0.02887317831	25.6335981740011	
906.6492549	94	3	3	0.0325254544	0.03198476888	99.37418537	0.2988805238	0.3269341032	93.82245354	3.089236559	3.088309896							0	0	0	-906.6492549	0.03198476888	25.7877415496344	
906.5692549	94	3	3	0.03567056149	0.03507778784	99.37230218	0.299774545	0.3279232702	93.80472603	3.098148496	3.097125478							0	0	0	-906.5692549	0.03507778784	25.9423462992034	
906.4892549	94	3	3	0.038796917	0.03815240106	99.37041876	0.3006687064	0.3289125378	93.78700346	3.107058291	3.10593825							0	0	0	-906.4892549	0.03815240106	26.0974123837186	
906.4092549	94	3	3	0.0419046879	0.04120877242	99.36853508	0.3015630091	0.3299019062	93.76928585	3.115965941	3.11474821							0	0	0	-906.4092549	0.04120877242	26.2529397522916	
906.3292549	94	3	3	0.04499403917	0.04424706389	99.36665117	0.3024574542	0.3308913755	93.7515732	3.124871444	3.123555354							0	0	0	-906.3292549	0.04424706389	26.4089282592881	
906.2492549	94	3	3	0.04806513388	0.04726743553	99.36476701	0.3033520426	0.3318809458	93.73386552	3.133774797	3.13235968							0	0	0	-906.2492549	0.04726743553	26.5653779580917	
906.1692549	94	3	3	0.05111813317	0.0502700455	99.36288261	0.3042467754	0.3328706175	93.71616282	3.142675998	3.141161186							0	0	0	-906.1692549	0.0502700455	26.7222886582731	
906.0892549	94	3	3	0.05415319629	0.05325505016	99.36099796	0.3051416536	0.3338603905	93.69846509	3.151575044	3.149959869							0	0	0	-906.0892549	0.05325505016	26.8796603274405	
906.0092549	94	3	3	0.05717048066	0.05622260399	99.35911306	0.3060366783	0.3348502652	93.68077234	3.160471933	3.158755726							0	0	0	-906.0092549	0.05622260399	27.0374929383381	
905.9292549	94	3	3	0.06017014184	0.05917285972	99.35722791	0.3069318504	0.3358402417	93.66308458	3.169366662	3.167548757							0	0	0	-905.9292549	0.05917285972	27.1957863475351	
905.8492549	94	3	3	0.0631523336	0.06210596828	99.35534251	0.307827171	0.3368303202	93.64540181	3.178259228	3.176338957							0	0	0	-905.8492549	0.06210596828	27.3545404536945	
905.7692549	94	3	3	0.06611720795	0.06502207889	99.35345686	0.308722641	0.3378205008	93.62772405	3.18714963	3.185126324							0	0	0	-905.7692549	0.06502207889	27.5137552114546	
905.6892549	94	3	3	0.06906491511	0.06792133901	99.35157095	0.3096182616	0.3388107838	93.61005128	3.196037865	3.193910857							0	0	0	-905.6892549	0.06792133901	27.6734305667603	
905.6092549	94	3	3	0.07199560362	0.07080389444	99.3496848	0.3105140337	0.3398011692	93.59238352	3.20492393	3.202692553							0	0	0	-905.6092549	0.07080389444	27.8335663709345	
905.5292549	94	3	3	0.07490942028	0.07366988929	99.34779838	0.3114099584	0.3407916574	93.57472077	3.213807823	3.211471409							0	0	0	-905.5292549	0.07366988929	27.9941626040879	
905.4492549	94	3	3	0.07780651023	0.07651946603	99.34591172	0.3123060366	0.3417822484	93.55706304	3.222689542	3.220247423							0	0	0	-905.4492549	0.07651946603	28.1552191875219	
905.3692549	94	3	3	0.08068701696	0.0793527655	99.34402479	0.3132022694	0.3427729425	93.53941032	3.231569083	3.229020593							0	0	0	-905.3692549	0.0793527655	28.3167359714608	
905.2892549	94	3	3	0.08355108232	0.08216992696	99.3421376	0.3140986578	0.3437637398	93.52176264	3.240446445	3.237790916							0	0	0	-905.2892549	0.08216992696	28.4787128342124	
905.2092549	94	3	3	0.08639884656	0.08497108808	99.34025016	0.3149952028	0.3447546405	93.50411999	3.249321624	3.246558391							0	0	0	-905.2092549	0.08497108808	28.6411498286744	
905.1292549	94	3	3	0.08923044834	0.08775638496	99.33836245	0.3158919054	0.3457456448	93.48648237	3.258194619	3.255323014							0	0	0	-905.1292549	0.08775638496	28.8040468247128	
905.0492549	94	3	3	0.09204602478	0.09052595219	99.33647448	0.3167887666	0.3467367528	93.46884979	3.267065428	3.264084785							0	0	0	-905.0492549	0.09052595219	28.9674036056339	
904.9692549	94	3	3	0.09484571142	0.09327992285	99.33458625	0.3176857875	0.3477279648	93.45122225	3.275934047	3.272843699							0	0	0	-904.9692549	0.09327992285	29.1312201741359	
904.8892549	94	3	3	0.09762964232	0.09601842851	99.33269775	0.3185829691	0.3487192809	93.43359977	3.284800474	3.281599756							0	0	0	-904.8892549	0.09601842851	29.295496489829	
904.8092549	94	3	3	0.10039795	0.09874159928	99.33080899	0.3194803123	0.3497107014	93.41598234	3.293664707	3.290352953							0	0	0	-904.8092549	0.09874159928	29.4602325240883	
904.7292549	94	3	3	0.1031507656	0.1014495638	99.32891996	0.3203778182	0.3507022263	93.39836997	3.302526744	3.299103288							0	0	0	-904.7292549	0.1014495638	29.6254276391813	
904.6492549	94	3	3	0.1058882186	0.1041424494	99.32703066	0.3212754877	0.3516938559	93.38076266	3.311386581	3.307850759							0	0	0	-904.6492549	0.1041424494	29.7910821980345	
904.5692549	94	3	3	0.1086104374	0.1068203818	99.32514109	0.322173322	0.3526855903	93.36316042	3.320244218	3.316595363							0	0	0	-904.5692549	0.1068203818	29.9571968226003	
904.4892549	94	3	3	0.1113175485	0.1094834854	99.32325125	0.3230713219	0.3536774298	93.34556325	3.32909965	3.325337098							0	0	0	-904.4892549	0.1094834854	30.123770069942	
904.4092549	94	3	3	0.1140096775	0.1121318834	99.32136114	0.3239694885	0.3546693745	93.32797116	3.337952876	3.334075963							0	0	0	-904.4092549	0.1121318834	30.2908022916564	
904.3292549	94	3	3	0.1166869482	0.1147656974	99.31947075	0.3248678228	0.3556614246	93.31038415	3.346803894	3.342811955							0	0	0	-904.3292549	0.1147656974	30.4582934376331	
904.2492549	94	3	3	0.1193494834	0.1173850479	99.31758009	0.3257663258	0.3566535803	93.29280223	3.355652701	3.351545072							0	0	0	-904.2492549	0.1173850479	30.6262437387578	
904.1692549	94	3	3	0.1219974043	0.1199900538	99.31568916	0.3266649984	0.3576458417	93.27522539	3.364499294	3.360275312							0	0	0	-904.1692549	0.1199900538	30.7946529890198	
904.0892549	94	3	3	0.1246308308	0.122580833	99.31379795	0.3275638418	0.3586382091	93.25765365	3.373343672	3.369002673							0	0	0	-904.0892549	0.122580833	30.9635206624915	
904.0092549	94	3	3	0.1272498817	0.1251575019	99.31190646	0.3284628569	0.3596306827	93.24008702	3.382185831	3.377727153							0	0	0	-904.0092549	0.1251575019	31.1328469710135	
903.9292549	94	3	3	0.1298546744	0.1277201758	99.31001469	0.3293620446	0.3606232625	93.22252548	3.391025771	3.38644875							0	0	0	-903.9292549	0.1277201758	31.3026317844166	
903.8492549	94	3	3	0.1324453249	0.1302689686	99.30812265	0.3302614061	0.3616159489	93.20496905	3.399863487	3.395167462							0	0	0	-903.8492549	0.1302689686	31.4728751390687	
