T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
872.2501497	86	8	6	0	0	98.44133373	0.864117379	0.6945488958	86	8	6							0.001999636443	-0.001146916578	-0.0008527198651	-872.2501497	0	62.1618734948598	
872.2301497	86	8	6	0.0003360814909	0.000321505453	98.44077508	0.8644357505	0.6947891658	85.99600081	8.002293784	6.001705409							0	0	0	-872.2301497	0.000321505453	62.2528125601341	
872.2101497	86	8	6	0.0006716714512	0.0006425419346	98.44021639	0.8647541616	0.6950294451	85.99200204	8.004587333	6.00341063							0	0	0	-872.2101497	0.0006425419346	62.3072681629517	
872.1701497	86	8	6	0.001342555091	0.001284335207	98.43909884	0.8653911119	0.6955100449	85.98400563	8.009173775	6.006820593							0	0	0	-872.1701497	0.001284335207	62.3617406487743	
872.0901497	86	8	6	0.002681964223	0.002565680829	98.43686309	0.866665516	0.696471396	85.96801749	8.018343988	6.013638522							0	0	0	-872.0901497	0.002565680829	62.5282200813082	
872.0101497	86	8	6	0.004017343699	0.00384319133	98.43462646	0.8679405961	0.6974329464	85.95203556	8.027510673	6.020453765							0	0	0	-872.0101497	0.00384319133	62.7031161381226	
871.9301497	86	8	6	0.00534924757	0.005117396704	98.43238895	0.8692163506	0.6983946977	85.93605986	8.036673807	6.027266333							0	0	0	-871.9301497	0.005117396704	62.8656467421758	
871.8501497	86	8	6	0.006677689609	0.006388310066	98.43015057	0.870492781	0.6993566505	85.92009038	8.045833392	6.034076232							0	0	0	-871.8501497	0.006388310066	63.0283694561104	
871.7701497	86	8	6	0.008002683649	0.007655944587	98.42791131	0.8717698885	0.7003188052	85.90412711	8.05498943	6.040883462							0	0	0	-871.7701497	0.007655944587	63.1912810984644	
871.6901497	86	8	6	0.009324243445	0.008920313367	98.42567116	0.8730476742	0.7012811619	85.88817005	8.064141921	6.047688025							0	0	0	-871.6901497	0.008920313367	63.3543814902041	
871.6101497	86	8	6	0.01064238269	0.01018142944	98.42343014	0.8743261392	0.7022437211	85.87221921	8.073290867	6.054489923							0	0	0	-871.6101497	0.01018142944	63.5176704499658	
