T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2#1)	fw(@BCC_A2#2)	w(CU@BCC_A2#1)	w(FE@BCC_A2#1)	w(TI@BCC_A2#1)	w(CU@BCC_A2#2)	w(FE@BCC_A2#2)	w(TI@BCC_A2#2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fs_1	-T//fs	-T_1	fw(@BCC_A2#1)_1	fw(@BCC_A2#2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI								
1671.089202	9	8	83	0	0		4.004865801	3.320539575	92.67459462				9	8	83	-0.0002476883689	-0.0002320341089	0.0004797224778	-1671.089202	0	197.511853497282	-1671.089202	0			
1671.079202	9	8	83	5.060905468E-05	4.962750609E-05		4.004988404	3.32068131	92.67433029				9.00024758	8.000231911	82.99952051	0	0	0	-1671.079202	5.060905468E-05	197.674346411833	-1671.079202	4.962750609E-05			
1671.059202	9	8	83	0.0001517025633	9.915070119E-05		4.005233664	3.320964813	92.67380152				9.000742826	8.000695851	82.99856132	0	0	0	-1671.059202	0.0001517025633	197.819413729629	-1671.059202	9.915070119E-05			
1671.019202	9	8	83	0.0003539424166	0.0001983731597		4.005724149	3.321531857	92.67274399				9.001733768	8.001624134	82.9966421	0	0	0	-1671.019202	0.0003539424166	197.831589360498	-1671.019202	0.0001983731597			
1670.939202	9	8	83	0.0007581363429	0.0003965457332		4.006705619	3.322666152	92.67062823				9.003715024	8.003480024	82.99280495	0	0	0	-1670.939202	0.0007581363429	197.988074301307	-1670.939202	0.0003965457332			
1670.779202	9	8	83	0.001565750074	0.0007925845941		4.00866761	3.324934981	92.66639741				9.007676974	8.007190918	82.98513211	0	0	0	-1670.779202	0.001565750074	198.236434404096	-1670.779202	0.0007925845941			
1670.459202	9	8	83	0.003178004571	0.00158352396		4.012590105	3.329474113	92.65793578				9.01559861	8.014609183	82.96979221	0	0	0	-1670.459202	0.003178004571	198.724315312066	-1670.459202	0.00158352396			
1669.819202	9	8	83	0.006390670697	0.003160490077		4.020429151	3.338558291	92.64101256				9.031432858	8.029431622	82.93913552	0	0	0	-1669.819202	0.006390670697	199.703000969876	-1669.819202	0.003160490077			
1668.539202	9	8	83	0.01276902134	0.00629493267		4.036083453	3.356750373	92.60716617				9.063065558	8.059020123	82.87791432	0	0	0	-1668.539202	0.01276902134	201.73774928493	-1668.539202	0.00629493267			
1665.979202	9	8	83	0.02532894456	0.01247736303		4.067295507	3.39323042	92.53947407				9.12618732	8.117972572	82.75584011	0	0	0	-1665.979202	0.02532894456	206.133525616718	-1665.979202	0.01247736303			
1663.419202	9	8	83	0.03761339848	0.01235950337		4.098371939	3.429846367	92.47178169				9.189106026	8.176639926	82.63425405	0	0	0	-1663.419202	0.03761339848	210.736057134747	-1663.419202	0.01235950337			
1660.859202	9	8	83	0.04963061604	0.01224353832		4.129310648	3.466599261	92.40409009				9.251823472	8.235021631	82.5131549	0	0	0	-1660.859202	0.04963061604	215.396448197979	-1660.859202	0.01224353832			
