T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1545.707567	10	12	78	0	0	4.509926469	6.125823191	89.36425034	10	12	78							-0.000192763194	-0.0002062449156	0.0003990081095	-1545.707567	0	141.487658091671	
1545.697567	10	12	78	3.595264238E-05	3.51428408E-05	4.510000486	6.126033954	89.36396556	10.00019262	12.00020615	77.99960123							0	0	0	-1545.697567	3.51428408E-05	427.618297622126	
1545.677567	10	12	78	0.000107763316	7.020796786E-05	4.510148622	6.126455492	89.36339589	10.00057805	12.0006185	77.99880345							0	0	0	-1545.677567	7.020796786E-05	569.965867999933	
1545.637567	10	12	78	0.0002514468583	0.0001404868016	4.510444852	6.12729864	89.36225651	10.00134935	12.00144363	77.99720702							0	0	0	-1545.637567	0.0001404868016	569.413021896298	
1545.557567	10	12	78	0.0005386550313	0.0002808584679	4.511037925	6.128985308	89.35997677	10.00289157	12.00309319	77.99401524							0	0	0	-1545.557567	0.0002808584679	-969906.84524927	
1545.477567	10	12	78	0.000825697826	0.0002807759372	4.511630433	6.130672247	89.35769732	10.00443381	12.00474249	77.9908237							0	0	0	-1545.477567	0.0002807759372	-1555534.05225369	
1545.397567	10	12	78	0.001112614956	0.0002807329469	4.512222745	6.132359528	89.35541773	10.00597609	12.00639152	77.98763239							0	0	0	-1545.397567	0.0002807329469	-1861706.25581285	
1545.317567	10	12	78	0.001399406521	0.0002806899945	4.512814861	6.134047153	89.35313799	10.0075184	12.00804029	77.98444131							0	0	0	-1545.317567	0.0002806899945	-1863193.22005268	
1545.237567	10	12	78	0.001686072613	0.0002806470728	4.51340678	6.135735121	89.3508581	10.00906074	12.0096888	77.98125046							0	0	0	-1545.237567	0.0002806470728	-1864485.01819467	
1545.157567	10	12	78	0.001972613322	0.0002806041799	4.513998504	6.137423433	89.34857806	10.01060311	12.01133704	77.97805985							0	0	0	-1545.157567	0.0002806041799	-1865785.26003469	
1545.077567	10	12	78	0.002259028739	0.000280561318	4.514590031	6.139112088	89.34629788	10.01214551	12.01298502	77.97486947							0	0	0	-1545.077567	0.000280561318	-1867106.81876694	
