T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1789.940626	7	4	89	0	0	2.910598866	1.414620781	95.67478035	7	4	89										-0.0003778813985	-0.0002389030339	0.0006167844324	-1789.940626	0	53.9104649165123	
1789.930626	7	4	89	9.375159643E-05	9.244376743E-05	2.910774683	1.41472183	95.67450349	7.000377762	4.000238803	88.99938344										0	0	0	-1789.930626	9.244376743E-05	162.437273346385	
1789.910626	7	4	89	0.000281104666	0.0001847670925	2.911126344	1.414923955	95.6739497	7.001133363	4.000716513	88.99815012										0	0	0	-1789.910626	0.0001847670925	216.566860454629	
1789.870626	7	4	89	0.0006557827861	0.0003695753781	2.911829642	1.41532822	95.67284214	7.002645015	4.001672229	88.99568276										0	0	0	-1789.870626	0.0003695753781	216.563149394868	
1789.790626	7	4	89	0.001404327956	0.0007385654387	2.913236152	1.416136798	95.67062705	7.005667393	4.00358312	88.99074949										0	0	0	-1789.790626	0.0007385654387	-176543.174338848	
1789.710626	7	4	89	0.002151795647	0.0007381117332	2.914642704	1.41694547	95.66841183	7.008689256	4.005493757	88.98581699										0	0	0	-1789.710626	0.0007381117332	-185024.920705516	
1789.630626	7	4	89	0.002898288638	0.0007376971686	2.916049125	1.417754194	95.66619668	7.011710614	4.007404134	88.98088525										0	0	0	-1789.630626	0.0007376971686	-193111.78657295	
1789.550626	7	4	89	0.003643808868	0.0007372831967	2.917455417	1.418562971	95.66398161	7.014731466	4.009314251	88.97595428										0	0	0	-1789.550626	0.0007372831967	-193354.19437526	
1789.470626	7	4	89	0.004388358129	0.0007368696712	2.918861578	1.4193718	95.66176662	7.017751813	4.011224108	88.97102408										0	0	0	-1789.470626	0.0007368696712	-193562.305351749	
1789.390626	7	4	89	0.005131938207	0.000736456589	2.92026761	1.420180682	95.65955171	7.020771656	4.013133704	88.96609464										0	0	0	-1789.390626	0.000736456589	-193769.597999027	
1789.310626	7	4	89	0.005874550882	0.0007360439478	2.921673511	1.420989617	95.65733687	7.023790994	4.015043041	88.96116596										0	0	0	-1789.310626	0.0007360439478	-193976.677547898	
1789.230626	7	4	89	0.00661619793	0.0007356317471	2.923079283	1.421798604	95.65512211	7.026809828	4.016952118	88.95623805										0	0	0	-1789.230626	0.0007356317471	-194184.484094614	
1789.150626	7	4	89	0.007356881125	0.0007352199886	2.924484925	1.422607644	95.65290743	7.029828158	4.018860934	88.95131091										0	0	0	-1789.150626	0.0007352199886	-194392.710975615	
1789.070626	7	4	89	0.008096602237	0.0007348086705	2.925890436	1.423416736	95.65069283	7.032845984	4.020769491	88.94638452										0	0	0	-1789.070626	0.0007348086705	-194599.916157445	
1788.990626	7	4	89	0.008835363026	0.0007343977884	2.927295818	1.424225881	95.6484783	7.035863307	4.022677788	88.94145891										0	0	0	-1788.990626	0.0007343977884	-194808.328621536	
1788.910626	7	4	89	0.009573165258	0.0007339873499	2.92870107	1.425035079	95.64626385	7.038880125	4.024585825	88.93653405										0	0	0	-1788.910626	0.0007339873499	-195016.298895971	
1788.830626	7	4	89	0.01031001068	0.0007335773437	2.930106192	1.425844329	95.64404948	7.041896441	4.026493601	88.93160996										0	0	0	-1788.830626	0.0007335773437	-195224.725182494	
1788.750626	7	4	89	0.01104590106	0.0007331677811	2.931511184	1.426653632	95.64183518	7.044912254	4.028401118	88.92668663										0	0	0	-1788.750626	0.0007331677811	-195433.46632184	
1788.670626	7	4	89	0.01178083813	0.0007327586503	2.932916046	1.427462987	95.63962097	7.047927563	4.030308375	88.92176406										0	0	0	-1788.670626	0.0007327586503	-195641.180017909	
1788.590626	7	4	89	0.01251482364	0.0007323499569	2.934320777	1.428272395	95.63740683	7.050942371	4.032215372	88.91684226										0	0	0	-1788.590626	0.0007323499569	-195849.930607975	
1788.510626	7	4	89	0.01324785933	0.0007319416978	2.935725379	1.429081856	95.63519276	7.053956675	4.034122109	88.91192122										0	0	0	-1788.510626	0.0007319416978	-196058.167303157	
1788.430626	7	4	89	0.01397994693	0.0007315338721	2.937129851	1.42989137	95.63297878	7.056970478	4.036028586	88.90700094										0	0	0	-1788.430626	0.0007315338721	-196267.692652522	
1788.350626	7	4	89	0.01471108817	0.0007311264842	2.938534193	1.430700936	95.63076487	7.059983778	4.037934803	88.90208142										0	0	0	-1788.350626	0.0007311264842	-196477.05732008	
1788.270626	7	4	89	0.01544128479	0.0007307195272	2.939938404	1.431510555	95.62855104	7.062996577	4.03984076	88.89716266										0	0	0	-1788.270626	0.0007307195272	-196685.640514922	
1788.190626	7	4	89	0.01617053851	0.0007303130029	2.941342486	1.432320227	95.62633729	7.066008874	4.041746458	88.89224467										0	0	0	-1788.190626	0.0007303130029	-196894.90801163	
1788.110626	7	4	89	0.01689885104	0.0007299069105	2.942746438	1.433129952	95.62412361	7.069020669	4.043651895	88.88732744										0	0	0	-1788.110626	0.0007299069105	-197104.038126562	
1788.030626	7	4	89	0.01762622411	0.0007295012484	2.944150259	1.433939729	95.62191001	7.072031964	4.045557072	88.88241096										0	0	0	-1788.030626	0.0007295012484	-197312.956236965	
1787.950626	7	4	89	0.01835265941	0.0007290960155	2.945553951	1.434749559	95.61969649	7.075042757	4.04746199	88.87749525										0	0	0	-1787.950626	0.0007290960155	-197522.514326486	
1787.870626	7	4	89	0.01907815866	0.0007286912137	2.946957512	1.435559442	95.61748305	7.078053049	4.049366648	88.8725803										0	0	0	-1787.870626	0.0007286912137	-197732.907856672	
1787.790626	7	4	89	0.01980272356	0.0007282868427	2.948360943	1.436369378	95.61526968	7.081062841	4.051271046	88.86766611										0	0	0	-1787.790626	0.0007282868427	-197942.744225238	
1787.710626	7	4	89	0.02052635582	0.0007278828987	2.949764245	1.437179367	95.61305639	7.084072133	4.053175184	88.86275268										0	0	0	-1787.710626	0.0007278828987	-198152.120467493	
1787.630626	7	4	89	0.02124905712	0.0007274793818	2.951167416	1.437989408	95.61084318	7.087080924	4.055079062	88.85784001										0	0	0	-1787.630626	0.0007274793818	-198361.570353313	
1787.550626	7	4	89	0.02197082916	0.0007270762904	2.952570457	1.438799502	95.60863004	7.090089215	4.05698268	88.8529281										0	0	0	-1787.550626	0.0007270762904	-198572.304846858	
1787.470626	7	4	89	0.02269167362	0.0007266736295	2.953973367	1.43960965	95.60641698	7.093097007	4.058886038	88.84801695										0	0	0	-1787.470626	0.0007266736295	-198783.012099835	
1787.390626	7	4	89	0.02341159219	0.0007262713922	2.955376148	1.44041985	95.604204	7.096104299	4.060789137	88.84310656										0	0	0	-1787.390626	0.0007262713922	-198992.487737751	
1787.310626	7	4	89	0.02413058654	0.0007258695786	2.956778799	1.441230102	95.6019911	7.099111091	4.062691976	88.83819693										0	0	0	-1787.310626	0.0007258695786	-199203.299955652	
1787.230626	7	4	89	0.02484865836	0.0007254681922	2.958181319	1.442040408	95.59977827	7.102117384	4.064594555	88.83328806										0	0	0	-1787.230626	0.0007254681922	-199413.957881656	
1787.150626	7	4	89	0.02556580932	0.0007250672271	2.959583709	1.442850767	95.59756552	7.105123179	4.066496874	88.82837995										0	0	0	-1787.150626	0.0007250672271	-199624.069674762	
1787.070626	7	4	89	0.02628204107	0.0007246666852	2.960985969	1.443661179	95.59535285	7.108128474	4.068398933	88.82347259										0	0	0	-1787.070626	0.0007246666852	-199834.947850697	
1786.990626	7	4	89	0.02699735528	0.0007242665659	2.962388099	1.444471643	95.59314026	7.111133271	4.070300733	88.818566										0	0	0	-1786.990626	0.0007242665659	-200046.623570468	
1786.910626	7	4	89	0.02771175363	0.0007238668712	2.963790099	1.445282161	95.59092774	7.11413757	4.072202273	88.81366016										0	0	0	-1786.910626	0.0007238668712	-200257.615798109	
1786.830626	7	4	89	0.02842523775	0.0007234675946	2.965191969	1.446092731	95.5887153	7.11714137	4.074103553	88.80875508										0	0	0	-1786.830626	0.0007234675946	-200467.852277275	
1786.750626	7	4	89	0.02913780931	0.0007230687378	2.966593708	1.446903355	95.58650294	7.120144672	4.076004573	88.80385075										0	0	0	-1786.750626	0.0007230687378	-200679.3107624	
1786.670626	7	4	89	0.02984946995	0.0007226703022	2.967995317	1.447714032	95.58429065	7.123147477	4.077905334	88.79894719										0	0	0	-1786.670626	0.0007226703022	-200890.986845147	
1786.590626	7	4	89	0.03056022131	0.0007222722855	2.969396796	1.448524761	95.58207844	7.126149784	4.079805835	88.79404438										0	0	0	-1786.590626	0.0007222722855	-201102.833773485	
1786.510626	7	4	89	0.03127006504	0.0007218746889	2.970798145	1.449335544	95.57986631	7.129151593	4.081706076	88.78914233										0	0	0	-1786.510626	0.0007218746889	-201314.238288983	
1786.430626	7	4	89	0.03197900277	0.0007214775077	2.972199363	1.450146379	95.57765426	7.132152906	4.083606057	88.78424104										0	0	0	-1786.430626	0.0007214775077	-201525.609463229	
1786.350626	7	4	89	0.03268703614	0.0007210807447	2.973600451	1.450957268	95.57544228	7.135153721	4.085505778	88.7793405										0	0	0	-1786.350626	0.0007210807447	-201737.829809039	
1786.270626	7	4	89	0.03339416677	0.0007206843987	2.975001409	1.45176821	95.57323038	7.13815404	4.08740524	88.77444072										0	0	0	-1786.270626	0.0007206843987	-201948.889656439	
1786.190626	7	4	89	0.0341003963	0.0007202884646	2.976402237	1.452579204	95.57101856	7.141153862	4.089304442	88.7695417										0	0	0	-1786.190626	0.0007202884646	-202161.318543725	
1786.110626	7	4	89	0.03480572633	0.0007198929511	2.977802935	1.453390252	95.56880681	7.144153188	4.091203385	88.76464343										0	0	0	-1786.110626	0.0007198929511	-202374.493243657	
