T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1775.69637	8	4	88	0	0	3.346017166	1.435065904	95.21891693	8	4	88										-0.0003925461884	-0.0002163432558	0.0006088894441	-1775.69637	0	59.0395350254191	
1775.68637	8	4	88	8.570371317E-05	8.438812201E-05	3.346200943	1.435160209	95.21863885	8.000392425	4.000216253	87.99939132										0	0	0	-1775.68637	8.438812201E-05	177.960643715516	
1775.66637	8	4	88	0.0002569638908	0.000168656536	3.346568513	1.435348841	95.21808265	8.001177355	4.000648854	87.99817379										0	0	0	-1775.66637	0.000168656536	237.26105973992	
1775.62637	8	4	88	0.0005994686123	0.0003373550838	3.34730363	1.435726116	95.21697025	8.002747674	4.001514317	87.99573801										0	0	0	-1775.62637	0.0003373550838	237.237507288526	
1775.54637	8	4	88	0.001283789856	0.000674206489	3.348773773	1.436480713	95.21474551	8.00588739	4.003244759	87.99086785										0	0	0	-1775.54637	0.000674206489	-210996.956374524	
1775.46637	8	4	88	0.001967205126	0.0006738269084	3.350243956	1.437235401	95.21252064	8.009026602	4.00497497	87.98599843										0	0	0	-1775.46637	0.0006738269084	-220901.582208562	
1775.38637	8	4	88	0.002649804407	0.0006734793666	3.351714001	1.437990139	95.21029586	8.012165319	4.006704946	87.98112973										0	0	0	-1775.38637	0.0006734793666	-230342.772804227	
1775.30637	8	4	88	0.003331589193	0.0006731322908	3.353183908	1.438744927	95.20807117	8.015303542	4.008434687	87.97626177										0	0	0	-1775.30637	0.0006731322908	-230610.6312095	
1775.22637	8	4	88	0.004012560859	0.0006727855561	3.354653677	1.439499766	95.20584656	8.018441271	4.010164192	87.97139454										0	0	0	-1775.22637	0.0006727855561	-230837.706215554	
1775.14637	8	4	88	0.004692720775	0.0006724391628	3.356123308	1.440254655	95.20362204	8.021578505	4.011893462	87.96652803										0	0	0	-1775.14637	0.0006724391628	-231063.155526551	
