T	w(CU)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(TI@LIQUID)	-T	fs_1	-T//fs	-T_1	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	mole/mole	kg/kg	%	%	%	%	SI	SI							
1862.441399	7	93	0	0	2.707119519	97.29288048	7	93	-0.000847656097	0.000847656097	-1862.441399	0	50.0787892619354	-1862.441399	0	25.2566709664236	
1862.431399	7	93	0.0001996402486	0.0001975103085	2.707465662	97.29253434	7.000847669	92.99915233	0	0	-1862.431399	0.0001996402486	50.1014105736894	-1862.431399	0.0001975103085	76.0038665309487	
1862.411399	7	93	0.0005986505707	0.0003948383817	2.70815794	97.29184206	7.002543018	92.99745698	0	0	-1862.411399	0.0005986505707	50.1390217728752	-1862.411399	0.0003948383817	101.377709791594	
1862.371399	7	93	0.001395955596	0.0007892185037	2.709542493	97.29045751	7.005933612	92.99406639	0	0	-1862.371399	0.001395955596	50.1980666153156	-1862.371399	0.0007892185037	101.468999772288	
1862.291399	7	93	0.002987802518	0.00157695421	2.712311578	97.28768842	7.012714363	92.98728564	0	0	-1862.291399	0.002987802518	50.3143752968819	-1862.291399	0.00157695421	101.652593380564	
1862.131399	7	93	0.006160482862	0.003147993168	2.717849659	97.28215034	7.026274113	92.97372589	0	0	-1862.131399	0.006160482862	50.5482043296887	-1862.131399	0.003147993168	102.037321504791	
1861.811399	7	93	0.01246194139	0.006272294298	2.728925468	97.27107453	7.053385928	92.94661407	0	0	-1861.811399	0.01246194139	51.0201740092046	-1861.811399	0.006272294298	102.814227392817	
1861.171399	7	93	0.02489149633	0.01245061208	2.751076072	97.24892393	7.107577848	92.89242215	0	0	-1861.171399	0.02489149633	52.0126192289487	-1861.171399	0.01245061208	104.514563109133	
1859.891399	7	93	0.0490300451	0.02448974583	2.795371586	97.20462841	7.215834727	92.78416527	0	0	-1859.891399	0.0490300451	54.0790686157438	-1859.891399	0.02448974583	108.02188116235	
1857.331399	7	93	0.09468834936	0.04749597547	2.883940676	97.11605932	7.431848084	92.56815192	0	0	-1857.331399	0.09468834936	58.4786070178212	-1857.331399	0.04749597547	-1916.76563304724	
