T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1881.516025	4	1	95	0	0	1.537879841	0.3169855849	98.14513457	4	1	95							-0.0006171128327	-0.0001711955922	0.0007883084249	-1881.516025	0	19.9074446387291	
1881.506025	4	1	95	0.0002524305634	0.0002506425297	1.538130617	0.317043358	98.14482603	4.000617017	1.000171162	94.99921182							0	0	0	-1881.506025	0.0002506425297	59.8874729433759	
1881.486025	4	1	95	0.0007569506808	0.0005010777962	1.538632167	0.3171589112	98.14420892	4.001851098	1.000513526	94.99763538							0	0	0	-1881.486025	0.0005010777962	79.8811174870429	
1881.446025	4	1	95	0.001764974474	0.001001569477	1.539635253	0.317390026	98.14297472	4.004319466	1.00119835	94.99448218							0	0	0	-1881.446025	0.001001569477	79.9775171758552	
1881.366025	4	1	95	0.003776293545	0.002000451986	1.541641314	0.3178523182	98.14050637	4.009255073	1.002567862	94.98817707							0	0	0	-1881.366025	0.002000451986	-26216.49776225	
1881.286025	4	1	95	0.005780339763	0.001997391064	1.543647297	0.3183146784	98.13803802	4.014189711	1.003937318	94.98187297							0	0	0	-1881.286025	0.001997391064	-27717.7131272294	
1881.206025	4	1	95	0.007777622592	0.001994645377	1.545653151	0.3187770927	98.13556976	4.019123406	1.0053067	94.97556989							0	0	0	-1881.206025	0.001994645377	-29182.1463938474	
1881.126025	4	1	95	0.00976817505	0.001991908233	1.547658875	0.3192395615	98.13310156	4.024056162	1.00667601	94.96926783							0	0	0	-1881.126025	0.001991908233	-29266.8112951029	
1881.046025	4	1	95	0.01175202882	0.001989178414	1.549664471	0.3197020846	98.13063344	4.028987978	1.008045247	94.96296678							0	0	0	-1881.046025	0.001989178414	-29345.2387937943	
1880.966025	4	1	95	0.01372921538	0.001986455881	1.551669938	0.320164662	98.1281654	4.033918855	1.009414411	94.95666673							0	0	0	-1880.966025	0.001986455881	-29423.752730349	
1880.886025	4	1	95	0.01569976602	0.001983740611	1.553675277	0.3206272937	98.12569743	4.038848793	1.010783501	94.95036771							0	0	0	-1880.886025	0.001983740611	-29502.4267468025	
1880.806025	4	1	95	0.01766371187	0.001981032579	1.555680486	0.3210899796	98.12322953	4.043777794	1.012152518	94.94406969							0	0	0	-1880.806025	0.001981032579	-29581.1611847482	
1880.726025	4	1	95	0.01962108382	0.001978331744	1.557685567	0.3215527196	98.12076171	4.048705858	1.013521461	94.93777268							0	0	0	-1880.726025	0.001978331744	-29659.9711557505	
1880.646025	4	1	95	0.02157191262	0.001975638084	1.559690519	0.3220155137	98.11829397	4.053632985	1.014890331	94.93147668							0	0	0	-1880.646025	0.001975638084	-29738.9256227089	
1880.566025	4	1	95	0.02351622881	0.001972951571	1.561695342	0.3224783618	98.1158263	4.058559175	1.016259126	94.9251817							0	0	0	-1880.566025	0.001972951571	-29817.9680240835	
1880.486025	4	1	95	0.02545406275	0.001970272173	1.563700037	0.3229412639	98.1133587	4.06348443	1.017627847	94.91888772							0	0	0	-1880.486025	0.001970272173	-29897.1640340727	
1880.406025	4	1	95	0.02738544464	0.001967599874	1.565704603	0.3234042199	98.11089118	4.06840875	1.018996494	94.91259476							0	0	0	-1880.406025	0.001967599874	-29976.4045215743	
1880.326025	4	1	95	0.02931040448	0.001964934623	1.56770904	0.3238672297	98.10842373	4.073332134	1.020365066	94.9063028							0	0	0	-1880.326025	0.001964934623	-30055.768394513	
1880.246025	4	1	95	0.03122897209	0.001962276418	1.569713348	0.3243302934	98.10595636	4.078254585	1.021733564	94.90001185							0	0	0	-1880.246025	0.001962276418	-30135.2855636234	
1880.166025	4	1	95	0.03314117712	0.001959625214	1.571717528	0.3247934108	98.10348906	4.083176101	1.023101986	94.89372191							0	0	0	-1880.166025	0.001959625214	-30214.8028424497	
1880.086025	4	1	95	0.03504704904	0.001956980982	1.573721579	0.3252565819	98.10102184	4.088096685	1.024470334	94.88743298							0	0	0	-1880.086025	0.001956980982	-30294.5177408467	
1880.006025	4	1	95	0.03694661714	0.001954343712	1.575725501	0.3257198067	98.09855469	4.093016335	1.025838606	94.88114506							0	0	0	-1880.006025	0.001954343712	-30374.3303639072	
1879.926025	4	1	95	0.03883991056	0.001951713358	1.577729295	0.326183085	98.09608762	4.097935054	1.027206803	94.87485814							0	0	0	-1879.926025	0.001951713358	-30454.1886775823	
1879.846025	4	1	95	0.04072695823	0.001949089901	1.57973296	0.3266464169	98.09362062	4.10285284	1.028574924	94.86857224							0	0	0	-1879.846025	0.001949089901	-30534.1821474596	
1879.766025	4	1	95	0.04260778893	0.001946473311	1.581736496	0.3271098022	98.0911537	4.107769696	1.02994297	94.86228733							0	0	0	-1879.766025	0.001946473311	-30614.2925994228	
1879.686025	4	1	95	0.04448243128	0.001943863566	1.583739903	0.327573241	98.08868686	4.11268562	1.031310939	94.85600344							0	0	0	-1879.686025	0.001943863566	-30694.5358252296	
1879.606025	4	1	95	0.04635091372	0.001941260639	1.585743182	0.3280367331	98.08622008	4.117600614	1.032678833	94.84972055							0	0	0	-1879.606025	0.001941260639	-30774.8633093385	
1879.526025	4	1	95	0.04821326451	0.0019386645	1.587746332	0.3285002786	98.08375339	4.122514679	1.03404665	94.84343867							0	0	0	-1879.526025	0.0019386645	-30855.2553078046	
1879.446025	4	1	95	0.05006951176	0.001936075119	1.589749354	0.3289638773	98.08128677	4.127427814	1.035414391	94.83715779							0	0	0	-1879.446025	0.001936075119	-30935.75161741	
1879.366025	4	1	95	0.0519196834	0.001933492473	1.591752246	0.3294275292	98.07882022	4.132340021	1.036782055	94.83087792							0	0	0	-1879.366025	0.001933492473	-31016.4105777756	
1879.286025	4	1	95	0.05376380723	0.001930916542	1.59375501	0.3298912343	98.07635376	4.137251299	1.038149642	94.82459906							0	0	0	-1879.286025	0.001930916542	-31097.1218970767	
1879.206025	4	1	95	0.05560191083	0.001928347285	1.595757646	0.3303549924	98.07388736	4.142161649	1.039517153	94.8183212							0	0	0	-1879.206025	0.001928347285	-31177.9882464866	
1879.126025	4	1	95	0.05743402168	0.001925784699	1.597760152	0.3308188037	98.07142104	4.147071072	1.040884586	94.81204434							0	0	0	-1879.126025	0.001925784699	-31258.9633810615	
1879.046025	4	1	95	0.05926016706	0.001923228736	1.59976253	0.3312826679	98.0689548	4.151979568	1.042251942	94.80576849							0	0	0	-1879.046025	0.001923228736	-31339.9868733469	
1878.966025	4	1	95	0.06108037411	0.001920679383	1.60176478	0.3317465851	98.06648864	4.156887138	1.043619221	94.79949364							0	0	0	-1878.966025	0.001920679383	-31421.1283894903	
1878.886025	4	1	95	0.06289466978	0.001918136604	1.6037669	0.3322105551	98.06402254	4.161793783	1.044986422	94.7932198							0	0	0	-1878.886025	0.001918136604	-31502.387969907	
1878.806025	4	1	95	0.0647030809	0.001915600386	1.605768892	0.332674578	98.06155653	4.166699501	1.046353545	94.78694695							0	0	0	-1878.806025	0.001915600386	-31583.7814996454	
1878.726025	4	1	95	0.06650563414	0.001913070696	1.607770756	0.3331386537	98.05909059	4.171604295	1.04772059	94.78067511							0	0	0	-1878.726025	0.001913070696	-31665.2208976426	
1878.646025	4	1	95	0.06830235598	0.001910547507	1.60977249	0.3336027821	98.05662473	4.176508165	1.049087557	94.77440428							0	0	0	-1878.646025	0.001910547507	-31746.8298535091	
1878.566025	4	1	95	0.0700932728	0.001908030806	1.611774096	0.3340669632	98.05415894	4.181411111	1.050454446	94.76813444							0	0	0	-1878.566025	0.001908030806	-31828.5431828768	
1878.486025	4	1	95	0.07187841078	0.001905520556	1.613775574	0.3345311969	98.05169323	4.186313133	1.051821257	94.76186561							0	0	0	-1878.486025	0.001905520556	-31910.258464152	
1878.406025	4	1	95	0.07365779596	0.001903016728	1.615776922	0.3349954833	98.04922759	4.191214232	1.053187989	94.75559778							0	0	0	-1878.406025	0.001903016728	-31992.1777016823	
1878.326025	4	1	95	0.07543145426	0.001900519317	1.617778142	0.3354598221	98.04676204	4.196114409	1.054554642	94.74933095							0	0	0	-1878.326025	0.001900519317	-32074.2022790972	
1878.246025	4	1	95	0.0771994114	0.001898028279	1.619779233	0.3359242134	98.04429655	4.201013664	1.055921216	94.74306512							0	0	0	-1878.246025	0.001898028279	-32156.2746951538	
1878.166025	4	1	95	0.078961693	0.0018955436	1.621780196	0.3363886572	98.04183115	4.205911998	1.057287711	94.73680029							0	0	0	-1878.166025	0.0018955436	-32238.475331237	
1878.086025	4	1	95	0.08071832449	0.001893065249	1.62378103	0.3368531533	98.03936582	4.210809411	1.058654127	94.73053646							0	0	0	-1878.086025	0.001893065249	-32320.8106230629	
1878.006025	4	1	95	0.08246933119	0.001890593213	1.625781735	0.3373177017	98.03690056	4.215705903	1.060020463	94.72427363							0	0	0	-1878.006025	0.001890593213	-32403.2386288453	
1877.926025	4	1	95	0.08421473826	0.001888127455	1.627782312	0.3377823024	98.03443539	4.220601475	1.06138672	94.7180118							0	0	0	-1877.926025	0.001888127455	-32485.7326386401	
1877.846025	4	1	95	0.0859545707	0.001885667958	1.62978276	0.3382469554	98.03197028	4.225496128	1.062752897	94.71175098							0	0	0	-1877.846025	0.001885667958	-32568.4023657154	
1877.766025	4	1	95	0.08768885339	0.001883214702	1.631783079	0.3387116605	98.02950526	4.230389861	1.064118995	94.70549114							0	0	0	-1877.766025	0.001883214702	-32651.1269395689	
1877.686025	4	1	95	0.08941761106	0.001880767652	1.63378327	0.3391764177	98.02704031	4.235282676	1.065485012	94.69923231							0	0	0	-1877.686025	0.001880767652	-32733.9319256243	
1877.606025	4	1	95	0.0911408683	0.001878326792	1.635783332	0.339641227	98.02457544	4.240174573	1.066850949	94.69297448							0	0	0	-1877.606025	0.001878326792	-32816.841107799	
1877.526025	4	1	95	0.09285864954	0.001875892091	1.637783265	0.3401060883	98.02211065	4.245065553	1.068216806	94.68671764							0	0	0	-1877.526025	0.001875892091	-32899.9422891584	
1877.446025	4	1	95	0.0945709791	0.001873463546	1.63978307	0.3405710016	98.01964593	4.249955615	1.069582582	94.6804618							0	0	0	-1877.446025	0.001873463546	-32983.1649294183	
1877.366025	4	1	95	0.09627788116	0.001871041116	1.641782746	0.3410359668	98.01718129	4.25484476	1.070948277	94.67420696							0	0	0	-1877.366025	0.001871041116	-33066.3454608719	
1877.286025	4	1	95	0.09797937973	0.001868624774	1.643782293	0.3415009839	98.01471672	4.25973299	1.072313892	94.66795312							0	0	0	-1877.286025	0.001868624774	-33149.7344814138	
1877.206025	4	1	95	0.09967549873	0.001866214516	1.645781712	0.3419660528	98.01225224	4.264620303	1.073679425	94.66170027							0	0	0	-1877.206025	0.001866214516	-33233.1985551589	
1877.126025	4	1	95	0.1013662619	0.001863810296	1.647781002	0.3424311734	98.00978783	4.269506702	1.075044878	94.65544842							0	0	0	-1877.126025	0.001863810296	-33316.7315908807	
1877.046025	4	1	95	0.1030516929	0.001861412109	1.649780163	0.3428963458	98.00732349	4.274392186	1.076410249	94.64919757							0	0	0	-1877.046025	0.001861412109	-33400.4336923075	
1876.966025	4	1	95	0.1047318151	0.001859019924	1.651779195	0.3433615699	98.00485923	4.279276755	1.077775539	94.64294771							0	0	0	-1876.966025	0.001859019924	-33484.2567680412	
1876.886025	4	1	95	0.106406652	0.001856633729	1.653778099	0.3438268456	98.00239506	4.284160411	1.079140747	94.63669884							0	0	0	-1876.886025	0.001856633729	-33568.169814526	
1876.806025	4	1	95	0.1080762268	0.001854253489	1.655776874	0.3442921729	97.99993095	4.289043153	1.080505873	94.63045097							0	0	0	-1876.806025	0.001854253489	-33652.1228520508	
1876.726025	4	1	95	0.1097405626	0.001851879185	1.657775521	0.3447575517	97.99746693	4.293924983	1.081870918	94.6242041							0	0	0	-1876.726025	0.001851879185	-33736.1908170735	
1876.646025	4	1	95	0.1113996823	0.001849510793	1.659774039	0.3452229819	97.99500298	4.2988059	1.08323588	94.61795822							0	0	0	-1876.646025	0.001849510793	-33820.4013742044	
1876.566025	4	1	95	0.1130536087	0.001847148298	1.661772428	0.3456884636	97.99253911	4.303685905	1.08460076	94.61171334							0	0	0	-1876.566025	0.001847148298	-33904.7817453532	
1876.486025	4	1	95	0.1147023647	0.00184479168	1.663770689	0.3461539967	97.99007531	4.308564998	1.085965558	94.60546944							0	0	0	-1876.486025	0.00184479168	-33989.164784915	
1876.406025	4	1	95	0.1163459727	0.001842440901	1.66576882	0.3466195812	97.9876116	4.313443181	1.087330273	94.59922655							0	0	0	-1876.406025	0.001842440901	-34073.6653576375	
1876.326025	4	1	95	0.1179844552	0.001840095957	1.667766823	0.3470852169	97.98514796	4.318320453	1.088694905	94.59298464							0	0	0	-1876.326025	0.001840095957	-34158.3162588578	
1876.246025	4	1	95	0.1196178346	0.001837756815	1.669764698	0.3475509038	97.9826844	4.323196815	1.090059455	94.58674373							0	0	0	-1876.246025	0.001837756815	-34243.0376867513	
1876.166025	4	1	95	0.121246133	0.00183542346	1.671762443	0.3480166419	97.98022091	4.328072268	1.091423922	94.58050381							0	0	0	-1876.166025	0.00183542346	-34327.8928540951	
1876.086025	4	1	95	0.1228693726	0.001833095868	1.67376006	0.3484824312	97.97775751	4.332946811	1.092788305	94.57426488							0	0	0	-1876.086025	0.001833095868	-34412.8143363329	
1876.006025	4	1	95	0.1244875753	0.001830774015	1.675757549	0.3489482716	97.97529418	4.337820446	1.094152606	94.56802695							0	0	0	-1876.006025	0.001830774015	-34497.8672636272	
1875.926025	4	1	95	0.1261007628	0.001828457886	1.677754908	0.349414163	97.97283093	4.342693172	1.095516822	94.56179001							0	0	0	-1875.926025	0.001828457886	-34583.0047297972	
1875.846025	4	1	95	0.1277089571	0.001826147451	1.679752139	0.3498801054	97.97036776	4.347564991	1.096880956	94.55555405							0	0	0	-1875.846025	0.001826147451	-34668.263722932	
1875.766025	4	1	95	0.1293121795	0.0018238427	1.681749241	0.3503460988	97.96790466	4.352435903	1.098245005	94.54931909							0	0	0	-1875.766025	0.0018238427	-34753.6490260594	
