T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2#1)	fw(@BCC_A2#2)	w(CU@BCC_A2#1)	w(FE@BCC_A2#1)	w(TI@BCC_A2#1)	w(CU@BCC_A2#2)	w(FE@BCC_A2#2)	w(TI@BCC_A2#2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fs_1	-T//fs	-T_1	fw(@BCC_A2#1)_1	fw(@BCC_A2#2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI								
1664.605223	8	9	83	0	0		3.590792683	3.804805356	92.60440196				8	9	83	-0.0002137154967	-0.0002518108531	0.0004655263498	-1664.605223	0	202.215703459177	-1664.605223	0			
1664.595223	8	9	83	4.943212509E-05	4.85092147E-05		3.590898858	3.80496581	92.60413533				8.000213613	9.000251669	82.99953472	0	0	0	-1664.595223	4.943212509E-05	202.379485672753	-1664.595223	4.85092147E-05			
1664.575223	8	9	83	0.0001481765554	9.691829368E-05		3.591111184	3.805286726	92.60360209				8.000640923	9.000755141	82.99860394	0	0	0	-1664.575223	0.0001481765554	202.521979092976	-1664.575223	9.691829368E-05			
1664.535223	8	9	83	0.0003457271402	0.000193916219		3.591535802	3.805928604	92.60253559				8.001495972	9.001762565	82.99674146	0	0	0	-1664.535223	0.0003457271402	202.527639497824	-1664.535223	0.000193916219			
1664.455223	8	9	83	0.0007405485051	0.0003876339647		3.59238555	3.80721261	92.60040184				8.003205509	9.003776641	82.99301785	0	0	0	-1664.455223	0.0007405485051	202.685502082058	-1664.455223	0.0003876339647			
1664.295223	8	9	83	0.001529464894	0.0007747947538		3.594084128	3.809780925	92.59613495				8.006624165	9.007803844	82.98557199	0	0	0	-1664.295223	0.001529464894	202.929453026811	-1664.295223	0.0007747947538			
1663.975223	8	9	83	0.003104513961	0.001548071574		3.597479939	3.81491938	92.58760068				8.013459793	9.015854473	82.97068573	0	0	0	-1663.975223	0.003104513961	203.408095814873	-1663.975223	0.001548071574			
1663.335223	8	9	83	0.006243522224	0.003090092915		3.604266179	3.825203598	92.57053022				8.027124346	9.031940627	82.94093503	0	0	0	-1663.335223	0.006243522224	204.367999085587	-1663.335223	0.003090092915			
1662.055223	8	9	83	0.01247753725	0.006156156269		3.617817119	3.845801369	92.53638151				8.054426931	9.064052512	82.88152056	0	0	0	-1662.055223	0.01247753725	206.363384273394	-1662.055223	0.006156156269			
1659.495223	8	9	83	0.02476106716	0.01220830277		3.644831672	3.887115277	92.46805305				8.108926056	9.128035381	82.76303856	0	0	0	-1659.495223	0.02476106716	210.686990528743	-1659.495223	0.01220830277			
1656.935223	8	9	83	0.03678455366	0.01209907249		3.671721559	3.928596587	92.39968185				8.163269447	9.191713552	82.645017	0	0	0	-1656.935223	0.03678455366	215.223994077343	-1656.935223	0.01209907249			
1654.375223	8	9	83	0.04855559239	0.01199163284		3.698484851	3.970246769	92.33126838				8.217459158	9.255086749	82.52745409	0	0	0	-1654.375223	0.04855559239	219.814409697649	-1654.375223	0.01199163284			
1651.815223	8	9	83	0.06008206434	0.01188651534		3.725120854	4.012068923	92.26281022				8.271499594	9.318156985	82.41034342	0	0	0	-1651.815223	0.06008206434	224.454247878398	-1651.815223	0.01188651534			
1649.255223	8	9	83	0.07137140581	0.01178352329		3.751628488	4.054065682	92.19430583				8.325394511	9.380925502	82.29367999	0	0	0	-1649.255223	0.07137140581	229.144616704064	-1649.255223	0.01178352329			
