T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1425.492774	14	13	73	0	0	5.806970744	8.291647621	85.90138164	14	13	73										-0.0002413326606	-0.0001386807919	0.0003800134525	-1425.492774	0	168.756663402313	
1425.482774	14	13	73	3.03255599E-05	2.948066465E-05	5.806997526	8.291925975	85.9010765	14.00024105	13.0001387	72.99962024										0	0	0	-1425.482774	2.948066465E-05	509.654092848456	
1425.462774	14	13	73	9.090023373E-05	5.890265831E-05	5.807051301	8.292482581	85.90046612	14.00072362	13.00041597	72.99886041										0	0	0	-1425.462774	5.890265831E-05	679.550796985878	
1425.422774	14	13	73	0.0002120388707	0.0001178019935	5.807158786	8.293595894	85.89924532	14.00168883	13.00097043	72.99734074										0	0	0	-1425.422774	0.0001178019935	678.886698095996	
1425.342774	14	13	73	0.0004544111624	0.0002357247894	5.807374245	8.295823108	85.89680265	14.00362063	13.00207964	72.99429973										0	0	0	-1425.342774	0.0002357247894	-756918.361465169	
1425.262774	14	13	73	0.0006966175207	0.0002356190027	5.807588854	8.298050989	85.89436016	14.00555223	13.00318826	72.99125951										0	0	0	-1425.262774	0.0002356190027	-756238.733223923	
1425.182774	14	13	73	0.0009387570035	0.0002356103579	5.807803017	8.300279582	85.8919174	14.00748416	13.00429658	72.98821927										0	0	0	-1425.182774	0.0002356103579	-377939.949504078	
1425.102774	14	13	73	0.00118082964	0.0002356017213	5.808016736	8.302508886	85.88947438	14.00941642	13.00540459	72.98517899										0	0	0	-1425.102774	0.0002356017213	0	
1425.022774	14	13	73	0.001422835478	0.0002355931105	5.808230009	8.304738902	85.88703109	14.01134902	13.00651229	72.98213869										0	0	0	-1425.022774	0.0002355931105	0	
