T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1831.319102	4	4	92	0	0	1.630191952	1.357583551	97.0122245	4	4	92							-0.0003014931066	-0.0003361778312	0.0006376709378	-1831.319102	0	39.197444410166	
1831.309102	4	4	92	0.0001284918513	0.0001272454014	1.630328767	1.357714459	97.01195677	4.00030139	4.000336034	91.99936258							0	0	0	-1831.309102	0.0001272454014	117.979159065752	
1831.289102	4	4	92	0.000385307722	0.0002543656979	1.630602381	1.357976291	97.01142133	4.000904234	4.001008244	91.99808752							0	0	0	-1831.289102	0.0002543656979	157.300717682364	
1831.249102	4	4	92	0.0008988316533	0.0005087546368	1.631149581	1.35849998	97.01035044	4.00211029	4.002353117	91.99553659							0	0	0	-1831.249102	0.0005087546368	157.345911518304	
1831.169102	4	4	92	0.001924422923	0.001016503448	1.632244215	1.359547521	97.00820826	4.004521548	4.005042055	91.9904364							0	0	0	-1831.169102	0.001016503448	-93889.4523796145	
1831.089102	4	4	92	0.002948022535	0.001015649945	1.633338588	1.360595069	97.00606634	4.006932287	4.007730618	91.98533709							0	0	0	-1831.089102	0.001015649945	-98705.8977033284	
1831.009102	4	4	92	0.003969797937	0.001014874924	1.63443286	1.361642684	97.00392446	4.009342523	4.010418793	91.98023868							0	0	0	-1831.009102	0.001014874924	-103319.172189676	
1830.929102	4	4	92	0.004989754014	0.001014101343	1.63552703	1.362690365	97.00178261	4.011752256	4.013106583	91.97514116							0	0	0	-1830.929102	0.001014101343	-103491.323281701	
1830.849102	4	4	92	0.006007895343	0.001013328899	1.636621099	1.363738111	96.99964079	4.014161486	4.015793987	91.97004453							0	0	0	-1830.849102	0.001013328899	-103644.039347954	
1830.769102	4	4	92	0.007024226493	0.001012557596	1.637715066	1.364785924	96.99749901	4.016570213	4.018481005	91.96494878							0	0	0	-1830.769102	0.001012557596	-103797.137663799	
1830.689102	4	4	92	0.008038752017	0.001011787429	1.638808931	1.365833803	96.99535727	4.018978438	4.021167638	91.95985392							0	0	0	-1830.689102	0.001011787429	-103949.674930729	
1830.609102	4	4	92	0.009051476445	0.001011018388	1.639902695	1.366881748	96.99321556	4.021386161	4.023853885	91.95475995							0	0	0	-1830.609102	0.001011018388	-104102.597234416	
1830.529102	4	4	92	0.0100624043	0.001010250482	1.640996358	1.367929759	96.99107388	4.023793382	4.026539746	91.94966687							0	0	0	-1830.529102	0.001010250482	-104255.966537287	
