T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1848.663954	4	3	93	0	0	1.599328197	0.9938726921	97.40679911	4	3	93							-0.0003687152072	-0.0003081209929	0.0006768362001	-1848.663954	0	32.478984181854	
1848.653954	4	3	93	0.000154974418	0.0001536028766	1.59948972	0.9939866546	97.40652363	4.000368599	3.000308002	92.9993234							0	0	0	-1848.653954	0.0001536028766	97.7269106729942	
1848.633954	4	3	93	0.0004647299129	0.0003070690869	1.599812769	0.9942145988	97.40597263	4.001105862	3.000924119	92.99797002							0	0	0	-1848.633954	0.0003070690869	130.309839777213	
1848.593954	4	3	93	0.001083997631	0.0006140863854	1.600458841	0.9946705073	97.40487065	4.00258074	3.002156696	92.99526256							0	0	0	-1848.593954	0.0006140863854	130.376930335744	
1848.513954	4	3	93	0.002320523097	0.001226837241	1.601751164	0.9955824613	97.40266637	4.005529528	3.004621216	92.98984926							0	0	0	-1848.513954	0.001226837241	-65547.0488342974	
1848.433954	4	3	93	0.003554192781	0.001225614298	1.603043227	0.9964944293	97.40046234	4.008477662	3.007085424	92.98443691							0	0	0	-1848.433954	0.001225614298	-69020.5311868404	
1848.353954	4	3	93	0.004785232253	0.001224507532	1.60433517	0.9974064552	97.39825837	4.011425161	3.009549307	92.97902553							0	0	0	-1848.353954	0.001224507532	-72360.4085270308	
1848.273954	4	3	93	0.006013649843	0.001223403139	1.605626997	0.9983185392	97.39605446	4.014372027	3.012012866	92.97361511							0	0	0	-1848.273954	0.001223403139	-72501.3112441611	
1848.193954	4	3	93	0.007239453423	0.001222300672	1.606918705	0.9992306815	97.39385061	4.017318259	3.014476101	92.96820564							0	0	0	-1848.193954	0.001222300672	-72627.7175990501	
1848.113954	4	3	93	0.00846265083	0.00122120012	1.608210295	1.000142882	97.39164682	4.020263858	3.016939012	92.96279713							0	0	0	-1848.113954	0.00122120012	-72754.0700733451	
1848.033954	4	3	93	0.00968324987	0.001220101479	1.609501768	1.001055141	97.38944309	4.023208825	3.019401599	92.95738958							0	0	0	-1848.033954	0.001220101479	-72880.5640584548	
1847.953954	4	3	93	0.01090125832	0.001219004744	1.610793123	1.001967457	97.38723942	4.02615316	3.021863861	92.95198298							0	0	0	-1847.953954	0.001219004744	-73007.1655380764	
1847.873954	4	3	93	0.01211668392	0.00121790991	1.61208436	1.002879832	97.38503581	4.029096863	3.0243258	92.94657734							0	0	0	-1847.873954	0.00121790991	-73134.0746054043	
1847.793954	4	3	93	0.01332953441	0.001216816978	1.613375479	1.003792266	97.38283226	4.032039934	3.026787414	92.94117265							0	0	0	-1847.793954	0.001216816978	-73260.954162915	
1847.713954	4	3	93	0.01453981745	0.001215725933	1.61466648	1.004704757	97.38062876	4.034982374	3.029248704	92.93576892							0	0	0	-1847.713954	0.001215725933	-73387.9404489945	
1847.633954	4	3	93	0.01574754072	0.00121463678	1.615957364	1.005617306	97.37842533	4.037924184	3.031709669	92.93036615							0	0	0	-1847.633954	0.00121463678	-73515.1292849985	
1847.553954	4	3	93	0.01695271184	0.001213549507	1.61724813	1.006529914	97.37622196	4.040865362	3.03417031	92.92496433							0	0	0	-1847.553954	0.001213549507	-73642.1163302931	
1847.473954	4	3	93	0.0181553384	0.001212464107	1.618538779	1.00744258	97.37401864	4.043805911	3.036630627	92.91956346							0	0	0	-1847.473954	0.001212464107	-73769.4762250472	
1847.393954	4	3	93	0.01935542799	0.001211380585	1.61982931	1.008355303	97.37181539	4.04674583	3.03909062	92.91416355							0	0	0	-1847.393954	0.001211380585	-73897.104986782	
1847.313954	4	3	93	0.02055298814	0.001210298931	1.621119723	1.009268085	97.36961219	4.04968512	3.041550288	92.90876459							0	0	0	-1847.313954	0.001210298931	-74024.5942746927	
1847.233954	4	3	93	0.02174802636	0.001209219138	1.622410018	1.010180925	97.36740906	4.05262378	3.044009631	92.90336659							0	0	0	-1847.233954	0.001209219138	-74152.284484984	
1847.153954	4	3	93	0.02294055014	0.001208141206	1.623700196	1.011093824	97.36520598	4.055561811	3.046468651	92.89796954							0	0	0	-1847.153954	0.001208141206	-74279.9661356206	
1847.073954	4	3	93	0.02413056693	0.001207065122	1.624990257	1.01200678	97.36300296	4.058499215	3.048927346	92.89257344							0	0	0	-1847.073954	0.001207065122	-74407.883011172	
1846.993954	4	3	93	0.02531808416	0.001205990893	1.6262802	1.012919794	97.36080001	4.06143599	3.051385716	92.88717829							0	0	0	-1846.993954	0.001205990893	-74535.9259640535	
1846.913954	4	3	93	0.02650310922	0.001204918503	1.627570025	1.013832867	97.35859711	4.064372137	3.053843762	92.8817841							0	0	0	-1846.913954	0.001204918503	-74663.994644409	
1846.833954	4	3	93	0.0276856495	0.001203847956	1.628859733	1.014745997	97.35639427	4.067307657	3.056301484	92.87639086							0	0	0	-1846.833954	0.001203847956	-74792.2927286846	
1846.753954	4	3	93	0.02886571232	0.001202779242	1.630149323	1.015659186	97.35419149	4.07024255	3.058758881	92.87099857							0	0	0	-1846.753954	0.001202779242	-74920.6476715391	
1846.673954	4	3	93	0.03004330501	0.00120171236	1.631438796	1.016572432	97.35198877	4.073176816	3.061215954	92.86560723							0	0	0	-1846.673954	0.00120171236	-75049.0909350393	
1846.593954	4	3	93	0.03121843485	0.001200647301	1.632728151	1.017485737	97.34978611	4.076110456	3.063672702	92.86021684							0	0	0	-1846.593954	0.001200647301	-75177.5876506762	
1846.513954	4	3	93	0.03239110909	0.001199584063	1.634017389	1.0183991	97.34758351	4.079043469	3.066129125	92.85482741							0	0	0	-1846.513954	0.001199584063	-75306.312229548	
