T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1783.235303	1	9	90	0	0	0.4372379789	3.36409685	96.19866517	1	9	90				-4.810900575E-05	-0.0004817994383	0.000529908444	-1783.235303	0	58.5482682363221	
1783.225303	1	9	90	8.632102275E-05	8.549739361E-05	0.4372626329	3.364329553	96.19840781	1.000048078	9.000481429	89.99947049				0	0	0	-1783.225303	8.549739361E-05	175.376991417939	
1783.205303	1	9	90	0.0002589771247	0.0001710339638	0.4373119407	3.364795004	96.19789306	1.000144329	9.001445367	89.9984103				0	0	0	-1783.205303	0.0001710339638	233.929934194458	
1783.165303	1	9	90	0.0006040224147	0.0003418622617	0.4374106345	3.365726129	96.19686324	1.000336745	9.0033724	89.99629085				0	0	0	-1783.165303	0.0003418622617	234.193070740664	
1783.085303	1	9	90	0.001293549145	0.0006833446671	0.4376079317	3.367588359	96.19480371	1.000721529	9.007226026	89.99205245				0	0	0	-1783.085303	0.0006833446671	-211415.37963341	
1783.005303	1	9	90	0.001982163923	0.0006829658444	0.4378052099	3.369450807	96.19274398	1.001106244	9.011079064	89.98781469				0	0	0	-1783.005303	0.0006829658444	-222010.939588752	
1782.925303	1	9	90	0.0026699586	0.0006826208305	0.4380024698	3.371313473	96.19068406	1.001490893	9.014931515	89.98357759				0	0	0	-1782.925303	0.0006826208305	-232031.221788058	
1782.845303	1	9	90	0.003356934679	0.0006822762814	0.4381997117	3.373176357	96.18862393	1.001875476	9.018783378	89.97934115				0	0	0	-1782.845303	0.0006822762814	-232313.232405065	
1782.765303	1	9	90	0.004043093568	0.0006819321048	0.4383969354	3.375039459	96.18656361	1.002259992	9.022634654	89.97510535				0	0	0	-1782.765303	0.0006819321048	-232565.850078657	
1782.685303	1	9	90	0.004728436681	0.0006815883038	0.438594141	3.37690278	96.18450308	1.002644442	9.026485342	89.97087022				0	0	0	-1782.685303	0.0006815883038	-232818.673663223	
1782.605303	1	9	90	0.00541296542	0.0006812448743	0.4387913285	3.37876632	96.18244235	1.003028826	9.030335444	89.96663573				0	0	0	-1782.605303	0.0006812448743	-233070.794652459	
